gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,185.46,54.21,0,0,2.1451
1,136.4,43.64,0,0,6.4063
1,216.99,59.04,1,0,0.4576
1,206.62,53.09,0,0,0.3478
1,184.23,49.33,0,0,2.2683
2,202.01,54.71,1,0,0.7926
2,173.07,49.37,0,0,3.2065
2,243.84,52.54,1,1,2.0727
2,213.02,51.23,0,1,0.2556
2,232.06,55.8,1,1,0.9859
3,208.75,55.0,1,0,0.3378
3,217.13,58.44,1,1,0.1197
3,208.51,54.83,0,0,0.3219
3,230.69,55.08,1,1,1.0155
3,467.15,50.27,1,1,12.2393
4,215.82,57.12,1,0,0.3868
4,199.02,53.64,0,0,0.2593
4,220.62,59.49,1,0,0.094
4,211.83,53.6,1,1,0.3177
4,224.22,59.31,1,1,0.1279
5,205.38,56.01,1,0,0.2611
5,212.27,59.37,1,0,0.2422
5,212.18,49.14,0,1,1.1796
5,220.62,59.49,1,1,0.0
5,231.43,57.85,0,1,0.5876
6,208.17,57.0,1,0,0.2406
6,205.72,58.39,0,0,0.3778
6,224.21,60.53,1,0,0.1862
6,212.1,59.61,1,0,0.0485
6,198.34,54.67,1,0,0.1814
7,205.35,57.53,1,0,0.1416
7,206.46,57.8,1,0,0.1517
7,208.35,52.11,0,1,0.5069
7,217.02,59.91,1,0,0.197
7,222.53,60.31,1,0,0.075
8,201.85,55.17,1,0,0.0787
8,209.28,57.12,1,1,0.1592
8,222.19,60.52,1,0,0.0382
8,212.24,49.2,0,1,1.02
8,243.24,62.37,1,0,0.7998
9,219.61,55.74,1,1,0.3936
9,223.15,56.25,1,1,0.4227
9,212.77,59.8,0,0,0.0288
9,239.64,59.97,1,1,0.3218
9,202.01,58.7,0,0,0.1532
10,218.19,55.99,1,1,0.349
10,203.0,53.54,1,1,0.1797
10,210.46,59.57,1,0,0.0369
10,237.69,63.24,1,0,0.1675
10,275.38,62.16,0,1,0.7163
11,214.0,57.0,1,1,0.2131
11,220.29,58.36,1,1,0.199
11,208.53,61.6,0,0,0.2419
11,225.91,60.49,1,1,0.0435
11,217.28,57.26,1,1,0.2821
12,216.39,55.44,1,1,0.3708
12,208.53,61.6,0,0,0.2419
12,212.1,59.61,1,1,0.0
12,217.02,59.91,1,1,0.0
12,226.01,60.87,1,0,0.0606
13,207.77,56.44,1,1,0.1413
13,202.85,59.39,1,0,0.1945
13,221.74,61.23,1,0,0.0836
13,198.34,54.67,1,1,0.0
13,210.46,59.57,1,1,0.0
14,200.63,55.97,1,0,0.0984
14,198.34,53.86,0,1,0.0945
14,200.44,55.62,0,0,0.0636
14,210.46,59.57,1,1,0.0
14,212.1,59.61,1,1,0.0
15,207.77,54.57,1,1,0.2399
15,201.55,56.89,1,0,0.1099
15,200.44,54.6,0,1,0.054
15,220.27,59.57,1,1,0.0916
15,217.02,59.91,1,1,0.0
16,201.33,56.32,1,0,0.0445
16,202.33,56.92,1,0,0.0201
16,205.72,51.47,0,1,0.4178
16,222.95,61.52,1,0,0.0457
16,215.7,59.7,1,0,0.0415
17,203.9,59.55,1,0,0.0326
17,195.36,55.1,0,0,0.0908
17,260.84,60.0,1,1,0.6993
17,309.72,58.89,0,1,1.8996
17,241.25,64.25,1,0,0.1486
18,201.15,55.89,1,1,0.0147
18,192.72,54.21,0,0,0.1395
18,267.4,51.66,0,1,1.393
18,203.58,54.95,1,1,0.1256
18,213.74,54.14,1,1,0.3603
19,198.34,54.67,1,1,0.0
19,201.55,56.89,1,1,0.0
19,201.33,56.32,1,1,0.0
19,210.46,59.57,1,1,0.0
19,203.9,59.55,1,1,0.0
20,201.88,56.58,1,1,0.03
20,202.33,56.92,1,1,0.0
20,224.27,61.08,1,1,0.0553
20,220.18,58.46,0,1,0.1663
20,202.89,59.44,1,0,0.0053
21,201.55,56.89,1,1,0.0
21,201.97,56.53,1,1,0.0265
21,201.77,56.89,1,1,0.0051
21,195.36,51.61,0,0,0.3269
21,424.86,51.32,1,1,4.4868
22,202.07,56.27,1,1,0.018
22,201.55,56.89,1,1,0.0
22,202.33,56.92,1,1,0.0
22,218.95,60.66,1,0,0.0881
22,243.46,61.49,0,1,0.2268
23,201.55,56.89,1,1,0.0
23,146.72,44.92,0,0,1.5757
23,443.35,47.71,0,1,5.0163
23,198.34,54.67,1,1,0.0
23,229.4,57.74,1,1,0.3668
24,257.55,61.24,0,1,0.493
24,215.01,62.68,0,0,0.218
24,272.62,62.29,0,1,0.7592
24,298.22,65.92,1,0,1.3391
24,318.54,71.07,1,0,1.9368
25,201.55,56.89,1,1,0.0
25,146.72,46.38,0,0,0.6633
