PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
97.301,0.0,112.186,943.062,1046.663,105.008,0.007,0.0,0.233,4.005,137.91,36.95
156.658,23.477,288.584,771.269,908.423,130.29,0.0,2.607,2.424,15.034,253.43,81.33
156.658,23.477,288.584,771.594,908.423,130.454,0.0,2.607,2.419,15.034,253.43,81.33
97.973,25.454,235.825,736.39,951.826,108.105,0.046,3.458,5.117,17.437,178.72,64.93
98.016,25.454,246.435,736.39,953.417,108.814,0.046,3.458,5.083,17.437,181.57,66.05
130.958,40.334,296.188,778.174,906.348,126.403,0.063,3.397,3.581,15.658,234.04,79.03
98.324,0.0,123.71,1028.959,986.812,92.792,0.006,1.396,0.384,0.0,142.03,43.77
100.01,0.0,147.871,1007.17,999.967,90.775,0.0,2.482,0.145,0.321,150.17,47.47
97.301,8.0,158.962,740.0,1020.0,115.0,0.4,2.491,3.815,16.002,152.26,48.64
152.117,21.69,286.355,753.727,909.302,128.363,0.068,3.524,3.782,15.767,247.45,79.98
101.986,22.103,292.322,751.931,902.27,103.098,0.832,3.955,3.344,15.976,196.6,72.07
97.972,15.934,285.733,709.196,949.671,116.631,0.073,3.006,4.163,14.244,188.69,68.38
99.453,17.252,287.258,794.008,1009.719,101.844,0.0,2.715,4.162,16.948,191.52,70.13
97.301,9.463,186.791,709.365,1045.31,114.108,0.509,2.552,5.748,17.792,160.1,54.85
134.089,22.522,287.33,749.944,909.301,128.394,0.064,3.291,3.784,15.814,229.08,77.26
98.1,0.0,130.9,1023.0,981.6,90.775,0.0,1.2,0.3,2.1,143.66,46.56
112.219,23.77,292.322,750.462,911.162,103.205,0.779,4.492,3.414,15.288,207.9,74.05
112.219,26.811,323.936,764.593,906.559,128.246,0.475,3.051,3.918,16.41,217.26,75.65
103.335,25.079,298.421,750.981,909.482,103.632,0.707,3.991,3.714,16.325,200.62,72.66
135.257,13.226,302.164,789.867,912.363,128.401,0.006,3.685,3.805,15.498,231.29,78.22
153.043,23.558,288.584,754.49,908.243,129.399,0.001,3.11,2.407,15.034,249.62,80.96
97.306,11.376,180.298,758.844,1166.022,131.831,0.052,3.049,4.174,16.756,159.59,52.06
97.301,0.0,120.0,970.0,1030.0,100.0,0.0,1.0,0.0,0.0,139.98,40.33
97.713,12.265,200.226,740.077,1020.066,107.575,0.316,1.227,4.023,17.546,164.98,60.86
138.405,40.086,295.979,772.998,906.43,126.217,0.056,3.394,3.581,15.655,241.7,79.21
98.3,0.0,135.8,1023.0,986.5,93.2,0.0,1.4,0.4,0.0,145.18,46.6
127.978,25.326,288.584,754.49,912.573,133.934,0.0,3.133,2.67,15.088,223.95,76.97
97.601,16.856,228.045,737.566,949.72,111.219,0.071,3.546,4.515,17.885,173.45,62.07
97.301,0.0,118.232,961.63,1047.237,104.874,0.016,0.023,0.122,3.028,139.56,38.03
98.368,15.268,276.521,715.102,931.1,116.676,0.076,2.996,4.127,13.56,186.4,67.02
113.206,26.845,311.616,761.688,904.935,128.258,0.475,3.081,3.993,16.393,215.04,74.19
110.629,23.898,292.432,750.465,908.53,103.092,0.779,3.98,3.307,15.307,206.29,72.7
97.614,17.717,230.261,736.182,964.049,106.141,0.066,2.948,4.14,17.99,174.38,63.64
127.978,25.326,288.584,754.49,912.573,133.934,0.0,3.133,2.67,15.088,223.95,76.97
99.453,17.252,287.258,782.099,1009.719,101.844,0.0,2.715,4.162,16.948,191.49,69.77
97.329,10.0,175.746,750.0,1000.0,119.822,0.5,3.005,3.029,14.972,157.33,49.23
97.301,0.0,122.66,1000.0,999.954,105.0,0.006,1.5,0.185,0.0,140.65,42.49
97.301,16.495,187.92,743.204,1024.556,103.967,0.49,1.457,4.019,13.075,162.72,55.86
100.847,15.109,200.548,740.118,1020.551,108.221,0.319,1.24,4.017,17.555,169.29,61.2
97.713,11.389,199.888,730.396,1040.269,107.636,0.316,1.579,4.583,17.546,164.66,59.53
97.342,0.0,118.232,961.63,1047.237,104.841,0.0,0.023,0.122,3.225,139.6,39.44
97.403,15.338,193.013,734.304,1044.822,104.382,0.473,1.406,4.019,13.072,163.84,58.78
138.405,40.339,296.188,780.399,906.348,126.403,0.062,3.397,3.581,16.42,241.86,79.45
113.206,26.845,311.705,760.148,904.935,130.29,0.513,3.109,3.982,16.284,215.06,74.39
98.368,17.135,276.521,713.835,931.1,116.676,0.076,2.996,4.127,13.56,187.01,67.08
112.219,26.811,323.936,764.593,906.559,128.246,0.475,3.051,3.918,16.41,217.26,75.65
101.986,22.389,292.322,751.931,905.691,103.098,0.832,3.955,3.354,15.843,196.7,72.6
100.0,20.0,160.0,740.0,1020.0,115.0,0.4,2.6,3.8,16.0,159.3,50.0
97.301,16.264,187.92,742.508,1024.556,103.967,0.491,1.4,4.019,13.159,162.64,55.11
110.629,23.898,292.64,753.083,908.447,103.279,0.785,3.983,3.549,15.31,206.35,73.5
