PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
133.175,48.74,298.237,820.54,972.921,128.547,0.0,3.761,2.165,0.032,240.02,94.48
97.301,0.0,111.0,1039.8,919.6,108.9,0.0,2.3,0.0,10.1,137.38,43.77
109.134,41.333,304.631,793.111,966.557,128.074,0.005,3.724,2.23,0.0,213.99,91.66
108.42,41.333,305.031,813.173,966.557,127.649,0.005,3.725,2.378,0.0,213.4,84.46
97.667,67.451,183.129,969.355,779.799,101.99,0.491,3.525,5.496,0.023,178.23,60.73
97.301,63.136,167.882,966.958,779.133,107.647,0.521,3.484,6.553,5.734,172.4,56.83
115.132,61.293,291.929,821.687,982.868,128.526,0.0,3.762,2.172,0.032,223.6,93.51
104.249,41.463,289.853,764.062,934.932,112.543,0.13,3.64,2.783,1.417,204.82,77.32
98.216,68.628,129.33,971.191,865.166,96.728,0.785,3.51,4.877,4.896,165.31,56.24
98.503,21.082,277.408,975.903,795.86,118.058,0.001,3.89,1.623,2.538,188.86,65.33
104.064,43.144,286.432,779.283,994.707,112.661,0.098,3.642,2.302,0.009,204.53,73.95
97.301,13.917,277.815,990.509,787.527,115.11,0.001,3.892,2.652,2.671,185.37,62.3
131.277,47.761,292.704,821.687,971.8,129.4,0.0,3.76,2.168,0.031,236.25,94.3
97.301,27.105,282.295,998.034,805.5,115.602,0.0,3.921,2.186,4.011,190.96,66.53
101.261,37.274,260.345,808.815,995.4,111.536,0.019,2.902,2.45,0.0,192.86,70.18
97.316,13.917,278.48,993.476,787.661,116.424,0.0,3.893,2.483,2.945,185.57,63.36
97.604,2.4,165.1,988.5,924.4,105.0,0.0,2.424,1.2,9.6,152.65,49.15
103.635,45.196,288.85,773.735,968.72,113.865,0.103,3.926,2.521,0.002,205.29,79.1
101.257,62.403,259.952,812.328,1004.72,115.854,0.078,3.806,2.035,0.462,201.04,71.24
98.173,62.772,130.699,971.191,868.398,97.13,0.785,3.51,4.907,4.896,163.72,55.67
123.556,53.889,292.577,817.98,968.041,128.526,0.0,3.626,2.166,0.037,230.11,94.22
97.301,41.049,127.263,957.067,850.993,100.487,0.491,2.979,4.958,1.098,154.67,51.84
111.835,58.874,292.26,818.067,971.552,128.526,0.0,3.76,2.164,0.032,219.39,93.39
108.597,41.474,297.39,813.228,963.326,126.109,0.014,3.725,2.489,0.441,211.6,82.22
108.597,41.474,293.492,803.241,965.573,127.133,0.023,3.782,2.502,0.722,210.56,81.28
110.125,58.874,292.26,815.711,970.129,128.526,0.0,3.76,2.152,0.0,217.59,92.79
97.554,0.0,123.952,1025.143,917.994,108.9,0.0,2.3,0.0,10.2,141.02,44.27
97.301,0.0,131.193,1039.818,919.607,108.902,0.0,2.196,0.0,10.2,142.71,44.73
97.598,0.0,136.866,1023.94,923.617,98.489,0.0,2.755,2.75,13.46,144.5,46.57
107.106,41.284,305.031,813.173,967.036,127.426,0.005,3.725,2.38,0.0,212.01,84.25
123.556,54.04,292.577,821.009,970.309,128.526,0.0,3.617,2.141,0.039,230.18,94.25
98.415,49.851,128.379,951.984,854.251,101.52,0.572,2.988,4.865,1.064,159.02,52.38
97.301,42.367,152.239,972.321,850.0,98.605,0.493,3.03,4.957,1.136,161.73,53.91
108.356,41.333,307.637,812.031,966.557,127.649,0.005,3.716,2.282,0.0,214.02,92.56
100.75,50.987,260.211,807.142,999.137,113.465,0.063,3.674,2.461,0.016,196.8,70.77
97.924,50.129,130.889,950.0,854.251,100.34,0.532,2.988,4.865,1.013,159.25,52.9
101.422,64.123,263.945,827.327,1003.553,108.591,0.057,3.796,2.439,0.567,202.87,72.5
97.675,67.065,173.276,971.547,779.799,101.919,0.491,3.526,5.407,0.0,175.52,60.04
97.301,0.0,136.866,1024.651,923.617,98.738,0.0,2.755,2.741,13.46,144.19,46.0
105.296,51.016,286.596,791.425,965.327,112.798,0.075,3.787,2.208,0.0,208.37,80.16
97.301,41.947,127.297,957.067,850.993,100.0,0.491,2.979,4.957,1.098,154.97,51.92
101.218,50.957,260.379,814.34,997.791,113.386,0.054,3.677,2.438,0.0,197.34,71.04
101.346,37.846,260.379,814.322,993.297,111.574,0.05,3.516,2.442,0.023,193.16,70.21
97.301,64.008,171.683,965.403,779.927,102.263,0.521,3.58,6.533,6.006,173.69,58.39
97.301,0.0,150.7,996.0,939.7,98.1,0.0,2.8,2.4,13.0,147.82,47.36
97.301,0.0,111.911,1036.654,919.62,108.558,0.0,2.344,0.0,10.2,137.61,43.78
97.301,64.008,171.683,965.403,779.927,102.263,0.521,3.58,6.533,6.006,173.69,58.39
104.064,43.144,282.105,779.283,995.258,112.661,0.0,3.77,2.302,0.049,203.39,72.89
97.309,0.0,156.699,995.658,947.28,98.528,0.0,2.8,2.391,13.0,149.44,47.93
97.301,27.093,282.295,997.849,791.991,115.906,0.0,3.856,2.125,3.974,190.91,66.1
