gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,256.4,52.42,0,1,0.0612
1,453.92,46.96,0,1,0.2914
1,412.48,53.1,1,1,0.1586
1,247.32,52.78,0,0,0.0554
1,351.63,55.68,1,1,0.0669
2,463.32,49.88,0,1,0.305
2,379.06,52.87,0,1,0.1048
2,424.81,58.12,1,1,0.1751
2,259.84,55.6,0,1,0.035
2,358.56,55.65,0,1,0.0633
3,278.93,39.52,1,1,0.2213
3,333.6,40.0,1,1,0.2425
3,254.93,50.37,0,1,0.0848
3,205.52,48.59,0,0,0.126
3,325.24,41.73,1,1,0.2255
4,222.27,69.41,0,0,0.1339
4,477.95,49.62,0,1,0.3601
4,245.12,65.51,1,0,0.0793
4,341.96,53.05,1,1,0.0956
4,404.39,52.92,0,1,0.1758
5,306.88,46.88,0,1,0.2079
5,188.7,51.24,0,0,0.1192
5,241.47,41.81,0,1,0.0939
5,182.04,50.5,0,0,0.1365
5,185.39,37.28,0,0,0.1901
6,451.84,54.39,0,1,0.5793
6,273.64,54.08,0,1,0.1103
6,386.02,48.53,1,1,0.4228
6,236.4,50.06,0,1,0.08
6,289.77,44.58,1,1,0.2061
7,187.06,44.56,1,0,0.1659
7,207.11,42.06,1,0,0.1619
7,174.41,49.93,0,0,0.1582
7,166.32,49.06,0,0,0.1824
7,184.23,42.87,0,0,0.1854
8,197.86,48.54,0,0,0.0537
8,179.04,45.78,1,0,0.0259
8,199.46,47.0,1,0,0.0437
8,179.21,53.28,0,0,0.1006
8,202.86,46.85,0,0,0.0504
9,403.91,53.39,0,1,0.3851
9,195.5,57.8,0,0,0.0897
9,325.07,59.77,0,1,0.1688
9,286.47,54.96,0,1,0.1324
9,204.78,45.78,0,1,0.02
10,260.31,54.14,1,1,0.0772
10,222.05,53.45,0,1,0.0075
10,310.45,45.75,1,1,0.2424
10,183.04,52.23,1,0,0.0714
10,214.8,49.98,0,0,0.0442
11,375.18,48.39,0,1,0.3564
11,423.75,47.41,0,1,0.4669
11,306.06,50.7,0,1,0.2029
11,189.74,49.49,0,1,0.0209
11,178.13,36.2,0,1,0.1256
12,317.01,50.59,1,1,0.2603
12,437.79,44.12,0,1,0.583
12,466.52,40.65,0,1,0.6707
12,142.02,30.27,0,0,0.1822
12,217.15,40.08,0,1,0.1207
13,205.47,45.19,0,1,0.0965
13,307.23,46.88,0,1,0.2834
13,169.78,51.89,1,0,0.0275
13,197.39,52.95,0,1,0.0265
13,220.72,39.65,0,1,0.17
14,478.56,47.4,0,1,0.5545
14,228.56,52.3,1,1,0.0905
14,425.36,46.64,1,1,0.4401
14,169.6,51.28,0,0,0.0069
14,317.27,49.32,1,1,0.2586
15,504.29,53.25,0,1,0.5915
15,182.92,48.11,0,1,0.0434
15,454.85,51.78,0,1,0.4754
15,146.41,46.2,0,0,0.0278
15,259.55,47.67,0,1,0.1904
16,515.91,49.83,0,1,0.6355
16,256.26,35.46,0,1,0.2736
16,208.48,32.25,0,1,0.2105
16,151.91,31.96,0,0,0.1591
16,133.28,34.5,0,0,0.1447
17,438.62,49.37,0,1,0.4587
17,389.18,52.76,1,1,0.3284
17,307.49,46.54,1,1,0.2908
17,167.06,52.62,0,0,0.0042
17,181.49,46.12,0,1,0.0609
18,504.0,48.76,1,1,0.6163
18,372.41,53.67,1,1,0.2858
18,428.32,48.74,0,1,0.4378
18,172.18,49.33,0,1,0.0321
18,192.37,41.18,0,1,0.1091
19,300.48,48.17,0,1,0.2859
19,207.97,48.68,1,1,0.0809
19,273.55,46.04,0,1,0.2586
19,196.03,51.45,0,1,0.0379
19,194.85,47.55,0,1,0.0641
20,182.05,48.79,1,1,0.0581
20,261.28,48.03,1,1,0.2303
20,186.0,43.24,1,1,0.086
20,160.12,48.42,0,0,0.0148
20,169.42,48.83,1,1,0.0353
21,207.28,47.12,0,1,0.1158
21,379.15,55.01,1,1,0.3699
21,323.89,48.94,0,1,0.3063
21,169.41,49.42,0,1,0.0309
21,220.91,45.01,1,1,0.1594
22,303.7,42.35,1,1,0.3513
22,254.91,49.67,0,1,0.2149
22,187.57,47.42,0,1,0.0792
22,202.16,39.04,0,1,0.1476
22,178.67,38.29,0,1,0.1043
23,231.74,56.75,0,1,0.1165
23,455.4,49.86,0,1,0.6229
23,513.59,48.32,0,1,0.7707
23,181.35,54.54,0,1,0.0088
23,253.84,45.06,0,1,0.2328
24,194.19,47.33,0,1,0.0909
24,207.48,50.59,0,1,0.0921
24,201.77,47.6,0,1,0.1012
24,182.44,52.14,0,1,0.0279
24,168.94,37.58,0,1,0.095
25,376.87,49.56,0,1,0.458
25,170.17,51.06,0,1,0.0272
25,247.3,44.56,1,1,0.2219
25,181.28,47.34,0,1,0.0608
25,199.92,40.88,1,1,0.1325
26,111.21,23.58,0,0,0.2755
26,427.45,44.5,0,1,0.5911
26,158.74,24.05,0,1,0.2432
26,177.12,46.01,0,1,0.0518
26,125.78,32.81,0,0,0.1647
27,272.91,50.24,0,1,0.2684
27,228.99,42.42,0,1,0.1993
27,247.17,42.98,1,1,0.2341
27,188.28,50.73,0,1,0.0545
27,189.44,36.07,0,1,0.143
28,323.2,61.75,0,1,0.2736
28,454.38,44.49,1,1,0.6542
28,375.5,59.07,1,1,0.3843
28,167.17,48.89,0,1,0.028
28,205.04,49.21,1,1,0.1078
29,299.5,50.78,0,1,0.3198
29,195.53,35.68,0,1,0.1575
29,272.21,53.17,0,1,0.2509
29,186.54,52.07,0,1,0.0505
29,220.84,45.67,1,1,0.1666
30,326.88,50.97,1,1,0.3734
30,205.84,47.64,1,1,0.1239
