PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
97.305,69.001,41.457,965.691,941.694,106.677,0.492,2.479,2.216,0.0,141.55,48.16
138.282,48.82,299.454,798.455,945.605,137.153,0.794,2.806,2.465,19.28,245.56,79.27
138.282,48.82,299.455,796.825,945.605,137.153,0.794,2.806,2.465,19.51,245.56,79.27
138.377,50.046,291.418,795.719,945.605,139.512,0.794,2.806,2.605,19.28,243.94,79.1
111.877,47.21,309.181,795.719,945.772,140.073,0.795,2.802,2.623,20.321,219.92,77.71
113.68,26.914,287.532,777.985,924.174,109.952,0.819,4.515,2.668,23.12,209.31,74.22
100.379,23.281,301.983,757.112,918.095,109.435,0.816,4.645,2.75,22.285,197.92,73.34
97.82,18.837,202.152,898.159,879.161,107.579,0.198,3.797,2.616,4.577,167.65,55.07
97.301,71.584,80.133,984.515,952.106,90.819,0.569,2.445,3.288,4.432,152.69,51.13
100.891,73.225,98.737,982.903,957.325,92.739,0.52,2.806,2.2,0.0,161.92,53.95
97.301,23.86,199.388,797.992,904.63,116.681,0.798,3.91,2.303,18.398,167.86,58.06
97.301,76.2,44.737,970.0,929.054,93.976,0.501,2.4,2.031,0.037,144.74,50.63
99.541,15.508,285.684,747.721,887.23,115.635,0.87,4.509,2.423,21.974,190.05,66.89
97.799,15.363,202.148,888.572,878.429,107.575,0.22,3.785,2.61,3.997,166.46,54.21
113.988,26.837,310.013,780.563,920.657,120.027,0.819,4.565,2.69,25.214,215.54,75.25
111.743,48.83,291.418,795.719,945.491,139.815,0.794,2.815,2.574,20.555,215.62,77.42
99.669,17.9,295.534,736.907,907.936,115.215,0.836,3.621,3.431,19.685,193.62,68.25
97.301,21.399,221.576,780.694,899.389,116.546,0.817,4.085,2.941,17.682,172.84,59.51
97.701,21.284,221.576,764.419,904.503,118.968,0.817,3.811,2.937,17.682,173.2,60.43
97.572,27.467,224.027,763.954,905.234,119.46,0.819,4.1,2.945,17.467,175.74,61.34
97.809,24.67,199.097,800.129,904.591,114.951,0.826,3.913,2.303,16.672,168.58,59.1
98.075,68.324,98.645,889.852,983.864,91.175,0.507,3.009,2.6,0.82,157.19,53.29
99.776,17.978,289.526,718.005,894.433,113.481,0.827,3.585,2.923,22.924,192.07,67.88
99.714,17.911,296.515,719.107,893.995,113.537,0.826,3.56,2.938,21.765,193.83,70.08
97.301,68.3,97.921,890.325,983.9,90.9,0.5,3.0,2.586,0.29,156.18,51.21
98.413,13.139,255.74,741.653,933.588,109.688,0.82,4.299,3.694,17.565,180.34,64.9
108.974,40.877,300.6,766.744,901.374,131.458,0.793,3.631,1.328,20.957,212.3,74.45
100.162,18.421,299.311,742.892,917.173,110.061,0.816,4.55,2.94,21.576,195.35,71.36
98.693,14.622,284.141,782.562,990.504,108.102,0.845,4.428,3.787,18.304,188.94,65.84
97.301,68.808,97.921,890.325,983.9,90.775,0.5,3.0,2.586,1.251,156.35,52.29
97.305,69.143,41.457,966.147,941.694,106.677,0.492,2.482,2.388,0.0,141.59,48.51
97.301,13.139,255.74,741.653,933.588,109.688,0.82,4.299,3.694,17.565,179.18,63.83
110.386,37.9,302.445,826.057,926.378,134.832,0.856,3.391,2.608,18.815,213.54,75.09
98.693,14.599,277.735,782.498,989.735,108.055,0.847,4.446,3.536,18.592,187.24,65.68
98.413,25.888,255.74,741.653,933.588,109.688,0.82,4.299,3.694,17.565,184.53,64.93
97.301,69.2,41.9,969.0,930.0,94.0,0.5,2.4,2.0,0.0,141.69,50.0
100.273,21.522,299.128,743.89,917.009,110.291,0.815,4.46,2.957,21.57,196.44,71.38
111.877,47.21,309.181,795.719,945.772,140.073,0.795,2.802,2.623,20.321,219.92,77.71
98.652,14.116,273.671,767.155,990.504,108.273,0.834,4.42,3.376,18.253,185.93,64.98
97.301,76.121,41.9,970.0,930.0,94.0,0.501,2.4,2.0,0.0,143.96,50.59
98.409,13.139,251.994,741.918,933.557,109.596,0.82,4.299,3.574,18.034,179.35,64.33
98.409,12.233,251.994,742.295,933.557,109.593,0.802,4.306,3.575,18.034,179.06,62.54
99.714,17.911,296.515,719.107,893.995,113.537,0.826,3.56,2.938,21.765,193.83,70.08
100.198,22.075,300.982,732.864,914.211,113.085,0.843,4.709,2.949,20.903,197.0,72.49
112.102,47.608,298.26,795.719,944.145,142.099,0.794,2.821,2.599,20.482,217.4,77.44
97.301,70.0,41.9,969.0,930.0,94.0,0.5,2.4,2.0,0.0,141.95,50.04
97.301,24.741,200.338,799.471,906.589,116.681,0.808,3.907,2.303,17.302,168.41,58.19
98.04,68.324,97.943,889.852,983.864,91.175,0.501,3.008,2.816,0.0,156.97,52.96
97.701,30.2,224.371,763.362,906.413,121.077,0.817,4.085,2.936,17.904,176.87,62.38
100.379,22.471,301.983,757.112,917.5,109.324,0.826,4.648,2.736,22.431,197.65,73.26
