PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
145.176,10.16,289.297,704.453,1013.385,147.991,9.289,74.028,114.877,1.718,237.43,69.28
97.301,0.065,63.31,589.502,598.434,94.244,5.675,70.172,56.981,310.03,122.45,45.53
101.149,32.592,293.54,681.753,1014.499,135.738,11.169,28.182,97.169,36.337,199.72,66.0
121.643,1.219,306.522,652.583,1007.44,146.708,9.966,50.463,120.046,0.0,214.23,66.12
97.301,1.901,66.49,558.945,698.363,94.097,6.616,69.628,55.709,312.55,124.19,47.1
97.895,3.148,152.578,684.425,838.055,95.368,9.598,60.256,104.083,351.274,148.79,55.0
98.293,0.0,139.117,564.635,662.711,96.76,9.362,70.735,65.73,305.516,143.66,53.68
97.366,0.962,102.728,564.873,677.447,93.54,10.185,70.048,63.139,306.967,133.45,50.5
98.85,15.535,283.581,673.068,1000.754,116.96,10.94,43.646,108.705,50.546,189.01,62.25
102.249,67.545,166.247,699.724,853.615,105.21,10.525,71.823,88.48,374.564,178.18,59.08
97.608,21.835,251.935,672.854,1013.364,117.178,11.225,42.015,114.482,45.217,181.46,60.29
141.894,3.925,291.702,679.073,998.957,147.456,9.128,71.53,125.186,1.967,232.46,68.82
98.357,60.074,164.876,699.457,866.199,92.928,10.633,71.602,89.086,400.723,171.33,57.91
98.668,18.844,256.778,672.863,1013.364,117.209,11.307,42.56,115.17,19.889,182.87,61.55
97.779,60.395,147.237,670.66,782.242,104.062,8.144,73.557,125.126,307.151,165.79,57.37
97.301,2.645,109.635,560.913,660.358,91.333,10.601,70.214,68.23,299.756,135.68,51.0
132.426,14.279,289.732,713.714,1003.735,147.404,9.376,74.861,105.533,0.0,225.52,68.73
98.665,18.844,256.778,672.863,1009.92,117.283,11.307,42.56,115.818,0.0,182.86,60.3
97.617,21.963,259.759,672.863,1013.364,117.209,11.226,42.358,113.765,29.121,183.58,62.21
98.021,2.853,90.156,632.751,751.674,100.848,11.458,61.134,80.132,327.036,131.89,49.33
98.759,17.754,283.135,669.127,1000.088,118.654,11.389,43.845,117.75,38.501,189.51,63.35
97.706,2.633,109.635,560.913,683.002,92.855,10.588,70.109,68.366,293.365,136.19,52.13
97.302,2.078,71.988,559.247,708.436,94.243,6.489,66.706,50.735,308.43,125.73,47.76
125.29,14.113,290.582,678.903,982.689,146.903,9.395,74.579,120.93,0.0,218.05,67.57
101.248,28.551,294.045,672.127,1015.785,143.74,10.02,41.153,100.09,110.216,198.61,64.93
97.787,36.104,152.93,675.177,800.746,92.494,12.052,60.635,112.386,356.452,159.42,56.06
97.925,20.102,157.944,676.869,837.685,94.997,8.864,59.588,97.979,342.569,155.78,55.93
97.301,0.996,73.979,595.34,734.255,92.565,7.861,70.18,59.683,330.014,126.09,48.2
123.348,1.182,311.622,686.197,1006.158,145.357,10.044,51.784,115.33,0.0,217.43,66.59
