PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
97.301,0.0,110.618,704.86,1044.302,148.288,0.63,0.115,4.183,6.805,136.87,48.43
179.743,37.745,282.678,811.857,974.708,129.481,0.825,1.013,2.533,0.0,281.1,100.67
113.826,51.415,295.74,800.952,954.677,128.729,0.842,0.957,2.242,0.0,219.84,96.52
113.826,49.347,295.74,805.387,951.942,128.687,0.847,0.955,2.242,0.0,219.17,86.4
179.95,19.726,270.629,811.69,972.692,129.858,0.829,1.009,2.427,0.0,272.21,100.28
163.118,20.886,290.06,798.716,964.983,128.965,0.845,0.996,2.481,0.004,260.02,100.12
98.659,2.973,141.995,692.489,1118.033,121.289,0.789,0.781,4.933,8.225,147.79,56.21
97.301,3.712,116.32,721.1,1109.456,119.51,0.68,0.348,4.201,0.141,139.88,54.47
97.301,17.049,289.03,738.129,866.403,134.063,0.794,1.305,6.015,0.342,188.99,73.52
142.894,25.271,286.711,802.401,964.148,131.113,0.817,0.952,2.375,0.0,239.39,97.83
123.709,51.01,295.98,801.159,951.419,128.737,0.84,0.958,2.192,0.231,230.12,97.2
103.539,49.794,272.98,779.074,918.569,130.65,0.809,0.776,7.144,0.0,202.33,80.88
107.823,55.716,292.833,800.952,955.139,128.565,0.853,0.957,2.24,0.0,214.2,85.55
98.236,2.783,219.784,797.182,1012.719,96.563,0.648,0.739,6.191,12.94,167.71,63.28
106.468,61.029,281.594,799.087,962.055,129.433,0.29,0.823,6.549,0.0,211.57,83.58
154.761,25.125,285.63,793.945,955.997,131.377,0.789,0.957,2.472,0.0,251.44,98.65
97.301,29.001,232.376,746.15,940.188,118.332,0.817,0.996,6.397,0.922,178.25,65.82
104.404,59.021,278.233,788.207,936.043,129.824,0.817,0.731,6.686,0.0,207.74,81.62
98.358,15.075,278.891,798.469,949.933,118.551,0.836,1.092,6.728,0.0,187.24,71.16
97.792,2.369,248.694,800.343,973.076,115.374,0.797,1.114,6.714,0.0,174.6,65.0
97.301,0.0,112.003,680.887,1082.142,143.988,0.631,0.043,4.107,6.573,137.31,51.52
97.836,10.573,173.158,735.441,1119.736,106.065,0.544,0.778,5.12,4.665,157.77,60.82
97.301,9.498,269.922,798.07,922.174,115.886,0.824,1.071,6.667,0.183,181.83,68.51
144.973,31.451,288.667,802.351,962.892,131.749,0.819,0.949,2.48,0.008,244.1,98.52
97.438,1.628,210.13,794.946,994.32,90.775,0.705,0.733,6.259,14.978,163.87,61.44
98.261,21.793,246.021,747.48,939.475,118.347,0.802,0.993,6.397,0.94,180.49,67.25
97.301,3.723,111.569,721.938,1109.678,121.27,0.649,0.102,4.162,0.076,138.63,54.34
97.301,17.772,289.069,739.343,870.185,133.149,0.81,1.192,5.668,0.366,189.26,75.54
179.95,23.84,282.49,811.347,974.602,129.388,0.827,1.008,2.533,0.0,276.7,100.52
97.301,7.018,170.919,738.543,1116.569,106.513,0.687,0.78,5.019,3.273,155.45,57.92
98.732,4.625,149.095,687.103,1096.915,120.68,0.789,0.823,4.957,8.437,150.19,57.6
104.404,60.565,278.233,787.33,936.136,129.824,0.817,0.731,6.686,0.0,208.24,83.12
121.899,51.44,293.003,801.23,951.419,128.444,0.841,0.957,2.367,0.22,227.58,96.89
98.509,25.858,288.486,738.292,867.789,136.154,0.805,1.145,6.193,0.334,193.01,76.9
97.301,0.0,110.618,705.917,1069.883,146.358,0.627,0.092,4.123,6.573,136.97,50.71
161.38,23.84,282.49,811.347,974.131,129.38,0.827,1.008,2.724,0.0,257.24,99.38
156.432,31.362,285.515,798.649,956.018,131.446,0.788,0.957,2.483,0.0,255.22,99.02
100.125,21.289,300.926,748.834,916.807,129.011,0.8,0.999,7.122,0.034,196.7,80.25
98.07,4.284,232.583,798.421,985.909,90.775,0.608,0.863,6.196,13.642,171.31,64.08
98.509,25.858,285.774,738.292,867.789,135.898,0.805,1.145,6.193,0.334,192.29,75.98
99.422,21.321,299.585,750.427,870.592,127.938,0.821,0.835,5.091,0.0,195.45,78.53
99.48,19.69,299.569,751.2,868.003,127.938,0.821,0.837,5.04,0.331,194.96,78.33
111.409,51.472,295.74,796.135,954.677,132.619,0.842,0.957,2.242,0.0,217.32,86.26
97.301,10.573,173.158,735.081,1116.569,105.786,0.682,0.781,5.023,4.653,157.2,59.65
142.917,30.204,286.711,801.524,964.341,131.113,0.818,0.952,2.375,0.0,241.03,98.34
97.301,10.573,170.919,738.543,1116.569,106.513,0.687,0.78,5.019,3.273,156.61,58.76
97.301,0.0,110.618,721.749,1043.462,148.288,0.63,0.108,4.183,6.805,136.91,48.72
98.732,3.698,141.995,684.854,1099.066,120.68,0.789,0.82,4.933,8.437,148.02,57.19
100.083,8.894,275.465,798.332,922.174,115.924,0.823,1.069,6.916,0.0,186.02,70.34
98.304,4.836,229.853,798.421,985.909,90.775,0.611,0.861,6.196,14.773,171.01,63.58
