gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,321.92,52.93,1,0,0.036
1,425.26,38.94,1,1,0.3066
1,362.83,54.2,0,1,0.0807
1,261.07,53.24,0,0,0.1983
1,201.6,47.11,0,0,0.37
2,371.54,52.15,0,1,0.3012
2,320.81,58.06,0,1,0.1517
2,267.45,59.51,0,0,0.005
2,210.8,50.1,0,0,0.1835
2,150.42,46.92,0,0,0.3455
3,287.19,49.63,1,1,0.1179
3,341.3,42.25,1,1,0.2821
3,234.58,50.89,0,0,0.1071
3,300.69,41.62,1,1,0.2136
3,166.82,49.83,1,0,0.2731
4,406.12,55.6,0,1,0.3897
4,339.55,56.88,1,1,0.2078
4,272.99,52.42,1,1,0.0686
4,205.78,43.83,1,1,0.1262
4,137.61,38.6,0,0,0.1497
5,259.75,63.79,1,0,0.0207
5,246.27,50.75,1,0,0.0055
5,242.99,51.1,1,0,0.0145
5,196.98,49.77,1,1,0.0825
5,178.02,50.88,1,0,0.0328
6,286.37,64.46,1,0,0.0577
6,259.75,63.79,1,1,0.0
6,249.19,61.17,0,0,0.0181
6,178.02,50.88,1,1,0.0
6,166.82,49.83,1,1,0.0
7,325.44,61.6,1,1,0.1117
7,272.35,54.31,1,1,0.0711
7,242.13,52.88,1,0,0.025
7,188.11,50.23,1,1,0.0409
7,166.82,49.83,1,1,0.0026
8,253.66,61.76,1,1,0.0062
8,253.12,59.99,1,1,0.0065
8,242.13,52.88,1,1,0.0
8,165.89,49.88,1,0,0.0001
8,163.71,47.58,1,1,0.0003
9,310.88,59.22,0,1,0.0981
9,246.55,57.83,1,0,0.0288
9,214.56,54.53,1,0,0.0464
9,169.46,50.11,1,1,0.005
9,170.55,50.09,1,1,0.0041
10,254.72,53.2,0,1,0.0568
10,228.29,43.21,1,1,0.133
10,205.84,46.2,1,1,0.0969
10,188.47,48.76,1,1,0.0499
10,171.63,50.45,1,1,0.0004
11,322.02,62.09,0,1,0.1014
11,264.95,54.87,1,1,0.0806
11,207.87,49.87,1,1,0.0349
11,174.4,46.55,1,1,0.0449
11,152.93,48.25,0,0,0.0149
12,328.58,50.67,0,1,0.2183
12,263.73,51.95,0,1,0.116
12,235.12,50.37,1,1,0.078
12,170.65,50.45,1,1,0.0001
12,158.08,48.24,1,1,0.0001
13,170.78,50.37,1,1,0.0011
13,278.05,51.08,1,1,0.1695
13,156.5,52.46,0,0,0.0302
13,205.84,48.13,1,1,0.0597
13,137.09,47.01,0,0,0.0574
14,307.49,45.6,1,1,0.2627
14,271.49,48.93,1,1,0.1598
14,235.49,50.42,1,1,0.0844
14,176.48,50.43,1,1,0.0161
14,163.3,49.61,1,1,0.0055
15,411.51,59.21,0,1,0.4434
15,350.22,51.64,1,1,0.3297
15,286.3,52.76,1,1,0.1711
15,219.09,49.28,1,1,0.0654
15,137.86,46.78,0,0,0.0464
16,293.35,41.64,0,1,0.2892
16,254.46,45.52,0,1,0.1773
16,205.58,46.74,0,1,0.0908
16,160.77,48.98,1,1,0.0114
16,153.78,47.91,1,1,0.0001
17,497.23,50.12,0,1,0.6988
17,386.08,55.16,0,1,0.4102
17,263.73,51.95,0,1,0.1516
17,197.6,46.76,0,1,0.0754
17,142.23,47.25,0,0,0.0308
18,255.15,57.45,1,1,0.0883
18,204.61,55.39,0,1,0.0225
18,174.4,50.41,0,1,0.0403
18,152.61,49.69,0,0,0.0068
18,142.18,47.12,0,0,0.0294
19,373.26,47.1,0,1,0.4193
19,322.08,46.89,1,1,0.3047
19,264.99,49.6,1,1,0.1838
19,205.89,48.33,1,1,0.0829
19,160.61,47.82,1,1,0.0209
20,409.67,47.11,0,1,0.5067
20,358.51,45.21,0,1,0.3956
20,304.04,43.69,1,1,0.2973
20,197.92,45.59,1,1,0.0961
20,137.09,46.45,0,0,0.0451
21,321.85,52.78,1,1,0.2653
21,263.84,48.58,1,1,0.1855
21,205.84,46.18,1,1,0.1208
21,154.85,48.07,1,1,0.0056
21,152.18,47.89,1,1,0.0
22,284.15,41.65,0,1,0.2791
22,243.01,39.5,1,1,0.2334
22,199.22,46.4,1,1,0.1141
22,158.72,49.17,1,1,0.011
22,148.13,46.69,0,0,0.0175
23,482.33,56.69,0,1,0.6507
23,374.56,49.77,1,1,0.4092
23,263.73,51.95,0,1,0.1566
23,174.58,47.87,1,1,0.0568
23,152.18,47.89,1,1,0.0
24,450.18,40.72,0,1,0.6671
24,344.33,42.67,0,1,0.4322
24,298.17,44.06,0,1,0.3164
24,205.52,47.97,0,1,0.1055
24,147.78,47.31,0,0,0.0137
25,412.4,49.49,0,1,0.5268
25,346.75,50.47,1,1,0.3768
25,258.24,48.15,1,1,0.2023
25,171.25,49.29,0,1,0.0437
25,142.17,47.01,0,0,0.0291
26,425.2,35.99,1,1,0.6573
26,359.73,41.99,1,1,0.4739
26,264.8,46.93,1,1,0.2258
26,219.09,49.94,1,1,0.1242
26,160.69,49.41,1,1,0.0156
27,424.36,47.59,0,1,0.5795
27,359.08,48.97,0,1,0.4247
27,303.63,48.58,0,1,0.3034
27,205.71,46.7,0,1,0.1306
27,150.42,47.59,0,0,0.0026
28,523.73,55.34,0,1,0.7675
28,365.22,50.25,0,1,0.4297
28,312.16,46.56,0,1,0.3346
28,205.84,46.07,1,1,0.1408
28,153.69,48.37,0,1,0.003
29,467.13,43.1,0,1,0.7081
29,362.46,49.47,1,1,0.4495
29,205.89,52.35,1,1,0.0841
29,156.06,55.83,1,0,0.0109
29,151.98,47.7,1,0,0.0019
30,504.0,41.25,0,1,0.802
30,419.41,44.65,0,1,0.599
30,271.38,50.82,1,1,0.2244
30,159.09,53.09,1,1,0.0176
30,167.47,51.84,1,1,0.035
31,152.07,47.97,0,0,0.001
31,373.37,57.12,1,1,0.4097
31,306.81,52.56,0,1,0.2979
31,215.36,50.08,1,1,0.1187
31,159.09,49.91,1,1,0.0097
32,331.0,47.66,1,1,0.3821
32,267.71,51.4,1,1,0.2125
32,204.43,46.38,1,1,0.1362
32,143.69,48.79,0,0,0.0206
32,137.67,47.94,0,0,0.0298
33,375.19,49.37,0,1,0.4755
33,317.91,48.63,0,1,0.347
33,239.65,51.93,0,1,0.1506
33,171.44,46.64,0,1,0.0568
33,152.07,52.27,0,0,0.0108
34,381.8,48.17,0,1,0.4976
34,323.16,49.49,0,1,0.3552
34,264.6,48.89,0,1,0.2267
34,206.02,46.49,1,1,0.1386
34,147.28,45.41,0,0,0.0219
35,357.33,49.68,1,1,0.4399
35,306.98,42.39,1,1,0.3631
35,259.28,46.58,1,1,0.2296
35,205.84,45.15,1,1,0.15
35,147.46,47.11,0,0,0.0021
36,454.67,54.38,0,1,0.6102
36,361.94,58.19,0,1,0.3791
36,310.5,49.59,1,1,0.3234
36,215.39,50.22,0,1,0.1181
36,148.11,46.19,1,0,0.0106
37,415.6,45.61,0,1,0.5932
37,327.14,49.88,0,1,0.3638
37,225.65,49.5,1,1,0.147
37,182.35,46.42,1,1,0.0854
37,149.52,44.3,0,1,0.0217
38,435.62,52.61,0,1,0.5851
38,320.85,59.33,1,1,0.3073
38,206.08,51.67,1,1,0.0937
38,154.53,54.11,1,1,0.0
38,148.23,47.67,0,0,0.0037
39,157.54,49.21,1,1,0.0137
39,463.69,47.04,0,1,0.6843
39,370.97,55.3,1,1,0.4384
39,310.32,50.58,1,1,0.3226
39,146.51,46.89,0,0,0.0055
40,163.33,55.13,1,1,0.021
40,153.98,54.89,1,0,0.0001
40,150.78,47.67,1,1,0.0001
40,148.23,47.67,0,0,0.0037
40,145.65,47.1,1,1,0.0
41,152.04,48.88,1,0,0.0002
41,151.34,48.02,1,1,0.0001
41,150.78,47.67,1,1,0.0001
41,145.27,47.36,1,1,0.0021
41,142.5,45.81,1,1,0.0
42,153.98,54.89,1,1,0.0
42,153.3,54.4,0,0,0.0
42,150.78,47.67,1,1,0.0001
42,145.27,47.36,1,1,0.0021
42,142.5,45.81,1,1,0.0
43,375.66,47.63,1,1,0.5158
43,278.64,48.75,1,1,0.2707
43,145.27,47.36,1,1,0.0021
43,143.4,46.02,1,0,0.0
43,142.5,45.81,1,1,0.0
44,392.67,47.91,0,1,0.5406
44,218.59,49.53,1,1,0.1412
44,150.78,47.67,1,1,0.0001
44,144.85,46.53,1,1,0.0001
44,142.07,45.81,1,1,0.0
45,503.26,51.98,0,1,0.7413
45,362.78,52.39,1,1,0.4553
45,190.77,44.47,1,1,0.1151
45,143.32,46.69,1,0,0.0032
45,142.06,45.69,1,0,0.0014
46,502.04,48.41,0,1,0.7603
46,388.99,51.14,1,1,0.5089
46,275.89,49.5,1,1,0.2719
46,181.02,49.23,1,1,0.0778
