PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
156.606,83.521,187.478,666.693,1006.184,117.191,10.059,6.731,30.183,371.787,246.47,70.68
97.302,0.0,29.985,499.996,400.478,90.775,7.274,20.697,98.343,386.335,112.67,42.19
156.606,83.521,187.478,666.693,1006.184,117.191,10.059,6.731,30.183,371.787,246.47,70.68
153.503,84.944,187.352,663.307,1020.299,116.999,10.423,6.68,29.715,406.124,243.69,69.9
123.153,86.368,227.721,668.427,1007.823,117.326,10.216,9.059,30.022,340.364,222.98,69.44
123.255,86.372,225.385,668.42,1007.838,117.373,10.206,8.918,30.022,339.472,222.47,69.26
100.99,83.086,242.782,665.034,1005.216,116.428,9.89,6.155,32.11,330.871,202.63,68.99
98.575,4.501,219.401,524.922,627.119,92.61,0.147,0.0,34.589,369.076,166.39,59.31
97.999,85.518,162.905,669.434,1007.89,116.858,10.014,9.809,31.051,349.242,179.23,59.37
97.51,0.0,184.921,523.85,621.972,93.277,0.133,2.305,32.876,379.062,154.67,57.76
97.875,55.575,227.904,668.298,1008.319,115.964,10.214,8.607,30.029,318.014,186.44,65.8
98.179,81.113,229.348,667.889,1002.023,117.326,9.79,9.133,32.657,319.708,195.49,65.81
97.301,14.961,153.706,525.182,627.96,90.835,0.192,5.594,78.97,346.836,151.15,57.17
98.382,82.51,232.164,668.075,1008.316,118.667,10.296,9.634,30.041,315.993,196.93,67.67
97.959,84.522,182.586,673.579,1004.359,116.919,10.073,9.682,31.438,351.231,184.05,64.71
100.975,80.346,240.031,665.027,991.085,118.337,10.183,5.998,32.066,330.772,200.94,67.8
97.875,55.575,227.904,672.133,999.892,115.964,10.214,8.607,30.029,346.015,186.42,65.74
97.301,2.393,34.772,605.278,402.747,92.787,7.662,19.592,98.777,387.899,115.0,44.03
98.821,1.879,96.973,572.698,577.154,92.605,7.82,4.056,31.371,309.335,133.41,51.69
98.182,81.113,229.348,667.874,1007.078,117.326,10.007,9.079,32.365,321.3,195.51,67.21
97.301,0.735,63.675,473.453,463.826,90.776,0.2,2.86,79.636,291.097,121.97,48.27
98.179,81.113,229.348,667.889,1002.008,117.326,9.786,9.134,32.657,319.652,195.49,65.81
97.301,0.618,37.92,655.674,411.648,90.775,7.708,18.697,110.928,388.696,115.41,44.84
97.324,0.0,60.139,525.853,400.478,90.775,7.651,2.679,116.246,306.463,120.72,46.55
97.338,84.619,176.852,673.076,1018.927,117.875,10.066,8.917,29.289,319.118,181.97,61.68
97.318,0.0,190.524,523.85,621.913,93.208,0.133,2.305,32.88,379.062,155.95,58.22
102.14,3.841,190.819,526.519,631.3,95.365,0.175,1.069,31.788,354.648,162.38,59.01
