PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
108.743,83.934,261.377,711.413,1029.328,144.687,18.205,75.349,32.651,288.175,216.15,67.1
97.466,39.259,39.201,680.244,986.615,95.128,14.669,71.629,15.766,300.29,130.79,48.55
97.301,34.436,61.128,676.935,985.578,97.094,16.801,71.097,16.95,287.655,134.81,51.86
98.451,54.766,86.525,720.7,1102.083,99.465,14.985,70.8,34.435,323.634,149.93,52.53
107.712,58.938,255.677,733.087,981.826,144.147,16.886,75.192,32.367,265.669,205.25,64.73
97.659,8.943,260.224,783.275,940.481,116.009,22.594,75.275,30.091,326.982,179.49,60.21
97.606,47.227,269.962,733.415,941.495,115.955,17.581,75.349,29.986,326.895,194.44,64.61
97.722,62.016,186.694,727.764,883.104,117.768,18.586,75.014,29.998,321.503,177.2,58.65
97.663,51.564,226.084,727.705,927.074,115.911,20.489,72.105,30.06,327.08,184.27,62.12
97.86,59.959,184.531,729.143,882.105,116.876,18.888,75.09,30.002,312.651,176.1,58.14
103.87,77.729,254.482,685.512,1013.746,146.258,19.295,74.083,31.744,263.737,207.07,65.81
97.791,46.807,251.116,712.276,997.889,115.843,20.569,74.142,30.016,357.823,189.68,63.1
106.4,84.03,250.556,704.936,1019.455,146.468,18.43,72.212,37.05,307.952,210.82,65.89
97.874,40.283,184.519,729.092,878.228,118.169,18.89,75.093,30.009,311.708,169.64,58.11
97.301,34.651,58.984,677.949,985.645,97.115,16.83,75.203,16.883,289.105,134.32,51.1
97.874,38.957,183.223,695.18,895.495,119.913,18.824,75.093,30.009,311.708,168.84,56.85
98.443,75.157,101.863,719.429,892.259,96.258,14.587,70.038,29.652,322.396,159.88,55.45
97.791,41.804,236.961,727.694,973.622,116.137,20.27,74.146,30.004,357.823,184.25,61.1
107.712,58.938,255.673,733.087,983.247,144.147,16.886,75.193,32.367,354.95,205.26,65.14
97.792,46.811,242.394,727.673,973.622,115.843,20.795,74.114,30.002,357.823,187.33,62.6
97.675,82.342,106.043,674.344,842.547,98.551,15.589,75.214,30.932,294.389,162.24,55.92
98.455,56.313,100.097,718.752,899.024,98.177,14.575,70.131,33.878,321.265,153.27,54.0
97.616,47.119,260.224,727.999,887.1,116.017,20.946,75.275,29.74,326.614,191.63,63.78
98.197,84.388,119.855,710.099,900.532,116.797,17.107,73.432,26.802,316.064,167.41,56.03
97.868,39.913,184.519,739.1,878.228,118.355,17.212,73.708,30.02,309.453,169.54,57.58
98.471,57.227,100.097,718.996,1082.265,98.206,14.89,70.131,34.463,321.571,154.27,54.28
97.626,52.956,260.224,727.534,940.481,116.059,20.924,75.349,30.045,327.141,193.75,64.28
97.73,82.089,111.71,718.242,900.551,111.692,14.255,75.349,31.115,311.694,164.04,55.99
108.306,83.135,255.838,728.554,975.659,144.378,17.613,75.322,32.501,267.597,213.82,66.02
98.645,55.092,214.722,727.754,926.633,115.911,20.747,75.349,30.042,327.15,183.46,60.82
108.617,86.218,255.812,733.087,1031.388,144.147,16.876,75.249,32.367,267.582,215.37,66.8
98.471,59.015,86.525,718.996,1082.342,96.482,14.978,70.721,34.642,322.458,151.27,53.59
97.874,35.954,183.223,695.18,895.495,119.888,19.925,75.349,32.133,311.708,167.86,56.45
108.449,83.135,255.838,728.6,1032.652,144.378,16.877,75.322,32.501,267.235,214.18,66.35
98.436,73.316,98.075,718.985,899.012,101.487,14.981,72.636,29.563,322.206,158.3,55.0
97.301,39.199,48.366,678.144,986.922,90.775,14.664,65.328,15.615,300.182,133.01,49.58
98.451,54.357,87.439,722.678,1085.181,99.451,14.969,70.945,34.374,321.877,149.98,53.31
97.301,39.259,48.564,679.02,986.922,93.665,14.664,71.638,15.766,300.29,133.09,50.61
97.787,42.718,39.743,660.417,983.051,96.178,12.382,75.349,20.049,296.524,132.34,49.23
97.618,47.121,260.224,727.095,936.154,116.05,21.271,75.275,30.301,326.614,191.81,63.94
97.466,40.079,40.658,677.407,985.1,92.95,14.669,71.806,15.163,301.325,131.43,48.8
98.443,70.0,99.92,665.347,899.263,101.558,14.579,73.998,29.906,322.396,157.56,54.34
98.436,72.773,102.229,718.985,899.047,101.816,14.948,72.515,29.563,322.037,159.21,55.09
98.443,69.745,99.92,665.347,899.309,101.558,14.579,73.998,29.906,322.396,157.48,54.33
97.301,39.369,48.564,677.743,992.683,93.67,14.747,71.412,15.766,307.736,133.14,50.64
97.667,62.016,185.333,727.982,883.027,117.768,18.989,74.988,29.998,322.064,176.78,58.61
97.659,51.346,215.045,727.75,927.521,115.913,20.438,75.349,30.042,290.305,181.28,60.5
97.705,51.323,216.004,731.792,927.236,115.911,20.587,75.277,30.456,327.899,181.59,60.53
97.791,46.807,243.949,712.464,973.622,115.843,20.569,74.145,30.004,357.823,187.7,62.82
98.451,56.394,86.525,720.7,1085.181,99.428,14.985,70.941,34.374,323.634,150.41,53.48
