gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,285.46,53.38,1,1,0.0597
1,249.65,59.86,1,0,0.0807
1,258.21,60.27,1,0,0.0583
1,248.32,65.17,0,0,0.078
1,271.11,59.37,1,0,0.0452
2,275.44,62.1,1,0,0.0126
2,239.17,54.45,1,0,0.0674
2,242.98,53.95,1,0,0.0691
2,255.25,55.62,1,1,0.0502
2,262.26,55.13,1,1,0.059
3,265.95,61.94,1,0,0.026
3,275.84,65.6,1,0,0.0268
3,271.97,60.76,1,0,0.0178
3,203.7,54.11,0,0,0.0971
3,250.59,55.75,1,1,0.0345
4,286.88,61.02,1,1,0.0336
4,278.72,62.65,1,1,0.0109
4,271.25,59.41,1,1,0.032
4,221.94,53.28,0,0,0.0429
4,244.39,61.68,1,0,0.0177
5,263.73,51.95,0,1,0.0707
5,244.39,61.68,1,1,0.0
5,265.14,62.75,1,0,0.0203
5,236.72,55.63,1,0,0.0054
5,241.45,54.38,1,1,0.0126
6,281.81,66.47,1,0,0.019
6,243.43,57.43,1,0,0.0469
6,249.29,57.35,1,1,0.0505
6,197.17,51.59,0,0,0.041
6,222.66,54.4,1,0,0.0173
7,246.37,61.55,1,1,0.0069
7,227.6,55.81,1,1,0.0022
7,201.15,53.07,0,0,0.0218
7,215.19,56.49,1,0,0.0304
7,215.01,52.97,1,1,0.0226
8,275.82,65.63,1,1,0.0107
8,244.41,61.8,1,1,0.0012
8,246.33,60.63,1,1,0.0144
8,182.8,54.3,0,0,0.0691
8,216.23,56.59,1,1,0.0286
9,241.12,60.58,1,0,0.011
9,248.56,59.55,1,1,0.0282
9,169.54,48.47,0,0,0.1097
9,196.06,56.02,1,0,0.0284
9,195.81,56.7,1,0,0.0352
10,254.23,62.99,1,1,0.0149
10,258.77,59.73,1,1,0.049
10,249.35,61.45,1,1,0.0218
10,189.33,51.93,0,0,0.0566
10,206.48,56.58,1,1,0.0257
11,245.76,62.41,1,1,0.0079
11,216.89,60.65,1,0,0.0199
11,222.79,60.57,1,0,0.0332
11,194.57,51.57,1,0,0.0579
11,205.53,56.79,1,1,0.0213
12,231.75,61.3,1,1,0.0084
12,216.87,60.52,1,1,0.0107
12,246.35,62.73,1,1,0.0042
12,174.88,55.86,0,0,0.0442
12,202.94,56.77,1,1,0.0147
13,198.48,57.52,1,1,0.001
13,230.04,62.46,1,0,0.011
13,202.46,57.42,1,1,0.0108
13,174.85,53.7,0,0,0.0523
13,193.34,57.38,1,0,0.0089
14,214.88,60.36,1,1,0.012
14,201.75,57.49,1,1,0.0098
14,186.72,54.7,1,1,0.0205
14,195.84,57.21,1,1,0.0071
14,200.47,56.99,1,1,0.0089
15,190.3,56.91,1,0,0.0082
15,205.04,56.75,1,1,0.0209
15,182.8,53.92,0,1,0.0258
15,195.54,58.0,1,0,0.0071
15,195.56,55.91,1,1,0.013
16,199.79,56.38,1,1,0.0177
16,232.05,55.66,1,1,0.0667
16,182.8,55.07,0,1,0.0182
16,186.34,51.67,0,1,0.0359
16,176.6,53.97,1,1,0.0027
17,199.66,58.35,1,0,0.0004
17,194.64,57.78,1,1,0.0024
17,205.7,57.37,1,1,0.0194
17,177.27,53.41,0,1,0.0262
17,181.87,56.32,1,1,0.0149
18,195.54,58.08,1,0,0.0009
18,218.67,57.08,0,1,0.0451
18,195.54,58.08,1,0,0.0009
18,186.21,50.79,0,1,0.0623
18,180.06,57.56,1,0,0.0137
19,221.68,56.73,1,1,0.0553
19,180.17,54.74,1,1,0.0161
19,196.61,54.95,1,1,0.0342
19,195.69,52.42,0,1,0.0622
19,183.45,56.86,1,1,0.0122
20,181.03,55.02,1,1,0.0223
20,174.25,54.69,1,0,0.0198
20,177.3,55.02,1,1,0.0174
20,163.49,50.04,0,0,0.0785
20,179.25,56.04,1,1,0.0102
21,198.82,57.78,1,1,0.0096
21,183.76,54.84,1,1,0.0261
21,187.33,55.22,1,1,0.0277
21,183.89,53.98,0,1,0.0276
21,180.59,53.16,1,1,0.0245
22,195.91,60.3,0,0,0.0116
22,191.25,57.88,0,1,0.0016
22,182.18,58.86,0,0,0.013
22,179.66,57.57,1,0,0.0011
22,177.55,57.27,1,0,0.0063
23,190.58,56.67,0,1,0.0202
23,179.66,57.57,1,1,0.0
23,177.55,57.27,1,1,0.0
23,175.0,57.32,0,0,0.007
23,175.42,56.85,1,0,0.003
24,180.06,57.33,0,1,0.0094
24,176.88,54.19,0,1,0.0162
24,170.94,53.42,0,0,0.009
24,186.21,50.79,0,1,0.0569
24,174.95,57.17,1,0,0.0038
25,174.21,54.93,1,1,0.0085
25,170.08,55.85,0,0,0.0068
25,176.56,54.39,1,1,0.0155
25,177.43,61.36,1,0,0.0157
25,173.94,56.79,1,0,0.0039
26,219.04,55.6,0,1,0.1045
26,181.38,54.44,1,1,0.0255
26,170.96,53.87,1,1,0.0039
26,171.23,55.19,1,1,0.0005
26,172.4,54.84,1,1,0.0056
27,158.93,44.81,0,0,0.1395
27,186.0,60.76,1,1,0.0131
27,152.96,47.07,0,0,0.12
27,176.69,57.78,1,1,0.0002
27,190.2,64.36,1,1,0.0001
28,181.99,53.73,0,1,0.0401
28,182.37,53.45,0,1,0.0423
28,171.1,58.12,0,0,0.0108
28,170.07,56.03,1,1,0.0081
28,171.43,55.61,0,1,0.0095
29,219.04,54.44,1,1,0.1219
29,195.74,51.43,1,1,0.0783
29,176.51,60.13,1,1,0.0001
29,176.98,61.07,1,0,0.0035
29,177.01,61.2,1,0,0.0021
30,173.44,57.27,1,1,0.0135
30,173.01,56.11,1,1,0.016
30,171.42,60.1,0,0,0.0043
30,176.98,61.07,1,1,0.0
30,168.36,56.68,1,0,0.0041
31,168.28,55.91,1,0,0.0087
31,168.19,55.8,1,0,0.0075
31,168.2,55.84,1,0,0.008
31,166.82,54.23,1,0,0.0004
31,168.11,54.81,1,1,0.0041
32,168.02,55.91,1,0,0.0007
32,167.55,52.69,1,1,0.0083
32,172.44,59.96,0,0,0.0006
32,166.82,51.61,0,1,0.0163
32,168.16,55.92,1,0,0.0003
33,168.69,57.24,1,0,0.0023
33,164.93,51.62,1,1,0.0151
33,168.49,54.86,1,1,0.0041
33,163.54,49.66,0,0,0.0373
33,168.11,54.81,1,1,0.0041
34,166.02,53.43,1,0,0.0062
34,168.22,54.47,0,1,0.0047
34,171.81,53.82,0,1,0.0144
34,167.55,53.84,1,1,0.0047
34,166.12,54.21,1,0,0.0016
35,168.58,57.04,1,1,0.0
35,167.52,52.58,0,1,0.0087
35,164.41,52.73,1,1,0.0
35,166.82,54.23,1,1,0.0
35,166.6,55.05,1,0,0.0029
36,166.15,51.61,1,1,0.0125
36,175.98,55.95,0,1,0.0213
36,171.75,58.31,0,1,0.0105
36,167.52,55.12,0,0,0.0004
36,165.8,53.47,1,1,0.0059
37,168.95,56.88,1,1,0.0028
37,166.53,53.11,0,1,0.0055
37,165.13,53.06,1,1,0.0016
