gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,229.97,49.8,1,1,0.0135
1,215.97,47.89,1,0,0.0468
1,192.42,50.9,1,0,0.0969
1,176.08,50.36,0,0,0.1417
1,223.28,49.87,1,0,0.0169
2,234.72,59.17,1,0,0.0942
2,187.27,50.45,1,0,0.015
2,266.78,51.33,0,0,0.0679
2,216.88,57.97,0,0,0.0854
2,218.93,53.74,0,0,0.0411
3,196.43,48.91,1,1,0.0238
3,245.26,58.18,1,1,0.0309
3,232.17,50.68,1,1,0.0127
3,195.92,57.35,0,0,0.0733
3,213.27,52.76,1,0,0.0315
4,274.78,62.84,1,0,0.0303
4,215.5,52.43,1,1,0.0071
4,245.2,60.94,1,0,0.0349
4,170.15,50.89,1,0,0.0177
4,185.79,49.87,1,0,0.0048
5,211.43,54.53,1,0,0.0206
5,234.2,59.72,1,0,0.0059
5,234.06,59.19,1,0,0.0008
5,147.58,46.65,0,0,0.0706
5,193.73,51.37,1,0,0.0044
6,211.43,54.53,1,1,0.0
6,219.27,54.64,1,0,0.0215
6,235.49,54.4,1,1,0.0571
6,193.09,57.23,0,0,0.0571
6,183.56,50.69,1,1,0.0332
7,271.36,56.38,1,1,0.0714
7,202.32,52.23,0,1,0.0158
7,235.12,50.17,1,1,0.0665
7,164.36,49.27,1,1,0.0
7,168.59,50.29,1,1,0.0
8,187.17,51.87,0,0,0.0214
8,170.02,52.73,1,0,0.0106
8,218.72,55.38,0,1,0.0151
8,107.99,34.4,0,0,0.2092
8,185.61,51.13,1,1,0.0293
9,242.0,51.54,1,1,0.0902
9,313.92,58.15,1,1,0.1292
9,161.78,47.59,1,1,0.0
9,167.17,52.02,0,0,0.0091
9,169.93,50.74,1,1,0.0041
10,424.12,49.98,0,1,0.4413
10,176.72,53.06,1,0,0.0187
10,187.81,51.67,1,1,0.0381
10,166.69,48.46,0,1,0.0176
10,183.26,51.43,1,1,0.0365
11,169.78,49.89,1,1,0.0181
11,184.49,51.61,1,1,0.0444
11,195.62,54.37,1,1,0.0011
11,165.03,54.06,1,0,0.0006
11,172.02,48.36,1,1,0.0293
12,165.03,54.06,1,1,0.0
12,165.03,54.06,1,1,0.0
12,165.03,54.06,1,1,0.0
12,165.03,54.06,1,1,0.0
12,165.03,54.06,1,1,0.0
13,164.99,53.84,1,0,0.0006
13,164.99,53.84,1,0,0.0006
13,164.99,53.84,1,0,0.0006
13,158.36,48.69,1,0,0.0051
13,158.36,48.69,1,0,0.0051
14,196.42,54.5,1,1,0.0657
14,502.15,48.6,0,1,0.6485
14,196.05,45.95,0,1,0.099
14,206.69,53.23,0,1,0.0671
14,190.93,54.64,1,1,0.0679
15,159.5,47.73,1,1,0.0113
15,155.53,48.21,1,1,0.0042
15,153.84,48.17,1,1,0.0018
15,149.54,47.0,1,0,0.0107
15,151.87,47.47,1,0,0.0079
16,147.81,46.85,1,0,0.005
16,209.58,59.72,1,0,0.0007
16,165.92,55.63,1,1,0.001
16,165.35,55.44,1,1,0.0002
16,162.78,55.91,1,0,0.006
17,158.57,49.6,1,0,0.0012
17,376.16,50.01,1,1,0.3922
17,250.97,51.25,1,1,0.1307
17,149.54,47.0,1,1,0.0
17,179.06,49.42,1,1,0.0561
18,195.7,53.1,1,1,0.0505
18,264.67,68.63,0,1,0.0197
18,183.22,52.82,1,1,0.0659
18,149.54,47.0,1,1,0.0
18,163.28,48.48,1,1,0.018
19,167.11,49.85,1,1,0.0234
19,180.52,49.89,1,1,0.0601
19,153.7,49.63,1,0,0.0048
19,203.85,52.52,0,1,0.0831
19,180.38,50.86,1,1,0.061
20,183.09,52.37,1,1,0.0672
20,219.09,52.07,1,1,0.1187
20,144.71,41.65,0,1,0.0335
20,193.38,49.14,1,1,0.0988
20,170.02,53.34,1,1,0.0316
21,271.59,52.4,1,1,0.1656
21,188.99,51.53,1,1,0.0858
21,219.09,52.02,1,1,0.0975
21,166.75,53.64,0,1,0.0223
21,168.89,50.88,1,1,0.0319
22,153.7,49.63,1,1,0.0
22,153.7,49.63,1,1,0.0
22,153.7,49.63,1,1,0.0
22,154.03,50.02,0,0,0.0045
22,153.7,49.63,1,1,0.0
23,245.47,52.85,1,1,0.1332
23,359.55,50.97,0,1,0.3626
23,287.71,49.82,1,1,0.2224
23,142.68,47.39,0,0,0.0143
23,181.58,48.71,1,1,0.0731
24,195.29,50.36,1,1,0.107
24,251.86,46.24,1,1,0.2096
24,216.55,51.48,1,1,0.1292
24,164.05,48.33,0,1,0.0301
24,191.1,50.4,1,1,0.0955
25,163.52,49.1,1,1,0.0266
25,194.96,48.96,1,1,0.1079
25,154.34,47.9,0,1,0.0064
25,163.75,47.54,0,1,0.0311
25,189.91,50.71,1,1,0.0917
26,149.87,47.25,1,1,0.0035
26,146.84,47.74,1,0,0.0058
26,143.82,45.08,0,0,0.0057
26,156.13,51.99,0,0,0.0077
26,147.39,47.72,0,0,0.0052
27,232.24,53.4,1,1,0.1274
27,484.03,49.56,0,1,0.6691
27,211.77,49.38,0,1,0.1266
27,142.61,44.05,0,0,0.0011
27,151.88,48.15,1,1,0.0
28,376.66,50.19,0,1,0.4245
28,206.02,46.57,1,1,0.1419
28,142.68,45.58,0,0,0.0085
28,298.53,56.72,1,1,0.2253
28,142.64,44.05,0,0,0.0011
29,153.53,49.65,1,1,0.0024
29,146.84,47.74,1,1,0.0
29,143.85,47.03,0,0,0.0085
29,142.68,45.58,0,0,0.0085
29,142.64,44.05,0,0,0.0011
30,150.79,46.25,0,1,0.0197
30,160.73,49.98,1,1,0.0152
30,150.84,47.71,0,1,0.0052
30,155.39,48.75,0,1,0.0069
30,145.17,46.52,0,1,0.0041
31,158.98,51.36,1,1,0.004
