PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
108.44,70.875,265.582,733.309,998.073,169.18,2.086,75.349,29.749,370.586,212.61,66.86
97.301,0.0,75.04,960.829,659.577,103.013,21.058,48.069,40.917,146.933,126.72,45.46
100.089,61.96,258.718,662.775,998.26,170.777,1.69,71.174,30.277,351.363,198.93,64.98
98.036,85.033,224.779,670.563,901.564,126.301,9.411,63.24,49.498,305.557,195.05,62.48
98.396,5.971,126.856,743.48,887.663,116.519,19.466,75.349,91.339,297.203,143.78,54.01
98.023,66.85,217.662,689.187,862.502,118.157,10.079,59.255,69.607,301.974,187.1,61.31
97.863,15.154,64.666,732.756,926.411,107.114,14.668,74.538,80.055,349.682,129.94,48.85
97.695,67.478,148.252,653.009,946.654,115.984,17.793,73.223,75.91,305.506,168.86,56.5
97.793,34.951,144.799,735.363,935.86,116.459,14.899,72.836,63.357,293.958,157.55,54.68
97.813,34.054,153.897,733.457,926.424,118.882,17.945,72.722,64.301,291.056,159.64,56.44
101.67,62.107,262.724,661.987,996.941,172.57,1.839,71.371,30.281,373.697,201.69,65.21
106.495,70.791,265.582,733.309,997.341,171.112,1.688,75.349,29.744,375.596,210.54,65.35
100.103,84.312,213.677,656.612,912.525,126.745,11.51,59.887,51.057,275.973,194.06,61.4
97.79,19.319,143.324,735.44,931.947,95.164,14.392,72.229,63.615,294.278,152.02,54.61
97.301,5.971,126.856,731.815,887.663,116.519,19.466,75.349,91.339,297.203,142.61,52.79
100.842,65.829,165.623,685.311,875.732,116.946,20.907,75.32,76.487,301.132,176.02,58.16
97.912,61.54,216.619,688.932,841.772,118.162,10.101,59.181,69.969,301.77,184.89,60.74
97.775,24.65,130.44,738.727,885.012,116.452,20.064,72.139,91.838,298.773,150.18,54.29
97.718,65.858,194.23,718.621,718.01,117.354,10.515,59.773,71.515,302.152,179.81,58.84
97.863,14.815,62.968,732.695,928.612,112.065,15.828,75.349,76.152,348.852,129.38,47.61
98.213,13.794,74.848,739.031,963.272,118.031,19.297,71.277,76.215,292.453,132.7,49.72
97.872,24.587,85.718,715.308,956.023,117.981,17.842,72.625,72.608,291.537,138.66,51.98
97.626,29.502,64.382,731.082,938.331,103.326,13.314,75.281,81.963,293.573,134.36,50.35
97.873,31.387,71.336,732.607,955.975,117.989,18.084,73.925,81.135,291.038,137.14,50.46
97.683,64.073,191.876,727.689,892.424,117.399,11.085,60.184,74.158,280.276,179.24,58.23
97.88,68.358,199.195,726.124,885.702,116.353,11.831,60.349,70.339,316.491,182.75,60.41
101.102,65.691,158.288,685.311,874.917,116.946,20.354,75.219,76.487,302.661,174.31,57.41
97.789,34.95,145.015,735.442,930.32,102.922,13.84,72.705,64.968,294.013,157.58,55.72
97.721,65.858,199.554,718.621,718.01,117.354,10.006,59.773,71.515,302.152,181.22,59.56
100.871,62.047,152.228,730.041,882.745,117.005,21.175,75.056,74.944,281.113,171.42,56.91
97.874,31.387,82.228,721.92,955.975,118.143,18.084,73.925,81.135,291.193,139.99,52.28
108.44,65.751,269.727,733.309,995.458,169.219,2.086,75.349,30.172,364.441,212.01,65.89
101.111,65.729,158.689,685.311,777.275,116.967,20.36,74.884,76.474,302.661,174.07,57.14
100.181,84.312,214.4,656.513,908.754,126.296,11.771,59.888,51.057,275.973,194.32,61.78
97.33,0.861,76.228,961.16,687.684,97.616,21.058,48.489,43.124,122.215,127.45,46.12
97.872,32.183,85.718,738.872,956.023,117.981,18.084,72.64,71.66,291.537,141.21,52.6
97.793,34.971,147.485,734.945,936.111,116.459,13.868,71.945,63.174,294.176,158.27,56.0
98.741,0.0,75.738,955.002,668.588,102.856,21.009,34.804,46.872,115.687,128.43,46.73
98.365,28.255,74.848,739.043,956.79,118.026,18.475,71.751,75.979,291.633,137.58,51.18
98.213,14.534,74.848,738.983,962.195,118.031,19.21,71.277,76.215,292.453,132.94,49.86
97.869,67.253,199.195,725.539,852.426,117.087,12.0,60.406,70.904,316.778,182.25,59.81
101.662,63.114,257.198,668.253,996.941,172.187,1.839,71.394,28.092,373.857,200.57,65.01
97.301,13.794,65.333,739.225,924.321,118.031,19.273,71.22,76.297,292.423,129.09,47.28
98.048,83.99,224.779,670.563,901.564,126.217,10.64,61.298,49.743,306.931,194.72,62.44
108.474,66.699,264.204,733.309,989.548,169.219,2.086,75.176,31.85,361.262,210.88,65.48
97.301,0.861,76.228,961.16,662.888,102.856,21.058,48.489,40.917,122.215,127.33,45.83
98.365,28.255,74.848,739.101,956.79,118.026,18.475,71.755,75.979,291.727,137.58,51.18
97.772,34.054,154.002,733.457,926.424,117.538,17.931,72.722,64.301,277.874,159.63,56.32
97.775,24.65,130.44,738.727,885.012,116.452,20.064,72.139,91.838,298.773,150.18,54.29
98.741,0.0,77.445,957.86,668.588,102.856,21.009,34.804,46.872,115.274,128.89,46.85
