PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
97.301,0.0,110.5,715.0,1108.7,118.7,0.1,0.8,4.1,9.6,137.1,52.59
133.333,39.909,305.006,811.698,959.404,129.994,0.041,0.742,2.535,0.234,239.01,100.19
97.301,0.0,110.5,715.0,1108.7,118.7,0.1,0.8,4.1,9.6,137.1,52.59
122.615,39.829,304.473,800.176,961.375,129.994,0.046,0.746,2.52,0.676,227.58,99.4
109.495,60.548,293.003,800.205,938.789,130.933,0.044,1.207,3.953,4.708,217.52,94.86
109.074,56.45,286.298,800.179,945.7,130.679,0.041,0.975,5.108,4.102,213.99,85.03
109.66,50.293,297.312,794.929,947.117,132.087,0.0,1.062,5.293,5.874,215.48,92.23
97.715,1.412,169.814,697.857,1118.689,101.163,0.074,0.735,4.937,8.353,153.65,60.01
97.301,0.0,226.417,974.845,792.458,98.395,0.061,0.659,4.154,11.918,167.21,60.46
125.24,56.507,289.056,800.16,962.246,131.212,0.043,0.806,3.949,0.0,231.74,99.44
104.011,55.03,269.54,784.506,921.752,127.715,0.029,1.117,6.021,0.0,203.66,82.34
97.657,0.0,110.464,716.285,1108.703,118.701,0.097,0.815,4.073,9.585,137.47,52.8
97.301,7.611,240.29,957.322,770.947,101.155,0.068,1.177,4.009,11.483,173.25,63.31
97.301,23.923,281.954,748.636,887.206,115.291,0.058,0.783,7.06,13.176,189.48,71.47
103.589,55.838,277.288,782.307,918.844,130.173,0.029,1.006,5.476,0.0,205.51,83.24
97.399,0.0,162.952,690.569,1159.447,91.482,0.09,0.746,4.953,9.647,151.18,56.53
97.301,0.0,145.425,683.842,1159.339,100.464,0.22,0.81,4.923,8.514,146.43,53.59
99.516,23.759,289.538,748.744,876.899,114.972,0.043,0.783,7.081,13.176,193.71,73.81
97.301,24.333,289.46,748.401,875.295,115.762,0.059,0.785,6.979,13.1,191.55,72.76
102.738,33.741,286.041,775.771,903.875,105.578,0.061,0.763,6.682,10.504,199.61,75.08
103.381,33.437,279.486,746.031,895.32,107.787,0.066,0.768,6.21,11.462,198.35,73.95
97.301,22.164,249.974,742.291,918.414,116.703,0.044,0.805,7.18,12.035,180.56,66.74
104.294,34.366,287.132,746.989,909.685,102.867,0.04,0.751,6.616,9.825,201.68,79.65
97.301,7.711,262.104,957.322,770.947,101.155,0.068,1.238,4.009,11.494,179.04,65.25
98.624,1.531,230.345,967.831,788.28,100.631,0.036,0.74,4.005,9.822,170.1,61.69
103.177,32.832,286.775,746.031,894.991,117.349,0.096,0.769,5.74,11.344,199.86,77.52
109.682,50.917,300.002,796.667,930.973,130.526,0.015,1.214,4.501,1.6,216.36,94.11
103.445,21.348,250.785,755.168,908.912,114.876,0.044,0.842,7.116,11.16,186.95,70.34
97.301,7.611,254.733,957.322,770.947,101.096,0.067,1.177,4.009,11.483,177.06,64.71
97.301,8.369,145.425,681.031,1159.339,100.464,0.087,0.81,4.923,9.087,149.17,55.25
97.794,22.396,250.758,741.395,917.633,116.703,0.044,0.811,7.146,11.939,181.36,69.12
97.301,25.381,261.537,734.539,928.071,116.769,0.044,0.841,7.133,12.705,184.69,69.48
105.785,55.423,286.974,800.563,945.261,127.913,0.044,1.21,5.465,5.057,210.38,83.69
109.496,51.778,287.384,800.688,946.705,130.235,0.042,0.975,5.198,4.549,213.19,84.29
97.301,22.164,250.869,752.073,912.434,115.235,0.044,0.794,7.14,12.04,180.8,68.27
103.381,32.832,286.018,746.031,895.32,107.879,0.064,0.768,6.21,11.344,199.87,78.26
98.479,8.369,140.492,677.645,1160.296,102.432,0.093,0.81,4.923,9.114,149.1,54.46
97.715,0.619,169.814,697.857,1130.892,101.163,0.075,0.735,4.971,8.353,153.44,59.21
109.719,50.033,299.21,790.809,935.956,132.427,0.0,1.24,4.789,5.775,215.91,92.32
97.668,0.0,166.835,680.595,1155.914,102.283,0.087,0.733,4.921,8.368,152.45,58.15
104.217,33.901,286.908,745.782,903.544,106.401,0.04,0.751,6.621,9.829,201.36,79.56
97.301,1.913,145.425,683.403,1159.709,100.464,0.232,0.816,4.923,8.514,147.06,53.8
103.207,19.478,250.785,756.252,907.037,114.876,0.044,0.843,7.131,11.16,186.08,69.89
105.785,56.426,286.974,800.563,943.3,127.913,0.049,1.21,5.465,5.178,210.7,83.74
97.301,3.533,230.479,963.831,788.28,100.31,0.036,0.74,3.931,9.822,169.4,60.5
98.836,7.611,240.29,957.308,770.947,101.155,0.068,1.177,4.009,11.483,174.85,64.08
97.668,0.0,166.835,680.595,1156.492,102.283,0.087,0.733,4.927,8.368,152.45,58.15
98.836,7.611,240.29,957.308,770.947,101.155,0.067,1.177,4.009,11.483,174.85,64.08
98.624,1.531,230.143,964.455,788.28,100.631,0.036,0.74,4.095,9.377,170.04,61.46
97.301,0.0,145.425,683.888,1159.339,100.464,0.264,0.81,4.923,8.514,146.43,53.59
