gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,383.86,49.42,1,1,0.4308
1,167.03,49.12,0,0,0.1736
1,263.73,51.95,0,1,0.1015
1,461.32,57.02,0,0,0.2188
1,413.23,51.39,1,1,0.3501
2,227.42,57.38,1,0,0.0
2,218.75,58.05,0,0,0.0249
2,323.47,52.39,1,1,0.2687
2,227.42,57.38,1,0,0.0
2,233.11,55.19,0,1,0.0292
3,223.28,53.93,1,0,0.0031
3,193.06,48.97,0,0,0.0838
3,226.08,54.42,1,0,0.003
3,227.42,57.38,1,1,0.0
3,244.91,62.59,1,0,0.0315
4,176.59,49.61,0,0,0.026
4,192.56,56.88,1,0,0.0789
4,215.09,53.08,1,0,0.0178
4,237.96,63.25,1,0,0.0187
4,221.51,53.32,1,0,0.0076
5,198.05,53.27,1,1,0.0434
5,182.56,50.97,1,0,0.0136
5,237.96,63.25,1,1,0.0
5,268.5,72.46,1,0,0.0951
5,252.41,70.65,1,0,0.0535
6,164.67,48.58,0,0,0.0559
6,162.96,49.58,0,0,0.0559
6,253.07,68.85,1,1,0.0204
6,196.56,50.69,0,1,0.0216
6,355.29,64.16,0,1,0.2552
7,169.43,49.2,0,0,0.0411
7,181.28,53.14,1,0,0.0235
7,237.96,63.44,1,1,0.0005
7,193.69,53.11,1,1,0.0185
7,169.36,48.73,0,0,0.0441
8,174.77,51.95,0,0,0.0223
8,186.08,53.44,0,0,0.0136
8,202.19,57.67,1,1,0.0268
8,230.08,57.95,1,1,0.0632
8,252.14,71.86,1,1,0.0151
9,198.98,53.68,1,1,0.0219
9,180.04,52.47,1,0,0.0065
9,245.09,75.83,1,0,0.0357
9,181.28,53.14,1,1,0.0
9,190.46,53.87,1,1,0.0055
10,218.56,53.32,0,1,0.0743
10,180.04,52.47,1,1,0.0
10,211.29,58.35,0,1,0.0495
10,211.61,55.26,0,1,0.0539
10,189.96,54.03,1,1,0.0033
11,181.27,53.14,1,0,0.0
11,182.42,53.12,0,1,0.0031
11,181.27,53.12,1,1,0.0
11,189.96,54.03,1,1,0.0033
11,181.28,53.14,1,1,0.0
12,181.28,53.09,1,1,0.0001
12,187.7,53.23,1,0,0.0042
12,185.87,50.59,1,1,0.0309
12,184.9,50.19,1,1,0.034
12,184.05,51.79,1,1,0.0165
13,181.07,53.14,1,0,0.0005
13,180.04,52.47,1,1,0.005
13,192.55,57.82,1,1,0.0018
13,181.27,53.31,1,0,0.0008
13,193.75,52.45,1,1,0.027
14,176.0,51.2,1,1,0.0133
14,185.98,56.35,1,0,0.0001
14,181.25,53.15,1,1,0.0
14,184.37,52.97,1,1,0.0075
14,186.45,57.37,1,0,0.0093
15,180.49,52.91,1,0,0.0002
15,181.22,53.22,1,1,0.0001
15,172.53,51.27,0,0,0.003
15,172.85,51.32,1,0,0.0029
15,175.36,52.55,1,0,0.001
16,205.37,48.5,0,1,0.0843
16,210.85,50.68,0,1,0.0861
16,213.55,55.33,0,1,0.066
16,251.79,53.25,1,1,0.1579
16,335.48,51.71,0,1,0.3716
17,188.39,50.9,1,1,0.0322
17,107.33,35.16,0,0,0.218
17,166.17,49.23,0,0,0.0183
17,198.96,51.44,1,1,0.0477
17,178.64,50.64,1,1,0.0176
18,172.64,51.57,1,1,0.0
18,155.48,47.69,0,0,0.0336
18,176.37,51.38,0,1,0.0105
18,196.02,53.35,0,1,0.0378
18,171.25,49.29,1,0,0.0135
19,172.75,52.36,0,0,0.0055
19,113.75,29.93,0,0,0.2335
19,178.0,53.16,1,1,0.0015
19,183.92,53.34,1,1,0.0076
19,171.25,49.29,1,1,0.0
20,171.88,49.53,0,0,0.0032
20,163.33,47.1,0,0,0.0115
20,172.59,51.56,1,0,0.0002
20,172.81,51.25,1,1,0.0036
20,127.42,41.57,0,0,0.1272
21,173.87,50.17,0,1,0.0121
21,169.9,51.77,0,0,0.0077
21,166.71,46.87,1,1,0.012
21,173.41,52.77,0,0,0.0053
21,166.16,49.26,0,0,0.007
22,169.97,50.74,1,0,0.0088
22,169.67,51.1,0,0,0.0095
22,173.41,51.71,1,1,0.0001
22,173.41,51.71,1,1,0.0001
22,173.41,51.71,1,1,0.0001
23,172.59,51.56,1,1,0.0
23,172.64,51.57,1,1,0.0
23,172.59,51.56,0,1,0.0
23,179.78,50.99,0,1,0.0193
23,168.8,51.07,0,0,0.0049
24,169.97,50.74,1,1,0.0
24,169.97,50.74,1,1,0.0
24,169.97,50.74,1,1,0.0
24,169.97,50.74,1,1,0.0
24,169.97,50.74,1,1,0.0
25,169.99,50.88,1,0,0.0016
25,142.02,41.49,0,0,0.0925
25,169.37,51.16,0,0,0.0019
25,166.31,48.4,1,0,0.006
25,172.88,51.56,1,1,0.0008
26,169.99,50.88,1,0,0.0016
26,169.99,50.88,1,0,0.0016
26,169.99,50.88,1,0,0.0016
26,169.99,50.88,1,0,0.0016
26,169.99,50.88,1,0,0.0016
27,170.46,51.31,1,0,0.0016
27,170.87,51.53,0,0,0.0042
27,175.86,52.55,0,1,0.0023
27,167.37,49.95,0,0,0.0075
27,172.58,51.33,1,0,0.0026
28,170.07,51.22,1,1,0.0002
28,170.0,51.22,1,1,0.0
28,170.03,51.22,1,1,0.0001
28,172.52,51.32,1,0,0.0002
28,172.58,51.33,1,1,0.0
29,172.83,51.36,1,0,0.0008
29,155.13,46.07,0,0,0.0255
29,228.72,58.96,0,1,0.0801
29,169.43,50.44,0,0,0.0004
29,172.83,51.36,1,0,0.0008
30,171.55,52.09,1,0,0.0037
30,166.84,50.95,0,0,0.008
30,169.98,50.97,1,0,0.0028
30,169.98,50.97,1,0,0.0028
