gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,325.2,56.98,0,0,0.0333
1,361.98,49.35,0,1,0.1346
1,488.95,47.48,0,1,0.475
1,234.7,57.27,0,0,0.1765
1,263.73,51.95,0,0,0.0829
2,362.72,53.79,0,1,0.1255
2,405.23,58.6,1,0,0.2454
2,503.63,47.36,1,1,0.5172
2,237.77,50.94,1,0,0.1531
2,263.73,51.95,0,0,0.0829
3,503.87,40.44,1,1,0.3387
3,372.41,48.08,1,1,0.1488
3,197.12,44.34,0,0,0.0454
3,411.29,47.95,0,1,0.1212
3,215.36,45.35,0,1,0.0075
4,376.42,53.09,0,1,0.1003
4,268.18,57.61,1,0,0.0411
4,399.46,48.91,1,1,0.1104
4,235.33,52.01,1,0,0.0081
4,363.73,53.81,0,1,0.1257
5,247.86,44.96,0,1,0.0784
5,253.79,50.64,1,1,0.0528
5,315.97,45.66,1,1,0.1877
5,250.54,52.03,0,0,0.0416
5,265.52,44.58,1,1,0.1132
6,310.35,45.35,1,1,0.18
6,210.6,49.62,0,0,0.0244
6,210.46,53.1,0,0,0.041
6,218.04,48.0,0,0,0.0136
6,223.47,43.81,0,1,0.0346
7,289.36,46.17,1,1,0.1861
7,210.01,38.84,0,0,0.0546
7,412.42,58.46,1,1,0.402
7,234.44,58.77,0,0,0.0759
7,256.56,41.83,1,1,0.1272
8,252.36,53.58,1,0,0.047
8,179.17,50.13,0,0,0.0975
8,205.73,42.43,1,0,0.0134
8,287.52,63.25,0,1,0.0575
8,278.51,43.16,1,1,0.1575
9,346.38,47.53,0,1,0.2454
9,218.67,48.68,1,1,0.0108
9,490.43,54.85,1,1,0.6147
9,240.16,49.97,0,1,0.0462
9,275.1,33.2,0,1,0.2119
10,381.1,50.13,0,1,0.3258
10,303.84,49.68,1,1,0.1326
10,357.71,49.78,1,1,0.2651
10,242.36,56.26,0,1,0.0389
10,270.04,45.0,1,1,0.1332
11,464.49,42.42,1,1,0.5687
11,315.1,48.8,0,1,0.1635
11,415.23,46.13,1,1,0.4276
11,228.56,54.49,0,1,0.0039
11,225.79,43.37,0,1,0.0537
12,365.71,55.0,0,1,0.2907
12,330.4,49.27,0,1,0.2341
12,414.69,58.69,0,1,0.4005
12,234.38,53.96,0,1,0.0324
12,263.73,51.95,0,1,0.1058
13,247.57,47.14,0,1,0.1017
13,320.8,52.71,1,1,0.1909
13,180.03,51.22,0,0,0.0941
13,235.07,55.92,0,1,0.0294
13,220.67,41.57,0,1,0.0458
14,399.04,51.36,1,1,0.3971
14,220.77,51.95,0,1,0.0578
14,310.58,46.62,1,1,0.2601
14,195.55,57.14,0,0,0.0446
14,231.15,49.68,1,1,0.06
15,323.15,50.62,1,1,0.2399
15,155.64,50.1,0,0,0.1452
15,215.12,44.54,0,1,0.0276
15,205.34,45.94,0,0,0.0019
15,205.18,41.54,0,1,0.0206
16,241.31,55.12,0,1,0.0499
16,425.62,53.06,1,1,0.4543
16,323.36,51.66,1,1,0.2361
16,274.32,57.08,0,1,0.1147
16,147.68,44.35,0,0,0.1461
17,468.0,45.15,0,1,0.6354
17,302.34,42.32,0,1,0.2775
17,203.28,51.18,0,0,0.0366
17,205.52,45.84,0,1,0.0328
17,216.24,41.92,1,1,0.044
18,412.77,45.43,0,1,0.5023
18,245.24,33.58,1,1,0.26
18,386.66,56.72,0,1,0.3856
18,235.33,54.5,1,1,0.07
18,310.63,47.4,1,1,0.2622
19,322.27,49.96,1,1,0.2806
19,341.1,48.56,1,1,0.3285
19,389.25,62.68,1,1,0.3476
19,207.93,49.63,0,1,0.0644
19,234.75,51.17,1,1,0.098
20,392.01,55.74,1,1,0.4067
20,503.52,52.5,1,1,0.6693
20,227.17,50.44,0,1,0.086
20,323.16,54.07,0,1,0.2508
20,243.12,50.84,1,1,0.1184
21,463.01,50.24,0,1,0.5938
21,236.48,54.78,1,1,0.083
21,323.33,63.37,1,1,0.2061
21,194.55,53.82,0,0,0.0043
21,247.01,48.67,1,1,0.1425
22,320.92,50.13,0,1,0.3026
22,419.34,47.28,1,1,0.5295
22,478.08,46.34,0,1,0.6535
22,187.75,42.16,0,1,0.1419
22,253.99,48.7,1,1,0.1574
23,480.35,41.68,0,1,0.7059
23,353.51,46.85,0,1,0.3894
23,323.83,48.15,0,1,0.3252
23,162.38,35.03,0,0,0.2128
23,187.39,39.73,0,1,0.1674
24,263.73,51.95,0,1,0.1639
24,490.1,49.98,0,1,0.6989
24,245.04,41.96,1,1,0.1951
24,256.08,38.37,0,1,0.2456
24,149.32,32.06,0,0,0.2512
25,295.68,41.19,1,1,0.3093
25,200.8,37.36,0,1,0.2005
25,293.92,48.24,0,1,0.2624
25,165.32,49.65,0,0,0.0481
25,221.4,35.93,0,1,0.2294
26,165.77,46.67,0,0,0.0813
26,293.68,46.94,0,1,0.2759
26,243.46,40.24,0,1,0.2279
26,168.78,48.83,0,1,0.0566
26,172.98,41.97,0,1,0.1345
27,325.84,40.17,1,1,0.4032
27,341.47,39.89,1,1,0.4413
27,183.87,51.07,0,1,0.0432
27,182.83,51.08,0,1,0.0433
27,280.72,39.34,1,1,0.3136
28,172.64,48.56,0,1,0.0607
28,303.46,48.63,0,1,0.3095
28,375.92,54.0,1,1,0.3931
28,191.72,52.7,0,1,0.0309
28,215.95,49.1,0,1,0.1071
29,257.88,28.66,0,1,0.3699
29,345.95,48.95,0,1,0.4293
29,184.0,49.63,0,1,0.0636
29,207.98,48.92,0,1,0.1042
29,286.8,33.05,0,1,0.3772
