PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
141.962,10.256,298.971,708.551,1007.698,143.353,1.624,9.048,28.232,324.575,236.64,70.25
97.334,3.555,55.84,689.514,610.167,90.775,12.455,27.139,60.664,373.945,121.96,45.47
141.962,10.256,298.971,708.551,1007.698,143.353,1.624,9.048,28.232,324.575,236.64,70.25
126.493,23.42,300.658,708.583,980.148,142.122,1.61,10.483,32.908,346.209,225.09,68.89
100.452,25.652,299.733,708.583,979.92,142.122,1.431,10.076,28.792,346.209,198.29,68.58
100.756,25.122,285.271,709.55,979.658,143.346,1.806,13.331,29.701,335.461,194.61,64.74
97.301,10.133,268.795,665.955,843.459,118.297,1.566,12.819,30.905,386.559,181.11,63.1
98.963,10.888,268.182,658.272,837.663,118.43,1.6,12.991,31.227,373.182,182.9,64.64
97.301,5.417,254.787,659.501,835.758,117.315,3.199,8.229,36.196,329.651,175.82,59.2
98.667,11.679,258.13,657.521,837.999,118.18,1.675,15.638,32.333,311.449,180.19,61.64
139.923,10.256,302.694,705.028,1007.698,145.613,1.69,9.06,28.168,311.598,235.48,69.96
130.805,24.405,293.619,709.832,1057.132,142.122,1.608,9.835,31.708,345.57,228.36,69.65
97.957,8.889,166.93,747.816,1005.23,92.328,14.124,27.663,112.05,316.297,155.31,55.21
98.865,32.112,210.832,736.469,874.377,94.821,12.451,28.543,117.45,355.493,174.95,57.96
97.941,8.889,152.664,745.741,1005.23,92.328,14.124,27.73,112.05,329.761,151.52,54.73
97.301,0.0,118.055,757.466,1025.425,91.401,9.931,5.488,123.834,297.81,138.9,52.5
98.487,5.399,255.215,662.937,839.242,115.801,3.188,7.819,50.08,329.631,177.19,60.46
98.052,0.361,77.601,668.08,973.735,95.186,11.946,37.128,64.367,311.552,128.7,48.68
97.958,9.069,185.959,733.377,1002.365,92.328,13.899,27.652,124.604,316.274,160.34,56.7
97.301,16.828,134.498,755.819,1024.161,90.778,9.962,6.747,115.171,296.849,148.75,54.4
97.301,0.0,86.059,725.667,941.616,92.896,9.613,40.571,85.429,325.45,130.06,49.2
97.301,3.242,72.652,675.129,817.483,94.322,11.171,35.077,76.573,359.424,127.0,46.32
98.857,15.876,203.788,733.041,941.601,92.942,14.392,27.971,121.904,321.636,168.0,56.96
97.302,0.0,106.259,673.907,1014.01,99.691,9.551,5.743,122.491,292.936,135.53,51.76
97.987,0.0,74.729,668.08,971.374,90.775,9.623,37.128,64.379,311.554,127.75,47.73
100.477,24.437,295.33,708.583,1007.698,143.353,1.624,10.065,28.792,324.684,196.85,67.11
100.303,25.122,289.65,705.652,979.655,141.801,1.531,12.672,32.912,338.894,195.28,65.94
97.958,8.889,182.751,714.251,1002.525,92.328,13.975,28.926,124.604,316.297,159.39,56.26
98.763,10.477,267.99,657.28,837.646,117.436,0.722,12.991,38.914,372.167,182.5,64.31
98.487,5.417,238.448,658.68,835.758,117.281,3.192,8.229,32.2,330.58,172.75,57.58
97.301,6.695,134.498,755.819,1024.161,90.775,9.962,6.747,115.149,298.299,145.43,54.24
100.211,25.122,289.801,705.652,979.655,141.801,1.531,12.799,33.536,338.894,195.23,65.88
97.301,4.926,86.606,652.589,950.45,92.304,7.678,36.262,61.621,312.154,131.66,49.83
97.301,15.0,55.0,720.0,620.0,90.8,12.0,25.0,55.0,360.0,125.58,45.87
98.783,15.728,193.605,733.992,941.405,92.942,14.345,27.235,121.921,321.636,165.19,56.87
97.301,8.896,117.72,757.394,1025.196,90.775,9.446,5.488,120.918,295.831,141.73,52.63
97.301,10.0,50.0,700.0,600.0,91.0,10.0,30.0,50.0,350.0,122.49,45.53
98.487,5.417,261.252,659.501,835.758,117.315,3.192,8.229,36.859,329.651,178.77,61.14
97.791,5.018,86.833,652.589,945.566,92.55,7.678,36.226,61.794,312.139,132.25,50.25
100.571,25.72,296.235,709.245,976.141,143.52,2.448,11.803,28.916,364.402,197.5,68.08
97.344,0.0,101.644,752.113,957.239,95.008,10.145,6.455,124.025,297.081,134.35,50.76
97.99,0.361,74.729,668.08,972.98,90.775,9.583,37.128,64.379,311.554,127.88,47.76
100.452,21.465,299.362,708.583,1005.585,142.122,1.431,10.064,28.792,346.209,196.91,67.2
97.301,0.347,103.602,752.922,957.239,95.008,9.5,6.455,124.025,297.081,134.94,50.83
97.301,9.013,180.482,733.572,970.448,90.775,13.745,24.011,122.824,337.999,158.07,55.6
98.465,5.4,261.252,659.501,830.667,117.315,3.168,8.229,35.364,329.651,178.72,60.78
130.805,24.405,293.619,709.858,1057.132,142.122,1.608,9.82,31.678,345.57,228.36,69.65
97.301,2.976,137.531,753.452,1024.161,90.778,9.952,6.747,114.549,297.429,145.0,53.81
97.544,8.505,119.105,755.177,1025.489,90.775,9.633,5.517,123.623,297.259,142.22,52.99
97.301,1.996,134.62,755.798,1024.161,90.775,9.985,6.681,120.975,296.849,143.92,53.15
