gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,258.69,54.93,1,1,0.043
1,268.69,55.07,1,1,0.0674
1,235.14,54.9,1,0,0.036
1,182.29,54.78,0,0,0.1741
1,250.26,51.06,1,1,0.0676
2,261.95,58.57,0,0,0.0482
2,237.88,53.23,1,1,0.0203
2,250.98,52.9,1,1,0.0489
2,214.05,57.64,0,0,0.0655
2,263.43,62.1,1,0,0.0677
3,210.9,60.5,0,0,0.0849
3,226.9,61.21,0,0,0.0562
3,235.01,57.82,1,0,0.0127
3,251.46,64.09,1,0,0.0292
3,244.11,62.13,1,0,0.0518
4,217.39,56.83,1,0,0.0196
4,256.54,66.27,1,1,0.0257
4,227.85,56.84,1,0,0.0092
4,250.74,64.58,1,0,0.0059
4,232.03,55.0,1,1,0.0283
5,250.43,65.86,1,0,0.0145
5,243.65,72.18,1,0,0.0489
5,221.93,56.14,0,1,0.0147
5,252.57,66.45,0,0,0.018
5,227.62,55.68,1,1,0.0131
6,232.6,57.46,1,0,0.0056
6,239.33,57.28,1,1,0.0141
6,229.77,58.01,1,0,0.0113
6,206.07,58.55,0,0,0.0364
6,236.11,56.56,1,1,0.0141
7,242.22,73.14,1,0,0.0042
7,236.78,68.35,1,0,0.0242
7,227.26,65.89,1,0,0.0318
7,194.82,56.43,1,0,0.0049
7,200.19,56.03,1,1,0.019
8,216.43,55.62,0,1,0.0229
8,197.6,55.13,1,1,0.0165
8,214.09,58.89,1,0,0.0179
8,200.09,56.52,1,0,0.0145
8,195.64,53.05,1,1,0.0243
9,186.27,55.7,1,0,0.012
9,206.91,56.88,1,0,0.004
9,169.78,55.62,0,0,0.0538
9,196.0,53.81,1,1,0.0182
9,193.24,56.21,1,0,0.0001
10,226.62,66.96,1,0,0.0097
10,226.94,66.19,1,0,0.0015
10,215.38,55.9,1,1,0.0331
10,199.35,59.84,1,0,0.0336
10,193.19,55.0,1,1,0.0205
11,239.1,70.65,1,1,0.0231
11,198.11,56.24,1,1,0.033
11,229.58,67.02,1,0,0.0048
11,189.35,55.27,1,1,0.0097
11,186.27,55.7,1,1,0.0
12,212.26,66.08,0,0,0.0214
12,200.6,61.69,0,1,0.0104
12,199.71,52.44,1,1,0.0511
12,198.45,64.23,0,0,0.0128
12,195.37,61.33,1,1,0.0
13,182.46,54.25,0,0,0.0123
13,189.49,53.63,1,1,0.0216
13,199.73,66.14,0,0,0.0345
13,198.13,62.56,0,0,0.0061
13,184.84,55.18,1,1,0.0
14,209.77,63.56,0,0,0.0157
14,189.04,53.04,0,1,0.0214
14,184.95,55.22,1,0,0.0001
14,177.35,56.74,0,0,0.0261
14,181.58,54.35,0,0,0.0069
15,186.22,56.05,1,0,0.0025
15,187.59,56.29,1,1,0.0065
15,184.37,53.41,0,1,0.0178
15,186.45,52.53,0,1,0.0286
15,182.04,54.52,1,0,0.0074
16,198.77,64.13,0,0,0.0107
16,189.09,53.48,1,1,0.0226
16,188.31,59.99,1,0,0.0153
16,185.12,55.36,0,1,0.0051
16,183.81,57.0,1,0,0.012
17,189.99,53.55,0,1,0.0268
17,184.02,53.23,0,1,0.02
17,188.31,59.99,1,1,0.0
17,195.87,53.65,1,1,0.0405
17,187.98,58.62,1,0,0.0001
18,182.86,57.19,1,0,0.0001
18,200.87,54.62,1,1,0.0516
18,198.51,53.25,1,1,0.0489
18,188.31,59.99,1,1,0.0
18,182.86,57.19,1,0,0.0001
19,181.82,54.85,1,1,0.0001
19,181.82,54.85,1,1,0.0001
19,181.82,54.85,1,1,0.0001
19,181.82,54.85,1,1,0.0001
19,181.82,54.85,1,1,0.0001
20,181.72,58.47,0,0,0.0066
20,200.48,53.8,0,1,0.0513
20,198.38,51.85,1,1,0.0564
20,179.61,54.7,0,1,0.0
20,181.26,57.6,1,0,0.0064
21,195.52,49.02,0,1,0.0774
21,190.46,51.78,0,1,0.0443
21,181.26,57.6,1,1,0.0
21,179.98,54.81,1,0,0.0
21,179.61,54.7,0,1,0.0
22,200.04,59.35,1,1,0.0322
22,185.63,59.49,1,0,0.0086
22,187.29,58.6,1,1,0.0008
22,186.66,51.6,0,1,0.0522
22,186.98,58.92,1,0,0.0028
23,181.24,57.6,1,1,0.0
23,205.36,59.4,1,1,0.0402
23,193.14,53.19,1,1,0.0525
23,181.24,57.6,1,1,0.0
23,181.24,57.6,1,1,0.0
24,181.29,57.54,1,1,0.0004
24,181.95,58.23,1,1,0.0
24,183.49,58.34,1,0,0.0003
24,176.52,55.52,1,1,0.0
24,181.24,57.6,1,1,0.0
25,181.24,57.6,1,1,0.0
25,179.84,52.77,0,1,0.0218
25,198.38,51.24,1,1,0.0704
25,176.48,54.52,1,1,0.0
25,177.76,57.79,1,0,0.0089
26,189.83,61.36,1,0,0.0069
26,188.64,56.67,1,1,0.0261
26,180.21,55.81,1,1,0.0166
26,187.79,60.07,0,1,0.0113
26,187.81,61.85,1,0,0.0093
27,174.21,56.28,1,0,0.0002
