gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,287.04,52.69,1,1,0.0635
1,221.07,51.92,1,0,0.1173
1,359.65,54.56,1,1,0.2496
1,300.56,51.03,0,1,0.1022
1,166.69,49.65,1,0,0.2679
2,275.7,63.35,1,0,0.0015
2,302.38,52.2,1,1,0.0985
2,256.56,52.62,1,0,0.0149
2,221.07,51.92,1,1,0.0
2,137.61,41.15,0,0,0.1246
3,275.7,63.35,1,1,0.0
3,257.2,52.45,1,1,0.0026
3,240.83,54.87,1,0,0.0484
3,194.29,47.45,0,1,0.0795
3,137.87,37.81,0,0,0.155
4,336.38,51.39,1,1,0.2138
4,275.44,57.47,1,1,0.0547
4,271.36,62.29,1,0,0.0008
4,221.07,51.92,1,1,0.0
4,166.69,49.65,1,1,0.0001
5,268.95,62.56,1,0,0.0073
5,240.83,54.87,1,1,0.0
5,221.07,51.92,1,1,0.0
5,172.28,51.23,1,1,0.0046
5,163.94,48.77,1,0,0.0105
6,277.49,53.64,1,1,0.1032
6,237.09,51.79,1,1,0.043
6,212.47,52.36,1,0,0.0231
6,182.37,48.86,1,1,0.0419
6,147.15,46.37,0,0,0.0481
7,271.12,54.06,0,1,0.0936
7,221.96,52.66,1,0,0.0088
7,212.47,52.36,1,1,0.0
7,193.57,51.5,1,1,0.0526
7,163.14,49.15,1,1,0.0026
8,307.6,47.76,1,1,0.2137
8,236.0,52.9,1,1,0.0375
8,209.19,51.84,1,1,0.0212
8,176.58,52.35,1,1,0.0039
8,163.44,49.36,1,1,0.0128
9,222.8,55.9,1,1,0.001
9,219.75,53.59,1,1,0.0071
9,212.47,53.76,1,0,0.0041
9,166.69,51.52,1,1,0.0062
9,137.27,46.12,0,0,0.0718
10,163.49,54.83,1,0,0.0261
10,224.49,56.05,1,0,0.0044
10,224.5,55.84,1,1,0.0049
10,166.66,51.81,1,1,0.0095
10,166.69,51.52,1,1,0.0098
11,263.68,52.23,0,1,0.086
11,242.13,54.83,0,1,0.022
11,218.4,49.07,1,1,0.0789
11,189.03,51.47,1,1,0.0708
11,147.46,48.09,0,0,0.0304
12,267.79,59.22,0,1,0.0828
12,218.37,55.64,1,1,0.0026
12,174.45,57.44,1,0,0.0326
12,158.21,52.08,1,0,0.0067
12,150.1,49.59,1,0,0.0185
13,373.04,47.99,0,1,0.3843
13,335.14,60.71,0,1,0.244
13,271.49,53.77,1,1,0.1005
13,197.65,56.26,1,1,0.0649
13,160.66,53.48,1,0,0.0105
14,176.75,56.33,1,1,0.014
14,163.46,55.21,1,0,0.0035
14,167.78,55.04,1,1,0.0004
14,158.21,52.08,1,1,0.0
14,150.1,49.59,1,1,0.0
15,413.08,43.01,0,1,0.5341
15,359.08,44.16,1,1,0.4083
15,300.35,45.12,1,1,0.2945
15,189.44,42.24,1,1,0.1358
15,152.74,51.23,1,0,0.0068
16,268.12,59.94,0,1,0.1014
16,225.54,51.66,1,1,0.1223
16,182.96,53.98,1,1,0.048
16,153.49,54.88,1,0,0.0153
16,151.42,49.62,1,1,0.0044
17,354.03,55.28,0,1,0.3255
17,287.47,57.53,1,1,0.1608
17,232.68,63.36,1,1,0.0081
17,153.49,54.88,1,1,0.0
17,149.78,49.07,1,1,0.0007
18,279.34,55.69,1,1,0.1495
18,206.86,52.91,1,1,0.0948
18,174.44,58.21,1,1,0.0003
18,153.4,55.29,1,1,0.0001
18,149.78,49.07,1,1,0.0007
19,171.69,56.79,1,0,0.0009
19,158.43,56.33,1,0,0.0003
19,153.4,55.29,1,1,0.0001
19,149.95,53.83,1,1,0.0001
19,149.78,49.07,1,1,0.0007
20,245.09,52.57,0,1,0.1137
20,192.69,52.58,0,1,0.0811
20,163.97,55.67,1,1,0.0125
20,153.49,54.88,1,1,0.0046
20,148.78,48.99,1,0,0.0008
21,269.41,52.63,0,1,0.161
21,215.71,52.1,1,1,0.1125
21,182.96,51.44,1,1,0.0764
21,158.4,56.3,1,0,0.0
21,148.78,48.99,1,1,0.0
22,319.82,56.05,0,1,0.2524
22,262.47,57.39,0,1,0.113
22,207.75,57.55,1,1,0.0471
22,176.69,55.54,1,1,0.0304
22,153.49,52.6,1,1,0.0136
23,243.33,44.77,0,1,0.1997
23,197.28,53.91,1,1,0.0686
23,161.33,54.99,0,1,0.025
23,149.37,54.08,1,0,0.0031
23,148.59,54.56,0,0,0.0043
24,187.78,57.58,1,1,0.0343
24,162.58,57.72,1,0,0.0003
24,157.66,57.08,1,0,0.0007
24,149.17,53.22,1,0,0.0003
24,148.29,53.08,1,0,0.0027
25,322.88,66.47,1,1,0.2338
25,271.12,61.0,1,1,0.1328
25,175.68,59.05,0,1,0.0035
25,165.97,57.96,1,0,0.0097
25,153.62,55.09,1,1,0.006
26,362.41,59.54,1,1,0.3583
26,257.92,53.16,1,1,0.1883
26,164.61,51.27,0,1,0.0518
26,142.17,52.68,0,0,0.0181
26,139.73,54.25,0,0,0.0242
27,350.45,62.65,0,1,0.3164
27,284.8,61.88,1,1,0.157
27,219.15,57.81,1,1,0.0632
27,153.49,54.73,1,1,0.009
27,147.93,53.4,0,0,0.0007
28,307.52,48.6,1,1,0.3082
28,258.35,54.26,1,1,0.1853
28,205.89,56.68,1,1,0.0676
28,153.38,54.2,1,1,0.0111
28,153.99,55.53,1,1,0.0052
29,498.68,61.55,0,1,0.6797
29,400.06,59.77,0,1,0.427
29,301.5,51.34,0,1,0.2802
29,205.58,57.5,0,1,0.0588
29,153.94,54.94,1,1,0.0086
30,381.99,60.45,0,1,0.3786
30,327.9,64.47,1,1,0.2259
30,271.18,60.61,1,1,0.1524
30,176.47,54.53,1,1,0.0495
30,148.02,53.24,0,1,0.0025
31,147.93,53.4,0,0,0.0007
31,256.9,47.13,1,1,0.2451
31,202.56,49.31,1,1,0.1335
31,158.33,58.1,1,0,0.0031
31,150.85,54.93,0,0,0.0034
32,159.97,58.39,1,0,0.0005
32,158.33,58.1,1,1,0.0
32,153.9,57.51,1,0,0.001
32,149.37,54.08,1,1,0.0
32,147.93,53.4,0,0,0.0007
33,372.71,56.24,0,1,0.3789
33,317.08,53.09,1,1,0.2917
33,261.46,53.47,1,1,0.2065
33,205.84,52.96,1,1,0.1008
33,150.21,54.79,0,0,0.0011
34,531.87,54.17,0,1,0.8454
34,422.29,59.05,0,1,0.5431
34,312.75,57.24,1,1,0.2935
34,205.91,57.65,1,1,0.0629
34,150.85,52.58,0,1,0.0127
35,451.24,45.7,1,1,0.6782
35,355.95,46.29,1,1,0.4643
35,308.5,43.87,1,1,0.3747
35,211.3,50.6,1,1,0.1369
35,153.13,46.61,1,1,0.0785
36,357.59,53.04,0,1,0.418
36,306.14,49.95,1,1,0.331
36,257.98,51.08,1,1,0.2169
36,202.61,48.03,1,1,0.1459
36,148.34,46.89,1,1,0.0741
37,363.2,52.29,1,1,0.4357
37,160.66,57.42,1,1,0.0093
37,236.8,51.89,1,1,0.1675
37,323.57,64.09,1,1,0.273
37,169.7,58.46,1,1,0.0137
38,385.82,50.58,0,1,0.4974
38,322.4,53.63,1,1,0.3411
38,264.21,52.67,1,1,0.2156
38,200.96,52.24,1,1,0.1065
38,140.05,50.37,1,0,0.041
39,343.99,50.16,1,1,0.4107
39,280.7,54.15,1,1,0.2459
39,217.42,54.24,1,1,0.1173
39,148.02,53.32,0,1,0.0016
39,142.5,43.5,0,1,0.0777
40,340.53,54.47,0,1,0.3715
40,273.54,54.74,0,1,0.2254
40,200.53,52.26,1,1,0.108
40,212.27,55.46,1,1,0.0918
40,156.02,53.81,1,1,0.0195
41,158.91,48.09,0,1,0.06
41,264.8,49.26,1,1,0.2386
41,208.02,51.17,1,1,0.1305
41,150.66,46.4,1,1,0.0574
41,150.42,46.8,1,1,0.0532
42,450.55,42.3,1,1,0.7104
42,359.26,47.72,1,1,0.4674
42,310.38,45.0,1,1,0.3674
42,192.69,44.52,1,1,0.1586
42,147.78,46.71,1,1,0.0506
43,468.14,57.31,0,1,0.6726
43,363.28,56.35,0,1,0.4158
43,258.42,59.14,1,1,0.1716
43,150.85,53.64,0,1,0.0072
43,140.05,50.07,1,1,0.0028
44,380.0,50.74,0,1,0.4891
44,325.55,51.36,0,1,0.3729
44,268.45,54.71,1,1,0.2215
44,206.08,54.13,1,1,0.1001
44,162.63,54.51,1,1,0.0333
45,306.99,52.76,1,1,0.3237
45,260.11,52.87,1,1,0.2124
45,199.46,51.98,1,1,0.1092
45,148.02,52.34,0,1,0.0137
45,137.96,49.92,1,0,0.0056
46,239.18,45.96,0,1,0.2276
46,208.78,55.32,1,1,0.0947
46,176.24,54.53,1,1,0.0612
46,150.85,52.84,0,1,0.0115
46,147.33,50.56,1,1,0.0201
47,516.44,56.42,0,1,0.8041
47,392.19,56.75,0,1,0.4896
47,325.57,61.99,1,1,0.3045
47,205.94,53.9,1,1,0.0989
47,145.18,50.68,1,1,0.0145
48,380.04,57.84,1,1,0.4547
48,322.03,62.19,1,1,0.2954
48,263.97,55.73,1,1,0.2066
48,205.94,54.24,1,1,0.0914
48,142.5,50.2,1,1,0.0106
49,386.19,53.38,0,1,0.4959
49,322.48,50.01,0,1,0.3781
49,263.73,51.95,0,1,0.2264
49,205.89,54.23,1,1,0.0914
49,137.95,50.05,1,0,0.0018
50,285.29,63.89,1,1,0.2063
50,253.39,55.59,1,1,0.1811
50,210.99,56.64,1,1,0.0848
50,167.97,50.79,1,1,0.0633
50,147.78,50.96,1,1,0.0213
51,503.08,53.42,0,1,0.7808
51,411.79,60.5,1,1,0.5192
51,323.65,62.21,1,1,0.2988
51,212.5,55.82,1,1,0.0947
51,142.5,50.14,1,1,0.0111
52,320.38,68.9,1,1,0.2521
52,255.09,54.76,1,1,0.1909
52,189.81,48.6,1,1,0.1277
52,148.02,52.34,0,1,0.0137
52,145.14,50.5,1,1,0.0149
53,365.7,53.47,0,1,0.4539
53,274.19,54.71,1,1,0.2381
53,218.91,55.09,1,1,0.112
53,173.22,53.12,1,1,0.0663
53,137.45,49.84,1,0,0.0022
54,394.71,49.35,1,1,0.5453
54,326.78,56.85,1,1,0.3478
54,258.29,53.33,1,1,0.2094
54,189.81,43.13,1,1,0.162
54,137.45,49.84,1,1,0.0
55,477.1,44.43,0,1,0.7651
55,375.98,47.98,1,1,0.5148
55,258.29,47.04,1,1,0.2538
55,189.81,39.56,0,1,0.1843
55,137.45,44.33,0,1,0.0621
56,285.16,54.77,1,1,0.2689
56,218.78,58.73,1,1,0.0869
56,150.69,53.79,1,1,0.0058
56,145.36,51.41,1,1,0.0143
56,139.88,50.5,1,1,0.0068
57,223.31,50.82,0,1,0.1524
57,194.45,50.26,0,1,0.1149
57,169.2,52.77,1,1,0.0573
57,140.4,51.2,1,1,0.0042
57,138.54,51.21,1,1,0.0015
58,383.11,62.22,1,1,0.4069
58,324.92,65.27,1,1,0.2557
58,266.72,57.59,1,1,0.2107
58,205.89,55.24,1,1,0.0837
58,142.5,50.51,1,1,0.0136
59,269.81,56.05,1,1,0.2246
59,205.89,55.43,1,1,0.0823
59,147.83,53.46,0,0,0.001
59,140.11,51.54,1,0,0.0003
59,137.45,49.87,1,1,0.0
60,502.58,45.04,0,1,0.7928
60,414.49,44.43,1,1,0.6
60,261.15,51.94,1,1,0.2216
60,147.83,53.46,0,0,0.001
60,137.45,49.87,1,1,0.0
61,391.69,47.21,0,1,0.5329
61,272.91,51.92,1,1,0.2494
61,189.47,41.58,1,1,0.1703
61,147.83,53.46,0,0,0.001
61,137.45,49.87,1,1,0.0
62,498.22,52.66,0,1,0.7584
62,375.98,59.43,1,1,0.4279
62,250.45,52.4,1,1,0.1948
62,138.02,50.66,1,1,0.0016
62,137.45,49.87,1,1,0.0
63,310.06,44.32,1,1,0.3809
63,225.9,45.64,0,1,0.201
63,147.83,53.46,0,0,0.001
63,140.09,51.53,1,0,0.0005
63,137.45,49.96,1,0,0.0002
64,340.7,52.04,0,1,0.4062
64,277.42,53.76,0,1,0.2516
64,205.58,45.92,0,1,0.1711
64,137.45,43.95,0,1,0.0678
64,137.45,43.81,0,1,0.0693
65,150.84,54.75,1,1,0.0027
65,149.79,53.83,1,1,0.0041
65,147.04,52.13,1,0,0.0035
65,138.02,50.66,1,1,0.0016
65,137.45,49.96,1,1,0.0
66,378.36,50.74,0,1,0.4788
66,270.68,51.93,1,1,0.2443
66,212.22,52.14,1,1,0.1204
66,150.66,52.15,1,1,0.0099
66,139.83,50.26,1,1,0.0072
67,324.59,62.66,1,1,0.2799
67,266.54,58.74,1,1,0.206
67,202.48,54.1,1,1,0.0921
67,148.02,52.3,1,1,0.0031
67,139.83,50.23,1,1,0.0074
68,323.57,61.22,1,1,0.2901
68,189.81,48.47,1,1,0.1224
68,147.03,52.17,1,0,0.003
68,138.02,50.66,1,1,0.0021
68,137.45,49.96,1,1,0.0065
69,174.46,55.33,0,1,0.0551
69,150.45,53.68,1,1,0.0066
69,159.09,59.29,1,0,0.0072
69,148.1,52.68,1,1,0.0039
69,139.83,50.23,1,1,0.0074
70,339.16,49.13,0,1,0.4204
70,345.88,45.72,0,1,0.4596
70,271.18,52.04,0,1,0.2448
70,184.29,49.99,0,1,0.1049
70,144.82,45.63,0,1,0.0607
71,417.96,55.91,0,1,0.518
71,346.12,63.19,1,1,0.3109
71,222.06,57.41,1,1,0.0987
71,150.66,52.78,1,1,0.0106
71,139.86,50.64,1,1,0.0066
72,482.32,46.3,0,1,0.7247
72,377.99,56.05,0,1,0.4295
72,270.49,54.71,0,1,0.2368
72,215.39,55.32,0,1,0.1072
72,137.45,50.71,1,1,0.0
73,358.95,44.93,0,1,0.4895
73,155.87,48.81,0,1,0.051
73,274.38,58.25,1,1,0.2321
73,205.89,55.37,1,1,0.0875
73,140.05,48.73,0,1,0.0234
74,208.59,55.17,0,1,0.0944
74,140.47,51.62,1,0,0.0005
74,150.75,52.98,1,1,0.0109
74,145.34,52.54,1,0,0.0
74,137.45,50.71,1,1,0.0
75,287.99,47.56,0,1,0.3183
75,244.46,49.26,0,1,0.2118
75,191.74,51.05,0,1,0.1117
75,145.46,52.53,1,1,0.0003
75,137.82,51.1,1,0,0.0029
76,337.37,49.21,0,1,0.4197
76,291.15,50.34,1,1,0.3102
76,244.91,49.34,1,1,0.2108
76,198.02,54.99,1,1,0.0769
76,139.83,49.89,1,1,0.0116
77,157.1,55.32,0,1,0.017
77,152.18,56.62,1,0,0.0005
77,151.03,54.76,1,1,0.0051
77,148.3,51.62,1,1,0.0132
77,142.56,50.62,1,1,0.013
78,271.18,55.03,1,1,0.2375
78,207.76,55.33,1,1,0.0915
78,168.05,52.88,1,1,0.0541
78,145.46,52.9,1,0,0.0041
78,137.62,51.03,1,0,0.001
79,429.24,51.98,0,1,0.5719
79,310.0,53.81,1,1,0.3377
79,201.6,53.56,0,1,0.0958
79,145.34,52.54,1,1,0.0
79,137.45,50.7,1,1,0.0005
80,358.95,46.29,1,1,0.4795
80,303.5,43.92,1,1,0.376
80,205.58,47.5,0,1,0.1616
80,155.82,46.56,0,1,0.0689
80,147.01,44.59,0,1,0.0741
81,362.15,43.96,1,1,0.5045
81,306.86,43.99,1,1,0.3833
81,205.58,46.53,0,1,0.1717
81,145.34,52.54,1,1,0.0
81,137.82,51.1,1,1,0.0
82,538.18,46.78,0,1,0.8562
82,427.19,45.84,0,1,0.6078
82,316.25,51.41,0,1,0.368
82,207.31,54.46,0,1,0.0975
82,140.05,50.86,1,1,0.0067
83,271.18,59.17,1,1,0.2198
83,198.69,56.73,1,1,0.0627
83,150.58,52.44,1,1,0.0139
83,145.34,52.54,1,1,0.0
83,137.38,50.84,1,0,0.0032
84,336.14,62.29,1,1,0.3016
84,267.66,59.39,1,1,0.2114
84,212.22,58.15,1,1,0.0791
84,145.38,51.35,1,1,0.0134
84,139.67,48.43,0,1,0.0325
85,377.4,61.38,1,1,0.3959
85,313.47,60.02,1,1,0.2814
85,197.73,52.69,0,1,0.0993
85,140.47,51.62,1,0,0.0005
85,137.37,51.29,1,0,0.0002
86,286.89,61.69,0,1,0.231
86,220.51,59.36,1,1,0.0939
86,148.64,54.95,0,0,0.0055
86,142.85,51.13,1,1,0.0085
86,139.45,50.95,0,1,0.0069
87,300.09,60.79,1,1,0.2552
87,228.43,56.17,1,1,0.1287
87,151.23,55.78,0,0,0.0076
87,142.85,51.12,0,1,0.0089
87,137.45,50.56,1,1,0.0082
88,382.55,61.0,1,1,0.41
88,324.54,63.59,1,1,0.2688
88,266.54,60.19,1,1,0.2056
88,205.89,54.91,1,1,0.0911
88,137.37,51.29,1,1,0.0
89,174.03,52.06,0,1,0.0713
89,264.04,56.29,0,1,0.2097
89,204.3,57.59,0,1,0.0666
89,144.17,53.13,1,0,0.0051
89,141.28,51.25,0,1,0.0051
90,152.21,56.63,0,0,0.0025
90,155.6,58.29,1,0,0.0007
90,149.97,51.75,1,1,0.0185
90,144.17,53.13,1,1,0.0
90,138.44,50.96,1,1,0.005
91,398.31,44.65,0,1,0.5648
91,331.74,49.43,1,1,0.411
91,267.82,49.22,1,1,0.258
91,192.69,42.54,1,1,0.1736
91,137.23,44.35,0,0,0.0782
92,260.43,62.52,1,1,0.18
92,223.34,59.93,1,1,0.0917
92,186.16,54.89,1,1,0.0663
92,150.77,53.15,1,1,0.0147
92,145.08,51.57,1,1,0.0092
93,151.71,56.5,1,0,0.0007
93,150.58,52.44,1,1,0.0191
93,148.72,53.76,1,0,0.0068
93,143.6,51.63,1,1,0.003
93,137.23,51.29,1,0,0.0
94,153.64,55.56,1,1,0.0116
94,151.71,56.5,1,1,0.0
94,150.58,52.44,1,1,0.0157
94,143.6,51.63,1,1,0.003
94,137.23,51.29,1,1,0.0
95,388.78,60.86,1,1,0.4256
95,322.21,64.14,1,1,0.2622
95,258.16,58.79,1,1,0.1866
95,196.69,54.31,1,1,0.0817
95,139.76,50.64,1,1,0.0101
96,339.66,51.75,1,1,0.4024
96,237.27,47.09,0,1,0.2136
96,151.14,52.5,1,1,0.0157
96,143.6,51.63,1,1,0.003
96,137.23,51.29,1,1,0.0
97,333.26,68.51,1,1,0.2516
97,284.38,68.56,1,1,0.1624
97,228.8,55.13,1,1,0.133
97,190.85,56.4,1,1,0.0535
97,147.24,51.48,1,1,0.013
98,365.48,46.82,1,1,0.4886
98,312.75,48.26,1,1,0.3689
98,259.33,47.15,1,1,0.2553
98,205.89,47.88,1,1,0.1579
98,147.72,45.51,1,1,0.0712
99,326.14,54.47,1,1,0.3567
99,267.66,55.45,1,1,0.2238
99,205.58,53.29,1,1,0.1045
99,181.09,54.53,1,1,0.0698
99,142.44,51.04,1,1,0.0067
100,489.8,46.83,0,1,0.7438
100,370.84,44.49,1,1,0.5184
100,310.32,50.15,1,1,0.3546
100,219.42,50.86,1,1,0.1497
100,137.23,51.29,1,1,0.0
