PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
164.985,35.878,250.788,744.954,1028.475,143.878,22.492,75.097,82.782,305.926,256.62,66.75
97.32,10.603,19.918,573.313,400.478,90.842,8.441,73.338,122.589,403.984,113.7,43.92
138.258,19.63,303.077,732.194,1014.876,146.421,23.732,75.349,76.376,376.643,237.0,66.23
109.462,23.241,332.248,748.62,1030.572,146.726,22.266,73.214,63.977,389.04,215.81,65.89
161.098,35.962,248.356,681.88,1024.769,142.513,21.947,75.286,74.177,265.402,251.76,66.41
97.301,0.643,68.19,573.969,573.158,90.775,0.787,71.701,125.186,413.536,123.8,50.72
97.301,21.239,238.956,653.503,754.296,100.01,10.89,65.499,114.37,451.844,176.51,59.04
97.322,0.0,91.463,575.353,527.101,90.775,0.113,71.803,125.186,416.129,129.59,52.24
97.833,18.752,288.894,742.524,904.941,139.466,21.595,73.325,101.042,353.204,190.23,62.41
97.634,16.975,112.332,574.985,525.547,104.163,0.0,73.047,119.995,388.482,140.98,54.13
99.756,7.239,131.184,564.451,660.372,90.775,0.098,75.349,109.085,378.444,145.46,56.18
99.507,24.841,296.096,732.797,982.977,143.268,20.856,72.711,66.827,438.774,196.14,63.28
108.45,27.722,294.939,728.213,970.815,147.19,22.181,70.997,66.646,380.139,206.1,64.58
140.052,22.525,302.523,732.21,1014.876,146.459,23.732,75.349,76.172,376.643,239.69,66.25
97.94,21.035,192.681,729.659,849.13,93.654,0.148,75.349,108.114,357.177,165.45,59.03
99.51,24.841,297.895,732.993,983.844,143.009,20.856,72.711,66.827,438.774,196.62,64.51
98.43,16.38,176.523,699.592,859.081,93.138,0.126,73.367,109.395,347.652,160.13,58.51
97.301,18.998,281.407,718.818,1011.168,135.423,23.732,73.327,106.966,353.754,188.1,61.3
97.301,0.161,61.954,569.07,573.158,90.775,0.0,72.046,119.478,384.923,121.98,49.2
97.7,27.821,132.224,560.305,664.173,95.134,0.713,75.349,108.004,393.844,150.34,57.69
97.301,0.325,49.629,573.468,573.158,91.737,0.209,72.034,125.186,413.536,118.79,47.19
97.715,26.257,131.139,554.926,664.173,95.053,0.712,75.349,119.018,394.578,149.54,57.04
98.454,42.07,231.155,653.077,858.24,108.214,9.225,62.054,114.053,378.835,182.88,60.21
97.301,0.0,56.45,559.433,573.158,90.809,0.0,70.138,125.186,413.875,120.45,48.17
97.302,22.382,131.726,559.869,710.579,90.813,0.098,75.305,108.252,396.787,148.17,56.4
97.773,18.884,288.894,742.579,908.072,139.466,21.595,73.325,98.951,352.019,190.22,62.06
97.636,0.0,103.994,573.646,521.318,95.086,0.0,73.598,123.909,430.218,133.2,53.9
97.493,7.804,35.253,570.138,668.01,90.775,0.128,71.898,112.161,413.619,117.99,46.86
98.962,9.031,128.515,560.973,502.017,104.163,0.0,73.024,121.1,435.943,143.92,55.06
109.863,23.416,314.471,754.338,1030.691,146.39,22.757,70.688,66.053,387.562,211.61,65.22
97.7,27.832,148.323,560.305,666.686,94.894,0.713,75.349,107.998,393.655,154.6,58.13
109.863,23.416,315.005,746.878,1028.766,142.966,22.757,71.018,66.053,387.562,211.73,65.65
97.301,7.948,65.355,570.369,661.242,90.775,0.138,71.717,114.509,413.928,125.76,51.6
97.301,10.603,23.611,590.178,400.478,91.232,7.7,73.338,120.866,403.808,114.7,44.29
97.301,10.603,29.368,606.551,459.134,93.79,8.948,73.852,125.186,398.802,116.48,45.99
98.432,20.346,240.52,653.295,777.554,106.896,9.128,63.352,121.223,377.776,177.9,60.09
97.611,21.239,238.766,651.983,754.296,101.26,9.697,65.554,113.87,451.844,176.78,59.91
98.468,42.36,237.707,705.148,832.125,114.141,9.134,62.808,114.264,379.405,184.75,61.06
97.301,0.643,60.11,573.969,573.158,90.775,0.787,71.701,125.186,413.536,121.66,48.29
98.462,16.248,184.645,701.538,843.964,93.077,0.338,75.349,111.914,350.216,162.21,58.82
97.301,10.668,29.386,566.854,465.216,93.79,7.766,75.349,125.186,387.239,116.42,44.88
97.301,0.0,94.251,575.353,565.997,90.775,0.113,71.803,124.051,416.704,130.44,53.14
97.301,0.0,97.708,576.981,566.49,90.775,0.113,71.803,123.899,416.704,131.36,53.16
97.301,7.824,65.355,570.336,649.759,90.775,0.148,71.717,114.698,413.928,125.68,51.54
99.51,24.841,297.82,732.993,983.844,143.009,20.856,72.715,66.813,455.654,196.61,64.17
98.468,41.393,238.081,705.148,831.559,114.141,9.057,62.808,114.148,379.404,184.53,60.6
97.7,27.832,148.108,560.305,666.604,94.894,0.713,75.349,107.998,393.844,154.54,58.05
98.962,9.031,128.515,560.973,502.017,104.163,0.0,75.349,121.1,435.943,143.92,55.06
164.985,35.813,250.788,747.274,1022.393,143.878,23.667,75.097,91.568,306.992,256.58,66.62
97.301,10.603,29.368,610.602,558.14,94.313,8.675,73.474,125.058,394.405,116.86,46.09
