gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,358.11,49.04,1,1,0.1335
1,319.89,46.83,1,1,0.1984
1,221.33,50.23,1,0,0.115
1,155.48,47.69,0,0,0.2824
1,300.93,57.85,1,0,0.1388
2,378.75,62.39,1,0,0.0475
2,339.07,65.18,1,0,0.0773
2,170.3,47.09,0,0,0.144
2,206.08,46.89,1,0,0.0562
2,221.42,49.55,1,1,0.0077
3,221.33,50.23,1,1,0.0
3,192.62,53.3,1,0,0.0811
3,200.32,50.72,1,0,0.046
3,226.03,51.14,1,0,0.0165
3,256.53,54.03,1,1,0.0633
4,328.91,64.01,1,0,0.0127
4,249.81,54.7,1,1,0.0451
4,271.44,55.99,1,1,0.0908
4,247.17,52.73,1,1,0.0591
4,204.61,47.37,1,1,0.0745
5,318.43,64.58,1,0,0.0294
5,289.84,62.3,1,0,0.054
5,252.93,59.95,1,0,0.0368
5,193.27,51.83,0,1,0.0149
5,199.53,49.01,1,1,0.0503
6,237.45,57.4,1,0,0.001
6,230.73,52.32,1,1,0.0582
6,193.2,53.66,0,1,0.0157
6,274.14,53.49,1,1,0.0931
6,202.18,51.83,1,1,0.0459
7,208.41,53.43,1,1,0.0574
7,297.56,63.8,1,0,0.0254
7,278.83,56.13,1,1,0.0758
7,237.75,55.03,1,1,0.0168
7,193.98,53.02,1,1,0.0198
8,242.42,58.66,1,1,0.0141
8,227.62,54.79,1,0,0.0078
8,217.66,54.21,1,0,0.0344
8,203.31,52.52,1,1,0.0456
8,198.55,51.4,1,1,0.0405
9,236.09,57.83,1,1,0.0051
9,235.37,57.16,1,1,0.0038
9,229.34,54.85,1,1,0.0048
9,200.53,52.66,1,1,0.0449
9,191.0,54.68,1,0,0.0176
10,218.17,54.32,1,1,0.0346
10,251.69,58.33,1,1,0.0184
10,196.06,49.42,0,1,0.0556
10,218.35,51.57,1,1,0.0648
10,204.24,53.16,1,1,0.0401
11,197.17,52.35,1,1,0.0312
11,207.6,51.76,1,1,0.0508
11,202.85,53.67,1,1,0.0344
11,156.08,47.98,0,0,0.0886
11,184.12,54.13,1,0,0.0029
12,194.48,52.46,1,1,0.0268
12,191.0,54.68,1,1,0.0
12,203.97,53.7,1,1,0.0372
12,184.12,54.13,1,1,0.0
12,187.08,54.67,1,0,0.0073
13,221.37,56.66,1,1,0.0045
13,221.41,56.81,1,1,0.0028
13,211.41,55.36,1,0,0.0239
13,187.28,53.71,1,1,0.0125
13,181.18,53.55,1,1,0.0072
14,221.28,57.03,1,0,0.0003
14,222.36,57.38,1,0,0.0002
14,195.01,54.35,1,1,0.0237
14,161.23,48.02,0,0,0.0793
14,185.55,53.49,1,1,0.0233
15,245.58,70.17,1,0,0.02
15,227.49,65.34,1,0,0.0084
15,217.66,59.47,1,0,0.0662
15,179.6,52.56,0,1,0.0258
15,188.38,53.51,0,1,0.0321
16,177.05,55.11,1,1,0.0001
16,177.05,55.11,1,1,0.0001
16,177.05,55.11,1,1,0.0001
16,177.05,55.11,1,1,0.0001
16,177.05,55.11,1,1,0.0001
17,205.59,53.57,1,1,0.0661
17,190.25,55.37,1,1,0.0195
17,199.39,51.37,1,1,0.0676
17,156.96,48.26,0,0,0.0779
17,189.84,48.3,1,1,0.0684
18,182.59,54.04,0,1,0.0163
18,209.87,52.44,1,1,0.0825
18,184.03,56.17,1,0,0.0006
18,175.74,52.76,1,0,0.0065
18,176.95,53.49,1,1,0.0027
19,176.39,54.18,1,0,0.0001
19,223.2,53.84,1,1,0.1116
19,176.8,54.45,1,0,0.0005
19,155.48,47.69,0,0,0.075
19,176.98,54.77,1,1,0.0041
20,176.92,55.34,1,1,0.0
20,176.92,55.34,1,1,0.0
20,176.92,55.34,1,1,0.0
20,176.92,55.34,1,1,0.0
20,176.92,55.34,1,1,0.0
21,183.99,57.97,1,0,0.0009
21,184.0,57.74,1,0,0.0003
21,184.32,57.92,1,1,0.0002
21,156.13,48.12,0,0,0.0716
21,175.66,55.07,1,0,0.008
22,228.3,52.6,1,1,0.126
22,182.15,58.24,0,0,0.0059
22,172.32,57.14,0,0,0.014
22,150.13,52.8,0,0,0.0625
22,193.37,56.5,1,1,0.0292
23,193.07,56.29,1,1,0.0277
23,222.29,54.31,1,1,0.0975
23,175.33,49.22,0,1,0.053
23,180.91,56.94,1,0,0.0108
23,176.94,56.89,1,0,0.0053
24,156.96,48.26,0,0,0.0607
24,175.1,54.91,1,1,0.0001
24,176.94,56.89,1,1,0.0
24,184.66,50.57,0,1,0.0438
24,176.35,56.48,1,0,0.0001
25,177.61,57.05,1,0,0.0026
