PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
97.301,73.1,37.3,706.171,1102.5,124.3,0.6,0.0,1.999,7.025,141.71,54.21
184.58,73.161,225.375,770.22,935.656,129.794,0.82,0.769,3.934,0.054,282.4,85.63
184.58,73.161,225.375,770.22,935.656,129.794,0.82,0.769,3.934,0.054,282.4,85.63
97.301,73.1,37.3,706.2,1102.5,124.3,0.6,0.0,2.0,7.0,141.71,54.21
99.944,98.67,68.547,682.915,1086.805,131.491,0.568,0.84,2.733,7.3,161.0,60.8
98.427,65.212,189.123,757.851,919.416,122.87,0.804,0.82,3.823,0.568,179.84,61.26
125.918,81.915,217.782,757.243,935.609,123.093,0.818,0.713,4.163,0.405,221.75,78.1
109.806,122.75,220.719,768.486,905.105,149.945,0.875,0.694,4.88,0.771,218.96,74.53
98.396,101.179,209.614,732.534,876.778,120.684,0.829,0.655,5.213,6.362,196.79,67.51
160.999,72.905,217.919,769.631,935.656,129.816,0.817,0.743,4.025,0.0,255.63,84.89
136.297,84.026,241.995,779.617,938.317,120.841,0.785,0.667,3.986,0.261,239.79,82.49
136.03,81.432,230.122,780.091,942.845,121.018,0.785,0.653,3.959,0.254,235.54,81.36
98.436,35.16,236.905,758.274,932.281,122.053,0.806,0.689,3.753,0.182,182.66,65.2
100.423,89.252,52.563,703.458,1095.623,119.594,0.687,0.761,2.019,6.843,154.28,59.22
173.754,71.446,216.23,769.459,928.165,130.186,0.82,0.76,3.948,0.0,268.05,85.22
101.198,35.031,236.905,758.361,932.395,122.745,0.807,0.756,3.753,0.0,185.51,67.29
97.309,84.0,45.975,690.0,1091.42,128.298,0.601,0.292,2.0,3.86,147.5,57.85
97.301,88.637,52.563,704.183,1102.269,119.381,0.687,0.761,2.013,6.758,150.83,58.81
105.966,107.895,208.024,731.308,817.821,150.546,0.815,0.539,5.055,0.219,206.29,70.75
98.436,28.433,236.905,758.274,932.281,122.053,0.806,0.689,3.753,0.182,180.45,63.76
97.301,104.704,210.432,730.07,875.934,120.618,0.829,1.156,5.365,5.715,197.01,68.62
98.45,32.305,243.369,758.338,932.281,122.053,0.806,0.689,3.757,0.176,183.44,67.19
98.427,65.212,191.191,757.851,922.16,121.903,0.804,0.82,3.823,0.0,180.4,61.66
97.339,78.871,38.13,712.776,1101.889,123.535,0.681,0.15,1.749,5.022,143.88,57.29
101.674,108.918,212.734,741.519,877.488,117.188,0.813,0.678,5.19,7.308,203.62,69.38
139.653,75.247,214.51,757.928,900.189,125.338,0.806,0.724,4.017,0.155,232.97,79.2
101.674,108.004,210.559,741.519,877.488,120.282,0.813,0.678,5.19,7.308,202.74,68.97
97.301,98.156,69.068,682.253,1089.766,131.387,0.541,0.845,2.717,6.368,158.21,60.53
144.064,90.826,222.68,816.015,958.011,126.863,0.797,0.717,3.94,0.096,245.22,82.98
173.822,73.161,216.19,769.563,927.952,130.243,0.819,0.762,3.892,0.119,268.67,85.3
106.125,108.516,207.692,732.716,837.397,152.083,0.809,0.54,5.022,0.0,206.65,71.53
130.673,80.804,216.757,756.609,933.501,123.093,0.809,0.72,4.17,0.196,226.09,78.98
108.684,108.165,227.545,732.153,837.383,153.743,0.79,0.558,5.079,0.0,214.45,72.46
97.301,36.78,236.905,758.234,932.281,119.368,0.806,0.689,3.753,0.182,182.0,64.12
155.588,72.905,217.919,769.631,935.656,129.816,0.817,0.743,4.025,0.0,249.96,83.39
158.761,74.212,224.666,769.294,935.885,133.394,0.821,0.741,3.876,0.863,255.5,84.2
178.946,73.161,224.861,768.84,935.656,129.794,0.82,0.741,3.947,0.0,276.36,85.43
97.319,79.186,37.25,714.342,1103.211,123.623,0.686,0.229,1.97,5.607,143.74,56.06
97.316,73.788,37.6,714.342,1100.775,123.644,0.689,0.2,2.02,4.31,142.05,55.12
109.17,121.684,220.078,728.758,905.105,150.04,0.875,0.694,4.915,0.724,217.67,74.11
111.289,108.165,227.545,732.396,837.383,153.743,0.79,0.543,5.079,0.0,217.18,73.22
127.389,81.9,217.008,755.432,935.308,123.108,0.809,0.73,4.163,0.238,223.08,78.67
111.301,106.978,208.125,731.837,841.641,153.481,0.783,0.631,5.088,0.0,211.69,71.82
145.937,90.634,222.68,816.015,958.011,126.863,0.797,0.715,3.945,0.33,247.12,83.03
111.301,106.978,205.687,731.837,839.185,153.26,0.783,0.625,5.209,0.018,211.04,71.71
181.598,73.161,225.927,780.305,935.656,128.704,0.82,0.786,3.943,0.054,279.45,85.6
110.203,108.164,226.293,758.761,838.065,149.085,0.791,0.544,5.112,0.005,215.79,72.9
137.946,82.469,216.859,757.418,928.449,125.423,0.807,0.733,4.027,0.149,234.27,80.24
139.861,75.247,214.51,758.055,900.189,125.502,0.806,0.723,3.09,0.155,233.19,79.91
97.301,73.1,41.259,706.2,1102.5,124.3,0.603,0.0,2.0,7.017,142.76,55.71
