PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
97.301,76.058,53.367,812.775,1091.772,132.085,0.751,2.7,1.237,2.619,147.16,49.65
164.524,22.803,287.17,764.787,936.749,133.018,0.011,3.421,1.685,0.026,261.17,94.89
116.187,20.356,332.248,802.301,950.523,131.741,0.822,3.787,2.338,5.839,221.76,88.33
151.83,6.479,306.642,760.519,913.803,135.423,0.0,3.424,1.594,0.0,247.56,92.59
111.411,32.848,327.521,821.1,968.991,127.675,1.14,3.635,2.379,3.037,219.72,80.67
114.136,21.198,332.248,802.301,950.707,132.283,0.815,3.84,2.27,5.839,219.88,88.16
154.592,6.052,306.641,762.445,910.746,135.135,0.0,3.21,1.583,0.0,250.3,92.9
99.665,4.532,219.341,802.395,974.457,100.767,0.782,3.812,1.682,7.532,169.53,61.3
151.83,6.479,306.641,760.519,913.803,135.423,0.0,3.424,1.594,0.0,247.56,92.59
97.301,12.778,242.6,808.286,975.138,102.42,0.774,3.815,2.272,4.818,175.92,62.62
105.112,22.633,305.929,743.092,912.967,123.137,1.106,3.329,2.619,1.14,203.66,75.78
105.664,97.978,64.868,775.799,1096.754,120.997,0.631,2.86,0.957,5.388,166.07,57.64
105.112,22.599,296.039,742.309,915.987,122.747,0.925,3.32,2.717,1.421,201.04,74.15
100.042,85.845,49.289,807.773,1107.249,132.111,0.463,2.826,1.808,2.22,152.21,55.56
102.433,18.431,298.742,740.874,893.778,123.157,1.201,3.34,3.496,8.885,197.5,72.19
98.112,24.879,289.832,807.776,958.129,119.888,1.191,4.319,2.182,2.44,193.14,68.76
97.451,84.767,49.185,811.921,1108.096,132.177,0.544,2.817,0.782,3.473,149.13,54.26
99.668,4.523,219.11,802.124,973.005,114.523,0.807,3.816,1.682,7.532,169.47,59.25
97.344,84.767,46.448,812.229,1108.096,132.177,0.666,2.494,0.782,3.473,148.29,52.43
101.826,17.827,298.586,712.987,916.433,122.578,1.132,3.311,3.497,9.173,196.63,70.53
107.43,20.528,309.305,786.657,938.121,128.256,0.962,3.743,2.941,3.888,206.49,76.38
111.411,25.601,323.012,823.265,968.468,127.739,1.14,3.647,2.875,3.145,216.15,80.3
97.301,96.551,70.356,777.064,1070.084,130.869,0.56,2.944,0.915,5.913,158.19,56.05
108.977,19.498,323.847,777.893,978.449,127.588,1.194,3.649,2.944,3.335,211.74,78.16
109.725,18.92,315.569,779.258,928.939,127.749,1.01,4.123,2.803,3.619,209.97,77.57
107.34,19.443,319.673,772.741,968.856,127.575,1.177,3.646,2.951,3.628,208.86,76.73
98.028,85.108,49.289,783.712,1110.337,132.106,0.465,2.786,1.8,2.35,149.81,55.24
97.301,15.884,278.854,799.855,975.709,110.541,0.802,3.909,2.265,6.794,186.49,66.37
97.742,21.843,285.966,810.769,957.265,119.329,1.125,2.866,2.156,4.838,190.74,67.79
111.411,25.601,315.908,823.265,978.993,127.739,1.14,3.647,2.91,3.145,214.32,79.35
97.301,12.783,278.854,799.983,975.973,111.313,0.794,3.909,2.265,6.794,185.47,65.55
97.732,12.797,247.864,804.6,976.999,101.87,0.774,3.811,2.272,4.922,177.76,63.2
111.0,25.455,315.908,822.615,978.194,127.812,1.254,3.647,2.91,2.867,213.84,78.75
97.301,77.349,54.739,808.692,1115.718,132.041,0.602,2.792,0.771,2.37,148.02,50.45
97.301,16.698,288.421,814.723,971.467,123.681,1.177,4.242,2.181,4.839,189.3,66.54
97.301,76.058,56.764,807.894,1100.906,132.041,0.601,2.805,1.237,2.314,148.08,51.44
97.632,99.213,71.479,776.852,1063.122,137.105,0.525,2.929,1.183,5.803,159.68,56.94
102.558,98.437,64.868,776.296,1096.754,135.082,0.637,2.93,0.938,5.79,162.97,57.56
101.826,17.886,298.586,712.286,916.433,122.713,1.132,3.328,3.497,9.173,196.65,70.54
97.732,12.533,247.864,804.6,1010.791,101.902,0.775,3.811,2.272,4.9,177.8,64.1
102.501,98.437,64.007,777.064,1062.583,135.082,0.631,2.975,0.938,5.783,162.56,57.02
97.742,25.429,287.26,808.983,965.72,119.888,1.173,3.682,2.183,4.849,192.29,68.67
102.141,18.763,302.534,743.407,916.433,122.255,1.124,3.298,3.184,8.619,198.39,73.72
97.301,18.619,288.421,814.723,971.467,118.635,1.177,4.242,2.181,4.849,189.93,67.12
111.411,32.848,323.012,821.1,968.991,127.739,1.14,3.647,2.379,3.018,218.53,80.66
98.154,12.967,254.52,801.308,976.295,102.892,0.779,3.805,2.373,7.752,180.01,64.84
98.154,12.967,260.41,814.121,977.077,100.256,0.779,3.805,2.4,7.562,181.6,65.39
98.166,17.11,260.41,814.121,977.077,100.256,0.779,3.758,2.388,7.562,182.97,65.43
99.668,4.532,219.11,802.395,974.311,114.523,0.782,3.812,1.682,7.532,169.47,59.25
98.154,12.967,251.899,801.318,976.247,102.892,0.779,3.805,2.349,7.742,179.32,64.53
