gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,320.64,49.86,0,1,0.2589
1,490.7,46.11,1,1,0.1656
1,375.55,52.81,1,1,0.4054
1,228.56,53.79,0,1,0.0031
1,194.64,53.7,0,0,0.0898
2,332.99,44.54,0,1,0.3231
2,310.13,46.24,1,1,0.2588
2,254.37,46.27,1,1,0.1453
2,225.12,57.15,1,0,0.0068
2,204.91,50.52,1,0,0.0989
3,359.29,49.17,0,1,0.3725
3,313.47,52.03,0,1,0.243
3,267.66,53.83,1,1,0.1171
3,221.84,51.49,1,1,0.009
3,176.03,54.18,0,0,0.0891
4,348.48,47.84,0,1,0.3479
4,293.92,44.59,0,1,0.2538
4,271.07,51.92,1,1,0.1504
4,221.97,53.18,1,1,0.036
4,176.1,50.65,1,0,0.0261
5,205.57,62.18,1,0,0.008
5,291.62,59.95,1,1,0.1165
5,229.89,53.92,1,1,0.0758
5,179.36,51.23,1,0,0.0111
5,176.1,50.77,1,0,0.0014
6,169.41,47.83,0,0,0.0379
6,195.84,53.56,1,1,0.0002
6,235.39,62.95,1,1,0.0002
6,205.57,62.18,1,1,0.0
6,176.1,50.77,1,1,0.0
7,320.32,56.95,1,1,0.1784
7,281.06,61.8,1,1,0.0584
7,225.92,56.96,0,1,0.0624
7,194.45,49.25,1,1,0.046
7,160.39,48.56,0,0,0.0497
8,201.78,53.95,1,1,0.0059
8,203.55,61.73,1,0,0.0081
8,200.29,57.79,1,0,0.0083
8,193.68,54.05,1,0,0.0071
8,176.07,50.69,0,1,0.0009
9,292.19,60.76,1,1,0.1576
9,258.62,55.11,1,1,0.1121
9,218.48,52.27,1,1,0.0631
9,162.96,48.98,0,0,0.0298
9,173.25,49.6,0,1,0.0069
10,189.63,52.64,0,1,0.0194
10,200.29,57.79,1,1,0.0
10,263.73,51.95,0,1,0.1496
10,218.54,52.17,1,1,0.0636
10,173.07,48.68,0,1,0.047
11,189.28,53.16,0,1,0.0157
11,244.38,58.28,1,1,0.0616
11,193.68,54.05,1,1,0.0
11,200.29,57.79,1,1,0.0
11,171.28,52.83,1,1,0.0
12,310.06,58.07,1,1,0.2355
12,267.59,55.54,1,1,0.1703
12,219.84,53.46,1,1,0.0632
12,186.85,53.24,1,1,0.0175
12,171.26,52.82,1,0,0.0001
13,276.11,67.34,1,1,0.1095
13,193.66,53.79,1,0,0.0003
13,192.83,53.78,1,0,0.0
13,177.88,53.47,1,1,0.0028
13,170.73,51.34,1,0,0.0031
14,321.01,54.76,1,1,0.2691
14,199.74,58.61,1,1,0.006
14,270.48,52.6,1,1,0.1791
14,219.97,52.13,1,1,0.0772
14,169.25,52.17,1,0,0.0141
15,267.07,48.1,1,1,0.2138
15,219.92,48.12,1,1,0.1023
15,200.94,49.32,1,1,0.0626
15,189.73,50.8,1,1,0.0426
15,167.97,51.33,0,0,0.0101
16,359.39,48.95,1,1,0.4186
16,320.03,49.91,1,1,0.3319
16,267.71,50.87,1,1,0.2069
16,218.54,48.44,1,1,0.0971
16,176.08,48.79,0,1,0.0424
17,315.42,53.42,0,1,0.3207
17,267.63,51.32,1,1,0.2095
17,217.22,50.21,0,1,0.0914
