PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
135.474,36.588,266.433,707.519,1015.339,149.443,0.745,33.019,60.592,301.717,229.91,66.81
135.474,36.588,266.433,707.79,1015.339,149.443,0.72,33.021,60.592,301.722,229.91,66.81
97.301,30.896,37.552,702.438,400.478,118.099,1.166,27.658,100.258,346.164,125.33,44.45
116.285,36.401,282.866,711.152,1017.696,148.332,0.656,34.822,65.766,325.871,214.1,65.99
98.092,26.871,59.165,559.376,400.478,117.638,0.0,27.93,103.438,345.435,130.17,47.18
135.293,36.936,258.737,707.44,1006.473,145.796,0.774,33.484,68.263,288.45,227.77,66.06
97.653,51.107,85.343,693.274,481.806,117.926,0.637,27.643,103.647,333.216,145.22,52.95
99.177,41.228,114.457,767.954,663.869,94.031,0.0,28.672,115.427,350.362,152.13,54.32
116.225,36.312,277.347,677.935,999.611,146.9,0.658,34.994,65.766,306.899,212.4,65.65
100.68,30.995,290.414,730.651,1022.197,148.51,0.709,36.953,64.607,394.865,198.03,64.04
97.301,10.341,71.366,593.105,474.334,117.83,1.649,27.354,103.64,344.913,127.5,46.17
102.708,35.913,297.12,709.78,1010.248,147.016,0.674,35.144,64.363,307.327,203.44,65.49
100.792,31.071,276.283,730.241,1022.197,148.487,0.709,36.519,64.57,313.536,194.44,62.63
99.285,62.289,152.067,748.381,653.386,115.797,0.0,28.631,111.103,350.358,168.99,58.12
100.792,36.651,276.118,731.035,1022.279,148.04,0.698,36.533,68.45,303.075,196.23,62.72
99.926,27.286,238.545,697.321,1012.821,118.466,0.529,33.676,125.186,300.82,182.21,60.52
99.415,39.064,239.357,710.366,1012.929,118.724,0.541,33.647,124.226,301.282,185.78,62.62
98.043,46.91,149.025,735.299,746.043,93.387,0.165,27.448,117.886,407.03,162.15,56.9
99.41,31.139,239.357,710.759,1011.592,118.646,0.515,33.65,124.226,301.288,183.18,61.66
98.109,52.075,125.764,746.085,635.812,100.687,0.073,24.883,118.054,317.663,157.39,54.99
99.954,16.822,238.545,697.048,1012.821,118.725,0.52,33.65,114.898,301.077,178.8,59.17
97.358,26.603,94.844,617.624,493.318,118.376,0.0,27.279,104.062,346.242,139.23,50.97
102.763,35.354,289.413,709.78,990.638,148.728,0.674,34.723,64.363,307.327,201.21,64.15
99.257,28.464,219.595,672.388,975.453,118.618,0.18,28.575,124.858,373.483,176.69,58.83
97.301,24.949,73.533,596.711,400.478,118.419,0.0,27.889,103.438,345.435,132.6,48.12
97.674,50.587,100.871,685.759,489.436,118.08,0.634,27.546,111.462,296.44,149.18,53.85
99.415,34.176,208.725,754.781,1012.929,118.822,0.535,33.65,125.015,323.718,176.21,58.13
97.301,30.94,43.419,703.018,426.619,117.944,1.192,27.44,103.162,349.75,126.99,45.41
102.137,35.832,291.741,712.489,1015.775,146.328,2.967,35.504,73.661,231.525,201.42,64.96
99.315,46.542,70.307,664.049,400.478,117.033,0.654,27.542,107.861,333.385,141.12,51.78
99.155,55.749,149.836,768.35,650.197,115.948,0.0,28.631,115.427,350.362,166.16,56.93
97.358,26.81,71.366,576.522,491.201,118.549,1.643,27.379,98.269,346.068,132.98,48.89
97.442,26.765,48.302,578.862,400.478,118.38,3.419,27.452,103.322,346.008,126.64,44.81
98.72,41.2,65.383,700.66,510.699,115.726,0.932,27.997,112.866,349.629,137.94,50.34
99.285,61.618,152.067,749.237,653.386,107.346,0.0,28.729,111.103,348.322,168.77,57.41
98.72,41.244,65.383,700.66,476.583,117.098,1.02,28.13,112.908,347.914,137.83,49.97
97.674,50.598,97.843,690.78,462.427,118.08,0.634,27.55,111.462,331.463,148.3,53.15
99.954,15.97,241.763,697.272,1012.263,116.217,0.518,33.821,114.898,291.68,179.37,60.05
97.358,26.948,75.194,601.424,493.318,118.376,0.0,27.279,104.062,346.472,134.11,49.25
99.263,46.412,64.774,666.485,400.902,117.033,0.656,27.537,108.421,333.609,139.57,51.72
99.155,41.206,149.836,767.954,659.416,94.074,0.0,28.631,115.427,350.362,161.42,55.87
99.931,31.408,238.545,697.048,1012.821,118.725,0.532,33.676,121.485,300.82,183.57,62.24
135.548,36.24,266.433,707.519,1015.339,149.549,0.745,32.927,60.416,285.591,229.88,66.49
99.29,57.933,152.067,748.259,654.722,115.874,0.0,28.631,111.103,350.358,167.57,57.13
102.557,35.913,297.12,709.774,991.995,147.016,0.674,35.144,67.007,307.327,203.22,65.25
99.315,46.542,70.307,664.049,400.478,117.033,0.654,27.542,107.861,333.385,141.12,51.78
98.029,52.467,127.208,773.544,580.063,93.005,0.071,24.795,114.235,312.774,157.68,55.07
97.301,26.871,77.19,587.222,400.478,118.376,0.0,27.926,94.717,345.016,134.17,49.86
97.666,49.116,100.871,685.759,480.353,118.08,0.634,27.546,111.462,330.898,148.65,53.49
135.618,36.93,258.737,707.44,1006.467,145.796,0.774,33.484,68.226,288.45,228.11,66.09
