gen,hv,n_pareto,llm_injected
1,16221.3647,10,0
2,16618.3303,23,0
3,16836.6427,18,0
4,17350.8737,25,0
5,17648.0632,35,0
6,17889.1456,26,0
7,18029.4044,29,0
8,18173.6566,40,0
9,18299.615,33,0
10,18420.6563,36,0
11,18473.5549,45,0
12,18732.046,46,0
13,18871.2844,62,0
14,18983.5467,58,0
15,19080.3131,64,0
16,19094.6345,65,0
17,19149.4274,84,0
18,19155.8115,86,0
19,19172.4712,84,0
20,19254.5142,84,0
21,19319.3287,79,0
22,19327.3328,92,0
23,19367.6452,76,0
24,19471.384,87,0
25,19599.9643,99,0
26,19666.5927,100,0
27,19725.4175,100,0
28,19771.5043,100,0
29,19823.7031,100,0
30,19827.3264,100,0
31,19918.2938,100,0
32,19931.7221,100,0
33,19943.4175,100,0
34,20030.777,100,0
35,20055.9951,100,0
36,20077.1277,95,0
37,20088.9475,99,0
38,20109.6534,95,0
39,20212.0207,94,0
40,20216.8532,100,0
41,20242.3284,94,0
42,20283.9835,92,0
43,20301.7857,92,0
44,20333.6574,100,0
45,20343.4663,100,0
46,20355.0101,100,0
47,20365.8104,100,0
48,20380.2039,98,0
49,20387.3714,100,0
50,20396.7416,100,0
