gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,219.38,66.49,1,0,0.0053
1,217.64,67.19,1,0,0.0124
1,223.58,66.74,1,0,0.0162
1,192.61,53.77,1,0,0.1558
1,199.12,54.12,0,0,0.1449
2,193.25,53.91,1,0,0.0024
2,189.87,61.86,0,0,0.0915
2,199.04,53.29,1,1,0.0184
2,195.19,51.97,0,1,0.0215
2,192.62,52.98,1,1,0.0089
3,195.39,63.8,0,0,0.0521
3,221.57,68.32,1,0,0.0107
3,212.04,64.84,0,0,0.0099
3,188.0,61.24,0,0,0.0787
3,195.39,64.11,0,0,0.0519
4,192.61,63.79,1,0,0.0601
4,222.72,67.85,0,1,0.0062
4,179.84,52.96,0,0,0.0193
4,217.64,67.19,1,1,0.0
4,180.45,52.16,0,0,0.0257
5,218.13,66.4,1,1,0.0097
5,212.06,64.42,0,0,0.0059
5,196.53,63.89,1,0,0.0108
5,172.8,52.55,0,0,0.0292
5,185.81,53.78,1,1,0.0057
6,197.21,54.34,1,1,0.029
6,208.24,69.85,1,0,0.0304
6,193.05,53.4,0,1,0.0225
6,187.6,55.25,1,0,0.0071
6,186.82,54.44,1,1,0.0025
7,216.06,69.93,0,0,0.0214
7,185.27,55.89,1,0,0.0051
7,185.2,55.68,1,0,0.0044
7,208.24,69.85,1,1,0.0
7,192.51,64.8,1,0,0.0069
8,185.33,53.96,1,1,0.0078
8,199.8,54.9,1,1,0.0375
8,186.14,54.87,1,1,0.0045
8,184.5,54.79,1,0,0.0015
8,195.21,55.31,1,1,0.0253
9,202.5,53.3,1,1,0.0555
9,193.7,52.82,1,1,0.0359
9,186.83,53.8,1,1,0.0152
9,187.11,55.67,1,1,0.0056
9,185.62,55.96,1,0,0.0012
10,192.66,54.34,1,1,0.0265
10,177.67,53.22,0,0,0.0039
10,176.32,53.12,1,0,0.0073
10,170.07,47.37,1,0,0.0313
10,181.36,55.49,1,0,0.0018
11,181.3,56.02,1,0,0.0045
11,176.32,53.12,1,1,0.0
11,179.91,50.27,1,1,0.0129
11,181.36,55.49,1,1,0.0
11,182.66,55.58,1,1,0.0027
12,177.06,54.04,1,0,0.0006
12,176.32,53.12,1,1,0.0
12,174.51,50.4,1,0,0.0025
12,186.21,50.45,0,1,0.0303
12,175.99,51.11,1,0,0.0099
13,176.32,53.12,1,1,0.0
13,181.92,52.32,1,1,0.0175
13,170.07,47.37,1,1,0.0
13,176.08,52.92,1,0,0.0005
13,175.79,52.59,1,1,0.0043
14,179.81,53.94,0,1,0.0071
14,175.36,54.03,0,0,0.0039
14,176.08,52.92,1,1,0.0
14,176.08,52.92,1,1,0.0
14,176.13,54.08,0,0,0.0023
15,245.12,63.58,1,1,0.1447
15,200.43,53.99,0,1,0.0642
15,176.21,56.12,0,0,0.0128
15,172.69,48.11,1,0,0.011
15,170.07,47.37,1,1,0.0
16,173.58,48.59,1,1,0.0168
16,188.55,47.49,1,1,0.0506
16,176.64,50.07,1,1,0.0229
16,200.28,48.45,0,1,0.0835
16,170.07,47.37,1,1,0.0
17,174.75,47.02,0,1,0.0132
17,162.31,47.11,0,0,0.0206
17,165.37,46.73,0,0,0.0131
17,173.2,50.62,0,1,0.0117
17,171.3,50.86,0,1,0.0063
18,169.94,48.44,0,0,0.0121
18,179.47,51.92,0,1,0.0208
