PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
117.556,77.302,267.632,746.204,1017.461,144.222,1.705,70.219,30.348,370.214,224.91,67.8
97.301,3.003,42.551,800.362,530.303,94.679,13.522,0.581,22.793,291.602,118.23,43.31
97.301,24.006,57.712,798.28,488.481,93.422,9.911,0.818,31.362,291.642,128.96,49.16
97.301,66.7,69.112,814.697,632.7,90.987,0.0,18.261,29.696,214.561,146.55,49.8
112.72,84.716,183.626,669.926,1009.532,117.519,9.384,73.193,28.354,323.511,199.87,63.2
97.301,3.829,56.742,809.689,543.577,93.919,13.43,0.0,23.151,290.097,122.32,45.69
98.483,82.494,186.637,679.697,1020.576,116.654,9.674,73.998,30.772,302.687,185.08,62.72
113.795,88.736,220.799,738.715,1017.61,144.29,12.709,74.311,31.277,380.817,212.34,64.54
97.306,3.829,42.551,811.141,543.577,93.919,13.43,0.0,22.966,291.233,118.59,43.66
97.75,67.608,146.151,659.679,998.172,116.495,10.365,75.248,31.751,312.533,168.61,57.95
97.301,23.752,40.723,809.444,488.481,90.775,13.568,0.818,31.908,291.642,124.43,48.05
97.409,67.608,146.151,659.679,998.607,116.495,10.365,75.248,31.095,312.533,168.25,56.59
97.958,73.553,170.467,673.753,985.967,115.931,9.773,75.349,31.076,339.935,177.19,58.38
97.312,66.964,75.243,802.121,621.505,91.47,0.0,11.523,29.621,237.647,148.2,53.24
98.483,82.378,185.448,672.447,1020.591,117.097,9.329,74.001,30.667,302.687,184.71,62.04
114.716,84.465,187.745,671.573,1017.551,118.551,10.578,74.623,28.013,380.568,203.0,63.4
97.301,24.453,44.659,809.682,488.481,93.628,13.782,0.818,31.855,303.375,125.69,49.02
97.301,67.93,72.039,802.156,611.413,90.775,0.776,6.322,29.621,237.647,147.62,52.19
117.834,77.302,253.441,747.655,1017.461,144.222,1.705,75.349,30.164,384.717,221.46,67.02
98.638,82.658,178.727,669.772,1019.428,116.275,10.702,71.917,32.867,347.522,183.18,60.82
116.817,67.511,259.59,745.773,1017.513,147.49,4.225,73.677,30.256,391.35,218.8,66.65
97.301,80.6,117.087,803.796,675.995,90.775,0.0,21.63,33.95,206.941,163.91,54.98
97.301,66.589,117.087,804.173,685.145,97.913,0.0,21.63,33.962,206.941,159.35,54.21
116.136,89.654,221.815,743.587,1017.567,144.541,12.709,74.421,29.539,343.167,215.37,65.09
117.556,71.767,267.318,743.224,1017.465,144.523,2.649,70.219,30.357,375.249,223.01,67.55
116.817,66.941,250.656,745.773,1017.513,147.328,4.225,70.219,30.32,389.457,216.26,65.74
97.632,83.579,118.141,796.14,675.769,115.937,0.753,16.551,29.259,178.808,165.49,55.66
97.301,23.941,35.419,809.682,499.47,93.628,13.568,0.0,31.838,291.651,123.13,46.7
116.187,77.43,247.206,711.716,1003.048,144.228,3.716,71.784,30.332,383.839,217.98,66.06
97.78,67.61,145.024,652.086,985.443,118.746,10.68,75.023,31.08,309.801,168.28,57.62
97.665,79.69,177.848,672.346,1019.498,117.125,11.23,64.087,29.161,346.231,180.96,58.85
98.104,72.748,171.419,660.485,998.217,115.931,9.693,73.448,31.242,338.435,177.34,58.43
99.668,66.39,117.078,804.086,684.627,97.913,0.0,19.467,34.068,209.254,161.76,54.77
115.291,88.736,220.799,738.504,1017.567,144.288,12.709,75.349,31.277,380.898,213.91,64.7
98.706,68.115,92.282,804.173,725.093,97.913,0.066,19.467,33.972,206.533,154.92,54.0
98.706,68.779,92.438,804.173,725.093,97.913,0.066,19.467,33.995,206.533,155.18,54.03
97.301,68.744,82.362,804.986,669.061,94.587,0.203,18.278,32.139,237.534,150.83,53.8
97.311,67.941,70.021,802.435,607.976,90.775,0.821,6.953,41.393,237.863,147.09,50.69
114.716,84.465,187.745,671.573,1017.551,118.551,10.578,74.623,28.013,365.801,203.0,63.4
97.301,68.734,82.362,804.986,667.785,94.587,0.203,18.882,32.152,207.3,150.82,53.72
97.301,20.422,40.723,809.682,488.429,94.142,13.568,0.526,30.281,291.642,123.33,46.96
98.706,68.779,112.961,802.491,729.03,93.808,0.066,20.445,33.837,206.831,160.61,54.47
97.301,68.735,69.96,693.771,720.483,93.265,0.645,28.543,31.795,213.768,147.46,51.54
97.6,82.272,178.795,669.291,1019.459,116.278,11.256,71.8,29.179,347.546,181.98,60.28
97.669,81.427,178.795,671.573,1019.459,116.278,11.256,69.849,29.162,364.258,181.78,59.8
97.632,83.579,118.141,796.14,675.769,115.937,0.753,16.551,29.259,178.808,165.49,55.66
97.301,66.7,69.112,814.697,647.412,90.775,0.0,16.352,29.696,214.561,146.61,50.1
97.669,81.427,178.795,655.015,1019.46,116.278,11.256,69.849,29.162,364.194,181.74,59.29
97.301,67.93,72.039,802.316,502.166,90.775,1.352,6.322,29.621,229.828,147.22,51.18
114.494,84.465,187.566,672.093,1017.436,118.483,10.578,74.589,28.376,359.269,202.72,63.39
