gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,183.92,46.23,0,1,0.0376
1,274.67,54.99,0,1,0.0385
1,204.94,51.94,0,0,0.081
1,152.66,48.03,0,0,0.0695
1,233.24,50.05,1,0,0.0982
2,375.18,53.59,1,1,0.2368
2,296.05,58.26,1,1,0.0149
2,302.55,55.78,1,1,0.0472
2,181.09,50.36,1,0,0.0163
2,198.71,49.67,1,0,0.058
3,253.14,56.01,0,0,0.0214
3,184.7,49.76,0,1,0.012
3,259.85,51.71,1,0,0.0373
3,181.09,50.37,1,0,0.0001
3,204.76,45.37,1,1,0.0858
4,362.72,51.83,1,1,0.203
4,271.07,51.59,0,1,0.0562
4,192.05,41.38,0,1,0.0987
4,189.25,49.48,0,1,0.0242
4,169.27,44.96,1,0,0.0498
5,169.41,46.35,1,0,0.0157
5,221.92,51.22,1,0,0.0358
5,155.48,47.69,0,0,0.0487
5,190.74,51.95,0,0,0.0314
5,178.21,47.59,0,1,0.0119
6,169.27,44.96,1,1,0.0
6,190.31,46.18,1,1,0.0498
6,250.86,53.19,0,0,0.0225
6,108.38,23.01,0,0,0.2965
6,169.16,46.87,1,0,0.0059
7,210.54,50.84,1,1,0.053
7,233.63,48.59,1,1,0.0648
7,326.72,56.1,1,1,0.0999
7,197.02,52.76,1,0,0.0166
7,192.88,48.21,1,1,0.0431
8,257.81,47.78,1,1,0.066
8,210.75,48.43,1,1,0.0616
8,226.85,49.2,1,1,0.077
8,198.11,52.79,1,0,0.003
8,220.43,49.74,1,1,0.0725
9,169.16,48.33,1,1,0.0001
9,169.16,48.33,1,1,0.0001
9,169.16,48.33,1,1,0.0001
9,169.16,48.33,1,1,0.0001
9,169.16,48.33,1,1,0.0001
10,378.75,52.53,1,1,0.2446
10,263.73,51.95,0,1,0.0448
10,476.86,51.54,0,1,0.4999
10,156.96,48.26,0,0,0.0321
10,171.1,46.37,1,1,0.0148
11,188.45,49.91,1,1,0.0253
11,196.88,46.59,1,1,0.0629
11,201.94,43.34,1,1,0.1018
11,158.53,47.16,0,0,0.0188
11,178.89,49.88,0,1,0.0073
12,162.54,46.99,1,0,0.0118
12,155.87,50.26,0,0,0.0423
12,208.35,50.15,1,1,0.0418
12,155.87,47.1,0,0,0.024
12,168.97,47.29,1,1,0.0029
13,263.73,51.95,0,1,0.0768
13,205.41,41.97,1,1,0.1112
13,318.92,42.53,1,1,0.22
13,156.28,44.38,0,0,0.034
