PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
97.301,29.818,0.0,473.453,400.478,90.775,2.974,60.307,79.245,252.073,114.46,40.87
163.093,58.303,223.681,743.567,1026.21,118.501,23.729,4.128,30.494,393.198,254.83,70.45
163.093,58.303,223.681,743.567,1026.21,118.501,23.729,4.128,30.494,393.198,254.83,70.45
139.012,47.505,239.347,733.213,946.076,117.591,21.734,6.598,30.395,321.53,229.86,69.17
101.147,40.526,271.084,727.45,919.348,117.723,23.622,0.0,31.839,331.889,196.15,67.41
119.241,42.7,266.39,732.345,966.053,115.762,23.335,2.839,31.785,328.171,214.78,69.0
157.613,58.436,209.953,742.637,1028.8,118.776,23.538,3.799,30.266,329.991,245.51,69.37
97.301,25.715,67.577,473.453,1163.799,90.775,0.0,67.208,66.961,316.951,133.78,51.69
112.415,43.057,266.46,719.916,919.878,115.809,23.401,0.0,35.848,326.683,207.55,67.5
137.699,46.933,240.888,733.269,946.076,117.591,21.726,6.598,30.392,304.786,228.7,69.02
97.913,25.576,233.997,692.065,885.967,113.328,22.277,9.442,33.2,382.102,177.85,60.9
97.301,43.74,230.568,728.579,892.929,106.391,22.291,9.664,32.517,308.299,182.39,63.17
98.866,42.646,216.02,707.347,895.336,101.195,21.029,6.66,32.465,373.772,179.78,61.95
98.565,1.43,225.412,728.7,984.044,96.792,20.344,6.049,30.229,354.553,168.81,60.04
97.628,29.71,132.099,652.723,879.999,94.433,22.458,8.894,30.247,396.603,151.89,56.58
97.301,31.329,25.696,485.519,710.902,95.64,0.047,66.931,89.156,294.161,122.92,46.71
97.301,31.372,10.907,485.519,710.902,95.453,0.2,68.54,89.7,295.149,119.03,46.34
97.301,34.811,3.9,486.459,742.16,95.557,0.849,72.3,91.226,297.876,118.43,45.08
97.301,6.897,67.451,489.156,1140.61,90.775,0.0,66.042,55.337,215.721,127.53,50.58
97.806,23.312,74.371,494.793,1188.256,111.157,0.833,73.972,69.668,297.994,135.46,53.37
97.301,10.485,67.612,491.231,1128.743,90.775,0.734,71.175,56.872,317.229,128.71,51.39
97.301,31.995,0.0,473.453,694.392,90.922,0.0,75.349,89.249,340.775,116.27,44.41
97.675,31.461,279.813,738.755,897.28,115.703,22.938,10.44,32.38,329.221,191.79,66.04
97.301,29.985,128.857,654.03,863.238,94.631,22.407,6.813,31.841,324.92,150.72,55.62
98.019,31.05,283.977,738.655,898.306,115.697,22.912,10.58,32.354,329.596,193.12,66.75
98.924,25.977,264.058,725.776,903.334,115.696,23.27,6.827,31.723,324.149,187.13,64.34
98.548,9.187,137.597,731.728,999.122,94.026,18.859,7.352,34.178,369.845,148.22,55.06
97.301,27.421,266.612,727.683,920.639,115.695,23.241,6.841,31.65,327.033,186.65,63.57
119.241,42.193,265.687,725.097,934.793,115.76,23.335,2.373,31.724,331.189,214.29,68.29
97.301,37.505,26.533,475.707,689.901,94.827,0.422,63.928,88.027,299.095,125.07,47.66
97.301,36.899,36.422,473.453,689.901,92.732,0.0,65.192,88.313,299.178,127.47,49.17
99.098,45.388,72.158,514.511,1187.959,118.49,0.0,64.862,58.849,350.525,143.52,53.57
97.654,8.004,138.493,731.719,998.485,94.372,21.86,7.201,44.307,367.133,147.13,54.17
97.301,6.047,183.799,736.638,983.329,91.319,21.503,5.134,31.815,356.749,158.03,58.79
97.301,34.93,133.642,697.377,899.037,90.775,23.732,3.795,33.231,350.021,153.85,57.78
97.806,23.145,79.341,494.32,1188.256,111.857,0.813,73.412,68.544,298.921,136.72,53.53
97.301,30.717,0.0,484.976,656.46,90.775,0.4,74.535,98.771,294.186,115.74,43.28
97.301,34.93,135.489,696.265,899.037,90.775,23.732,3.795,33.231,346.582,154.33,57.97
98.565,0.0,225.192,728.7,985.112,96.062,20.344,6.069,30.244,354.075,168.29,60.03
157.747,58.436,209.953,742.605,1026.649,118.776,23.6,3.661,30.26,329.991,245.64,69.4
98.344,7.999,191.045,729.117,1002.278,94.536,20.965,7.508,31.014,360.268,161.73,59.66
97.301,30.751,0.0,485.097,648.342,90.775,0.4,74.495,98.825,293.249,115.72,42.63
98.286,0.0,191.848,728.564,986.555,94.599,20.962,7.235,30.984,360.268,159.2,58.87
112.415,43.057,266.46,719.916,919.878,115.809,23.401,0.0,35.848,326.683,207.55,67.5
97.318,42.045,218.709,707.225,895.498,101.348,21.743,6.671,32.543,373.772,178.67,61.04
97.301,42.222,265.687,732.321,859.351,116.619,23.335,6.052,32.661,328.148,191.05,64.89
97.313,36.603,30.206,473.453,689.901,92.732,0.343,56.763,88.313,286.981,125.75,48.18
161.047,57.725,217.412,731.063,1029.24,117.949,22.256,6.306,30.449,315.812,250.82,70.08
98.66,0.0,131.947,731.527,1000.832,94.769,21.261,7.239,34.506,354.449,143.84,54.03
97.313,36.63,30.206,473.453,689.901,92.732,0.0,61.202,88.313,287.416,125.76,48.89
