gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,417.27,52.61,0,1,0.2595
1,346.22,55.5,1,0,0.0684
1,285.66,51.8,1,0,0.0582
1,205.41,44.95,0,0,0.1746
1,142.21,39.97,0,0,0.3564
2,400.56,49.2,1,1,0.1648
2,356.78,48.53,1,1,0.0837
2,316.27,47.6,1,1,0.0723
2,254.17,51.43,0,0,0.0292
2,203.37,52.2,0,0,0.1479
3,358.69,48.57,1,1,0.0905
3,312.99,47.92,1,1,0.0714
3,262.0,47.06,1,1,0.0267
3,205.1,41.56,0,0,0.1412
3,149.55,41.41,0,0,0.2838
4,341.79,54.21,1,1,0.0116
4,309.66,56.47,1,0,0.027
4,276.69,45.75,1,1,0.0763
4,233.26,44.95,1,0,0.0439
4,194.29,41.33,0,0,0.158
5,313.02,53.87,1,1,0.0307
5,289.71,51.05,0,1,0.0404
5,262.14,49.57,1,1,0.0244
5,232.88,45.61,1,0,0.0075
5,211.01,43.52,1,0,0.063
6,358.6,46.61,0,1,0.1226
6,309.89,44.66,1,1,0.1162
6,263.73,51.95,0,0,0.0028
6,211.01,43.52,1,1,0.0
6,150.12,36.86,1,0,0.1827
7,330.92,53.64,0,1,0.0411
7,269.03,51.28,1,1,0.0151
7,246.46,47.65,1,1,0.0126
7,211.01,43.52,1,1,0.0
7,136.61,35.85,0,0,0.0387
8,362.78,43.26,1,1,0.2035
8,320.43,49.05,1,1,0.1185
8,226.0,45.58,1,0,0.0032
8,211.01,43.52,1,1,0.0
8,150.12,36.86,1,1,0.0
9,339.5,58.09,1,1,0.0184
9,272.29,48.48,1,1,0.0434
9,210.98,44.18,1,0,0.0074
9,167.57,37.73,1,0,0.0487
9,147.3,38.98,0,0,0.0251
10,210.13,49.78,0,0,0.0581
10,155.3,40.33,1,0,0.0002
10,196.21,40.85,1,0,0.0023
10,150.12,36.86,1,1,0.0
10,146.63,34.47,1,1,0.0
11,345.4,48.46,0,1,0.1292
11,293.31,44.98,0,1,0.1123
11,190.11,36.33,0,1,0.0617
11,150.74,36.66,1,1,0.0028
11,146.72,35.49,1,0,0.0033
12,319.39,50.88,0,1,0.1107
12,260.67,46.19,0,1,0.0597
12,203.95,42.1,0,1,0.0242
12,153.14,37.63,1,1,0.013
12,142.34,34.06,1,0,0.0066
13,482.37,47.01,0,1,0.5159
13,358.6,47.37,0,1,0.2247
13,257.62,45.86,0,1,0.0597
13,189.14,33.12,0,1,0.1036
13,139.83,39.84,0,0,0.0282
14,371.8,45.38,0,1,0.2656
14,305.46,42.7,1,1,0.1712
14,199.3,37.62,1,1,0.0753
14,163.51,40.49,1,1,0.0236
14,141.87,33.99,1,1,0.0052
15,361.48,44.45,0,1,0.2525
15,280.51,53.79,0,1,0.0212
15,205.02,46.81,0,0,0.0192
15,146.34,35.06,1,1,0.0025
15,139.52,34.36,1,0,0.0009
16,372.11,47.94,1,1,0.2605
16,316.67,47.37,1,1,0.1379
16,257.38,45.07,1,1,0.0853
16,207.69,42.45,1,1,0.016
16,142.27,36.16,1,0,0.0127
17,475.97,46.6,0,1,0.5021
17,358.6,46.84,0,1,0.2446
17,257.76,47.66,1,1,0.0646
17,190.72,36.06,1,1,0.0872
17,139.22,34.38,1,0,0.0002
18,232.78,47.99,1,1,0.0198
18,176.69,44.94,1,0,0.0216
18,149.86,39.49,1,1,0.0044
18,142.14,35.3,1,1,0.0003
18,139.22,34.38,1,1,0.0
19,154.86,40.44,1,0,0.0035
19,154.07,43.15,0,0,0.0035
19,151.54,39.44,1,1,0.0068
19,144.97,36.27,1,1,0.0123
19,142.37,34.54,1,1,0.004
20,308.95,46.46,0,1,0.1449
20,201.9,48.15,0,0,0.0187
20,143.33,39.38,1,1,0.0012
20,141.85,35.48,1,1,0.0
20,139.22,34.38,1,1,0.0
21,279.93,46.71,0,1,0.1019
21,241.04,45.89,0,1,0.0537
21,202.16,45.97,0,0,0.0381
21,150.44,39.39,1,1,0.0065
21,147.56,40.61,1,0,0.0097
22,371.41,47.96,0,1,0.2726
