PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
177.226,45.712,278.648,811.011,977.126,130.454,0.006,3.632,2.413,0.223,280.01,97.77
97.301,3.025,107.407,746.835,1154.384,90.775,0.156,1.176,3.968,12.048,137.53,50.66
107.057,43.205,304.154,765.854,948.011,128.582,0.0,4.191,2.521,0.0,212.16,90.58
106.317,54.541,289.483,803.869,950.135,128.371,0.009,4.065,2.366,0.005,211.34,84.68
99.629,3.956,123.568,763.087,1220.828,90.775,0.0,2.551,4.098,10.009,144.83,54.15
114.12,55.129,298.463,803.753,938.068,130.165,0.0,4.187,2.419,0.301,222.03,93.81
97.301,10.648,212.192,842.396,979.186,91.202,0.034,1.176,6.213,0.099,167.3,62.91
97.301,1.14,210.693,842.203,980.021,91.202,0.034,1.176,6.213,0.099,163.78,61.58
102.205,39.398,287.859,760.628,910.774,112.288,0.038,0.974,6.536,0.02,201.38,83.56
97.338,0.0,164.321,754.666,1098.203,95.139,0.104,2.828,5.007,4.916,151.42,55.51
106.317,54.205,289.483,803.869,944.095,127.899,0.009,4.026,2.373,0.005,211.21,83.83
111.271,52.96,295.478,805.254,954.185,131.502,0.011,4.709,1.763,0.0,217.61,92.97
107.057,43.577,304.181,804.32,949.417,128.623,0.012,4.243,2.484,0.013,212.4,92.69
97.301,34.284,279.987,729.018,905.903,120.744,0.041,0.854,6.979,0.0,192.38,80.55
102.166,33.204,287.911,759.346,910.377,112.885,0.038,0.945,6.422,0.02,199.31,82.87
164.522,37.553,277.921,810.376,977.661,130.561,0.002,4.206,2.474,0.0,263.83,97.22
124.379,55.437,289.981,803.428,940.533,130.298,0.001,3.747,2.351,0.008,230.66,94.51
98.835,0.0,167.935,730.69,1113.546,92.964,0.097,2.378,4.064,4.617,153.93,59.19
97.301,14.357,220.007,807.848,979.811,92.919,0.04,0.947,6.468,0.638,170.49,64.79
97.301,34.284,276.791,733.295,905.903,119.812,0.041,0.851,6.983,0.0,191.55,75.14
146.376,34.687,287.343,802.117,952.595,129.522,0.016,3.475,2.599,0.01,246.25,95.55
170.295,45.901,278.623,802.921,977.815,128.777,0.009,3.506,2.413,0.098,272.79,97.38
97.301,3.956,123.568,763.087,1220.828,90.775,0.0,2.551,4.098,10.009,142.39,52.38
97.301,10.967,238.553,806.759,954.238,101.377,0.066,0.872,6.34,2.099,174.17,65.92
125.623,55.034,290.054,803.428,940.533,130.34,0.0,3.747,2.351,0.0,231.85,94.65
97.301,0.0,166.966,757.9,1108.244,90.775,0.103,3.107,4.102,4.9,152.12,58.16
98.581,21.593,273.608,801.882,926.612,103.184,0.043,1.056,7.113,0.0,188.14,73.42
159.559,35.246,266.492,794.194,969.349,128.677,0.001,3.514,2.681,0.0,254.78,96.38
97.301,23.095,250.12,807.32,922.976,101.693,0.036,0.97,6.415,0.339,181.09,69.16
98.478,35.11,279.938,732.163,903.383,120.659,0.039,1.008,6.998,0.0,193.87,81.9
97.676,5.936,194.296,772.467,1114.808,91.077,0.043,2.805,4.094,4.745,161.74,59.64
97.74,10.67,240.27,805.418,956.869,96.764,0.066,0.852,6.366,2.135,175.0,68.2
139.119,37.679,286.359,811.856,952.299,129.223,0.063,2.269,2.528,0.019,239.39,95.23
97.301,21.593,273.608,806.647,926.612,104.837,0.039,1.056,7.114,0.0,186.81,72.32
97.704,0.076,195.776,775.266,1111.515,90.775,0.043,2.863,4.093,4.281,160.23,59.51
97.301,34.284,279.987,726.696,905.903,121.499,0.041,0.856,6.978,0.0,192.37,77.76
97.301,0.0,166.571,757.9,1110.155,90.775,0.102,3.107,4.102,4.9,152.02,56.22
164.191,37.628,272.153,800.517,950.206,130.606,0.011,4.208,2.475,0.0,261.86,96.88
97.301,34.245,275.731,732.837,905.273,120.293,0.046,0.735,6.915,0.0,191.25,74.26
159.951,35.412,270.465,794.632,966.594,130.136,0.002,3.489,2.405,0.0,256.29,96.86
97.301,34.284,279.987,726.696,905.903,121.499,0.041,0.856,6.978,0.0,192.37,77.76
99.546,1.29,114.945,769.636,1257.169,90.775,0.0,2.512,4.149,10.925,141.75,51.41
97.718,11.172,239.695,807.665,955.662,97.143,0.066,1.05,6.366,1.078,174.99,68.0
146.376,34.687,287.176,802.117,952.595,129.522,0.016,3.475,2.595,0.01,246.2,95.38
97.82,23.095,248.614,807.32,923.841,102.116,0.036,0.97,6.464,0.314,181.24,70.19
98.51,29.063,250.16,806.099,920.795,100.787,0.037,0.987,6.374,1.291,184.32,70.86
139.119,37.679,286.44,811.856,952.29,129.223,0.063,2.642,2.435,0.019,239.41,95.28
97.601,14.065,220.007,807.926,977.737,92.654,0.041,0.999,6.556,0.0,170.7,65.74
98.504,29.419,250.163,806.153,920.775,100.753,0.037,0.987,6.373,0.002,184.43,71.55
177.226,36.737,278.648,811.011,977.126,130.454,0.006,3.632,2.411,0.223,277.07,97.68
