PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
155.113,19.509,255.371,675.044,1017.36,135.952,19.115,3.603,30.323,341.374,241.89,70.31
97.305,0.0,30.148,550.878,401.43,90.818,20.307,27.726,49.726,336.027,112.85,42.61
120.93,38.475,302.683,737.564,1017.531,146.741,10.586,5.62,49.348,365.583,224.95,69.33
153.839,19.145,251.654,675.118,1017.001,134.771,19.102,0.001,30.248,352.024,239.46,69.78
97.301,22.109,107.497,514.511,555.383,91.467,20.13,38.398,32.695,371.668,141.0,51.58
98.018,25.996,261.499,670.236,917.825,115.844,17.777,1.871,30.271,406.466,185.42,64.91
97.898,11.852,71.843,585.414,919.12,93.339,17.371,9.759,29.659,451.754,130.37,50.97
109.573,37.812,291.773,731.203,1017.531,144.672,9.72,4.714,48.091,327.797,209.93,68.18
98.024,25.382,278.59,670.251,917.501,116.027,16.831,1.947,31.898,407.701,189.74,66.26
97.301,22.358,258.245,673.636,866.349,118.712,19.342,3.254,34.64,334.236,182.44,62.89
97.666,22.358,258.254,671.118,866.349,118.727,19.345,4.002,34.754,332.71,182.82,63.76
97.301,1.647,152.955,728.64,962.747,90.775,19.123,6.1,35.879,363.161,148.35,54.73
97.301,6.951,56.276,523.376,404.715,91.067,20.485,52.283,18.017,381.356,121.97,46.83
97.301,23.133,120.641,516.184,589.686,95.822,19.121,37.303,32.794,397.65,144.93,53.05
97.301,3.457,145.692,710.758,899.235,91.138,17.468,7.4,43.946,361.548,146.74,54.23
97.301,0.0,32.324,656.965,403.266,92.443,16.061,35.942,37.749,299.575,113.71,44.3
97.301,26.788,187.671,701.401,1009.616,98.33,17.022,4.584,35.646,380.476,165.86,58.28
97.301,22.932,119.539,497.947,571.806,91.467,21.024,43.434,32.697,360.335,144.46,52.24
97.759,14.557,248.663,693.663,895.147,99.061,17.065,8.3,30.118,390.8,177.99,62.04
97.328,0.0,70.25,558.704,681.759,94.776,19.112,3.476,29.679,416.979,124.52,48.25
113.313,37.149,307.817,752.272,994.746,146.296,12.189,3.839,48.613,327.756,217.84,69.08
97.748,14.897,242.273,718.008,896.545,95.066,12.603,7.703,30.118,408.855,176.47,60.71
97.909,10.397,62.377,585.806,936.574,95.607,17.327,9.449,30.48,442.89,127.47,49.51
97.301,9.75,160.64,698.51,892.047,90.795,17.907,2.692,31.231,375.216,152.7,57.36
97.741,7.895,187.703,704.565,910.453,99.172,15.951,6.394,36.23,381.045,159.78,57.61
101.142,39.069,288.823,731.203,1017.529,143.452,10.194,4.621,47.412,328.035,200.73,67.2
97.301,0.0,163.939,699.875,834.754,90.87,17.95,2.899,31.583,376.889,150.16,56.0
97.301,11.852,71.843,585.414,919.12,93.339,17.371,9.759,29.659,451.754,129.75,50.01
98.025,25.169,290.54,698.907,939.894,118.588,17.604,3.455,30.607,407.187,192.98,67.14
97.315,0.0,35.197,656.965,405.215,92.185,17.287,35.942,37.749,299.059,114.49,44.84
97.741,7.895,187.703,706.385,911.032,99.492,15.951,6.473,36.23,381.045,159.78,57.61
97.301,6.951,51.777,523.376,400.478,91.11,20.972,50.752,18.095,381.356,120.76,46.2
97.609,14.557,248.663,693.663,885.636,99.061,17.065,8.859,30.118,389.07,177.8,61.58
108.836,25.771,295.86,700.987,1005.715,117.149,20.129,3.447,31.022,407.885,206.16,67.73
113.313,37.149,299.471,731.488,1017.559,146.296,11.434,4.818,48.522,327.756,215.66,68.58
97.327,0.0,69.762,548.685,687.839,93.984,19.139,4.26,31.018,368.639,124.39,47.92
97.748,0.0,244.89,706.117,909.227,99.862,16.404,5.364,35.829,356.419,172.29,60.11
97.307,6.835,49.622,526.693,400.478,90.775,21.084,44.416,21.538,335.801,120.17,45.21
97.755,4.445,244.89,706.117,909.227,99.133,16.426,5.364,35.829,351.85,173.76,60.31
109.603,25.75,291.445,700.987,907.449,117.251,17.595,3.455,31.022,407.078,205.43,67.5
97.766,27.542,189.393,713.708,1032.624,99.165,17.368,4.364,35.713,380.593,167.17,58.96
97.776,0.0,241.421,687.428,889.27,101.692,14.037,4.918,41.789,362.886,171.28,59.27
101.32,38.678,288.743,731.203,1017.529,144.678,10.037,4.621,48.091,327.797,200.76,67.42
98.473,11.238,150.796,703.869,859.743,92.452,16.49,0.0,31.062,366.825,151.71,57.04
97.772,14.897,219.237,720.612,896.638,94.907,12.094,8.015,30.118,376.67,170.42,59.12
98.024,25.382,283.224,670.442,950.231,116.262,17.396,2.185,31.898,402.929,191.08,66.48
97.301,0.0,164.777,699.246,856.416,90.775,19.23,3.458,28.561,376.482,150.46,56.37
97.307,6.887,49.651,529.353,400.478,91.11,21.084,44.094,18.419,338.8,120.2,45.52
97.898,11.459,61.897,586.636,936.563,93.787,17.321,9.469,30.328,446.917,127.69,49.67
113.896,37.77,299.471,731.203,1017.531,144.672,10.184,4.714,48.522,327.797,216.48,68.96
