PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
178.736,68.856,220.467,808.917,967.7,129.141,0.736,0.716,6.566,4.201,273.79,84.44
97.301,0.0,110.532,1010.655,773.177,132.869,0.408,0.804,2.121,8.922,136.64,41.13
138.456,82.568,222.41,796.781,934.317,129.342,0.779,0.792,6.767,4.641,236.43,80.28
112.634,101.581,242.848,743.222,903.992,132.33,0.852,1.134,6.749,4.89,220.75,78.04
97.771,5.34,149.261,970.647,780.385,130.163,0.042,0.802,3.374,12.44,149.03,46.72
97.301,0.0,170.98,976.81,802.026,115.823,0.823,0.918,2.34,7.589,152.62,51.76
178.736,68.856,220.467,808.917,963.382,129.271,0.736,0.716,6.555,4.201,273.77,84.19
161.48,69.721,224.874,804.316,969.06,129.378,0.739,0.717,6.584,4.279,257.14,83.54
143.983,84.279,222.455,796.162,934.394,126.802,0.746,0.717,6.564,0.071,242.79,83.21
97.301,0.0,208.129,981.139,764.795,122.826,0.788,0.931,2.347,4.59,162.3,54.37
111.337,110.18,223.721,737.285,873.396,121.335,0.884,1.182,6.88,8.277,217.03,72.76
159.966,70.158,220.467,808.917,967.7,129.141,0.736,0.716,6.566,4.201,254.54,83.43
106.288,74.295,247.388,792.77,906.725,128.763,0.798,0.682,6.63,2.92,206.49,72.66
99.011,0.713,184.172,984.988,815.826,118.581,0.783,1.039,2.023,5.55,158.2,52.9
97.301,0.0,212.71,975.828,773.163,118.968,0.783,1.045,2.127,3.806,163.52,56.47
97.301,72.551,236.386,785.766,930.749,111.216,0.82,0.455,6.334,3.897,193.66,68.05
111.296,100.824,243.865,734.069,903.696,131.34,0.961,1.104,6.651,4.02,219.34,76.58
106.705,69.952,247.388,792.933,917.205,128.761,0.798,0.682,6.681,2.92,205.54,71.78
98.066,72.31,227.273,772.91,930.782,111.15,0.807,0.53,6.27,3.897,191.94,66.97
143.61,84.44,222.41,796.162,934.317,129.078,0.747,0.725,6.573,4.18,242.44,81.76
98.581,58.795,191.607,676.328,1079.918,94.777,0.833,2.968,2.043,17.385,178.94,60.46
111.337,110.18,224.096,732.708,883.987,121.335,0.821,1.182,6.885,8.277,217.16,74.5
112.431,106.983,224.285,738.373,966.952,121.36,0.89,1.041,6.726,3.495,217.63,75.35
98.223,57.326,147.059,683.573,1098.313,91.378,0.78,2.963,1.835,18.022,166.41,58.76
97.301,72.31,227.273,774.167,930.354,111.15,0.806,0.53,6.27,3.897,191.14,65.97
105.209,76.418,236.922,781.178,913.032,125.523,0.809,0.627,6.587,3.132,203.28,69.77
97.301,61.447,202.7,779.533,907.7,126.258,0.841,0.691,6.606,3.556,181.02,61.42
97.793,0.0,135.609,1026.946,847.294,112.039,0.087,1.479,2.0,9.849,144.09,45.05
98.519,56.835,184.918,675.366,1087.149,94.279,0.781,3.001,1.979,17.497,176.49,59.82
97.643,0.0,116.955,1033.551,802.498,129.477,0.082,0.997,2.054,9.387,138.86,42.37
101.938,72.558,236.866,785.766,931.729,110.515,0.82,0.455,6.334,3.897,198.65,69.05
98.618,54.712,144.044,678.751,1106.238,90.775,0.78,2.91,2.025,17.797,165.18,58.27
97.301,73.067,209.373,785.766,927.865,111.216,0.82,0.462,6.356,3.897,186.69,64.42
97.598,72.698,152.601,679.945,1087.012,90.775,0.475,3.346,2.453,18.18,172.2,58.92
105.338,56.053,238.695,794.013,915.742,125.313,0.822,0.633,6.446,3.132,197.25,68.4
98.618,54.693,142.13,678.751,1157.566,90.775,0.792,2.91,2.025,17.801,164.86,56.86
97.303,0.904,148.33,967.594,781.544,130.047,0.042,0.799,3.437,12.44,146.84,45.56
105.617,76.62,236.922,781.197,913.058,117.078,0.809,0.83,6.586,3.137,203.78,70.59
97.301,0.161,119.625,1067.94,738.521,118.677,0.074,2.326,1.9,9.9,139.11,43.97
97.301,65.523,207.588,783.891,910.733,120.814,0.793,0.445,6.612,3.934,183.67,63.62
97.598,72.691,152.122,679.945,1086.032,91.476,0.475,3.346,2.453,18.18,172.07,58.85
97.301,61.829,203.908,785.458,907.7,126.291,0.787,0.809,6.33,3.323,181.48,62.79
139.576,82.77,222.41,796.242,934.317,129.099,0.779,0.792,6.583,4.641,237.67,80.31
97.711,0.177,149.275,965.41,780.404,130.67,0.027,0.975,1.986,13.076,147.26,46.33
97.315,68.188,207.818,783.891,910.759,120.761,0.792,0.442,6.599,3.934,184.62,63.9
99.264,72.671,209.229,783.891,910.759,126.189,0.79,0.455,6.289,3.191,188.51,65.34
143.61,82.841,222.343,800.157,935.623,129.078,0.747,0.75,6.573,4.106,241.92,80.47
97.301,0.334,183.372,981.242,872.822,118.581,0.783,1.054,1.998,5.531,156.27,52.44
111.536,102.111,243.603,733.968,903.564,131.34,0.851,1.134,6.651,4.89,219.94,77.65
97.765,61.447,201.093,779.727,907.643,126.458,0.842,0.689,6.588,3.555,181.09,62.46
