gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,230.11,47.81,1,1,0.0671
1,272.62,52.18,0,1,0.1252
1,220.59,58.22,0,1,0.0335
1,191.93,54.85,0,0,0.0655
1,208.57,49.93,1,0,0.0085
2,205.04,56.57,0,0,0.0454
2,231.5,50.77,1,1,0.1199
2,183.85,50.36,0,1,0.0526
2,204.84,59.8,1,0,0.0195
2,191.92,55.95,1,0,0.0244
3,219.67,62.62,1,0,0.0073
3,208.32,61.44,1,0,0.0162
3,207.7,60.1,1,0,0.0085
3,186.16,54.92,0,1,0.0056
3,188.82,55.38,1,1,0.0083
4,197.2,60.84,1,0,0.0191
4,211.6,61.84,1,0,0.01
4,208.0,61.3,1,0,0.0018
4,166.84,48.03,1,0,0.0916
4,191.71,57.27,1,0,0.0152
5,188.54,56.3,0,0,0.0034
5,188.54,56.3,0,0,0.0034
5,235.87,58.03,1,1,0.0639
5,170.17,49.75,0,0,0.0214
5,186.86,48.63,0,1,0.0552
6,244.2,64.87,0,1,0.0094
6,172.72,51.01,0,0,0.0372
6,194.21,48.61,1,1,0.0704
6,241.73,56.9,0,1,0.0878
6,166.84,48.03,1,1,0.0
7,170.3,50.59,1,0,0.017
7,263.99,64.06,1,1,0.0687
7,226.66,56.31,0,1,0.0721
7,184.6,53.41,0,1,0.0107
7,174.19,49.89,1,0,0.0162
8,243.94,53.53,0,1,0.1269
8,170.3,50.59,1,1,0.0
8,167.36,48.7,1,0,0.0
8,166.55,47.59,1,1,0.0
8,182.76,50.98,0,0,0.0344
9,185.34,52.39,0,1,0.0223
9,168.84,48.99,1,1,0.0016
9,171.36,51.03,1,1,0.0
9,166.84,48.25,1,0,0.0011
9,167.18,48.37,1,1,0.0027
10,166.84,48.53,1,1,0.0046
10,166.84,48.53,1,1,0.0046
10,166.84,48.53,1,1,0.0046
10,166.84,48.53,1,1,0.0046
10,166.84,48.53,1,1,0.0046
11,170.3,51.73,1,1,0.0002
11,170.3,51.73,1,1,0.0002
11,170.3,51.73,1,1,0.0002
11,156.91,46.85,0,0,0.0266
11,170.3,51.73,1,1,0.0002
12,170.25,51.73,1,1,0.0
12,170.25,51.73,1,1,0.0
12,170.25,51.73,1,1,0.0
12,162.73,48.94,1,1,0.0
12,168.66,49.55,1,1,0.0021
13,231.76,52.49,1,1,0.1353
13,197.46,47.95,1,1,0.0808
13,177.36,53.19,1,1,0.0001
13,155.48,47.2,0,0,0.0211
13,170.24,51.77,1,1,0.0008
14,184.44,46.13,1,1,0.065
14,175.14,50.46,0,1,0.0206
14,218.74,49.62,1,1,0.1191
