gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,263.73,51.95,0,1,0.0421
1,296.75,43.58,0,1,0.1676
1,263.44,50.37,1,1,0.0596
1,179.3,47.33,1,1,0.0215
1,223.25,48.92,1,1,0.125
2,322.15,59.44,0,0,0.0839
2,263.07,53.28,0,1,0.0271
2,261.29,56.69,1,0,0.0121
2,184.65,53.1,0,0,0.0481
2,184.21,48.99,0,1,0.0183
3,296.17,51.83,0,1,0.0754
3,258.12,50.0,0,1,0.0317
3,256.65,50.35,0,1,0.0267
3,240.57,51.52,0,0,0.0388
3,213.59,48.63,1,1,0.1013
4,214.13,52.75,0,0,0.0416
4,283.4,63.56,0,0,0.056
4,176.48,49.45,0,0,0.0059
4,226.6,55.39,1,0,0.0069
4,193.51,48.32,1,1,0.0481
5,175.99,48.98,1,1,0.0005
5,261.29,56.69,1,1,0.0
5,167.18,47.07,1,0,0.0294
5,225.96,55.36,1,0,0.0018
5,194.78,53.07,1,0,0.0574
6,179.99,50.81,1,0,0.0104
6,163.15,45.5,1,0,0.0209
6,171.54,47.66,1,0,0.0041
6,176.74,49.88,1,1,0.0013
6,174.2,49.21,1,0,0.0018
7,201.21,59.41,0,0,0.0724
7,184.43,50.96,0,0,0.0123
7,198.39,51.67,1,1,0.0184
7,181.54,51.55,1,0,0.0094
7,173.74,49.54,1,0,0.0039
8,167.07,47.19,1,0,0.0004
8,173.55,49.3,1,0,0.0028
8,174.79,49.65,1,0,0.0031
8,175.55,50.08,1,1,0.0019
8,169.23,48.26,1,0,0.0079
9,170.36,44.65,1,1,0.022
9,172.31,46.04,1,1,0.0193
9,165.47,43.97,1,1,0.0185
9,166.35,43.41,1,1,0.0253
9,166.26,47.12,1,0,0.0024
10,172.0,49.31,1,0,0.0037
10,172.0,49.31,1,0,0.0037
10,172.0,49.31,1,0,0.0037
10,172.0,49.31,1,0,0.0037
10,172.0,49.31,1,0,0.0037
11,309.26,51.23,0,1,0.1055
11,217.35,48.78,0,1,0.0775
11,194.37,48.84,0,1,0.0436
11,162.91,45.72,1,0,0.0
11,171.87,49.31,1,0,0.0036
12,167.33,47.9,1,1,0.0
