PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
433.952,8.777,25.631,732.308,961.616,135.811,9.233,5.423,72.007,310.122,469.89,73.07
97.319,0.0,131.024,782.319,470.513,153.173,7.709,28.569,24.373,368.881,140.36,45.83
97.319,0.0,131.024,782.319,470.513,153.173,7.709,28.569,24.373,368.881,140.36,45.83
116.353,83.366,263.111,1006.997,855.574,147.488,9.116,27.432,65.617,0.0,224.53,65.18
383.62,0.0,23.106,733.019,886.621,115.959,9.331,4.432,66.696,340.724,413.32,66.05
381.507,25.445,23.106,733.019,886.621,115.964,9.331,4.372,66.236,340.543,419.45,68.56
386.353,1.873,38.506,728.898,943.563,118.612,10.446,3.493,75.051,291.726,421.06,70.76
108.53,84.107,243.942,982.789,834.048,142.285,9.788,30.09,54.283,5.696,211.37,63.18
98.211,0.002,182.121,816.806,493.347,168.832,7.888,27.61,40.331,315.823,154.95,50.93
97.301,6.929,154.294,968.693,539.352,179.569,7.506,27.419,29.424,431.887,149.49,48.61
97.313,81.212,203.866,1034.754,758.148,147.109,9.096,17.184,68.395,0.0,187.94,56.75
395.968,0.0,42.813,728.291,895.347,118.572,10.116,5.741,70.066,316.034,431.48,71.35
97.635,0.0,134.362,802.186,477.638,161.069,8.224,28.786,41.848,339.721,141.65,46.49
99.247,85.829,195.885,1025.245,769.188,141.801,9.061,27.942,69.449,0.0,189.39,58.15
381.703,2.141,37.23,726.665,926.578,118.306,10.013,4.662,73.51,293.499,415.87,66.85
97.301,0.002,182.318,818.128,498.812,168.771,7.888,26.409,44.296,324.466,154.08,49.48
109.225,84.941,261.966,1001.05,845.613,147.029,9.124,35.456,54.274,0.329,217.22,64.53
422.562,14.156,28.622,750.083,987.654,135.46,9.161,4.347,74.738,304.746,460.65,72.66
97.301,0.0,153.775,873.387,461.77,177.596,8.823,27.834,48.588,446.404,146.55,47.42
101.97,90.622,237.02,1000.736,857.698,146.384,9.16,41.185,65.296,0.0,204.94,62.29
102.333,90.67,209.499,962.732,839.68,148.471,11.646,29.473,68.939,2.812,197.9,60.27
98.195,5.703,257.298,903.903,552.859,180.816,15.95,0.0,28.084,345.922,177.1,55.16
98.252,8.416,246.601,903.269,547.309,179.821,16.052,0.0,28.084,342.193,175.21,53.8
381.703,2.141,38.506,728.898,933.592,118.632,10.013,3.524,74.752,293.499,416.24,67.73
97.607,0.0,192.545,808.681,499.049,162.227,7.404,30.326,50.449,336.523,157.07,51.71
97.326,7.076,256.508,903.903,552.859,180.806,15.95,0.0,29.04,344.961,176.43,54.42
100.008,0.0,191.857,820.517,513.167,151.66,7.403,29.256,46.205,297.733,159.49,52.83
387.367,0.148,42.739,727.641,914.977,118.902,10.144,4.031,70.299,317.202,422.57,71.01
97.822,0.655,153.775,873.387,461.77,179.009,8.82,28.212,47.461,445.93,147.31,47.78
408.806,14.156,28.427,750.083,987.654,135.46,9.161,4.298,74.819,304.746,446.18,72.09
102.087,86.656,233.525,1014.789,855.556,146.351,9.158,41.348,80.263,0.0,202.87,60.76
100.666,98.719,226.956,984.879,862.847,145.384,10.832,24.5,67.003,0.0,203.55,62.04
98.168,10.949,264.811,949.357,566.978,203.118,12.192,0.0,29.262,450.862,180.95,55.76
116.113,82.412,263.111,1006.997,851.382,148.011,9.115,29.082,65.617,0.0,223.95,65.14
99.208,91.484,202.528,985.623,799.373,148.651,12.752,27.675,68.253,0.0,192.96,58.82
97.809,85.483,188.324,1016.208,759.113,144.84,8.955,27.573,55.554,2.742,185.71,56.37
108.976,79.41,258.634,1001.05,846.524,147.018,7.001,29.85,54.782,0.0,214.27,63.8
416.358,15.049,28.763,743.955,979.576,135.666,9.41,4.637,73.484,304.746,454.43,72.57
98.657,6.672,207.405,873.553,542.628,177.478,13.248,28.169,32.049,413.495,164.62,53.76
415.065,11.308,31.0,749.387,979.576,135.666,9.401,3.238,73.597,304.379,452.45,72.16
383.62,2.654,41.944,751.288,933.823,115.965,9.415,5.015,66.714,308.229,419.39,68.19
383.62,0.0,23.106,733.019,886.621,115.959,9.331,4.432,66.696,340.724,413.32,66.05
406.538,0.0,42.739,727.641,891.095,118.88,10.148,4.039,70.299,315.43,442.52,71.44
99.19,89.947,206.867,957.701,836.717,148.651,12.719,27.596,68.335,0.0,193.65,59.74
98.669,4.395,206.231,876.776,528.892,175.662,13.073,27.767,32.049,413.495,163.53,53.6
97.806,81.515,186.621,1016.075,750.511,145.178,9.042,27.573,54.875,0.0,183.92,55.86
99.208,89.947,205.761,987.848,836.704,148.651,12.752,27.596,69.135,0.0,193.46,59.57
108.976,80.709,258.603,1001.05,846.524,147.018,9.131,29.919,54.442,0.0,214.69,64.12
99.234,87.674,194.603,1023.262,759.267,145.09,9.062,27.935,69.755,0.0,189.6,58.65
97.607,0.0,192.545,808.681,476.522,148.664,7.404,28.912,50.449,336.523,156.99,51.5
