gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,243.72,55.08,1,1,0.0928
1,184.21,52.02,0,0,0.0848
1,199.92,48.81,0,1,0.1001
1,180.17,51.94,1,0,0.0894
1,185.79,44.94,0,0,0.0498
2,174.08,49.51,0,0,0.0321
2,244.27,59.97,0,1,0.0509
2,162.9,50.59,0,0,0.0496
2,180.17,51.94,1,1,0.0
2,176.98,50.2,1,0,0.0215
3,180.17,51.94,1,1,0.0
3,197.32,48.92,1,1,0.0575
3,188.46,58.36,1,0,0.0176
3,180.17,51.94,1,1,0.0
3,176.98,50.2,1,1,0.0
4,235.38,56.54,1,1,0.0705
4,195.69,56.03,0,1,0.0368
4,156.34,44.9,0,1,0.0024
4,180.17,51.94,1,1,0.0
4,171.8,46.42,1,0,0.0162
5,187.46,48.73,1,1,0.0331
5,178.4,52.83,0,0,0.0037
5,170.41,44.24,1,1,0.0156
5,153.72,42.93,1,0,0.0256
5,161.33,43.34,1,1,0.0243
6,178.97,49.37,1,1,0.0089
6,220.4,53.02,1,1,0.1036
6,212.86,49.73,1,1,0.0964
6,203.59,51.8,0,1,0.0644
6,206.97,51.06,1,1,0.0761
7,185.59,47.17,1,1,0.0473
7,182.93,52.53,1,1,0.0135
7,205.41,44.97,1,1,0.1034
7,156.28,48.58,0,0,0.0381
7,166.78,46.5,1,0,0.0042
8,180.24,46.39,1,1,0.0368
8,205.78,47.4,1,1,0.0976
8,195.93,57.67,0,1,0.023
8,156.28,47.18,0,0,0.0233
8,165.17,48.15,1,0,0.013
9,159.25,44.23,1,1,0.0128
9,159.25,44.23,1,1,0.0128
9,159.25,44.23,1,1,0.0128
9,159.25,44.23,1,1,0.0128
9,159.25,44.23,1,1,0.0128
10,175.96,43.88,1,1,0.0438
10,169.07,44.06,1,1,0.029
10,189.41,45.07,1,1,0.0732
10,153.49,52.02,0,0,0.0509
10,156.6,42.68,1,1,0.0107
11,149.81,46.49,0,0,0.0222
11,169.41,48.24,0,1,0.0135
11,205.41,46.27,0,1,0.1045
11,146.83,46.67,0,0,0.0304
11,166.96,44.6,1,1,0.0294
12,271.2,51.83,1,1,0.1886
12,307.12,50.11,0,1,0.2853
12,205.67,44.4,1,1,0.1174
12,179.73,53.63,0,1,0.0017
12,168.87,46.31,1,1,0.0309
