gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,450.86,45.09,1,1,0.5095
1,378.75,53.81,1,1,0.2893
1,280.59,62.3,1,0,0.0183
1,221.86,50.83,1,0,0.0202
1,165.99,48.85,0,0,0.1636
2,352.94,51.09,0,1,0.2452
2,315.6,53.4,1,1,0.1536
2,287.47,55.37,0,1,0.098
2,236.13,53.16,1,1,0.0493
2,192.32,50.63,1,0,0.0743
3,396.59,62.59,0,1,0.3204
3,311.6,51.42,1,1,0.174
3,263.73,51.95,0,1,0.1107
3,231.33,49.16,1,1,0.0461
3,136.39,42.61,0,0,0.1777
4,280.55,54.94,1,1,0.1127
4,249.73,49.11,1,1,0.0854
4,213.11,52.26,1,0,0.0126
4,221.46,50.19,1,1,0.0297
4,162.72,47.46,0,0,0.0849
5,320.27,51.65,0,1,0.2025
5,271.76,51.71,1,1,0.1234
5,231.12,52.6,1,1,0.0229
5,206.21,54.27,1,0,0.0193
5,175.62,50.64,0,0,0.0415
6,258.1,62.47,0,1,0.0242
6,228.47,58.58,1,0,0.0069
6,206.21,54.27,1,1,0.0
6,205.31,52.58,1,0,0.0002
6,191.31,51.76,1,0,0.0001
7,382.59,47.97,0,1,0.3606
7,326.67,59.52,1,1,0.1609
7,270.96,50.5,1,1,0.1375
7,228.45,50.72,1,1,0.0666
7,186.03,55.08,0,0,0.0375
8,329.97,61.49,0,1,0.1735
8,284.16,58.0,1,1,0.0997
8,241.62,56.19,1,1,0.044
8,206.21,54.27,1,1,0.0
8,181.0,53.14,0,0,0.024
9,267.73,50.88,1,1,0.1404
9,256.63,53.27,1,1,0.0999
9,236.7,53.68,1,1,0.0606
9,206.28,57.34,1,0,0.022
9,183.0,53.21,1,0,0.0148
10,289.6,73.76,0,0,0.0913
10,249.54,66.14,1,0,0.044
10,206.84,55.72,1,1,0.0024
10,183.55,54.01,1,0,0.0061
10,174.39,51.42,1,0,0.0051
11,362.06,53.02,0,1,0.2994
11,319.72,52.84,1,1,0.2125
11,272.1,51.59,1,1,0.169
11,227.03,54.11,1,1,0.0612
11,173.22,49.84,0,1,0.0083
12,309.14,66.2,0,1,0.1098
12,244.85,62.65,1,1,0.043
12,172.63,50.42,1,0,0.0048
12,179.15,52.23,1,0,0.0
12,174.39,51.39,1,1,0.0003
13,464.06,50.12,1,1,0.5662
13,361.07,51.25,1,1,0.312
13,264.31,51.07,1,1,0.1565
13,218.5,49.95,1,1,0.0743
13,170.47,49.43,1,1,0.0048
14,269.69,61.08,1,1,0.0767
14,231.59,55.92,1,1,0.0732
14,191.55,52.73,1,1,0.0288
14,179.06,51.56,1,1,0.0088
14,173.02,51.73,0,0,0.0042
15,280.74,32.51,1,1,0.3582
15,244.58,38.54,0,1,0.2388
15,208.42,46.17,0,1,0.1081
15,176.18,49.79,0,1,0.019
15,163.64,49.3,1,0,0.0001
16,306.88,51.46,1,1,0.2765
16,264.34,55.38,1,1,0.1652
16,216.53,50.51,1,1,0.0952
16,187.03,48.59,1,1,0.0507
16,163.64,49.64,1,0,0.0001
17,312.07,50.0,1,1,0.3092
17,264.26,49.42,1,1,0.2006
17,218.45,49.99,1,1,0.1023
17,188.31,49.8,1,1,0.0418
17,165.1,49.97,1,0,0.003
18,384.35,55.68,0,1,0.4097
18,314.93,48.84,1,1,0.3287
18,264.31,50.67,1,1,0.1944
18,218.5,46.94,1,1,0.1278
18,170.41,49.06,1,1,0.0178
19,246.74,51.29,1,1,0.1576
19,269.38,52.41,1,1,0.2057
19,208.18,48.81,0,1,0.0929
19,168.22,50.88,1,1,0.0026
19,163.57,49.59,1,0,0.0001
20,467.76,53.7,0,1,0.6246
20,359.52,52.85,1,1,0.3716
20,303.6,46.14,1,1,0.3273
20,210.53,49.37,1,1,0.0962
20,164.28,47.09,1,1,0.0283
21,366.46,53.42,0,1,0.3852
21,308.38,50.13,0,1,0.3071
21,254.0,51.95,0,1,0.1799
21,205.12,45.01,0,1,0.1229
21,163.57,49.59,1,1,0.0
22,339.55,48.09,1,1,0.374
22,200.66,49.9,1,1,0.0784
22,165.1,49.97,1,1,0.0
22,164.51,49.97,1,0,0.0016
22,163.57,49.59,1,1,0.0
23,451.23,50.4,0,1,0.6048
23,359.47,53.05,1,1,0.3755
23,303.6,45.63,1,1,0.3322
23,218.5,49.14,1,1,0.1241
23,173.0,51.77,0,1,0.0154
24,411.94,57.23,0,1,0.4749
24,362.5,51.71,1,1,0.3915
24,310.76,48.77,1,1,0.3254
24,209.91,47.69,1,1,0.1138
24,165.34,51.96,0,0,0.0075
25,157.43,46.5,0,0,0.0187
25,267.65,52.53,1,1,0.208
25,216.47,47.85,1,1,0.1269
25,169.69,51.72,0,1,0.0066
25,168.99,52.16,1,1,0.0083
26,227.01,43.97,0,1,0.1835
26,205.43,47.96,0,1,0.1093
26,180.58,47.85,0,1,0.0494
26,163.37,46.69,1,1,0.015
26,161.07,47.9,0,1,0.0
27,254.73,47.83,1,1,0.2153
27,210.04,47.88,1,1,0.1175
27,166.28,50.48,0,1,0.003
27,167.01,50.45,1,1,0.0051
27,166.39,51.91,1,0,0.0018
28,293.27,47.48,0,1,0.298
28,249.11,48.92,1,1,0.1958
28,183.16,49.3,1,1,0.052
28,210.1,48.77,1,1,0.1115
28,162.73,47.92,1,1,0.0045
29,312.67,51.23,0,1,0.323
29,267.23,50.75,1,1,0.2189
29,218.5,48.85,1,1,0.1329
29,163.19,49.01,1,1,0.0081
29,161.07,47.9,0,1,0.0
30,332.96,46.28,0,1,0.3977
30,293.7,44.44,0,1,0.3201
30,270.85,52.71,1,1,0.2142
30,215.19,52.85,1,1,0.1066
30,173.0,52.73,0,1,0.0143
31,379.98,46.72,1,1,0.4842
31,326.24,51.92,1,1,0.3418
31,272.51,48.9,1,1,0.2432
31,218.13,47.06,0,1,0.1436
31,167.83,51.64,1,1,0.0063
32,290.21,41.67,0,1,0.3348
32,247.68,44.43,1,1,0.2284
32,205.14,48.82,0,1,0.103
32,167.7,49.93,0,1,0.0111
32,160.9,48.09,0,0,0.001
33,294.8,53.28,0,1,0.272
33,229.09,50.74,1,1,0.1507
33,184.34,49.43,1,1,0.0546
33,163.67,49.91,1,0,0.0027
33,160.9,48.09,0,0,0.001
34,326.24,57.12,1,1,0.3055
34,272.51,50.68,1,1,0.2324
34,218.13,47.52,1,1,0.1412
34,168.34,50.73,0,1,0.0096
34,166.51,51.73,1,1,0.0068
35,272.98,51.03,1,1,0.2328
35,175.81,53.85,1,1,0.0053
35,209.97,48.4,1,1,0.117
35,168.44,49.36,1,1,0.0144
35,161.15,48.03,1,0,0.0007
36,490.8,51.35,0,1,0.7187
36,399.09,45.79,0,1,0.5381
36,310.52,44.35,0,1,0.3643
36,234.9,51.36,1,1,0.1574
36,160.63,47.84,0,0,0.0
37,342.68,54.44,0,1,0.3622
37,274.32,51.95,0,1,0.2327
37,218.61,49.39,1,1,0.1342
37,175.99,50.92,1,1,0.0331
37,160.63,47.84,0,0,0.0
38,324.02,55.33,0,1,0.321
38,268.18,51.91,1,1,0.2189
38,205.36,45.07,0,1,0.1263
38,176.05,51.08,1,1,0.0328
38,160.63,47.84,0,0,0.0
39,243.04,51.23,0,1,0.1837
39,204.37,53.55,0,1,0.0823
39,303.33,44.43,1,1,0.355
39,218.19,49.36,1,1,0.1332
39,172.85,51.87,0,1,0.0209
40,346.45,40.87,0,1,0.4735
40,307.14,44.26,1,1,0.3643
40,210.21,48.99,1,1,0.1252
40,168.65,51.83,1,1,0.0133
40,166.21,49.86,0,1,0.0087
41,372.46,53.51,1,1,0.4236
41,170.79,48.45,0,1,0.0252
41,316.51,52.53,0,1,0.3357
41,218.19,48.43,1,1,0.1474
41,172.85,48.96,0,1,0.0291
42,346.67,66.05,0,1,0.2842
42,280.96,53.65,0,1,0.2461
42,208.61,47.12,1,1,0.1287
42,165.26,52.39,1,1,0.0023
42,161.94,49.05,1,0,0.0005
43,172.85,49.73,0,1,0.0269
43,193.52,49.95,1,1,0.0804
43,209.84,47.74,1,1,0.1305
43,171.14,48.36,1,1,0.0263
43,159.91,46.51,1,1,0.0138
44,451.12,46.79,0,1,0.6427
44,365.92,49.77,1,1,0.4462
44,310.1,46.71,1,1,0.3614
44,183.75,51.63,1,1,0.0476
44,172.97,52.36,0,1,0.0195
45,167.81,49.84,0,1,0.0132
45,254.19,49.34,1,1,0.2207
45,203.65,45.01,0,1,0.1244
45,168.32,47.72,0,1,0.0248
45,159.97,48.43,1,1,0.0032
46,182.55,53.46,1,1,0.0363
46,376.75,60.49,0,1,0.3851
46,309.55,48.63,0,1,0.3476
46,201.79,45.18,0,1,0.119
46,159.97,47.76,0,1,0.002
