PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
97.301,0.012,110.4,719.886,1091.944,125.419,0.486,2.329,0.0,11.197,137.03,45.67
178.829,27.735,287.634,777.502,981.574,130.801,0.0,2.474,2.522,12.341,278.1,91.51
172.778,36.126,286.082,777.528,982.012,130.68,0.103,3.274,2.499,14.081,274.1,81.38
156.58,36.534,287.91,777.495,984.12,130.759,0.104,3.442,2.532,14.297,257.75,80.14
97.594,0.507,119.013,715.75,1112.231,119.863,0.048,2.415,4.183,11.603,139.84,50.34
97.307,16.586,285.607,644.822,951.739,123.762,0.092,4.583,4.824,23.59,188.02,66.95
129.676,37.374,287.615,775.979,973.547,127.602,0.101,2.763,2.833,14.21,229.71,78.25
162.076,36.534,287.986,777.462,982.788,130.759,0.104,3.251,2.466,14.297,263.52,80.19
100.149,20.107,293.256,668.524,953.539,120.782,0.053,4.261,4.864,23.142,194.24,71.97
134.543,40.255,322.981,780.02,967.079,130.794,0.072,2.761,2.834,14.203,245.08,79.63
113.374,20.512,331.658,757.161,922.19,115.647,0.008,3.666,5.788,17.339,218.48,77.51
111.371,18.967,299.342,645.082,947.456,127.57,0.124,4.264,4.97,24.44,207.15,72.35
170.506,36.086,287.647,778.498,982.241,130.676,0.103,3.253,2.736,14.125,272.12,81.07
99.257,0.176,185.642,683.084,1101.655,108.19,0.306,3.327,5.132,16.597,158.94,58.98
99.078,15.715,290.717,643.066,948.107,124.424,0.126,4.133,4.208,22.904,190.92,69.9
98.301,11.876,203.299,731.203,1091.725,123.15,0.181,3.57,6.274,14.901,166.53,58.99
97.301,0.0,120.5,716.1,1100.596,125.4,0.5,2.4,0.236,13.0,139.72,47.15
97.301,0.0,158.352,680.711,1115.0,118.303,0.1,2.808,5.079,10.056,149.67,53.27
100.832,0.955,129.52,715.814,1112.231,119.971,0.067,2.333,4.233,11.686,146.15,51.28
97.355,0.0,180.454,685.661,1100.179,105.553,0.263,3.104,5.105,15.978,155.52,56.35
97.676,2.116,168.621,686.588,1109.887,120.65,0.054,3.258,5.342,10.436,153.47,55.31
134.221,40.255,287.997,776.673,970.827,130.794,0.104,2.78,2.892,14.203,235.51,79.19
100.273,8.255,266.996,742.541,933.654,122.419,0.141,3.68,6.561,16.639,183.67,66.32
100.149,16.646,296.482,646.058,954.278,120.514,0.053,3.828,4.85,23.125,193.9,71.59
100.837,0.955,129.154,715.814,1118.774,119.971,0.067,2.308,4.233,11.686,146.09,51.1
134.543,40.255,304.916,780.02,967.174,130.794,0.072,2.78,2.841,14.203,240.31,79.39
97.301,0.0,241.51,738.095,951.903,120.243,0.158,3.782,6.567,17.014,171.17,60.16
98.194,8.199,252.735,703.029,958.541,122.409,0.087,3.595,6.834,19.711,177.69,64.21
129.466,43.387,287.993,776.64,977.648,130.93,0.104,2.767,2.833,14.17,231.58,79.12
98.045,0.664,248.563,704.293,960.034,122.23,0.086,4.097,6.232,17.452,173.97,61.67
98.301,11.876,211.377,731.203,1091.725,123.15,0.181,3.572,6.274,14.901,168.66,59.61
106.819,19.075,316.941,764.112,951.184,116.429,0.018,3.894,5.285,23.057,207.38,74.07
99.929,0.123,238.224,739.23,949.266,121.735,0.263,3.857,6.404,17.316,173.09,61.12
97.301,6.8,109.6,719.9,1092.2,122.6,0.5,2.2,0.0,12.4,139.05,46.83
98.264,7.252,265.851,745.516,921.804,122.281,0.151,3.789,6.466,13.496,180.89,66.19
97.301,0.0,186.036,686.238,1107.62,106.781,0.306,3.104,5.107,15.978,156.97,57.74
112.471,20.619,310.814,748.192,923.493,114.719,0.062,3.819,5.954,21.639,212.05,74.6
108.059,19.714,318.493,750.582,951.779,114.625,0.012,3.894,5.29,22.995,209.27,74.29
97.925,4.135,249.476,745.091,936.004,122.546,0.164,3.659,6.635,18.155,175.24,63.16
97.301,0.0,183.934,685.661,1109.64,106.781,0.268,3.104,5.107,15.978,156.42,57.64
100.273,8.255,254.941,743.099,935.045,122.317,0.141,3.68,6.561,16.639,180.49,65.11
112.408,19.255,324.136,747.616,925.886,114.719,0.023,3.819,5.982,21.639,215.06,75.71
97.925,4.214,250.022,745.091,936.004,122.546,0.165,3.668,6.635,17.862,175.41,63.24
112.438,21.98,332.248,746.283,924.667,115.777,0.02,3.637,5.788,17.402,218.12,76.62
98.257,8.206,258.705,702.758,961.65,122.23,0.086,3.644,6.237,17.317,179.35,64.83
111.371,19.428,299.427,645.082,942.632,127.57,0.125,4.301,5.013,24.432,207.3,72.36
99.102,16.426,290.391,647.222,951.721,124.178,0.101,4.21,4.797,22.934,191.11,69.93
100.0,0.0,158.7,682.1,1115.0,110.1,0.1,2.994,4.991,10.788,152.6,54.19
100.0,0.1,157.844,680.971,1115.0,112.132,0.101,3.044,5.075,9.792,152.4,53.97
97.301,0.0,158.352,687.003,1112.636,118.173,0.1,2.846,5.079,9.993,149.68,53.54
