PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
97.301,0.0,110.357,1047.209,727.587,132.615,0.595,0.676,2.501,12.536,136.52,43.11
113.087,33.073,329.368,804.623,982.98,117.074,0.04,3.573,2.376,7.504,222.05,89.42
111.907,33.974,315.462,794.539,976.738,116.988,0.028,3.716,2.555,8.302,217.38,81.26
97.301,96.335,68.813,689.982,1096.751,117.724,0.504,2.675,1.701,15.555,157.59,57.21
111.907,33.562,317.709,794.784,986.904,116.819,0.0,3.685,2.552,9.109,217.88,88.35
104.546,40.408,294.438,742.292,968.266,122.089,0.0,3.691,2.708,8.028,206.06,77.94
97.749,38.751,207.262,748.339,1011.921,98.185,0.054,3.174,2.918,11.946,175.56,61.81
105.043,103.368,68.357,685.162,1106.09,120.698,0.513,2.536,2.237,15.462,167.91,60.41
97.301,83.65,48.4,784.03,1101.937,117.2,0.5,2.4,1.1,13.3,148.3,56.12
97.301,0.72,119.978,1049.059,718.288,131.147,0.611,0.0,3.124,12.653,139.27,45.58
97.301,76.2,45.8,783.5,1091.9,117.4,0.6,2.4,1.1,13.3,145.13,53.72
97.301,33.0,77.876,742.443,1136.607,104.689,0.521,2.295,2.074,12.588,139.49,49.69
97.749,39.479,234.275,748.339,1007.609,98.185,0.054,3.177,2.908,11.946,182.91,65.59
97.789,32.48,234.407,749.128,1005.93,98.185,0.066,3.135,2.914,11.946,180.69,64.44
103.605,36.242,291.641,743.288,969.924,122.44,0.0,3.735,2.819,8.327,202.98,76.99
100.124,39.42,282.338,801.1,915.037,121.566,0.0,4.03,1.677,6.188,197.87,70.05
112.988,35.583,294.831,779.189,931.42,123.188,0.007,3.853,2.512,11.542,213.39,77.95
102.997,38.021,286.727,738.556,954.129,122.259,0.091,4.292,2.03,10.721,201.56,74.02
97.301,74.0,47.855,783.5,1091.8,117.2,0.616,2.404,1.1,13.3,144.95,52.71
97.301,83.65,48.4,784.03,1101.937,117.2,0.5,2.4,1.1,13.3,148.3,56.12
97.301,0.18,116.3,1065.33,702.963,133.323,0.606,0.0,3.05,12.79,138.1,44.52
102.928,38.903,287.159,722.131,971.738,122.265,0.082,3.974,2.03,5.767,201.91,75.47
99.109,50.372,255.195,805.981,972.483,104.676,0.0,3.368,1.941,14.86,193.45,69.93
99.283,40.339,72.769,711.749,1149.974,102.392,0.522,2.4,2.503,12.804,142.6,50.95
104.717,100.996,67.672,687.142,1103.215,124.238,0.516,3.112,2.288,15.453,166.6,60.14
99.815,100.134,68.813,712.846,1108.255,117.877,0.54,2.855,2.272,15.48,161.57,59.69
97.673,29.201,223.813,749.128,1005.93,101.716,0.049,3.548,2.914,11.929,176.7,64.16
112.942,35.583,302.32,795.575,922.365,118.996,0.0,3.911,2.488,10.317,215.33,79.78
97.301,37.014,264.215,805.64,971.913,108.245,0.0,3.27,2.453,14.828,189.56,68.66
111.973,33.259,329.614,794.784,982.98,117.074,0.047,3.716,2.367,9.179,220.98,88.7
100.327,37.623,287.641,783.58,966.386,124.817,0.0,4.133,1.861,7.103,199.03,72.78
100.327,37.734,286.467,783.58,966.498,125.652,0.004,4.149,1.862,6.961,198.76,71.31
99.297,99.786,68.813,684.584,1095.401,117.731,0.529,2.88,1.706,15.793,160.79,58.09
98.401,45.539,236.426,727.937,1002.496,99.95,0.071,4.01,1.879,15.54,186.08,66.44
99.345,96.569,68.813,688.884,1096.751,117.731,0.504,2.894,1.702,15.793,159.8,57.9
97.396,32.895,82.035,744.13,1137.957,105.9,0.527,2.475,2.074,12.618,140.66,49.76
97.301,0.0,111.011,1047.209,729.306,133.786,0.595,0.727,2.522,12.536,136.7,43.19
97.362,39.653,79.167,715.341,1149.974,100.182,0.525,2.489,2.69,12.783,142.06,50.65
97.841,37.014,264.215,806.433,971.913,108.245,0.0,3.278,2.454,14.946,190.12,69.65
97.686,27.948,223.813,749.128,1005.93,98.471,0.064,3.091,3.181,11.698,176.3,62.32
98.401,45.556,236.65,727.937,1002.496,101.646,0.072,4.01,1.879,15.54,186.14,66.52
97.301,38.25,253.978,807.32,965.333,108.245,0.0,3.276,1.999,14.828,187.24,67.92
99.109,50.175,248.625,805.616,981.688,104.676,0.0,3.579,1.941,13.503,191.69,69.71
97.682,29.996,222.602,761.779,970.313,101.32,0.049,3.548,2.938,11.929,176.55,63.47
99.803,100.134,68.813,712.846,1108.255,117.877,0.54,2.892,2.272,15.387,161.56,59.64
97.301,38.25,254.535,807.32,965.349,108.903,0.0,3.266,1.999,14.828,187.39,67.93
112.689,35.16,301.665,796.529,914.517,121.992,0.0,3.915,2.539,10.189,214.72,79.06
111.907,33.885,317.709,794.784,984.628,116.819,0.0,3.685,2.543,9.109,217.98,88.48
112.988,35.583,294.831,784.494,931.42,123.138,0.007,3.853,2.498,11.574,213.4,78.22
100.351,37.741,287.123,789.675,966.386,124.817,0.001,4.149,1.861,7.026,198.98,72.33
