gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,250.85,52.13,1,1,0.1137
1,204.81,56.72,0,0,0.0277
1,237.25,52.92,1,1,0.0777
1,205.44,62.83,0,0,0.0691
1,259.44,54.65,1,1,0.1253
2,234.32,50.33,1,1,0.0935
2,171.75,50.53,0,0,0.1394
2,340.75,51.66,0,1,0.2609
2,278.17,59.93,1,0,0.132
2,309.98,59.42,1,1,0.1442
3,240.63,61.35,1,0,0.0668
3,205.28,64.3,0,0,0.0532
3,212.64,55.38,1,0,0.0207
3,210.97,63.87,0,0,0.0414
3,332.03,67.94,0,1,0.1207
4,230.47,66.36,1,0,0.0542
4,234.67,67.43,1,0,0.0581
4,223.01,59.66,0,1,0.0199
4,280.87,70.03,1,0,0.0247
4,244.51,63.88,1,0,0.0129
5,245.93,70.26,1,0,0.0444
5,208.79,63.58,0,0,0.0216
5,280.87,70.03,1,1,0.0
5,234.46,66.08,1,1,0.0114
5,294.66,70.52,1,1,0.0135
6,197.17,52.25,1,1,0.0151
6,254.77,71.37,1,0,0.0272
6,229.5,62.48,1,1,0.0365
6,206.18,66.73,0,0,0.0375
6,251.15,70.46,1,0,0.0145
7,216.18,62.61,1,1,0.0021
7,208.48,68.17,0,0,0.023
7,214.61,64.81,1,0,0.0189
7,223.75,70.53,1,0,0.0336
7,213.2,69.24,0,0,0.0167
8,194.23,54.2,1,0,0.0097
8,194.54,56.49,1,0,0.0355
8,173.29,53.93,0,0,0.0564
8,219.78,61.4,1,1,0.0236
8,204.73,56.03,1,0,0.0198
9,194.24,54.17,1,1,0.0069
9,192.9,55.67,1,0,0.0103
9,192.9,55.67,1,0,0.0103
9,192.9,55.67,1,0,0.0103
9,192.9,55.67,1,0,0.0103
10,215.17,55.78,1,1,0.0456
10,186.84,59.74,0,0,0.0423
10,261.06,57.1,1,1,0.1398
10,198.78,51.15,1,1,0.0206
10,228.29,56.51,1,1,0.0592
11,192.9,55.67,1,1,0.0
11,195.32,63.74,0,0,0.0493
11,209.12,52.99,0,1,0.0479
11,206.7,52.93,1,1,0.0414
11,200.12,54.68,1,1,0.0216
12,186.2,51.12,1,1,0.0016
12,195.71,64.01,0,0,0.0477
12,209.38,56.85,0,1,0.02
12,203.3,54.96,0,1,0.0301
12,185.49,49.72,0,0,0.0175
13,194.54,56.49,1,1,0.0006
13,149.33,47.46,0,0,0.1116
13,192.43,55.78,1,1,0.0006
13,194.38,56.56,1,0,0.0
13,194.38,56.53,1,1,0.0
14,182.54,48.17,1,0,0.0228
14,182.09,52.34,0,0,0.0073
14,202.74,52.46,1,1,0.0417
14,195.5,55.63,1,1,0.0087
14,182.79,50.41,1,0,0.0025
15,182.19,53.83,0,0,0.0044
15,110.44,31.63,0,0,0.2714
15,189.25,60.3,0,0,0.0401
15,213.22,52.96,1,1,0.0622
15,254.56,57.7,1,1,0.1226
16,191.11,54.89,1,1,0.0215
16,193.4,52.2,1,1,0.0284
16,186.15,59.54,0,0,0.0329
16,198.85,55.88,1,1,0.0236
16,194.0,55.15,1,1,0.021
17,187.89,56.91,1,0,0.0066
17,133.69,43.02,0,0,0.1489
17,199.35,57.11,1,1,0.024
17,203.39,59.41,1,0,0.0001
17,242.8,62.93,0,1,0.0824
18,183.39,52.82,1,1,0.0001
18,190.65,56.94,1,1,0.0046
18,172.98,53.98,0,0,0.0297
18,231.28,53.25,0,1,0.113
18,182.13,51.58,0,0,0.0085
19,190.62,54.83,1,1,0.0214
19,203.14,54.18,0,1,0.0495
19,197.88,57.38,0,1,0.018
19,213.22,53.05,1,1,0.0785
19,207.09,60.31,0,1,0.0129
20,178.96,49.8,1,1,0.0072
20,205.46,63.32,0,0,0.0104
20,174.9,49.89,1,0,0.0125
20,185.96,53.85,0,1,0.0054
20,181.68,54.98,0,0,0.0143
21,201.72,57.05,0,1,0.0305
21,243.24,61.11,0,1,0.0886
21,220.96,56.67,0,1,0.0725
21,247.79,61.27,1,1,0.1005
21,205.7,60.74,0,1,0.0119
22,190.91,62.11,1,0,0.011
22,190.91,62.11,1,0,0.011
22,241.73,56.9,0,1,0.1164
22,174.9,49.89,1,1,0.0
22,183.91,56.33,1,0,0.0061
23,192.45,51.87,0,1,0.0326
23,203.97,53.31,0,1,0.067
23,218.23,49.5,1,1,0.1054
23,186.21,53.93,0,1,0.0271
23,293.21,52.55,0,1,0.2638
24,174.43,50.78,1,0,0.0101
24,175.11,50.81,1,0,0.0104
24,173.26,50.25,0,0,0.0061
24,175.49,57.43,0,0,0.0232
24,231.33,55.29,0,1,0.1065
25,162.45,48.31,1,1,0.0027
25,166.49,49.32,0,0,0.0099
25,160.03,46.91,0,0,0.0195
25,180.42,54.17,1,1,0.0044
25,181.41,56.16,1,0,0.0015
26,175.11,50.98,1,1,0.0029
26,181.0,56.86,1,0,0.0
26,208.34,57.2,0,1,0.0594
26,181.4,52.44,1,1,0.0149
26,181.4,52.44,1,1,0.0149
27,168.6,49.39,1,1,0.0015
27,158.18,47.53,0,0,0.0116
27,198.73,62.87,0,0,0.016
27,162.85,47.02,0,1,0.0179
27,151.46,45.84,0,0,0.0376
28,174.44,50.78,1,1,0.0019
28,192.37,55.56,0,1,0.0337
28,174.05,50.68,1,1,0.0027
28,174.8,51.53,1,1,0.0005
28,266.55,53.37,0,1,0.1991
29,174.91,50.36,1,1,0.0067
29,155.48,49.28,0,0,0.0145
29,174.05,50.68,1,1,0.0027
29,174.05,50.68,1,1,0.0027
29,168.93,47.21,0,1,0.0193
30,174.25,50.66,1,1,0.003
30,138.84,43.18,0,0,0.084
30,169.84,49.53,1,1,0.0034
30,166.35,49.76,0,0,0.0067
30,174.23,50.29,1,1,0.0071
31,174.9,50.79,1,1,0.0028
31,174.9,50.79,1,1,0.0028
31,174.9,50.79,1,1,0.0028
31,174.9,50.79,1,1,0.0028
31,174.9,50.79,1,1,0.0028
32,175.46,49.56,1,1,0.0158
32,195.08,61.32,0,1,0.0176
32,234.59,53.42,0,1,0.1333
32,274.21,54.58,0,1,0.2117
32,174.07,50.54,1,1,0.0043
33,167.05,48.2,0,1,0.0215
33,181.62,53.39,0,1,0.0231
33,175.12,49.14,0,1,0.0203
33,204.47,50.17,0,1,0.0832
33,174.86,50.71,1,1,0.0033
34,174.05,50.68,1,1,0.0027
34,174.05,50.68,1,1,0.0027
34,174.05,50.68,1,1,0.0027
34,174.05,50.68,1,1,0.0027
34,174.05,50.68,1,1,0.0027
35,164.35,48.01,0,1,0.0155
35,194.6,59.21,0,1,0.0246
35,231.28,52.0,0,1,0.1394
35,182.19,51.24,1,1,0.0216
35,280.59,61.98,0,1,0.2098
36,165.87,48.54,0,1,0.018
36,146.45,45.0,0,0,0.0547
36,231.39,51.41,0,1,0.1452
36,136.39,42.72,0,0,0.0922
36,503.15,48.01,1,1,0.835
37,173.86,51.91,1,0,0.0005
37,174.57,52.27,1,0,0.0001
37,173.86,51.91,1,0,0.0005
37,174.57,52.27,1,0,0.0001
37,174.57,52.27,1,0,0.0001
38,166.98,48.29,0,1,0.0215
38,149.96,45.51,0,0,0.0443
38,162.75,47.42,0,1,0.0173
38,165.03,48.53,0,1,0.0157
38,164.16,48.41,0,1,0.0136
39,167.27,47.39,0,1,0.0263
39,154.48,48.47,0,0,0.0135
39,170.56,49.45,0,1,0.0102
39,171.55,50.51,0,0,0.0048
39,173.87,51.26,0,1,0.0125
40,159.92,49.69,0,0,0.0025
40,176.31,55.17,0,1,0.0015
40,161.91,49.22,0,1,0.0091
40,159.33,47.75,1,1,0.0023
40,176.03,54.42,1,0,0.0024
41,160.62,48.97,0,1,0.0046
41,179.43,51.49,0,1,0.0201
41,182.9,48.68,1,1,0.0454
41,375.29,47.94,1,1,0.5135
41,171.54,52.48,0,0,0.0049
42,166.7,49.28,1,1,0.0197
42,150.05,48.23,0,0,0.0236
42,145.55,43.78,0,0,0.057
42,220.71,53.81,0,1,0.1156
42,348.24,59.41,0,1,0.394
43,158.86,47.72,1,1,0.0011
43,180.43,51.11,0,1,0.0258
43,197.46,54.19,0,1,0.0548
43,219.24,49.98,1,1,0.1285
43,338.2,61.32,0,1,0.3647
44,158.44,47.75,1,0,0.0
44,241.73,61.53,0,1,0.1215
44,169.08,50.46,1,1,0.0005
44,159.11,48.45,0,0,0.0014
44,159.14,49.0,1,0,0.0033
45,166.95,50.78,1,0,0.0066
45,155.91,47.65,0,0,0.007
45,163.16,46.29,0,1,0.0211
45,171.56,51.74,0,0,0.0011
45,170.85,51.74,1,0,0.0014
46,164.62,50.07,1,0,0.0102
46,241.73,56.9,0,1,0.1539
