PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
97.301,21.049,89.342,1002.839,819.249,116.92,0.34,1.53,4.169,11.868,138.1,45.19
178.687,47.598,273.913,810.417,974.085,130.541,0.017,1.002,2.482,0.0,280.9,104.39
107.132,45.857,301.82,765.289,906.459,131.289,0.0,0.986,2.507,3.878,212.34,95.89
107.024,57.466,285.985,804.962,947.974,132.031,0.0,0.988,2.402,0.0,212.11,88.58
99.954,64.093,259.025,782.168,937.729,122.529,0.0,1.174,2.691,1.702,199.66,76.38
101.103,65.192,263.19,781.993,928.686,125.267,0.0,1.154,2.477,0.0,202.29,84.42
123.022,53.103,286.378,810.506,954.656,129.404,0.008,1.007,2.286,0.0,227.59,100.46
101.039,64.026,262.462,786.159,917.261,124.426,0.0,1.147,3.922,3.879,201.62,80.1
133.064,58.098,287.314,811.041,981.024,128.585,0.007,1.012,2.413,0.064,240.1,100.99
124.608,61.727,287.413,810.023,954.566,129.43,0.007,1.007,2.406,0.0,232.35,100.94
97.517,0.2,196.542,1005.981,903.416,91.456,0.004,1.032,4.941,15.487,160.11,57.54
107.024,45.314,286.539,804.75,938.93,132.558,0.0,1.01,2.402,0.0,208.24,85.49
98.573,6.537,241.338,973.523,920.103,95.264,0.0,1.064,5.14,20.373,175.1,63.53
165.582,46.398,271.173,812.83,985.777,129.654,0.0,1.007,2.352,0.087,266.1,103.75
149.03,47.059,281.713,811.85,980.227,131.145,0.023,0.994,2.52,0.386,251.73,101.79
107.024,61.224,286.548,804.68,948.037,132.582,0.0,1.01,2.402,0.0,213.49,98.83
111.591,61.909,286.883,813.063,955.207,128.614,0.007,1.012,2.406,0.0,218.64,100.38
100.029,61.878,258.46,787.085,940.336,121.082,0.0,1.222,2.442,3.536,198.89,74.25
97.301,56.981,255.013,746.64,896.505,116.966,0.06,0.79,2.054,4.729,193.24,69.49
97.868,16.738,213.297,973.577,922.849,90.912,0.0,1.071,4.85,17.347,170.31,63.09
98.593,58.851,219.769,1029.001,700.793,100.135,0.069,1.206,4.016,0.0,185.92,68.37
100.98,64.648,262.479,775.802,929.539,125.25,0.004,1.209,2.638,4.0,201.78,81.7
97.305,0.496,163.821,1026.539,963.982,98.522,0.005,0.83,5.241,6.169,151.62,52.49
97.859,3.598,214.854,974.964,907.802,93.905,0.0,1.03,4.832,14.891,166.35,62.48
97.308,55.702,210.965,1038.291,666.671,103.212,0.128,1.164,4.045,3.357,181.11,63.98
97.301,0.0,155.463,1010.862,961.706,97.83,0.006,0.83,5.105,6.047,149.2,49.97
157.052,44.842,268.54,810.222,984.566,131.417,0.009,0.998,2.488,0.165,255.94,102.21
162.394,43.933,268.54,810.222,985.74,130.907,0.006,1.007,2.48,0.165,261.25,103.56
98.305,56.63,259.359,745.386,899.241,116.776,0.061,0.826,2.083,4.892,195.33,73.14
98.305,56.63,259.359,745.386,893.353,116.478,0.061,0.825,1.692,5.354,195.31,71.86
97.305,0.0,172.852,997.258,963.451,98.522,0.005,0.83,5.241,6.048,153.77,53.73
162.079,33.846,271.336,812.881,985.898,128.937,0.001,1.078,2.352,0.092,258.35,103.01
97.301,21.277,93.881,1002.574,816.048,116.819,0.34,1.589,4.169,12.073,139.36,45.29
97.335,0.223,156.493,999.214,961.706,97.693,0.006,0.836,5.105,6.513,149.55,50.97
97.301,0.0,176.558,1022.099,913.814,95.07,0.0,0.829,5.151,4.294,154.62,56.46
98.135,55.84,211.496,1036.109,667.136,103.212,0.128,1.164,4.072,3.375,182.16,64.91
101.065,4.385,128.826,985.677,908.841,90.775,0.145,1.352,4.227,13.734,147.29,47.67
171.648,47.381,272.95,811.815,975.098,130.072,0.054,0.993,2.484,0.0,273.21,103.95
97.301,0.0,176.558,1022.099,913.814,95.07,0.0,0.829,5.151,4.294,154.62,56.46
141.975,52.602,278.62,810.733,950.482,130.453,0.002,0.806,2.413,0.025,245.22,101.48
97.697,2.613,128.826,995.407,908.961,94.079,0.144,0.988,4.228,13.819,143.2,46.62
176.932,47.676,273.949,810.248,973.719,130.431,0.016,1.002,2.487,0.0,279.09,104.07
97.693,13.898,199.332,1005.981,915.233,90.775,0.004,1.03,4.994,15.693,165.57,60.71
106.9,61.706,276.986,804.967,968.947,125.624,0.0,1.007,2.418,0.161,211.07,86.37
97.301,13.898,200.262,1007.491,914.732,90.775,0.058,1.03,4.994,15.727,165.4,59.96
101.065,4.385,128.826,985.677,892.564,90.775,0.145,1.377,4.349,12.784,147.23,47.51
141.975,52.434,278.605,810.733,950.482,130.452,0.002,0.812,2.411,0.0,245.17,101.46
98.402,56.072,255.013,746.64,898.422,118.42,0.057,0.8,2.046,4.729,194.11,69.83
97.611,0.2,199.332,1005.981,903.268,91.712,0.004,1.03,4.906,15.487,160.94,59.32
97.697,2.613,128.826,995.407,908.961,94.079,0.144,0.988,4.228,13.819,143.2,46.62
