PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
169.394,86.852,170.531,741.197,960.923,116.781,13.955,5.039,48.877,405.033,256.51,68.12
97.301,0.0,30.0,473.5,400.5,90.8,14.0,70.0,15.0,250.0,112.6,41.53
169.394,86.83,170.531,741.197,960.923,116.772,13.925,5.039,48.877,403.781,256.51,68.12
167.861,86.991,171.15,695.045,938.88,115.839,16.067,0.528,46.19,405.685,254.92,67.62
131.344,84.738,210.67,711.308,973.673,117.955,10.956,10.987,76.83,356.927,226.51,67.49
117.974,89.814,204.919,692.5,940.411,116.926,10.703,10.565,76.087,317.728,212.47,64.52
118.505,89.814,229.273,690.412,952.92,116.926,10.703,10.565,76.087,317.728,219.5,66.43
98.064,83.475,232.729,708.91,940.929,116.386,13.027,8.238,81.437,314.828,196.92,63.76
97.623,79.825,180.536,720.578,690.642,116.442,10.8,16.976,88.209,317.75,180.58,58.62
97.642,58.954,146.207,690.022,670.052,97.398,15.265,0.0,36.447,405.183,164.54,57.25
124.0,87.23,199.091,679.529,945.941,116.906,10.174,10.595,76.454,316.722,216.39,65.03
97.301,0.0,84.566,692.227,704.747,93.563,13.595,4.684,38.924,373.068,128.7,49.07
97.608,4.796,83.903,683.564,706.485,93.112,16.318,28.6,29.346,327.177,130.41,50.41
101.688,61.538,147.424,700.788,678.584,94.125,13.431,4.004,27.358,446.423,170.01,58.29
130.356,86.054,211.273,690.753,940.411,118.769,10.506,10.508,72.662,368.108,225.89,66.98
98.466,24.291,155.086,702.78,589.238,94.41,12.388,3.578,42.158,371.949,156.11,56.84
97.638,14.265,83.365,698.478,702.959,94.205,16.431,29.794,29.374,352.02,133.43,50.8
97.464,83.475,232.84,708.91,940.792,116.386,13.05,8.238,80.492,278.105,196.32,63.0
98.064,72.604,238.027,671.719,950.213,116.386,13.044,8.238,81.437,339.323,194.69,62.15
97.301,0.809,63.324,692.234,706.296,90.775,13.335,5.551,26.606,373.28,123.37,46.78
97.301,22.86,131.683,690.304,575.985,90.775,14.681,18.239,40.858,404.199,148.16,54.46
101.688,59.446,147.424,738.374,462.44,94.221,13.431,2.381,27.455,449.738,168.62,57.81
97.301,23.811,155.086,702.96,593.807,94.353,12.388,0.0,42.14,370.638,154.75,55.65
99.968,87.231,191.144,692.335,940.433,116.96,12.384,10.589,76.627,304.261,189.12,61.38
98.864,85.818,190.557,709.719,940.411,118.538,12.397,10.973,84.449,308.943,187.39,60.86
97.301,4.886,54.93,682.703,425.235,90.775,9.035,67.712,13.416,222.208,121.42,45.82
98.064,72.604,233.928,709.016,950.213,116.386,12.995,12.912,81.437,339.323,193.7,61.54
97.301,0.0,29.909,647.825,400.663,90.804,13.23,61.44,14.139,168.644,113.03,42.97
97.623,83.959,181.322,681.66,691.685,116.733,10.784,16.371,88.209,334.164,182.05,59.41
97.468,83.475,191.356,709.531,940.792,116.386,13.05,8.238,80.657,317.695,185.37,60.24
97.301,0.809,63.374,692.933,706.254,90.775,13.342,5.771,26.606,361.758,123.38,47.39
97.31,11.941,155.772,695.814,577.805,90.926,14.747,13.235,42.527,455.084,150.97,54.78
97.301,0.0,75.939,692.227,704.747,93.563,13.607,4.684,38.924,373.068,126.43,48.34
97.31,17.632,155.772,695.642,586.785,90.779,14.663,13.235,43.599,455.084,152.87,55.23
97.394,0.0,39.264,681.59,400.478,90.775,8.952,75.349,13.836,150.317,115.69,44.91
97.818,28.095,78.532,702.544,505.973,98.619,14.779,25.821,29.318,360.789,136.16,51.38
97.307,0.629,30.045,473.453,422.612,90.796,12.3,60.998,18.182,275.657,112.91,41.99
97.301,0.0,76.057,692.227,668.578,93.563,13.607,4.684,39.381,387.171,126.32,47.88
97.301,0.504,54.93,682.467,421.872,90.775,9.257,67.55,13.974,219.921,119.97,45.39
97.302,11.953,133.671,681.551,572.362,90.776,14.814,18.73,40.94,408.133,145.07,53.97
97.623,83.861,181.322,720.352,691.685,116.21,10.784,17.099,88.209,328.614,182.12,60.09
98.466,23.669,155.086,702.78,593.807,94.41,12.388,0.0,42.158,371.949,155.92,56.53
97.845,28.095,79.256,702.544,519.816,98.619,14.712,27.023,29.318,370.47,136.43,51.78
97.391,0.0,31.54,681.586,400.478,90.775,9.119,75.349,13.308,189.522,113.65,44.11
97.301,0.135,31.605,646.048,400.478,90.775,9.074,75.32,13.308,189.522,113.52,43.65
97.302,3.733,133.671,681.71,564.633,90.775,11.66,18.73,41.591,408.433,142.35,52.63
97.391,0.0,34.984,681.586,400.478,90.775,9.119,75.349,13.308,185.203,114.56,44.84
97.302,4.433,133.671,681.388,572.362,90.775,14.586,18.733,41.08,407.865,142.61,53.4
97.301,20.881,109.512,700.777,481.408,92.904,13.627,16.521,35.339,361.581,141.33,51.85
97.302,11.953,130.227,681.551,572.362,90.776,11.163,14.109,40.94,412.451,144.16,53.74
