PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
114.028,87.973,243.573,719.225,929.433,117.763,0.802,3.905,0.037,13.492,217.97,66.69
97.301,0.0,110.594,570.685,900.078,115.747,0.705,3.605,0.304,12.389,135.98,46.3
114.028,87.973,243.573,719.242,929.431,117.766,0.803,3.892,0.037,13.492,217.97,66.69
98.098,19.934,126.93,564.69,900.325,115.883,0.701,4.201,0.084,14.279,147.65,51.15
97.867,0.0,195.044,572.33,898.127,116.024,0.684,4.709,0.103,8.863,158.87,52.38
106.533,88.169,241.63,718.995,929.291,118.135,0.805,3.883,0.0,12.756,209.66,65.31
97.301,20.207,126.53,564.69,900.546,115.876,0.701,4.202,0.079,9.116,146.8,49.76
100.621,82.035,239.299,718.573,932.094,117.985,0.8,3.932,0.0,12.13,200.85,61.38
98.398,88.748,204.014,711.551,915.247,118.775,0.694,4.702,0.495,11.583,191.33,59.02
100.704,68.556,236.509,722.481,927.367,117.952,0.819,3.979,0.169,13.851,195.77,60.63
100.909,88.169,237.204,718.995,929.291,118.135,0.805,3.879,0.0,13.355,202.6,64.43
100.809,83.851,237.192,719.732,923.128,117.996,0.811,3.391,0.0,13.505,201.06,63.67
110.215,86.832,239.207,716.087,914.321,118.176,0.794,3.901,0.343,13.744,212.38,65.82
109.217,87.856,249.041,725.097,926.179,117.983,0.801,3.96,0.215,13.569,214.34,66.53
98.104,3.627,129.381,577.444,906.737,115.834,0.696,4.21,1.079,5.604,143.02,48.8
97.878,19.276,194.749,576.437,897.797,116.033,0.684,4.696,0.083,8.863,165.13,55.0
98.925,32.015,192.952,672.911,997.446,118.54,0.694,4.047,0.608,11.526,170.55,55.12
98.343,48.877,196.455,673.698,996.084,116.427,0.686,4.518,1.154,13.905,176.4,55.57
98.187,86.248,193.096,665.836,985.409,117.051,0.687,4.107,0.0,13.414,187.54,57.73
97.644,3.77,116.741,576.324,905.004,115.844,0.702,4.324,0.05,6.499,139.23,47.8
98.104,3.627,123.408,577.444,906.737,115.834,0.706,4.21,1.072,6.137,141.44,48.0
98.925,32.048,228.263,673.332,997.446,118.458,0.694,4.047,0.605,11.619,179.89,56.09
98.862,32.063,233.654,676.175,996.975,118.469,0.694,4.048,0.599,11.571,181.26,56.81
98.925,32.015,192.952,672.911,997.446,118.706,0.693,4.05,0.612,11.536,170.55,55.12
98.957,32.048,223.433,673.332,996.975,118.469,0.694,4.048,0.605,11.571,178.64,55.87
97.301,0.0,114.899,575.559,904.942,115.844,0.702,4.172,0.05,6.827,137.15,46.59
100.581,79.74,238.165,718.529,931.599,117.987,0.8,3.888,0.013,12.351,199.75,60.95
98.327,90.929,198.913,712.37,915.247,118.764,0.743,4.7,0.546,11.583,190.62,58.22
98.178,79.9,192.023,669.737,985.293,118.347,0.687,3.599,0.0,11.768,185.18,57.1
97.798,16.581,195.771,576.093,898.045,116.018,0.694,3.683,0.091,8.951,164.43,54.15
98.255,67.947,197.985,711.777,920.929,117.128,0.656,4.091,0.523,11.067,182.78,56.96
97.893,15.264,185.879,575.512,893.532,115.857,0.68,4.266,0.079,8.799,161.47,52.47
97.316,2.896,111.693,582.658,900.159,115.939,0.697,3.906,0.311,12.402,137.27,47.36
97.94,4.962,126.329,582.243,905.86,115.834,0.712,4.208,0.053,5.714,142.49,48.61
100.864,84.366,237.228,719.732,930.434,117.997,0.805,3.891,0.0,13.528,201.32,63.97
100.648,69.367,236.647,722.481,927.367,117.953,0.843,3.999,0.169,13.851,196.02,60.76
98.343,48.877,196.455,673.698,996.143,116.427,0.687,4.5,1.163,13.905,176.4,55.57
97.814,18.926,185.646,580.637,894.023,115.885,0.689,4.226,0.0,9.864,162.54,52.99
97.814,19.232,185.646,575.46,894.364,115.885,0.689,4.226,0.0,9.864,162.63,53.67
98.713,88.76,201.831,711.419,914.53,118.73,0.694,4.709,0.494,11.482,191.08,58.55
97.893,17.119,185.876,575.512,893.532,115.857,0.679,4.266,0.079,8.799,162.08,52.84
100.909,88.169,237.204,718.995,929.291,118.135,0.805,4.106,0.459,13.355,202.6,64.43
98.463,86.165,190.034,659.187,993.163,117.051,0.691,4.106,0.021,13.145,187.01,57.19
100.621,82.035,238.022,715.456,932.094,117.935,0.803,3.932,0.0,12.13,200.5,61.0
97.878,16.862,194.749,576.437,897.797,116.033,0.684,4.696,0.083,8.863,164.34,53.92
97.862,20.193,185.646,572.69,894.364,115.885,0.686,4.226,0.0,8.434,162.99,53.83
98.463,86.252,190.01,659.187,990.931,117.051,0.691,4.106,0.0,13.145,187.02,57.42
97.301,0.0,110.594,570.685,900.078,115.747,0.705,3.605,0.304,12.389,135.98,46.3
98.398,88.748,203.751,711.419,915.247,118.73,0.694,4.702,0.495,11.482,191.26,58.98
97.316,2.896,111.693,582.658,900.159,115.939,0.697,3.906,0.311,12.402,137.27,47.36
