gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,331.76,70.07,1,0,0.0652
1,284.32,68.87,1,0,0.0799
1,268.19,58.12,0,0,0.1466
1,234.75,54.29,0,0,0.2465
1,330.29,73.99,1,0,0.0687
2,263.73,51.95,0,0,0.1005
2,313.87,50.52,1,1,0.1447
2,271.13,43.68,1,0,0.0058
2,221.68,52.63,0,0,0.1707
2,243.68,49.27,1,0,0.1003
3,334.92,68.31,1,1,0.0488
3,308.48,68.26,1,1,0.0665
3,285.29,72.14,1,1,0.0001
3,221.55,53.92,0,0,0.0801
3,219.03,43.59,1,0,0.093
4,243.75,49.29,1,1,0.0
4,323.47,57.82,1,1,0.1684
4,153.64,38.0,1,0,0.1897
4,291.65,71.39,1,1,0.0194
4,241.74,50.07,1,0,0.0104
5,282.15,50.95,1,1,0.0713
5,323.28,54.66,1,1,0.1582
5,274.21,53.26,1,1,0.0515
5,167.71,50.06,1,0,0.1413
5,166.5,36.54,0,1,0.0388
6,271.12,54.43,1,1,0.0992
6,181.95,45.34,0,1,0.0449
6,212.34,46.05,1,1,0.0649
6,179.15,53.88,0,0,0.0532
6,187.14,43.98,1,1,0.0577
7,169.78,50.6,0,0,0.0083
7,221.14,50.08,1,0,0.0207
7,258.18,47.8,1,1,0.078
7,156.65,46.4,0,0,0.0168
7,186.42,47.74,0,1,0.0575
8,219.3,46.63,1,1,0.0689
8,196.04,53.88,0,0,0.0701
8,170.54,51.03,1,0,0.0134
8,155.39,47.5,0,0,0.0245
8,183.8,45.56,1,1,0.0562
9,271.64,56.28,1,1,0.0606
9,179.75,47.52,1,1,0.0435
9,170.54,51.03,1,1,0.0
9,155.48,47.2,0,0,0.0209
9,181.39,46.59,1,1,0.0476
10,154.73,39.26,1,1,0.0098
10,156.28,38.69,1,1,0.017
10,247.01,45.38,0,1,0.0872
10,154.03,47.2,0,0,0.0237
10,150.76,40.82,0,0,0.0101
11,211.01,49.02,0,1,0.0579
11,161.16,44.82,1,0,0.0112
11,181.16,43.86,1,1,0.0582
11,156.97,46.15,0,0,0.0124
11,176.27,43.88,1,1,0.048
12,190.42,44.29,1,1,0.0777
12,212.34,47.67,1,1,0.0708
12,122.35,32.64,0,0,0.0697
12,182.72,52.84,0,1,0.0094
12,183.22,39.64,1,1,0.084
13,185.91,46.98,1,1,0.0549
13,145.67,38.39,1,1,0.012
13,330.58,56.91,0,1,0.2168
13,108.01,30.07,0,0,0.1182
13,169.46,42.24,1,1,0.0369
