PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
116.448,69.243,266.094,680.917,1024.316,143.883,20.828,3.176,39.896,181.93,220.56,69.52
97.301,0.0,38.338,796.561,438.648,90.775,19.457,30.44,89.441,239.196,115.79,43.28
98.764,29.024,180.959,728.379,939.53,95.774,13.027,5.656,44.266,320.523,166.17,59.31
98.18,69.16,196.722,735.481,989.701,116.263,20.031,6.711,41.081,177.942,183.09,59.45
99.513,83.801,227.335,646.495,971.7,116.679,21.049,10.271,44.378,223.877,197.07,64.98
97.301,0.0,58.301,955.887,503.357,93.472,20.717,29.016,99.09,277.552,121.71,46.34
97.301,78.144,223.767,609.601,951.149,115.764,21.336,6.83,32.413,296.218,191.78,62.41
97.909,2.434,63.125,957.118,537.604,115.703,20.693,28.497,109.784,299.35,124.55,47.79
97.548,0.728,110.23,727.783,1019.852,90.775,23.732,9.72,40.643,378.386,137.24,52.33
97.788,72.254,208.217,733.65,1010.849,116.619,20.409,9.965,38.272,204.887,186.8,61.53
97.541,19.422,133.361,749.764,1094.221,91.488,22.33,10.035,40.466,335.801,149.8,53.75
103.326,83.459,250.453,740.561,999.099,115.813,19.834,8.995,39.497,150.472,207.4,67.64
97.931,0.0,104.548,961.537,528.426,115.72,20.959,28.173,108.77,278.947,134.69,49.61
97.301,79.437,225.868,631.322,943.601,115.756,21.336,7.048,34.324,294.788,192.79,62.61
97.549,10.342,110.777,731.264,1018.015,90.775,23.027,9.716,40.657,378.386,140.54,53.08
116.448,69.13,261.757,680.917,1016.007,143.883,20.828,3.176,39.896,184.655,219.35,68.81
98.369,0.0,43.132,797.169,465.986,94.78,19.543,30.848,89.441,233.991,118.27,44.36
97.549,16.549,146.554,751.949,1114.969,91.383,22.372,10.281,35.516,336.855,152.43,54.34
97.301,4.549,142.212,780.672,1001.389,91.81,23.732,11.636,72.752,376.793,146.74,53.44
100.635,83.582,237.667,699.99,904.848,117.937,21.639,10.15,52.796,185.723,200.79,65.93
100.635,83.582,237.667,699.99,955.393,117.937,21.639,10.15,52.796,185.723,200.98,65.95
99.436,28.843,148.952,694.564,925.706,104.798,23.374,5.212,27.76,329.562,158.22,56.14
111.099,69.554,266.654,683.739,1049.735,143.097,20.995,0.704,39.578,177.546,215.3,68.73
98.759,29.024,156.498,728.379,942.858,95.563,12.609,5.656,45.175,321.305,159.72,58.27
97.929,0.0,97.098,909.114,488.611,115.711,19.847,29.329,112.399,282.693,132.43,48.64
97.548,28.309,141.598,741.48,1029.547,91.192,22.427,9.866,40.492,336.716,154.64,55.91
97.303,0.0,49.712,905.345,478.601,90.775,19.634,29.62,92.294,293.26,119.22,45.2
99.513,28.708,151.773,724.516,919.493,90.775,23.322,4.826,27.32,335.104,159.06,57.5
98.692,29.445,177.675,728.379,940.622,95.812,12.862,4.375,44.522,312.775,165.37,58.59
102.856,85.0,240.084,747.225,1007.237,116.736,20.308,8.749,39.73,152.723,204.73,66.83
98.651,19.406,180.496,727.241,940.622,95.812,11.974,5.337,44.521,312.59,162.77,58.41
98.803,46.663,260.349,669.042,974.86,118.145,21.343,10.628,40.19,225.175,192.93,64.46
98.82,46.569,260.094,669.33,966.474,118.145,21.362,10.618,40.185,213.453,192.82,64.28
97.999,1.524,109.72,971.123,653.884,116.026,16.758,27.263,115.694,309.811,137.11,51.28
109.425,67.443,255.146,665.161,1016.479,145.223,20.703,5.446,41.397,177.579,209.65,67.85
98.04,0.0,105.676,923.609,629.394,115.866,19.643,28.854,117.531,295.136,135.37,50.06
98.133,0.0,105.058,968.748,638.391,115.826,16.6,27.299,125.186,295.136,135.46,51.08
97.593,10.342,111.118,731.231,974.895,90.775,23.323,4.286,40.657,378.386,140.51,52.87
99.532,28.937,149.606,724.516,919.63,105.864,23.37,4.826,27.32,335.111,158.58,56.8
109.935,67.363,266.374,672.755,1045.461,143.295,20.803,0.0,39.566,183.98,213.25,67.86
102.856,85.0,240.084,750.156,1007.237,116.736,20.308,8.749,39.73,152.723,204.73,66.83
97.789,59.674,210.446,733.65,1014.19,116.619,20.409,9.964,38.272,223.233,183.27,59.94
97.541,18.608,146.554,753.835,1114.969,90.775,22.372,10.276,35.677,335.796,153.1,54.97
97.931,0.0,93.817,905.163,488.611,115.711,20.968,29.572,111.609,283.341,131.56,48.6
109.935,68.263,266.374,681.24,1045.461,147.24,20.803,2.018,39.528,165.959,213.56,68.42
97.931,0.0,86.616,956.706,520.135,115.72,21.011,28.173,108.838,279.203,129.91,47.81
97.301,28.309,141.854,741.48,1033.971,91.192,23.732,9.876,40.496,336.716,154.46,55.29
97.301,0.0,63.164,958.46,538.648,93.472,20.718,27.974,101.9,277.552,123.13,46.99
97.789,70.507,206.83,732.293,1014.346,118.12,20.462,9.973,40.317,196.157,185.87,60.28
97.918,0.0,86.616,952.081,530.664,115.717,20.964,27.173,112.386,278.522,129.92,47.82
