gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,238.1,53.48,1,1,0.2605
1,209.91,54.08,0,0,0.2753
1,239.49,51.64,1,1,0.2835
1,182.02,50.55,1,0,0.7447
1,257.76,47.41,1,1,0.7427
2,207.83,52.61,1,0,0.1605
2,146.71,51.08,0,0,0.3569
2,248.21,62.73,1,0,0.3465
2,272.24,64.93,1,0,0.1208
2,234.14,55.55,1,1,0.1393
3,190.46,49.52,1,1,0.1178
3,207.83,52.61,1,1,0.0
3,182.02,50.55,1,1,0.0
3,248.21,62.73,1,1,0.0
3,268.05,65.62,1,0,0.0668
4,194.66,48.68,1,1,0.1923
4,195.68,52.59,1,0,0.1412
4,248.21,62.73,1,1,0.0
4,268.05,65.62,1,1,0.0
4,162.42,48.78,0,0,0.2563
5,195.68,52.59,1,1,0.0
5,182.02,50.55,1,1,0.0
5,195.33,48.25,1,1,0.2173
5,248.21,62.73,1,1,0.0
5,278.67,70.46,1,0,0.3441
6,183.92,52.58,1,0,0.1038
6,195.68,52.59,1,1,0.0
6,182.02,50.55,1,1,0.0
6,207.83,52.61,1,1,0.0
6,229.87,57.31,1,1,0.0005
7,196.69,52.7,1,0,0.0118
7,195.81,53.86,0,0,0.0638
7,199.96,52.76,1,0,0.0451
7,215.97,48.7,1,1,0.2137
7,182.02,50.55,1,1,0.0
8,195.68,52.59,1,1,0.0
8,182.02,50.55,1,1,0.0
8,398.86,51.0,0,1,1.5398
8,349.55,52.01,1,1,1.0855
8,267.33,48.16,1,1,0.6016
9,188.16,52.61,1,0,0.0439
9,195.68,52.59,1,1,0.0
9,182.02,50.55,1,1,0.0
9,136.33,43.36,0,0,0.5949
9,355.6,59.17,0,1,0.962
10,174.82,48.33,0,0,0.1341
10,189.48,52.65,1,0,0.0138
10,182.02,50.55,1,1,0.0
10,200.66,49.81,1,1,0.1483
10,214.03,50.72,1,1,0.178
11,188.53,49.94,0,1,0.074
11,182.02,52.62,0,0,0.0198
11,218.13,48.1,0,1,0.3002
11,180.74,54.23,0,0,0.0892
11,277.23,51.9,1,1,0.5606
12,187.52,52.58,1,1,0.0068
12,175.62,54.09,0,0,0.1146
12,218.13,48.36,0,1,0.2901
12,182.02,50.55,1,1,0.0
12,396.0,60.07,0,1,1.3214
13,188.12,48.42,1,1,0.1242
13,179.19,49.39,0,0,0.0652
13,218.13,46.86,0,1,0.3509
13,182.02,50.55,1,1,0.0
13,184.8,50.21,1,1,0.0335
14,260.05,50.4,1,1,0.4673
14,196.74,36.58,0,1,0.718
14,182.02,50.55,1,1,0.0
14,182.02,50.55,1,1,0.0
14,182.02,50.55,1,1,0.0
15,212.93,49.7,1,1,0.204
15,181.83,52.06,0,0,0.0339
15,221.28,55.05,0,0,0.1445
15,220.08,51.94,1,1,0.2122
15,283.79,56.38,0,1,0.4871
16,207.09,54.04,1,0,0.0979
16,182.32,52.56,0,0,0.0166
16,310.16,47.74,1,1,0.9601
16,237.85,51.52,1,1,0.3028
16,375.92,53.47,1,1,1.272
17,198.47,51.29,1,1,0.0732
17,208.24,52.87,0,1,0.06
17,192.5,50.41,1,1,0.1087
17,214.93,49.52,1,1,0.2247
17,182.02,50.55,1,1,0.0
18,194.52,48.99,1,1,0.1512
18,172.55,51.51,0,0,0.1092
18,478.08,49.48,0,1,2.3167
18,392.21,50.74,1,1,1.4862
18,328.56,54.67,1,1,0.8333
19,189.92,51.98,0,1,0.034
19,183.33,49.27,0,1,0.0657
19,183.32,49.87,0,1,0.0367
19,204.99,45.45,0,1,0.3494
19,182.02,50.55,1,1,0.0
20,189.92,54.14,0,0,0.075
20,196.61,52.06,0,1,0.0322
20,196.44,52.45,0,1,0.0128
20,182.02,50.55,1,1,0.0
20,231.39,56.61,0,1,0.039
21,191.62,52.49,0,1,0.0236
21,182.02,50.55,1,1,0.0
21,218.19,52.87,0,1,0.129
21,191.87,58.67,0,0,0.2808
21,299.98,58.23,0,1,0.4969
22,194.02,51.1,1,1,0.085
22,204.27,49.37,0,1,0.176
22,208.59,52.45,0,1,0.0814
22,197.08,50.44,1,1,0.1136
22,231.26,52.55,0,1,0.24
23,194.47,48.37,0,1,0.1691
23,182.02,50.55,1,1,0.0
23,155.48,49.02,0,0,0.2851
23,263.73,51.95,0,1,0.4422
23,232.05,51.34,1,1,0.2917
24,182.02,50.55,1,1,0.0
24,193.73,49.27,1,1,0.1372
24,286.93,51.75,1,1,0.6534
24,237.09,50.81,1,1,0.3354
24,209.62,52.24,1,1,0.0941
25,182.02,50.55,1,1,0.0
25,182.02,50.55,1,1,0.0
25,182.02,50.55,1,1,0.0
25,182.02,50.55,1,1,0.0
25,182.02,50.55,1,1,0.0
26,182.02,50.55,1,1,0.0
26,207.98,59.27,0,0,0.2467
26,227.81,51.78,1,1,0.2426
26,309.6,44.29,1,1,1.0531
26,411.55,47.46,1,1,1.7425
27,226.86,51.26,1,1,0.2477
27,192.77,61.97,0,0,0.425
27,273.95,54.64,1,1,0.4756
27,375.55,60.59,1,1,1.1183
27,251.6,55.0,1,1,0.2533
28,196.02,51.61,1,1,0.0552
28,231.96,55.3,1,1,0.1038
28,206.03,50.04,0,1,0.1504
28,205.84,50.32,1,1,0.1368
28,196.71,51.34,1,1,0.0683
29,182.02,50.55,1,1,0.0
29,182.02,50.55,1,1,0.0
29,182.02,50.55,1,1,0.0
29,182.02,50.55,1,1,0.0
29,182.02,50.55,1,1,0.0
30,204.4,51.49,1,1,0.0786
30,205.81,51.22,1,1,0.0982
30,207.23,55.34,0,0,0.0653
30,202.98,48.33,1,1,0.2247
30,225.3,49.87,1,1,0.2817
31,197.93,48.9,1,1,0.1843
31,208.34,53.35,0,1,0.037
31,336.19,51.95,1,1,0.9841
31,242.45,49.65,1,1,0.4067
31,287.41,59.72,1,1,0.3577
32,182.02,50.55,1,1,0.0
32,263.58,49.41,1,1,0.5287
32,241.73,56.9,0,1,0.1246
32,375.44,51.6,0,1,1.3155
32,217.52,52.26,1,1,0.1401
33,196.21,52.59,0,1,0.0074
33,208.29,59.85,0,0,0.2568
33,234.42,53.47,1,1,0.199
33,182.02,51.21,0,0,0.0331
33,262.77,54.41,0,1,0.3705
34,269.26,53.95,1,1,0.4414
34,181.41,52.47,0,0,0.0266
34,182.13,49.57,0,1,0.0492
34,206.17,49.57,0,1,0.1726
34,258.42,48.86,1,1,0.5176
35,182.02,50.55,1,1,0.0
35,182.02,50.55,1,1,0.0
35,182.02,50.55,1,1,0.0
35,182.02,50.55,1,1,0.0
35,182.02,50.55,1,1,0.0
36,182.02,50.55,1,1,0.0
36,263.4,51.72,1,1,0.4467
36,198.95,53.22,0,0,0.0254
36,451.12,47.1,1,1,2.1102
36,322.99,49.96,1,1,0.9704
37,278.56,45.47,0,1,0.7798
37,218.61,53.81,0,1,0.1198
37,182.02,50.55,1,1,0.0
37,330.64,58.27,1,1,0.7454
37,391.95,52.32,1,1,1.4456
38,211.07,52.01,1,1,0.11
38,197.98,55.04,0,0,0.1068
38,218.08,48.48,0,1,0.2852
38,298.61,52.83,1,1,0.716
38,182.02,50.55,1,1,0.0
39,189.92,49.51,1,1,0.097
39,183.32,50.08,0,1,0.0272
39,188.26,49.13,1,1,0.0962
39,218.19,48.25,0,1,0.2948
39,198.45,47.96,0,1,0.2141
40,191.89,53.78,0,0,0.062
40,215.41,53.69,0,1,0.0879
40,182.43,53.14,0,0,0.0321
40,396.48,64.37,1,1,1.2567
40,355.23,65.34,1,1,0.8328
41,180.19,46.25,0,0,0.2168
41,159.65,49.51,0,0,0.2373
41,258.24,48.19,1,1,0.5445
41,221.33,47.7,0,1,0.3369
41,313.57,52.24,1,1,0.8206
42,172.25,44.42,0,0,0.3241
42,196.48,51.17,0,1,0.0769
42,233.31,49.81,0,1,0.3446
42,182.02,50.45,0,1,0.005
42,216.83,48.89,0,1,0.2612
43,203.09,48.58,0,1,0.2124
43,182.02,50.55,1,1,0.0
43,241.23,52.39,1,1,0.2741
43,276.08,52.41,1,1,0.5381
43,217.52,51.73,1,1,0.1585
44,203.36,51.12,0,1,0.0896
44,193.67,51.14,0,1,0.0844
44,247.73,59.16,1,0,0.1794
44,280.28,51.48,1,1,0.5985
44,281.15,52.27,1,1,0.5882
45,194.56,48.44,0,1,0.1675
45,221.53,51.95,0,1,0.1826
45,189.33,49.02,0,1,0.1078
45,221.22,51.06,1,1,0.2092
45,336.17,53.34,1,1,0.9366
46,238.27,48.22,1,1,0.4353
46,179.04,51.85,0,0,0.0624
46,310.23,47.55,1,1,0.8708
46,263.73,51.95,0,1,0.3982
46,411.66,47.35,1,1,1.7464
47,180.19,49.86,0,0,0.0395
47,152.5,46.43,0,0,0.3689
47,296.39,44.6,1,1,0.8878
47,362.67,49.09,1,1,1.2836
47,218.13,47.94,0,1,0.3065
48,221.46,50.15,1,1,0.2455
48,190.25,48.28,0,1,0.1423
48,194.13,46.4,1,1,0.2432
48,236.39,45.04,1,1,0.5408
48,263.73,51.95,0,1,0.3982
49,197.17,49.5,0,1,0.1608
49,263.27,60.01,0,1,0.1664
49,182.02,50.55,1,1,0.0
49,280.27,57.36,0,1,0.3486
