gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,221.16,46.26,1,0,0.0293
1,227.28,52.12,0,0,0.0339
1,198.64,49.79,0,0,0.0722
1,196.14,52.47,0,0,0.0887
1,216.25,49.37,1,0,0.0241
2,235.25,52.52,0,1,0.0201
2,208.31,50.42,1,0,0.0247
2,236.27,50.94,1,1,0.0381
2,218.58,50.41,1,0,0.0133
2,222.43,48.02,1,1,0.0227
3,236.77,54.3,1,1,0.0038
3,231.35,54.23,1,0,0.0057
3,235.14,53.33,1,1,0.0114
3,182.08,53.04,0,0,0.0776
3,193.49,51.11,0,0,0.0413
4,247.37,59.88,1,0,0.0079
4,229.98,56.23,1,0,0.0171
4,215.16,51.9,0,0,0.0142
4,176.13,51.2,1,0,0.0422
4,198.98,50.31,1,0,0.0219
5,242.0,54.74,0,1,0.0369
5,222.04,53.05,0,0,0.0214
5,218.8,53.47,0,0,0.0173
5,228.1,53.61,0,1,0.0184
5,256.04,52.13,1,1,0.0685
6,262.1,57.79,1,1,0.0405
6,245.73,57.78,1,0,0.0032
6,218.52,52.17,1,1,0.012
6,207.68,49.89,0,1,0.0257
6,189.6,52.06,0,0,0.0381
7,261.97,56.6,1,1,0.0449
7,218.86,54.48,1,0,0.0147
7,245.73,57.78,1,1,0.0
7,158.37,47.25,0,0,0.0515
7,191.4,49.7,0,1,0.0479
8,237.89,57.29,1,0,0.006
8,235.92,57.15,1,1,0.0011
8,235.99,55.89,1,1,0.0139
8,181.38,53.36,0,0,0.0288
8,196.41,51.8,1,0,0.0575
9,173.48,50.06,1,1,0.0007
9,173.48,50.06,1,1,0.0007
9,173.48,50.06,1,1,0.0007
9,173.48,50.06,1,1,0.0007
9,173.48,50.06,1,1,0.0007
10,252.84,62.4,1,1,0.0208
10,243.05,56.73,1,1,0.0414
10,175.99,51.22,1,1,0.0069
10,216.82,55.8,1,1,0.0113
10,189.82,52.07,0,1,0.0459
11,208.24,50.16,0,1,0.0644
11,188.28,51.79,0,1,0.0419
11,179.8,51.16,1,1,0.021
11,153.27,44.96,0,0,0.0628
11,196.15,52.27,1,1,0.0424
12,239.93,53.7,0,1,0.0758
12,232.37,53.56,0,1,0.0574
12,169.49,49.73,1,1,0.0075
12,339.4,53.24,0,1,0.3412
12,170.61,50.26,1,1,0.0016
13,172.14,51.1,1,1,0.0042
13,170.68,50.01,1,1,0.0044
13,170.97,50.03,1,1,0.0043
13,171.31,50.85,1,1,0.0033
13,170.25,50.37,1,0,0.0009
14,172.48,52.24,1,1,0.0003
14,166.97,48.99,1,1,0.0003
14,179.73,51.02,0,1,0.0244
14,168.19,50.34,1,0,0.0017
14,169.35,50.19,1,1,0.0032
15,168.55,50.35,1,1,0.001
15,167.0,49.35,0,0,0.003
15,171.47,51.07,1,1,0.0024
15,179.54,51.81,0,1,0.0201
15,169.06,50.04,1,1,0.0041
16,168.36,49.21,1,1,0.0017
16,164.86,49.34,1,0,0.0068
16,164.71,48.03,1,1,0.008
16,166.38,48.91,0,0,0.002
16,166.7,49.23,0,0,0.0025
17,164.29,48.99,0,0,0.0042
17,167.36,48.3,0,1,0.0121
17,170.64,51.8,1,1,0.0002
17,158.53,46.53,1,0,0.0026
17,164.86,49.34,1,1,0.0
18,162.42,47.71,1,0,0.0002
18,162.42,47.71,1,0,0.0002
18,162.42,47.71,1,0,0.0002
18,162.46,47.71,1,0,0.0001
18,162.42,47.71,1,0,0.0002
19,162.11,48.0,1,0,0.0034
19,162.52,49.13,1,0,0.0057
19,162.44,48.02,1,0,0.0035
19,164.74,48.16,1,1,0.007
