PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
192.118,38.861,214.6,713.854,995.217,118.881,1.618,0.0,29.536,424.24,276.28,73.25
97.301,0.759,39.805,807.956,503.346,97.793,0.318,73.793,42.463,331.211,116.69,45.95
184.506,38.837,215.771,714.71,966.104,117.363,1.636,0.0,29.544,418.946,268.5,72.59
152.736,39.778,253.838,712.912,957.442,117.926,1.778,0.227,30.865,412.744,245.52,71.93
97.301,24.701,58.601,693.929,1003.177,90.775,1.137,6.349,29.158,398.183,131.06,53.2
135.329,37.417,236.864,705.216,921.16,117.567,1.708,0.449,29.637,400.438,221.87,69.12
98.247,4.792,77.988,807.266,486.322,98.035,7.901,73.206,31.325,348.261,129.02,50.55
143.901,30.891,250.024,712.828,958.865,118.058,1.844,0.227,27.204,403.013,232.35,71.05
110.992,47.82,267.568,675.599,998.667,113.401,2.697,0.0,47.236,447.329,208.09,69.09
97.301,2.656,248.006,668.634,993.549,95.302,0.656,7.208,36.036,319.002,173.73,62.17
111.044,46.199,267.568,675.532,999.04,113.888,2.697,0.0,46.995,455.654,207.62,68.95
98.917,53.087,257.724,666.409,999.574,115.838,1.622,1.016,34.579,455.654,194.55,68.87
102.116,49.151,132.497,674.455,995.932,93.25,0.677,0.0,29.643,378.78,163.56,61.83
136.866,31.498,253.626,713.142,958.587,118.053,1.778,0.227,27.074,412.765,226.13,70.87
192.118,38.761,214.92,711.547,963.849,118.346,1.545,5.8,29.216,425.871,276.21,72.86
98.083,29.372,251.474,672.003,1003.622,117.005,0.71,4.251,71.292,340.546,184.27,67.37
98.601,4.784,254.372,668.803,991.044,94.884,0.647,7.397,43.548,321.015,177.46,64.73
98.172,51.952,254.947,666.038,996.533,116.151,1.622,3.143,41.842,455.654,192.65,67.99
97.86,31.157,244.891,650.137,979.804,116.741,0.704,0.011,35.58,353.846,182.74,67.12
185.031,38.837,215.771,712.82,966.104,118.346,1.557,0.0,29.544,420.798,269.04,72.76
97.301,30.788,79.261,693.758,1009.285,93.701,0.695,0.0,29.85,371.616,138.53,54.68
98.313,4.127,254.184,670.553,1028.848,95.467,0.644,7.217,35.118,314.365,177.04,63.64
136.853,37.452,237.998,705.286,969.008,117.567,1.706,0.433,29.613,399.644,223.96,69.38
149.214,32.597,253.817,712.912,958.553,117.932,1.778,0.227,29.577,412.744,239.48,71.22
97.301,29.748,144.187,693.845,1020.568,91.978,0.677,0.0,29.951,372.548,155.37,59.8
99.279,24.725,114.044,694.344,1002.215,94.135,0.687,0.16,29.478,374.971,147.77,57.38
97.311,44.586,135.819,664.605,994.816,92.7,0.727,0.319,29.539,369.963,157.87,60.67
99.359,26.289,62.275,693.762,1001.022,93.683,1.217,7.599,28.968,386.98,134.7,54.2
97.871,30.708,266.568,654.891,985.424,117.885,0.786,0.113,35.035,352.783,188.36,67.83
98.104,28.529,116.791,757.546,991.931,92.608,0.68,0.0,29.236,374.148,148.64,58.29
98.927,50.916,257.619,665.832,990.472,117.625,1.625,0.959,35.516,451.493,193.78,68.66
97.86,31.157,233.872,650.395,979.804,116.754,0.704,0.0,35.58,353.852,179.83,66.49
150.678,33.578,253.838,712.912,959.622,117.926,1.778,0.021,30.845,412.744,241.34,71.8
136.906,31.618,252.477,713.212,958.866,118.058,1.844,0.227,27.074,412.764,225.9,69.84
97.328,1.384,51.174,874.344,493.2,90.775,8.754,75.349,45.69,353.002,120.06,47.15
100.534,48.113,130.253,675.793,989.758,93.026,0.695,0.257,30.801,377.942,160.95,61.63
97.301,45.956,144.136,677.194,994.837,92.7,0.745,0.353,29.855,362.35,160.54,61.08
98.104,16.141,111.091,757.546,993.281,93.002,0.77,0.012,29.159,360.708,143.08,56.15
97.301,29.493,234.81,665.147,1007.661,116.18,0.979,0.216,52.7,351.38,179.09,64.96
97.301,29.267,144.187,693.845,1021.053,91.978,0.677,0.0,30.041,372.548,155.22,59.76
97.86,31.141,232.849,650.395,947.437,115.768,0.703,0.28,35.66,354.385,179.44,66.16
98.167,1.556,39.805,802.47,503.346,97.793,0.318,75.349,42.195,307.92,117.85,46.77
98.104,16.141,111.091,757.546,990.042,93.113,0.771,0.0,31.489,361.538,143.07,55.58
97.678,0.902,77.593,797.725,486.322,95.361,8.347,73.206,31.424,347.279,127.02,50.0
97.301,28.264,144.309,693.845,1029.956,91.457,0.675,0.0,29.955,372.548,154.95,58.88
97.301,25.21,64.408,693.762,1003.221,93.693,1.197,5.802,29.229,387.181,132.76,53.61
149.214,32.597,253.817,712.912,958.553,117.932,1.778,0.227,29.577,412.744,239.48,71.22
97.875,31.113,267.863,655.643,985.118,116.156,0.772,0.113,34.72,353.281,188.84,67.86
98.253,4.724,77.026,808.89,487.161,98.035,7.901,73.094,31.467,347.618,128.76,50.45
98.145,30.759,121.32,694.121,1002.495,92.499,0.695,0.0,29.478,375.127,150.49,58.45
97.301,1.556,39.805,807.956,503.346,97.793,0.318,75.349,42.195,333.988,116.95,46.05
151.582,33.278,253.838,712.912,957.442,117.878,1.713,0.224,30.7,414.372,242.18,71.84
98.249,3.274,249.388,669.071,992.106,94.284,0.631,7.208,36.85,315.394,175.29,62.84
98.375,1.556,65.463,799.982,498.904,97.48,8.245,75.349,40.73,327.713,124.82,49.02
136.906,31.618,252.477,713.212,958.865,118.058,1.844,0.227,27.074,412.764,225.9,69.84
98.249,3.274,249.346,669.716,1029.035,93.91,0.663,7.208,35.073,317.062,175.42,63.19
97.301,27.388,238.43,674.291,1004.52,116.388,0.688,5.863,68.256,326.608,179.37,65.47
98.167,1.556,39.805,807.956,503.346,97.793,0.318,70.286,41.984,329.687,117.86,46.85
97.804,38.452,79.737,742.591,1137.465,116.251,0.885,0.164,31.359,351.457,142.3,55.33
98.249,3.274,251.491,670.553,1029.035,95.541,0.631,7.208,35.118,315.933,175.98,63.49
97.327,1.404,56.735,874.261,493.2,90.96,8.754,75.349,45.791,352.699,121.54,47.81
97.309,31.075,100.017,692.213,1015.872,90.775,0.692,0.065,31.72,447.398,144.14,56.4
98.381,1.556,65.463,811.124,498.904,97.693,8.296,75.349,40.171,327.572,124.85,49.35
97.301,29.297,108.813,691.941,1018.193,90.878,0.694,0.0,31.542,411.533,145.87,56.99
152.736,39.778,253.838,712.912,957.442,117.926,1.778,0.227,30.865,412.744,245.52,71.93
97.599,39.429,72.101,729.42,1145.692,116.541,0.898,0.307,30.877,336.402,140.39,54.76
98.145,31.267,128.653,693.812,1002.215,92.499,0.695,0.0,29.478,451.745,152.59,58.66
101.28,48.606,132.497,673.864,996.068,92.907,0.695,0.278,29.643,375.558,162.5,61.76
97.623,44.714,70.254,742.714,1124.63,116.305,0.869,3.703,30.855,312.72,141.61,55.1
99.364,15.85,114.044,676.988,1002.215,94.135,0.687,0.0,29.472,375.216,144.91,56.67
98.163,4.718,68.563,643.35,467.305,97.693,8.035,74.952,41.378,340.857,125.92,49.52
97.458,45.324,137.138,678.257,994.825,94.46,0.727,0.318,29.678,368.724,158.65,61.02
