gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,242.61,50.27,1,1,0.0931
1,166.47,47.62,0,0,0.1203
1,311.93,58.48,1,1,0.0298
1,398.46,48.92,1,1,0.2886
1,205.36,44.57,1,0,0.0695
2,191.23,53.39,0,1,0.0274
2,184.27,55.87,1,0,0.0095
2,205.98,58.02,1,0,0.0297
2,217.34,59.05,0,1,0.0206
2,213.14,60.2,1,1,0.004
3,252.46,66.25,1,0,0.1049
3,237.15,62.66,1,0,0.0502
3,247.36,63.48,1,0,0.0796
3,209.22,59.71,1,0,0.0065
3,225.89,61.03,1,1,0.0188
4,186.79,53.93,1,1,0.0148
4,166.47,45.78,0,0,0.1146
4,206.73,58.78,1,0,0.0125
4,214.9,63.18,1,0,0.02
4,233.88,67.34,1,0,0.0523
5,199.89,55.96,1,1,0.0318
5,195.54,60.93,1,0,0.0174
5,212.08,68.86,0,0,0.0621
5,248.86,66.4,1,1,0.0423
5,219.83,60.7,1,1,0.0262
6,184.27,56.06,1,1,0.0
6,241.73,56.9,0,1,0.0996
6,195.54,60.93,1,1,0.0
6,212.37,62.22,1,0,0.0009
6,184.27,56.06,1,1,0.0
7,183.79,57.71,0,0,0.0041
7,189.51,59.37,0,0,0.0074
7,155.91,47.24,0,0,0.1169
7,195.54,60.93,1,1,0.0
7,231.41,60.15,1,1,0.0647
8,182.93,58.39,0,0,0.0121
8,185.84,59.91,0,0,0.0157
8,183.64,56.5,0,0,0.0042
8,192.47,59.45,1,1,0.0005
8,359.15,53.35,0,1,0.3236
9,183.11,57.35,1,0,0.0038
9,179.86,51.93,0,0,0.0423
9,202.03,58.68,1,1,0.03
9,184.33,58.31,0,0,0.0068
9,237.9,67.6,1,1,0.0156
10,188.31,61.21,1,0,0.018
10,188.31,61.21,1,0,0.018
10,188.31,61.21,1,0,0.018
10,188.31,61.21,1,0,0.018
10,188.31,61.21,1,0,0.018
11,184.1,56.83,1,1,0.0079
11,179.67,48.86,1,1,0.0788
11,188.31,61.21,1,1,0.0
