gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,268.47,55.12,1,1,0.4993
1,234.53,52.32,0,0,0.7478
1,321.38,59.94,0,1,0.4885
1,423.81,56.82,1,1,2.1913
1,254.45,55.48,1,1,0.2727
2,266.72,53.61,1,1,0.6529
2,233.3,51.26,1,0,0.9373
2,320.82,62.94,1,0,0.3312
2,255.65,56.03,1,1,0.2409
2,283.17,57.97,1,0,0.729
3,252.26,53.58,1,1,0.2751
3,229.05,55.63,0,0,0.1617
3,325.98,66.59,1,0,0.318
3,359.47,64.76,1,0,0.4683
3,275.15,52.62,1,1,0.4671
4,251.54,58.35,1,0,0.162
4,239.79,56.99,0,0,0.0399
4,272.69,56.75,1,0,0.1383
4,325.98,66.59,1,1,0.0
4,348.99,64.82,1,1,0.2738
5,232.39,56.96,0,0,0.1057
5,217.54,54.3,0,0,0.2612
5,169.19,52.58,0,0,0.6971
5,270.94,55.67,1,1,0.2727
5,325.98,66.59,1,1,0.0
6,266.71,50.96,1,1,0.361
6,250.2,56.02,0,1,0.096
6,342.94,64.98,1,1,0.211
6,327.87,72.94,1,0,0.4147
6,334.47,66.9,1,0,0.0938
7,276.8,53.64,0,1,0.3443
7,289.58,54.42,0,1,0.3805
7,325.98,66.59,1,1,0.0
7,263.73,51.95,0,1,0.3124
7,327.87,72.94,1,1,0.0
8,230.35,48.77,0,0,0.119
8,289.21,52.67,0,1,0.4577
8,339.74,63.52,1,1,0.2018
8,255.36,59.47,1,0,0.0656
8,323.96,67.6,1,0,0.0513
9,236.01,56.87,0,0,0.0632
9,258.6,55.65,0,1,0.1452
9,278.72,57.12,1,1,0.2697
9,297.4,60.82,1,0,0.082
9,327.87,72.94,1,1,0.0
10,239.46,55.24,1,0,0.0616
10,212.6,54.25,1,0,0.2587
10,326.23,69.59,1,0,0.0949
10,327.88,68.31,1,1,0.0528
10,320.82,62.94,1,1,0.0
11,214.9,52.98,0,1,0.0708
11,314.14,68.35,1,0,0.0942
11,169.19,52.58,0,0,0.387
11,263.73,51.95,0,1,0.2744
11,273.94,56.28,1,1,0.2237
12,227.67,54.4,1,0,0.1117
12,203.27,53.83,0,0,0.084
12,314.14,68.35,1,1,0.0
12,326.23,69.59,1,1,0.0
12,335.07,71.88,1,1,0.0844
13,224.18,52.35,1,1,0.1138
13,249.44,56.89,1,0,0.0706
13,182.39,55.64,0,0,0.2724
13,306.27,68.47,1,0,0.0686
13,244.7,55.22,1,1,0.0455
14,244.91,54.4,0,1,0.0652
14,239.86,55.52,0,0,0.0154
14,188.95,54.32,0,0,0.2052
14,277.62,61.39,1,0,0.1743
14,308.11,64.94,1,1,0.1592
15,251.54,58.35,1,1,0.0
15,306.27,68.47,1,1,0.0
15,201.99,55.07,0,0,0.102
15,263.73,51.95,0,1,0.2744
15,227.67,54.4,1,1,0.0
16,244.7,55.44,1,1,0.0467
16,251.54,58.35,1,1,0.0
16,241.4,53.65,1,1,0.0867
16,189.59,54.86,0,0,0.2023
16,252.17,54.24,0,1,0.1226
17,246.28,55.83,1,1,0.0523
17,251.54,58.35,1,1,0.0
17,197.34,55.46,0,0,0.1474
17,261.75,53.9,1,1,0.1923
17,258.37,53.77,0,1,0.1819
18,227.02,54.65,0,0,0.0145
18,182.26,55.51,0,0,0.2717
18,241.01,51.86,0,1,0.1785
18,241.01,51.86,0,1,0.1785
18,241.01,51.86,0,1,0.1785
19,236.7,55.83,1,0,0.0396
19,179.22,53.26,0,0,0.2944
19,309.86,51.1,1,1,0.5912
19,249.44,56.89,1,1,0.0
19,251.54,58.35,1,1,0.0
20,224.25,53.01,1,1,0.0801
20,208.09,55.11,0,0,0.0604
20,249.44,56.89,1,1,0.0
20,251.54,58.35,1,1,0.0
20,341.39,62.77,1,1,0.3366
21,220.07,50.79,1,1,0.1961
21,182.39,55.64,0,0,0.2724
21,255.71,54.25,1,1,0.1514
21,243.25,54.83,1,1,0.078
21,246.91,55.07,1,1,0.0874
22,222.42,54.46,1,0,0.0457
22,219.53,54.57,0,0,0.0625
22,247.28,54.64,1,1,0.1091
22,233.17,53.31,0,1,0.0754
22,244.35,55.35,1,1,0.0641
23,228.4,54.5,0,0,0.0519
23,179.43,54.48,0,0,0.288
23,255.41,56.41,1,1,0.0578
23,263.73,51.95,0,1,0.2919
23,323.15,60.3,1,1,0.2007
24,223.95,54.49,1,0,0.0134
24,194.79,54.35,0,0,0.1546
24,255.95,56.56,1,1,0.0592
24,236.32,55.04,1,0,0.0424
24,263.73,51.95,0,1,0.2919
25,228.99,53.23,1,1,0.0804
25,182.07,54.49,0,0,0.2652
25,236.32,55.04,1,1,0.0
25,212.6,54.25,1,1,0.0
25,249.44,56.89,1,1,0.0
26,221.57,53.83,1,1,0.0345
26,181.68,54.15,0,0,0.2683
26,302.35,50.87,0,1,0.5607
26,234.45,53.16,0,1,0.1019
26,220.44,54.48,1,0,0.0172
27,227.91,51.36,1,1,0.171
27,221.8,54.38,1,1,0.013
27,242.68,54.99,1,1,0.0552
27,231.11,52.66,1,1,0.116
27,221.11,54.06,1,1,0.0232
28,244.93,54.93,1,1,0.0749
28,182.13,55.09,0,0,0.2681
28,233.56,53.83,1,1,0.069
28,270.59,55.33,0,1,0.2016
28,249.44,56.89,1,1,0.0
29,230.55,53.87,1,1,0.0662
29,194.51,56.69,0,0,0.2041
29,216.5,54.51,0,0,0.0342
29,241.71,53.29,0,1,0.1047
29,236.32,55.04,1,1,0.0
30,220.44,54.48,1,1,0.0
30,212.6,54.25,1,1,0.0
30,246.8,55.13,1,1,0.0841
30,212.6,54.25,1,1,0.0
30,212.6,54.25,1,1,0.0
31,225.84,54.15,1,1,0.0245
31,236.32,55.04,1,1,0.0
31,225.84,54.15,1,1,0.0245
31,225.84,54.15,1,1,0.0245
31,225.84,54.15,1,1,0.0245
32,231.11,53.89,1,1,0.0699
32,223.67,56.64,0,0,0.1151
32,205.41,54.87,1,0,0.0706
32,224.36,54.86,1,0,0.0201
32,190.34,53.12,0,0,0.2024
33,246.01,54.57,1,1,0.0833
33,179.62,54.71,0,0,0.2108
33,226.48,51.26,1,1,0.2241
33,221.06,53.88,1,1,0.139
33,341.76,60.95,1,1,0.3242
34,247.33,54.26,1,1,0.0997
34,234.88,54.37,0,1,0.0389
34,249.44,56.89,1,1,0.0
34,362.71,60.98,1,1,0.4929
34,236.7,56.87,1,0,0.0467
35,214.61,52.13,1,1,0.1692
35,193.02,54.54,0,0,0.1028
35,226.79,54.21,1,1,0.0904
35,236.32,55.04,1,1,0.0
35,293.97,59.62,1,1,0.1546
36,228.65,53.49,1,1,0.1062
36,192.93,57.46,0,0,0.1759
36,233.89,53.63,1,1,0.0805
36,236.32,55.04,1,1,0.0
36,263.73,51.95,0,1,0.2817
37,223.73,55.06,1,0,0.1028
37,223.73,55.06,1,0,0.1028
37,263.73,51.95,0,1,0.2817
37,195.51,55.07,0,0,0.0816
37,405.15,49.37,0,1,1.0926
38,236.79,53.34,1,1,0.1429
38,226.6,55.14,0,0,0.0239
38,274.21,54.58,0,1,0.2393
38,411.29,49.71,0,1,1.1198
38,476.58,49.44,0,1,1.5822
39,226.95,53.56,1,1,0.0871
39,235.05,54.41,0,1,0.0992
39,236.87,53.9,1,1,0.125
39,240.29,53.8,1,1,0.1521
39,303.0,59.4,1,1,0.1489
40,223.73,55.06,1,1,0.0
40,224.25,54.72,0,1,0.0193
40,249.44,56.89,1,1,0.0
40,233.49,53.03,1,1,0.1377
40,250.63,55.19,1,1,0.0946
41,213.25,54.92,1,0,0.0641
41,197.98,54.72,0,0,0.0612
41,463.95,50.3,0,1,1.4687
41,226.93,56.14,1,0,0.0652
41,219.81,54.99,1,0,0.0322
42,245.37,55.35,1,1,0.0915
42,218.94,54.03,0,1,0.0536
42,213.25,54.92,1,1,0.0
42,226.93,56.14,1,1,0.0
42,263.73,51.95,0,1,0.2972
43,230.29,53.97,1,1,0.0807
43,203.5,54.58,0,0,0.0224
43,238.77,54.39,1,1,0.1283
43,261.0,57.28,1,1,0.0968
43,369.44,63.62,0,1,0.4834
44,230.29,54.39,1,1,0.0651
44,197.98,54.72,0,0,0.0612
44,226.93,56.14,1,1,0.0
44,391.95,53.19,0,1,0.8788
44,240.29,53.47,1,1,0.1613
45,229.72,54.28,1,1,0.0652
45,192.7,52.61,0,0,0.1625
45,357.82,55.54,0,1,0.5772
45,323.93,56.7,0,1,0.3445
45,263.73,51.95,0,1,0.2972
46,213.25,54.92,1,1,0.0
46,208.46,54.07,0,1,0.0508
46,274.58,54.14,1,1,0.2555
46,236.18,53.94,1,1,0.1191
46,223.73,55.06,1,1,0.0
47,301.29,53.57,1,1,0.4615
47,232.5,63.63,0,0,0.2964
47,223.73,55.06,1,1,0.0
47,219.81,54.99,1,1,0.0
47,223.73,55.06,1,1,0.0
48,213.25,54.92,1,1,0.0
48,195.08,55.09,0,0,0.0852
48,223.73,55.06,1,1,0.0
48,263.73,51.95,0,1,0.2972
48,474.99,46.73,0,1,1.6429
