PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
153.565,33.51,257.352,707.296,1012.154,118.185,12.541,72.263,76.768,5.785,245.45,67.42
98.06,23.974,29.143,623.292,537.074,93.205,17.121,74.498,113.954,148.527,121.93,44.58
98.077,18.081,73.24,557.112,486.617,98.063,14.645,73.89,111.668,148.356,131.3,49.51
111.546,44.215,265.829,735.639,1008.8,118.216,12.814,61.073,72.125,51.614,207.23,64.92
97.717,22.482,61.426,666.078,543.386,117.729,13.79,74.514,107.581,173.483,129.74,46.85
129.702,31.652,263.16,731.004,992.488,117.257,12.338,63.039,73.128,52.164,221.36,65.65
111.341,44.733,270.226,687.277,1012.672,116.961,9.84,61.017,74.256,54.941,208.23,65.57
146.871,32.461,257.289,678.26,1012.154,118.183,12.16,75.349,76.768,2.821,238.0,67.14
98.348,40.701,265.924,710.598,872.718,117.642,12.347,71.443,74.999,0.0,191.7,64.67
134.586,44.077,265.811,728.693,1018.888,118.207,12.305,61.735,73.409,55.819,231.34,66.71
133.051,39.602,265.34,729.057,1007.243,118.223,12.817,59.842,68.451,61.351,228.1,66.44
97.816,36.719,242.402,731.308,835.319,117.572,15.578,72.54,73.21,34.966,183.54,62.13
98.085,44.009,73.933,685.839,597.246,117.739,16.19,75.349,114.625,188.71,140.74,51.49
98.356,40.693,261.04,712.075,839.883,113.083,12.469,71.573,76.023,51.686,190.3,63.2
98.052,25.843,31.556,629.693,519.527,92.45,16.915,75.349,114.213,121.163,123.13,45.48
129.257,35.111,264.005,729.949,1009.525,117.038,12.971,62.262,73.869,49.853,222.31,66.03
99.663,7.182,180.365,721.683,837.831,117.217,16.699,70.489,70.621,56.472,159.4,54.99
97.301,3.604,184.897,721.641,837.654,116.577,16.937,75.31,70.205,55.366,156.94,53.52
97.656,26.139,262.539,727.295,857.55,116.987,10.798,71.85,80.859,44.74,185.29,62.91
97.301,7.182,184.654,721.138,838.059,116.603,16.699,75.349,70.621,55.241,158.05,54.15
99.663,7.173,203.863,721.138,839.653,117.217,16.699,70.489,70.621,55.366,165.6,56.73
97.607,26.447,246.472,727.664,840.899,117.323,10.733,71.65,80.916,45.303,181.04,61.6
97.735,43.686,63.698,667.273,564.093,116.997,17.166,75.349,106.947,189.167,137.39,50.6
98.348,40.671,265.924,710.598,872.718,117.638,12.347,71.443,77.495,0.0,191.69,64.64
152.756,33.51,257.352,707.748,1012.457,118.087,12.554,70.266,76.734,5.785,244.61,67.16
97.686,25.054,222.799,721.279,834.05,117.341,10.814,75.241,86.649,37.626,174.37,57.22
97.798,45.965,88.92,617.907,606.174,117.705,15.703,75.195,113.628,297.698,144.89,52.95
97.735,43.686,69.383,666.604,560.125,118.559,17.118,75.349,109.908,189.167,138.88,51.25
97.672,26.281,225.162,725.2,840.334,111.547,10.792,71.937,79.942,42.575,175.42,58.0
100.602,52.397,95.564,687.008,588.225,117.704,13.624,75.349,115.979,279.122,151.81,53.34
99.405,28.803,170.353,711.964,907.769,115.132,13.531,75.349,81.174,37.349,163.81,55.05
99.701,29.478,193.425,714.441,854.96,117.156,13.256,70.538,66.574,53.017,170.24,56.75
99.726,5.678,198.908,721.631,853.28,117.169,14.613,70.988,70.079,52.626,163.92,56.04
98.077,22.812,79.392,550.604,486.617,98.385,14.582,73.967,109.326,177.946,134.46,50.33
98.072,22.721,72.665,554.84,485.308,98.376,14.69,71.819,111.811,148.361,132.65,50.07
97.793,50.528,97.125,685.868,595.775,117.704,13.611,75.214,116.132,278.094,148.69,53.06
97.743,25.661,241.222,726.432,840.013,117.142,10.706,71.939,80.869,52.483,179.53,60.62
97.665,26.447,230.406,727.284,840.334,113.533,11.19,71.825,80.352,45.303,176.85,58.26
98.06,26.795,40.344,623.292,537.074,94.787,17.121,74.887,113.954,148.527,125.81,45.92
97.607,26.447,245.885,726.027,846.804,117.257,10.733,73.676,81.165,45.273,180.9,60.77
99.663,25.293,203.863,721.138,839.653,117.217,16.699,70.489,70.621,55.366,171.54,57.06
98.35,33.581,262.346,716.113,872.718,117.643,12.397,71.574,74.433,57.521,188.44,63.18
97.806,45.958,84.036,658.119,595.775,117.706,15.825,75.349,114.146,292.425,143.68,52.44
97.716,22.482,50.423,666.078,543.386,117.729,13.626,74.522,107.03,173.483,126.83,46.56
97.665,26.366,238.76,727.284,858.156,117.021,10.731,71.843,79.676,45.857,179.1,59.77
97.806,45.958,84.036,658.119,595.775,117.706,15.825,75.233,114.146,292.425,143.68,52.44
99.772,5.678,198.612,722.107,853.28,117.169,13.266,73.354,78.246,52.626,163.89,55.62
97.665,26.447,237.757,727.284,858.079,117.027,10.731,71.85,80.869,45.876,178.86,59.62
97.665,26.447,233.757,727.284,839.769,117.027,10.731,71.925,80.869,46.126,177.74,59.02
97.665,26.447,233.757,727.284,725.212,117.027,10.731,71.925,80.869,46.126,177.31,58.98
