PC,FA,SC,SF,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,TOTAL_BINDER,GWP,w/b,b/a,SCM%,CAGG%,FAGG%,7day,28day,56day,PC%,FA%,SC%,AEA_pct,WR_HR_pct,WR_pct,ACC_pct
222.488,88.995,133.492,0.0,800.955,919.615,156.038,0.2781,0.0,2.5029,0.0,444.975,303.085,0.3506668913983932,0.2586206896551724,0.49999887634136747,0.5344827586206896,0.46551724137931033,51.9175,67.1894,69.9588,0.5000011236586325,0.2,0.29999887634136746,0.0006249789313992359,0.0,0.005624810382593123,0.0
224.267,0.0,149.512,0.0,723.233,1127.27,166.124,0.0,0.0,1.6352,0.0,373.779,280.554,0.4444444444444444,0.2019877838620094,0.4000010701510786,0.6091695068854253,0.3908304931145748,31.0353,44.5806,,0.5999989298489214,0.0,0.4000010701510786,0.0,0.0,0.004374777609217279,0.0
224.267,0.0,149.512,0.0,831.807,889.95,168.497,0.2929,0.7008,0.0,0.0,373.779,279.958,0.45079311571811154,0.2170916104885881,0.4000010701510786,0.5168847868775908,0.48311521312240924,27.4556,37.6088,,0.5999989298489214,0.0,0.4000010701510786,0.0007836181272870236,0.001874904689664548,0.0,0.0
225.454,106.794,23.732,0.0,720.86,1142.103,135.866,0.0556,0.8899,1.1124,0.0,355.98,283.669,0.3816675094106411,0.19108269997847513,0.3666666666666667,0.6130572641539311,0.38694273584606886,39.1385,51.0568,58.0718,0.6333333333333333,0.3,0.06666666666666667,0.00015618854991809598,0.002499859542663914,0.003124894656994424,0.0
228.421,97.895,0.0,0.0,741.625,1127.27,130.526,0.063,0.0,1.2236,0.0,326.316,277.594,0.39999877419433927,0.1746037096787139,0.3000006129028304,0.6031746031746031,0.3968253968253968,33.4888,41.9792,46.1161,0.6999993870971697,0.3000006129028304,0.0,0.00019306439157076866,0.0,0.0037497395162855956,0.0
228.421,97.895,0.0,0.0,771.29,1103.538,130.526,0.2225,0.0,1.2236,0.0,326.316,277.583,0.39999877419433927,0.17405116629365466,0.3000006129028304,0.5886075949367089,0.4113924050632911,30.268,42.127,48.5391,0.6999993870971697,0.3000006129028304,0.0,0.0006818543988015242,0.0,0.0037497395162855956,0.0
228.421,97.895,0.0,0.0,771.29,1103.538,130.526,0.2225,0.2966,1.2236,0.0,326.316,277.583,0.39999877419433927,0.17405116629365466,0.3000006129028304,0.5886075949367089,0.4113924050632911,32.5109,44.1609,51.1043,0.6999993870971697,0.3000006129028304,0.0,0.0006818543988015242,0.000908934897458571,0.0037497395162855956,0.0
230.2,94.928,265.205,0.0,732.132,952.84,144.765,0.0,0.0,2.9664,0.0,590.333,347.829,0.2452259995629585,0.3503518159352203,0.6100505985604735,0.5654930764428133,0.4345069235571867,64.6522,79.8643,88.3755,0.3899494014395265,0.1608041562982249,0.4492464422622486,0.0,0.0,0.005024960488393797,0.0
231.387,0.0,154.258,0.0,633.644,1186.6,154.258,0.241,1.9282,0.0,0.0,385.645,289.256,0.4,0.21186445333702514,0.4,0.6518906256523851,0.34810937434761496,33.1471,42.2419,,0.6,0.0,0.4,0.0006249270702313658,0.004999935173527467,0.0,0.0
231.387,0.0,154.258,0.0,641.357,1186.6,154.258,0.241,1.9282,0.0,0.0,385.645,289.276,0.4,0.21097049875899707,0.4,0.6491399961815294,0.3508600038184706,32.4628,39.5966,,0.6,0.0,0.4,0.0006249270702313658,0.004999935173527467,0.0,0.0
231.387,0.0,154.258,0.0,732.726,1085.739,133.492,0.3708,0.0,1.8911,0.0,385.645,289.14,0.3461525496246548,0.21207171982963652,0.4,0.5970634573665151,0.40293654263348483,44.7733,59.2608,60.7084,0.6,0.0,0.4,0.0009615060483061846,0.0,0.004903732707529195,0.0
231.387,0.0,154.258,0.0,768.324,919.615,177.99,0.0593,0.0,1.2051,0.0,385.645,288.618,0.46153846153846156,0.2284709340799638,0.4,0.5448153043445291,0.455184695655471,35.6287,54.641,,0.6,0.0,0.4,0.00015376836209427384,0.0,0.0031248946569951,0.0
231.387,0.0,154.258,0.0,771.29,1023.443,154.258,0.1112,0.0,1.6315,0.0,385.645,289.01,0.4,0.21487597319489862,0.4,0.5702480536102027,0.42975194638979725,36.6518,46.8943,53.179,0.6,0.0,0.4,0.0002883480921565472,0.0,0.0042305747513795575,0.0
231.387,0.0,154.258,0.0,786.123,1008.61,154.258,0.1112,0.0,1.4832,0.0,385.645,288.993,0.4,0.2148759731948986,0.4,0.5619833145097348,0.4380166854902651,36.0331,49.8146,,0.6,0.0,0.4,0.0002883480921565472,0.0,0.0038460241932247383,0.0
231.387,0.0,154.258,0.0,806.888,1011.577,153.665,0.0,0.0,1.7798,0.0,385.645,289.058,0.39846231637905327,0.21207171982963652,0.4,0.5562807092795297,0.4437192907204703,43.3173,59.4282,63.8159,0.6,0.0,0.4,0.0,0.0,0.004615125309534378,0.0
231.387,0.0,154.258,0.0,806.888,1070.906,173.837,0.0,0.0,1.854,0.0,385.645,289.278,0.45076949007506906,0.2053713027094559,0.4,0.5703000435617539,0.4296999564382462,39.2657,63.6157,,0.6,0.0,0.4,0.0,0.0,0.004807530241530923,0.0
231.387,0.0,154.258,0.0,857.319,949.28,153.665,0.0,1.6686,1.6686,0.0,385.645,288.959,0.39846231637905327,0.21346463714415873,0.4,0.5254514145086984,0.47454858549130163,37.606,52.4174,,0.6,0.0,0.4,0.0,0.0043267772173778305,0.0043267772173778305,0.0
233.76,0.0,156.038,0.0,560.668,1216.265,156.038,0.1112,0.7416,0.0,0.0,389.798,292.132,0.40030477324152514,0.21936561479808186,0.40030477324152514,0.6844743161391004,0.31552568386089963,23.7352,40.2194,,0.5996952267584749,0.0,0.40030477324152514,0.0002852759634470026,0.0019025238713336074,0.0,0.0
233.76,0.0,156.631,0.0,672.802,1109.471,157.224,0.2744,0.0,0.5414,0.0,390.39099999999996,292.185,0.40273469419120833,0.2190410784430892,0.40121570425547726,0.6225033987497987,0.3774966012502013,33.0489,42.8119,,0.5987842957445229,0.0,0.40121570425547726,0.000702885056262304,0.0,0.001386814757508788,0.0
233.76,0.0,156.631,0.0,688.228,1109.471,157.224,0.2596,0.7305,0.0,0.0,390.39099999999996,292.225,0.40273469419120833,0.21716149366495724,0.40121570425547726,0.6171617161716172,0.3828382838283828,28.3375,41.0813,,0.5987842957445229,0.0,0.40121570425547726,0.0006649743462306637,0.001871200924196841,0.0,0.0
234.354,0.0,77.129,0.0,771.29,1109.471,153.665,0.2225,0.5933,0.0,0.0,311.483,272.075,0.493333504557231,0.16561540780567016,0.24761865013499934,0.5899053627760252,0.41009463722397477,31.1557,36.7968,,0.7523813498650007,0.0,0.24761865013499934,0.0007143246982958482,0.0019047588471861876,0.0,0.0
234.354,0.0,100.861,0.0,777.223,1067.94,150.698,0.1669,0.4783,0.0,0.0,335.21500000000003,278.202,0.4495562549408588,0.18167229670224258,0.30088450695822083,0.5787781350482315,0.42122186495176844,25.4244,36.5767,,0.6991154930417791,0.0,0.30088450695822083,0.0004978894142550366,0.0014268454573887598,0.0,0.0
234.354,0.0,100.861,0.0,780.19,1067.94,150.698,0.2076,0.419,0.0,0.0,335.21500000000003,278.21,0.4495562549408588,0.18138063880787608,0.30088450695822083,0.5778489608414993,0.4221510391585008,28.4351,35.6482,,0.6991154930417791,0.0,0.30088450695822083,0.0006193040287558155,0.0012499440657451188,0.0,0.0
234.354,0.0,100.861,0.0,780.19,1067.94,150.698,0.2076,0.482,0.0,0.0,335.21500000000003,278.21,0.4495562549408588,0.18138063880787608,0.30088450695822083,0.5778489608414993,0.4221510391585008,27.7525,34.79,,0.6991154930417791,0.0,0.30088450695822083,0.0006193040287558155,0.0014378831496161034,0.0,0.0
234.354,0.0,100.861,0.0,789.089,1067.94,150.698,0.1669,0.0,0.838,0.0,335.21500000000003,278.233,0.4495562549408588,0.18051145135590238,0.30088450695822083,0.5750798722044729,0.4249201277955272,29.0844,38.0361,,0.6991154930417791,0.0,0.30088450695822083,0.0004978894142550366,0.0,0.0024998881314902376,0.0
234.354,0.0,100.861,0.0,789.089,1067.94,150.698,0.2076,0.419,0.0,0.0,335.21500000000003,278.233,0.4495562549408588,0.18051145135590238,0.30088450695822083,0.5750798722044729,0.4249201277955272,27.4067,37.5764,,0.6991154930417791,0.0,0.30088450695822083,0.0006193040287558155,0.0012499440657451188,0.0,0.0
234.354,0.0,100.861,0.0,795.022,1067.94,150.698,0.0371,0.1112,0.0,0.0,335.21500000000003,278.249,0.4495562549408588,0.17993657412228486,0.30088450695822083,0.5732484076433121,0.4267515923566879,29.7946,40.8526,,0.6991154930417791,0.0,0.30088450695822083,0.00011067523827957975,0.0003317273988325948,0.0,0.0
234.354,0.0,100.861,0.0,795.022,1067.94,150.698,0.1854,0.6304,0.0,0.0,335.21500000000003,278.249,0.4495562549408588,0.17993657412228486,0.30088450695822083,0.5732484076433121,0.4267515923566879,27.2343,39.1347,41.0583,0.6991154930417791,0.0,0.30088450695822083,0.0005530778753917543,0.0018805841027344221,0.0,0.0
234.354,0.0,100.861,0.0,795.022,1067.94,150.698,0.2114,0.6341,0.0,0.0,335.21500000000003,278.249,0.4495562549408588,0.17993657412228486,0.30088450695822083,0.5732484076433121,0.4267515923566879,26.4563,35.5072,,0.6991154930417791,0.0,0.30088450695822083,0.0006306400369893035,0.001891621794961766,0.0,0.0
234.354,0.0,156.038,0.0,711.96,1097.605,142.392,0.241,0.8565,0.0,14.2387,390.39200000000005,292.709,0.36474108075985157,0.21573803648943257,0.3996956904854607,0.6065573770491803,0.39344262295081966,31.2057,43.6976,,0.6003043095145392,0.0,0.3996956904854607,0.0006173282239374338,0.0021939486464830375,0.0,0.03647282731194165
234.354,0.0,156.038,0.0,717.893,1038.275,156.038,0.2744,0.0,2.4473,0.0,390.39200000000005,292.505,0.3996956904854607,0.2222976389502599,0.3996956904854607,0.5912162162162162,0.40878378378378377,32.233,44.4975,,0.6003043095145392,0.0,0.3996956904854607,0.0007028832558026217,0.0,0.006268827230050131,0.0
234.354,0.0,156.038,0.0,726.792,1067.94,156.631,0.1965,1.4647,0.0,0.0,390.39200000000005,292.638,0.4012146765302567,0.2175210560685384,0.3996956904854607,0.5950414880884723,0.40495851191152776,29.9577,41.5409,42.7475,0.6003043095145392,0.0,0.3996956904854607,0.0005033402323805217,0.003751869915357507,0.0,0.0
234.947,0.0,127.56,0.0,706.027,1056.074,163.158,0.1594,0.0,0.6786,0.0,362.507,285.643,0.45008234323750984,0.20572430297695762,0.35188286019304454,0.5993265993265994,0.4006734006734007,23.2353,36.2894,,0.6481171398069554,0.0,0.35188286019304454,0.00043971564686905433,0.0,0.0018719638517273544,0.0
234.947,0.0,127.56,0.0,706.027,1056.074,163.158,0.1594,0.6786,0.0,0.0,362.507,285.643,0.45008234323750984,0.20572430297695762,0.35188286019304454,0.5993265993265994,0.4006734006734007,27.4411,36.864,,0.6481171398069554,0.0,0.35188286019304454,0.00043971564686905433,0.0018719638517273544,0.0,0.0
234.947,0.0,156.631,0.0,608.726,1115.404,163.158,0.1112,0.0,0.7342,0.0,391.578,293.285,0.41666794355147635,0.22711628473490975,0.39999948924607615,0.6469372959115611,0.35306270408843876,29.0959,39.1393,,0.6000005107539239,0.0,0.39999948924607615,0.00028397918166933795,0.0,0.0018749776545110427,0.0
234.947,0.0,156.631,0.0,688.228,1103.538,132.899,0.4413,0.0,3.708,0.0,391.578,293.448,0.33939342864001554,0.21854304635761587,0.39999948924607615,0.6158940397350993,0.3841059602649006,32.569,46.4909,,0.6000005107539239,0.0,0.39999948924607615,0.001126978533009702,0.0,0.009469377748470372,0.0
234.947,0.0,156.631,0.0,713.74,1038.275,158.411,0.2225,0.0,0.9789,0.0,391.578,293.272,0.40454519916849263,0.22350151111719932,0.39999948924607615,0.5926176431137862,0.4073823568862139,30.5498,40.6349,52.6114,0.6000005107539239,0.0,0.39999948924607615,0.0005682137403006088,0.0,0.002499885080360746,0.0
234.947,0.0,156.631,0.0,741.625,1038.275,163.158,0.1038,0.0,0.0,0.0,391.578,293.345,0.41666794355147635,0.21999999999999997,0.39999948924607615,0.5833333333333334,0.41666666666666663,28.2563,43.1564,,0.6000005107539239,0.0,0.39999948924607615,0.00026508128648630654,0.0,0.0,0.0
234.947,0.0,156.631,0.0,756.458,1038.275,155.445,0.1112,0.8751,0.0,0.0,391.578,293.383,0.3969707184775447,0.21818175739789702,0.39999948924607615,0.5785122355247271,0.42148776447527286,28.8523,43.7719,,0.6000005107539239,0.0,0.39999948924607615,0.00028397918166933795,0.0022348037938744393,0.0,0.0
234.947,0.0,156.631,0.0,777.816,1067.94,145.952,0.1001,0.0,0.9159,0.0,391.578,293.549,0.3727277834811966,0.21215046842594576,0.39999948924607615,0.5785921866162158,0.4214078133837842,36.4675,48.504,,0.6000005107539239,0.0,0.39999948924607615,0.00025563233889479075,0.0,0.0023389975943430455,0.0
234.947,0.0,156.631,0.0,793.242,889.95,173.244,0.1854,0.0,0.2447,0.0,391.578,292.93,0.4424252639320902,0.23264012661657135,0.39999948924607615,0.5287275604922077,0.4712724395077923,27.648,39.351,,0.6000005107539239,0.0,0.39999948924607615,0.00047346888742351857,0.0,0.0006249074258497033,0.0
234.947,0.0,156.631,0.0,830.62,1008.61,154.258,0.0,0.0,1.7131,0.0,391.578,293.467,0.393939393939394,0.2129032258064516,0.39999948924607615,0.5483870967741935,0.45161290322580644,38.3068,59.279,60.2119,0.6000005107539239,0.0,0.39999948924607615,0.0,0.0,0.004374862734871789,0.0
237.32,0.0,83.062,0.0,720.86,1171.768,123.406,0.0667,0.0,0.0,0.0,320.382,276.85,0.38518393667559353,0.16927890742396287,0.25925925925925924,0.619122194113159,0.3808778058868409,22.1494,35.2897,,0.7407407407407407,0.0,0.25925925925925924,0.00020818897441114608,0.0,0.0,0.0
237.32,0.0,94.928,0.0,658.563,1139.136,150.698,0.241,0.0,0.2225,0.0,332.248,279.699,0.45357082661144693,0.1848184818481848,0.2857142857142857,0.6336633663366337,0.36633663366336633,27.7859,35.2322,,0.7142857142857143,0.0,0.2857142857142857,0.0007253617779468187,0.0,0.0006696804796396978,0.0
237.32,0.0,97.301,0.0,665.089,1151.002,138.239,0.2225,0.0,0.0,0.0,334.621,280.387,0.41312111313994043,0.18425343223439794,0.29077971794956087,0.6337799152134997,0.3662200847865003,27.4067,40.8017,,0.7092202820504392,0.0,0.29077971794956087,0.0006649313701152501,0.0,0.0,0.0
237.32,0.0,103.828,0.0,669.836,1127.27,153.665,0.1409,0.0,0.2151,0.0,341.148,282.034,0.450435001817393,0.18983187413541552,0.3043488456622932,0.6272696212688622,0.37273037873113773,20.2189,31.5665,,0.6956511543377067,0.0,0.3043488456622932,0.00041301722419473944,0.0,0.0006305181328906208,0.0
237.32,0.0,154.258,0.0,525.07,1275.595,133.492,0.2596,0.7416,0.9641,14.2387,391.578,295.52,0.3409078140242812,0.21746299283875678,0.393939393939394,0.7084021736414048,0.2915978263585953,44.9625,58.2676,,0.6060606060606061,0.0,0.393939393939394,0.0006629585931776991,0.0018938755496940743,0.002462089289994683,0.036362359478733834
237.32,0.0,154.258,0.0,634.238,1097.605,143.579,0.3152,0.0,0.0,0.0,391.578,295.146,0.36666768817451445,0.22610479125417254,0.393939393939394,0.6337785815457867,0.36622141845421324,28.9087,43.7651,,0.6060606060606061,0.0,0.393939393939394,0.000804948184012368,0.0,0.0,0.0
237.32,0.0,237.32,0.0,704.247,1044.208,147.138,0.1854,0.0,2.0394,0.0,474.64,317.058,0.3099991572560256,0.27146251976745184,0.5,0.5972175434883941,0.40278245651160594,51.042,75.0799,75.1083,0.5,0.0,0.5,0.0003906118321245774,0.0,0.0042967301533703515,0.0
237.32,59.33,0.0,0.0,846.639,1038.275,148.325,0.2336,0.0,0.3708,0.0,296.65,274.214,0.5,0.1573811855607205,0.2,0.5508341494625218,0.44916585053747804,16.1797,23.8329,,0.8,0.2,0.0,0.0007874599696585625,0.0,0.0012499578627970676,0.0
237.32,59.33,0.0,0.0,857.319,1008.61,156.631,0.1224,1.2978,1.0382,0.0,296.65,274.132,0.5279993258048206,0.1589824693222518,0.2,0.5405403956956562,0.4594596043043438,21.5449,29.8798,34.3282,0.8,0.2,0.0,0.00041260744985534265,0.004374852519789737,0.003499747176795889,0.0
237.32,88.995,118.66,0.0,550.582,1172.954,150.698,0.2225,0.0,1.1124,0.0,444.975,314.999,0.33866621720321366,0.25817563427743895,0.4666666666666666,0.6805509139350729,0.31944908606492695,44.2787,58.6852,67.8336,0.5333333333333333,0.2,0.26666666666666666,0.0005000280914646889,0.0,0.0024999157255969438,0.0
237.32,103.828,0.0,0.0,759.424,1142.103,129.933,0.0408,1.0642,0.0,0.0,341.148,288.967,0.3808698863836223,0.17940739205911882,0.3043488456622932,0.6006241299755407,0.3993758700244593,38.1706,47.0546,54.1105,0.6956511543377067,0.3043488456622932,0.0,0.00011959618699180533,0.0031194672107029225,0.0,0.0
237.32,118.66,0.0,0.0,731.539,1079.806,143.579,0.0371,0.0,1.4461,0.0,355.98,293.529,0.40333445699196585,0.19652799439090843,0.3333333333333333,0.5961349163190889,0.4038650836809111,35.1116,46.2962,,0.6666666666666666,0.3333333333333333,0.0,0.00010421933816477269,0.0,0.004062306871161126,0.0
240.287,0.0,160.191,0.0,884.017,978.945,154.258,0.0,0.0,1.8169,0.0,400.478,300.032,0.38518470427838736,0.2149684212560428,0.39999950059678685,0.5254777070063694,0.4745222929936306,38.8864,54.4916,58.1535,0.6000004994032132,0.0,0.39999950059678685,0.0,0.0,0.004536828489943176,0.0
240.287,0.0,192.823,0.0,771.29,949.28,150.698,0.1335,0.3708,0.0,0.0,433.11,308.244,0.34794394033848214,0.2517247191337755,0.4452056059661518,0.5517241379310345,0.4482758620689655,34.7809,47.1602,,0.5547943940338482,0.0,0.4452056059661518,0.00030823578305671026,0.0008561335457485255,0.0,0.0
240.287,80.096,0.0,0.0,806.295,1038.275,153.665,0.0,0.5933,0.0,0.0,320.38300000000004,284.03,0.4796290689580907,0.17368980304352777,0.2500007803160592,0.5628818640658798,0.4371181359341201,27.5393,37.5318,42.9716,0.7499992196839407,0.2500007803160592,0.0,0.0,0.0018518460717271146,0.0,0.0
240.287,88.995,88.995,0.0,671.616,1038.275,158.411,0.1483,0.0,1.2978,0.0,418.27700000000004,310.094,0.37872271246088113,0.24462202561449825,0.42553140622123614,0.6072170682224773,0.39278293177752266,38.2843,55.63,,0.5744685937787638,0.21276570311061807,0.21276570311061807,0.0003545497361787653,0.0,0.003102728574597449,0.0
240.287,88.995,88.995,0.0,671.616,1038.275,158.411,0.3708,0.7416,2.6141,1.3349,418.27700000000004,310.094,0.37872271246088113,0.24462202561449825,0.42553140622123614,0.6072170682224773,0.39278293177752266,40.1251,54.2241,60.6969,0.5744685937787638,0.21276570311061807,0.21276570311061807,0.0008864938784564141,0.0017729877569128282,0.006249686212710119,0.0031914257776468904
242.066,0.0,161.378,0.0,677.549,1044.208,160.784,0.3152,0.7416,0.0,0.0,403.44399999999996,301.914,0.39852866816708143,0.23432110338450776,0.40000099146349927,0.6064781499363732,0.39352185006362683,28.4938,44.5564,41.8006,0.5999990085365008,0.0,0.40000099146349927,0.0007812732374238277,0.0018381733276443867,0.0,0.0
242.066,0.0,161.378,0.0,822.314,830.62,175.617,0.2336,0.7564,1.0086,0.0,403.44399999999996,301.5,0.4352946133788085,0.2440775009770505,0.40000099146349927,0.5025125020115746,0.4974874979884254,26.9355,44.6885,,0.5999990085365008,0.0,0.40000099146349927,0.0005790146835729891,0.0018748574771173328,0.002499975213406322,0.0
243.253,65.263,0.0,0.0,866.218,978.945,160.784,0.0371,0.5784,0.6749,0.0,308.51599999999996,282.21,0.5211528737569526,0.16720257234726685,0.2115384615384616,0.5305466237942122,0.46945337620578775,26.5487,34.5858,36.954,0.7884615384615385,0.2115384615384616,0.0,0.00012025308249776269,0.0018747812106928825,0.0021875688781062006,0.0
245.033,81.282,0.0,0.0,818.754,1008.61,153.071,0.1298,0.0,1.2978,0.0,326.315,289.316,0.4690896832814918,0.17857142857142858,0.24909060263855476,0.551948051948052,0.44805194805194803,29.2357,38.7869,,0.7509093973614452,0.24909060263855476,0.0,0.00039777515590641626,0.0,0.0039771386543555245,0.0
245.626,0.0,103.234,0.0,643.73,1245.93,128.746,0.1075,0.4153,0.0,0.0,348.86,290.953,0.36904775554663766,0.18461522178592973,0.2959181333486212,0.6593408338007896,0.34065916619921044,26.6597,34.4738,,0.7040818666513787,0.0,0.2959181333486212,0.0003081465344255342,0.0011904488906690637,0.0,0.0
246.22,61.11,102.048,0.0,682.295,1127.27,184.516,0.0,0.5117,0.0,0.0,409.378,310.968,0.45072280386342206,0.2262300608157209,0.39855097245088894,0.6229508196721312,0.3770491803278688,21.4082,43.9557,52.4987,0.6014490275491111,0.1492752419524254,0.24927573049846355,0.0,0.0012499450385676566,0.0,0.0
246.813,0.0,156.631,0.0,664.496,1097.605,167.904,0.1891,0.0,3.0257,0.3337,403.44399999999996,305.799,0.41617671845411014,0.2289562289562289,0.3882347983858975,0.6228956228956228,0.37710437710437705,26.0684,42.6881,43.2489,0.6117652016141026,0.0,0.3882347983858975,0.0004687143692793332,0.0,0.007499677774344148,0.0008271284242650105
246.813,0.0,156.631,0.0,664.496,1097.605,168.497,0.1891,0.7564,3.0257,0.0,403.44399999999996,305.799,0.41764656309177983,0.2289562289562289,0.3882347983858975,0.6228956228956228,0.37710437710437705,26.7238,42.2815,44.4137,0.6117652016141026,0.0,0.3882347983858975,0.0004687143692793332,0.0018748574771173328,0.007499677774344148,0.0
249.186,0.0,106.794,0.0,714.926,1109.471,154.258,0.1298,1.6686,0.0,7.1194,355.98,295.304,0.43333333333333335,0.19512200469525,0.3,0.6081302479668625,0.39186975203313756,28.4754,42.6096,,0.7,0.0,0.3,0.00036462722624764135,0.0046873419854916365,0.0,0.019999438170627562
249.186,0.0,106.794,0.0,728.572,1109.471,154.258,0.1112,1.6686,0.0,0.0,355.98,295.34,0.43333333333333335,0.19367337978491253,0.3,0.6036153669963107,0.3963846330036892,29.0226,37.4587,,0.7,0.0,0.3,0.00031237709983619196,0.0046873419854916365,0.0,0.0
249.186,0.0,106.794,0.0,728.572,1109.471,154.258,0.178,1.3349,0.0,0.0,355.98,295.34,0.43333333333333335,0.19367337978491253,0.3,0.6036153669963107,0.3963846330036892,29.004,41.2383,,0.7,0.0,0.3,0.000500028091464408,0.003749929771324934,0.0,0.0
249.186,0.0,106.794,0.0,732.726,1109.471,157.224,0.178,0.8899,0.0,0.0,355.98,295.351,0.441665262093376,0.19323666252849178,0.3,0.6022542648804661,0.39774573511953387,29.1562,40.6647,,0.7,0.0,0.3,0.000500028091464408,0.002499859542663914,0.0,0.0
249.186,0.0,142.392,0.0,622.965,1216.265,139.426,0.7416,0.0,2.8922,14.2387,391.578,304.858,0.35606188294541574,0.2129032258064516,0.36363636363636365,0.6612903225806452,0.33870967741935487,35.3371,45.3104,,0.6363636363636365,0.0,0.36363636363636365,0.0018938755496940743,0.0,0.007386012493022116,0.036362359478733834
249.186,0.0,142.392,0.0,622.965,1216.265,142.392,0.2596,0.0,2.2248,0.0,391.578,304.858,0.36363636363636365,0.2129032258064516,0.36363636363636365,0.6612903225806452,0.33870967741935487,36.2113,49.355,,0.6363636363636365,0.0,0.36363636363636365,0.0006629585931776991,0.0,0.005681626649082223,0.0
249.186,0.0,166.124,0.0,545.836,1216.265,158.411,0.2596,2.0765,1.2978,0.0,415.31,310.923,0.38142833064457876,0.23569023569023567,0.39999999999999997,0.6902356902356902,0.30976430976430974,23.0974,48.1427,,0.6,0.0,0.39999999999999997,0.0006250752449962075,0.00499987960799162,0.0031248946569956784,0.0
249.186,0.0,166.124,0.0,607.539,1186.6,137.052,0.6118,0.0,3.1147,18.985,415.31,310.974,0.32999927764802195,0.2314815072856674,0.39999999999999997,0.6613757351019068,0.3386242648980932,40.4477,51.6224,,0.6,0.0,0.39999999999999997,0.0014731164672137124,0.0,0.0074996990199910915,0.045712841010219565
249.186,0.0,166.124,0.0,630.085,1186.6,137.646,0.3337,0.8899,3.1147,18.985,415.31,311.032,0.3314295345645421,0.22860870211401538,0.39999999999999997,0.6531677203257582,0.34683227967424185,40.8804,54.1713,,0.6,0.0,0.39999999999999997,0.0008034961835717814,0.0021427367508556434,0.0074996990199910915,0.045712841010219565
249.186,0.0,166.124,0.0,630.085,1186.6,141.205,0.6118,0.0,3.1147,14.2387,415.31,311.032,0.3399990368640293,0.22860870211401538,0.39999999999999997,0.6531677203257582,0.34683227967424185,38.7313,46.6086,,0.6,0.0,0.39999999999999997,0.0014731164672137124,0.0,0.0074996990199910915,0.03428451036566833
249.186,0.0,166.124,0.0,676.362,1103.538,131.119,0.4153,0.7787,2.8552,18.985,415.31,310.845,0.31571356336230766,0.2333333333333333,0.39999999999999997,0.62,0.37999999999999995,37.9212,44.4118,,0.6,0.0,0.39999999999999997,0.0009999759215983243,0.0018749849509959427,0.006874864558987564,0.045712841010219565
249.186,0.0,166.124,0.0,678.735,1067.94,158.411,0.2596,2.0765,1.2978,0.0,415.31,310.72,0.38142833064457876,0.23777176635607652,0.39999999999999997,0.611413113487054,0.388586886512946,30.1618,45.848,,0.6,0.0,0.39999999999999997,0.0006250752449962075,0.00499987960799162,0.0031248946569956784,0.0
249.186,0.0,166.124,0.0,706.027,1038.275,153.071,0.1854,0.0,1.0382,0.0,415.31,310.681,0.36857046543545785,0.23809523809523808,0.39999999999999997,0.5952380952380952,0.40476190476190477,34.0618,43.5634,,0.6,0.0,0.39999999999999997,0.0004464135224279541,0.0,0.002499819411999471,0.0
249.186,0.0,166.124,0.0,882.83,889.95,137.052,0.3708,0.5191,3.6338,14.2387,415.31,310.592,0.32999927764802195,0.23427046785275102,0.39999999999999997,0.5020081453987522,0.49799185460124773,32.0768,46.8593,,0.6,0.0,0.39999999999999997,0.0008928270448559082,0.0012499097059997355,0.008749608725990827,0.03428451036566833
249.186,0.0,166.124,23.732,668.649,1008.61,160.784,0.3263,0.7787,3.1147,0.0,415.31,310.616,0.38714213479087906,0.2476123246320336,0.39999999999999997,0.6013442169635101,0.3986557830364899,29.0959,53.0135,,0.6,0.0,0.39999999999999997,0.0007856781681134918,0.0018749849509959427,0.0074996990199910915,0.0
249.186,0.0,166.124,23.732,668.649,1008.61,160.784,0.3263,0.7787,3.1147,18.985,415.31,310.616,0.38714213479087906,0.2476123246320336,0.39999999999999997,0.6013442169635101,0.3986557830364899,30.2551,54.9067,,0.6,0.0,0.39999999999999997,0.0007856781681134918,0.0018749849509959427,0.0074996990199910915,0.045712841010219565
249.186,0.0,166.124,23.732,687.635,1008.61,144.172,0.3263,0.7787,3.1147,18.985,415.31,310.666,0.34714309792684983,0.2448408101424028,0.39999999999999997,0.5946133960601211,0.40538660393987896,38.3469,59.3404,,0.6,0.0,0.39999999999999997,0.0007856781681134918,0.0018749849509959427,0.0074996990199910915,0.045712841010219565
249.186,0.0,166.124,23.732,687.635,1008.61,148.325,0.3263,0.7787,3.1147,14.2387,415.31,310.666,0.3571428571428571,0.2448408101424028,0.39999999999999997,0.5946133960601211,0.40538660393987896,36.2588,54.4724,,0.6,0.0,0.39999999999999997,0.0007856781681134918,0.0018749849509959427,0.0074996990199910915,0.03428451036566833
249.186,83.062,112.727,0.0,628.898,1067.94,177.99,0.4005,0.0,1.2978,0.0,444.975,323.738,0.4,0.26223776223776224,0.43999999999999995,0.6293706293706294,0.3706293706293706,39.5131,52.4092,,0.5599999999999999,0.18666666666666665,0.25333333333333335,0.0009000505646364401,0.0,0.002916568346529768,0.0
