PC,FA,SC,SF,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,TOTAL_BINDER,w/b,b/a,SCM%,CAGG%,FAGG%,7day,28day,56day
370,153,225,0,1240,1675,263,0.0,0.0,30.0,0.0,748,0.351604278,0.256603774,0.505347594,0.574614065,0.425385935,40.81751785,60.44950128,65.93877195
372,0,248,0,1260,1700,258,2.1,24.8,40.3,0.0,620,0.416129032,0.209459459,0.4,0.574324324,0.425675676,35.34943452,49.56413139,
375,0,250,0,1200,1850,279,3.1,0.0,0.0,0.0,625,0.4464,0.204918033,0.4,0.606557377,0.393442623,24.44575462,38.26061434,
375,0,250,0,1200,1850,279,3.1,0.0,100.0,0.0,625,0.4464,0.204918033,0.4,0.606557377,0.393442623,27.31751462,39.57801172,
375,0,250,0,1300,1650,262,2.0,0.0,39.0,0.0,625,0.4192,0.211864407,0.4,0.559322034,0.440677966,33.19724033,46.53747539,55.75562587
375,0,250,0,1320,1725,263,4.0,0.0,39.0,0.0,625,0.4208,0.205254516,0.4,0.566502463,0.433497537,31.0091831,44.56313213,
375,150,225,0,1101,1740,251,8.0,11.3,50.0,0.0,750,0.334666667,0.263991552,0.5,0.612460401,0.387539599,49.52506108,69.6887867,70.83476254
375,150,225,0,1350,1550,263,7.5,0.0,67.5,0.0,750,0.350666667,0.25862069,0.5,0.534482759,0.465517241,51.9175428,67.1894362,69.95883147
378,0,252,0,1219,1900,280,0.0,0.0,44.1,0.0,630,0.444444444,0.201987817,0.4,0.609169606,0.390830394,31.03533564,44.58056716,
378,0,252,0,1402,1500,284,7.9,18.9,0.0,0.0,630,0.450793651,0.217091661,0.4,0.516884907,0.483115093,27.4556238,37.60881603,
378,0,252,0,1567,775,304,6.3,18.2,44.1,0.0,630,0.482539683,0.269000854,0.4,0.330913749,0.669086251,18.73689334,35.42164806,
378,0,252,0,1567,775,304,6.3,18.9,63.0,0.0,630,0.482539683,0.269000854,0.4,0.330913749,0.669086251,25.7864024,42.6613275,
380,180,40,0,1215,1925,229,1.5,24.0,30.0,0.0,600,0.381666667,0.191082803,0.366666667,0.613057325,0.386942675,39.13853606,51.05684693,58.0717545
385,165,0,0,1250,1900,220,1.7,0.0,33.0,0.0,550,0.4,0.174603175,0.3,0.603174603,0.396825397,33.48883429,41.97923874,46.11609474
385,165,0,0,1300,1860,220,6.0,0.0,33.0,0.0,550,0.4,0.174050633,0.3,0.588607595,0.411392405,30.2679964,42.1269836,48.5391104
385,165,0,0,1300,1860,220,6.0,8.0,33.0,0.0,550,0.4,0.174050633,0.3,0.588607595,0.411392405,32.51091021,44.16086153,51.10428145
388,160,447,0,1234,1606,244,0.0,0.0,80.0,0.0,995,0.245226131,0.350352113,0.610050251,0.565492958,0.434507042,64.65216452,79.86430333,88.37550151
390,0,260,0,1068,2000,260,6.5,52.0,0.0,0.0,650,0.4,0.211864407,0.4,0.651890482,0.348109518,33.14710302,42.24189627,
390,0,260,0,1081,2000,260,6.5,52.0,0.0,0.0,650,0.4,0.210970464,0.4,0.64913989,0.35086011,32.46282833,39.59660668,
390,0,260,0,1235,1830,225,10.0,0.0,51.0,0.0,650,0.346153846,0.212071778,0.4,0.597063622,0.402936378,44.77325815,59.26082508,60.7083618
390,0,260,0,1295,1550,300,1.6,0.0,32.5,0.0,650,0.461538462,0.228471002,0.4,0.544815466,0.455184534,35.6286723,54.640973,
390,0,260,0,1300,1725,260,3.0,0.0,44.0,0.0,650,0.4,0.214876033,0.4,0.570247934,0.429752066,36.651789225,46.89434726,53.17897048
390,0,260,0,1325,1700,260,3.0,0.0,40.0,0.0,650,0.4,0.214876033,0.4,0.561983471,0.438016529,36.03312385,49.814641,
390,0,260,0,1360,1705,259,0.0,0.0,48.0,0.0,650,0.398461538,0.212071778,0.4,0.556280587,0.443719413,43.31734364,59.42823469,63.81592863
390,0,260,0,1360,1805,293,0.0,0.0,50.0,0.0,650,0.450769231,0.205371248,0.4,0.570300158,0.429699842,39.2656582,63.61565227,
390,0,260,0,1445,1600,259,0.0,45.0,45.0,0.0,650,0.398461538,0.213464696,0.4,0.52545156,0.47454844,37.60599097,52.4174129,
390,0,260,0,1495,1600,280,15.0,0.0,76.0,0.0,650,0.430769231,0.210016155,0.4,0.516962843,0.483037157,35.19959661,49.52293962,
394,0,263,0,945,2050,263,3.0,20.0,0.0,0.0,657,0.400304414,0.219365609,0.400304414,0.684474124,0.315525876,23.7352113,40.21943333,
394,0,264,0,1134,1870,265,7.4,0.0,14.6,0.0,658,0.402735562,0.219041278,0.401215805,0.622503329,0.377496671,33.04888293,42.81186309,
394,0,264,0,1160,1870,265,7.0,19.7,0.0,0.0,658,0.402735562,0.217161716,0.401215805,0.617161716,0.382838284,28.3374636,41.08127833499999,
395,0,130,0,1300,1870,259,6.0,16.0,0.0,0.0,525,0.493333333,0.165615142,0.247619048,0.589905363,0.410094637,31.15569675,36.79680375,
395,0,170,0,1310,1800,254,4.5,12.9,0.0,0.0,565,0.449557522,0.181672026,0.300884956,0.578778135,0.421221865,25.4244275,36.5767018,
395,0,170,0,1315,1800,254,5.6,11.3,0.0,0.0,565,0.449557522,0.181380417,0.300884956,0.577849117,0.422150883,28.435139365,35.648207455000005,
395,0,170,0,1315,1800,254,5.6,13.0,0.0,0.0,565,0.449557522,0.181380417,0.300884956,0.577849117,0.422150883,27.752474720000002,34.78996618,
395,0,170,0,1330,1800,254,4.5,0.0,22.6,0.0,565,0.449557522,0.180511182,0.300884956,0.575079872,0.424920128,29.08439593,38.03609267,
395,0,170,0,1330,1800,254,5.6,11.3,0.0,0.0,565,0.449557522,0.180511182,0.300884956,0.575079872,0.424920128,27.406671,37.576442,
395,0,170,0,1340,1800,254,1.0,3.0,0.0,0.0,565,0.449557522,0.179936306,0.300884956,0.573248408,0.426751592,29.79455621,40.85260213,
395,0,170,0,1340,1800,254,5.0,17.0,0.0,0.0,565,0.449557522,0.179936306,0.300884956,0.573248408,0.426751592,27.234302,39.13465776,41.0582958
395,0,170,0,1340,1800,254,5.7,17.1,0.0,0.0,565,0.449557522,0.179936306,0.300884956,0.573248408,0.426751592,26.45634325,35.50715216,
395,0,263,0,1200,1850,240,6.5,23.1,0.0,384.0,658,0.364741641,0.215737705,0.399696049,0.606557377,0.393442623,31.20568376,43.69760993,
395,0,263,0,1210,1750,263,7.4,0.0,66.0,0.0,658,0.399696049,0.222297297,0.399696049,0.591216216,0.408783784,32.233003,44.49745893,
395,0,263,0,1225,1800,264,5.3,39.5,0.0,0.0,658,0.401215805,0.217520661,0.399696049,0.595041322,0.404958678,29.9577322,41.540929,42.747512
396,0,215,0,1190,1780,275,4.3,0.0,18.3,0.0,611,0.450081833,0.205723906,0.35188216,0.599326599,0.400673401,23.2353412,36.28942013,
396,0,215,0,1190,1780,275,4.3,18.3,0.0,0.0,611,0.450081833,0.205723906,0.35188216,0.599326599,0.400673401,27.4411448,36.86398347,
396,0,264,0,1026,1880,275,3.0,0.0,19.8,0.0,660,0.416666667,0.227116311,0.4,0.646937371,0.353062629,29.0958872,39.13925427,
396,0,264,0,1160,1860,224,11.9,0.0,100.0,0.0,660,0.339393939,0.218543046,0.4,0.61589404,0.38410596,32.56896585,46.49092186,
396,0,264,0,1203,1750,267,6.0,0.0,26.4,0.0,660,0.404545455,0.223501524,0.4,0.592617677,0.407382323,30.54984657,40.634871835,52.611396424999995
396,0,264,0,1250,1750,275,2.8,0.0,0.0,0.0,660,0.416666667,0.22,0.4,0.583333333,0.416666667,28.25630019,43.1564243,
396,0,264,0,1275,1750,262,3.0,23.6,0.0,0.0,660,0.396969697,0.218181818,0.4,0.578512397,0.421487603,28.85227235,43.77187634,
396,0,264,0,1311,1800,246,2.7,0.0,24.7,0.0,660,0.372727273,0.212150434,0.4,0.578592093,0.421407907,36.46753477,48.5039982,
396,0,264,0,1337,1500,292,5.0,0.0,6.6,0.0,660,0.442424242,0.232640113,0.4,0.528727529,0.471272471,27.6479876,39.3510219,
396,0,264,0,1400,1700,260,0.0,0.0,46.2,0.0,660,0.393939394,0.212903226,0.4,0.548387097,0.451612903,38.30680306,59.27902502,60.21188155
400,0,140,0,1215,1975,208,1.8,0.0,0.0,0.0,540,0.385185185,0.169278997,0.259259259,0.619122257,0.380877743,22.1494165,35.28967993,
400,0,160,0,1110,1920,254,6.5,0.0,6.0,0.0,560,0.453571429,0.184818482,0.285714286,0.633663366,0.366336634,27.7858828,35.2322236,
400,0,164,0,1121,1940,233,6.0,0.0,0.0,0.0,564,0.413120567,0.184253512,0.290780142,0.633779811,0.366220189,27.406671,40.80165751,
400,0,175,0,1129,1900,259,3.8,0.0,5.8,0.0,575,0.450434783,0.189831628,0.304347826,0.627269726,0.372730274,20.2188837,31.56650953,
400,0,260,0,885,2150,225,7.0,20.0,26.0,384.0,660,0.340909091,0.217462932,0.393939394,0.708401977,0.291598023,44.96245365,58.26761676,
400,0,260,0,1069,1850,242,8.5,0.0,0.0,0.0,660,0.366666667,0.22610483,0.393939394,0.633778691,0.366221309,28.908743715,43.765145745,
400,0,400,0,1187,1760,248,5.0,0.0,55.0,0.0,800,0.31,0.271462504,0.5,0.597217509,0.402782491,51.04200273,75.07988066,75.10827085
400,100,0,0,1427,1750,250,6.3,0.0,10.0,0.0,500,0.5,0.157381177,0.2,0.55083412,0.44916588,16.17970347,23.83288707,
400,100,0,0,1445,1700,264,3.3,35.0,28.0,0.0,500,0.528,0.158982512,0.2,0.540540541,0.459459459,21.54490347,29.87983849,34.32816285
400,150,200,0,928,1977,254,6.0,0.0,30.0,0.0,750,0.338666667,0.258175559,0.466666667,0.680550775,0.319449225,44.27865944,58.68518066,67.83362309
400,175,0,0,1280,1925,219,1.1,28.7,0.0,0.0,575,0.380869565,0.179407176,0.304347826,0.600624025,0.399375975,38.17060808,47.05455511,54.11045952
400,200,0,0,1233,1820,242,1.0,0.0,39.0,0.0,600,0.403333333,0.196528005,0.333333333,0.596134949,0.403865051,35.1115653,46.29615879,
400,200,0,0,1496,775,259,1.0,0.0,36.0,0.0,600,0.431666667,0.264200793,0.333333333,0.341259357,0.658740643,18.88368691,27.91210433,32.2079926
400,200,0,0,1496,775,296,1.0,50.0,0.0,0.0,600,0.493333333,0.264200793,0.333333333,0.341259357,0.658740643,28.60894478,40.17901577,41.80379173
405,0,135,0,1411,1900,284,5.4,16.2,0.0,0.0,540,0.525925926,0.163092721,0.25,0.57384476,0.42615524,16.3061074,27.3721972,
405,0,270,0,1490,1650,260,0.0,0.0,49.0,0.0,675,0.385185185,0.214968153,0.4,0.525477707,0.474522293,38.8864464,54.49158653,58.15347018
405,0,325,0,1300,1600,254,3.6,10.0,0.0,0.0,730,0.347945205,0.251724138,0.445205479,0.551724138,0.448275862,34.78093022,47.1601584,
405,125,175,0,1255,800,245,18.0,0.0,20.0,0.0,705,0.34751773,0.343065693,0.425531915,0.389294404,0.610705596,18.2366402,29.48659027,31.00343747
405,135,0,0,1359,1750,259,0.0,16.0,0.0,0.0,540,0.47962963,0.173689289,0.25,0.562881956,0.437118044,27.5393429,37.53182885,42.9715917
405,150,150,0,1132,1750,267,4.0,0.0,35.0,0.0,705,0.378723404,0.24462179,0.425531915,0.60721721,0.39278279,38.28430403,55.62998802,
405,150,150,0,1132,1750,267,10.0,20.0,70.5,36.0,705,0.378723404,0.24462179,0.425531915,0.60721721,0.39278279,40.12508928,54.22414928,60.69687053
408,0,272,0,1142,1760,271,8.5,20.0,0.0,0.0,680,0.398529412,0.234321158,0.4,0.606478291,0.393521709,28.49381289,44.556425295,41.80063163
408,0,272,0,1386,1400,296,6.3,20.4,27.2,0.0,680,0.435294118,0.244077531,0.4,0.502512563,0.497487437,26.93552907,44.68849307,
410,110,0,0,1460,1650,271,1.0,15.6,18.2,0.0,520,0.521153846,0.167202572,0.211538462,0.530546624,0.469453376,26.54865642,34.58583985,36.95399839
413,137,0,0,1380,1700,258,3.5,0.0,35.0,0.0,550,0.469090909,0.178571429,0.249090909,0.551948052,0.448051948,29.23569761,38.78685542,
414,0,174,0,1085,2100,217,2.9,11.2,0.0,0.0,588,0.369047619,0.184615385,0.295918367,0.659340659,0.340659341,26.65973867,34.4738,
415,103,172,0,1150,1900,311,0.0,13.8,0.0,0.0,690,0.450724638,0.226229508,0.398550725,0.62295082,0.37704918,21.4082298,43.95573661,52.49867257
416,0,264,0,1120,1850,283,5.1,0.0,81.6,9.0,680,0.416176471,0.228956229,0.388235294,0.622895623,0.377104377,26.06835885,42.68806385,43.24894909
416,0,264,0,1120,1850,284,5.1,20.4,81.6,0.0,680,0.417647059,0.228956229,0.388235294,0.622895623,0.377104377,26.72380605,42.28153631,44.41374567
420,0,180,0,1205,1870,260,3.5,45.0,0.0,192.0,600,0.433333333,0.195121951,0.3,0.608130081,0.391869919,28.4753588,42.6096168,
420,0,180,0,1228,1870,260,3.0,45.0,0.0,0.0,600,0.433333333,0.193673338,0.3,0.603615236,0.396384764,29.02263038,37.45865652,
420,0,180,0,1228,1870,260,4.8,36.0,0.0,0.0,600,0.433333333,0.193673338,0.3,0.603615236,0.396384764,29.00395707,41.23832564,
420,0,180,0,1235,1870,265,4.8,24.0,0.0,0.0,600,0.441666667,0.193236715,0.3,0.602254428,0.397745572,29.15621635,40.664719919999996,
420,0,240,0,1050,2050,235,20.0,0.0,78.0,384.0,660,0.356060606,0.212903226,0.363636364,0.661290323,0.338709677,35.3370715,45.31039279,
420,0,240,0,1050,2050,240,7.0,0.0,60.0,0.0,660,0.363636364,0.212903226,0.363636364,0.661290323,0.338709677,36.21127952,49.35499033,
420,0,280,0,920,2050,267,7.0,56.0,35.0,0.0,700,0.381428571,0.235690236,0.4,0.69023569,0.30976431,23.097446,48.1426617,
420,0,280,0,1024,2000,231,16.5,0.0,84.0,512.0,700,0.33,0.231481481,0.4,0.661375661,0.338624339,40.4477265,51.62244707,
420,0,280,0,1062,2000,232,9.0,24.0,84.0,512.0,700,0.331428571,0.228608752,0.4,0.653167864,0.346832136,40.88041099,54.17125379,
420,0,280,0,1062,2000,238,16.5,0.0,84.0,384.0,700,0.34,0.228608752,0.4,0.653167864,0.346832136,38.7313143,46.6085776,
420,0,280,0,1062,2000,240,16.5,0.0,84.0,512.0,700,0.342857143,0.228608752,0.4,0.653167864,0.346832136,39.87124795,55.79929268,
420,0,280,0,1062,2000,259,16.5,0.0,84.0,128.0,700,0.37,0.228608752,0.4,0.653167864,0.346832136,35.3528819,47.229106,
420,0,280,0,1062,2000,259,16.5,0.0,84.0,384.0,700,0.37,0.228608752,0.4,0.653167864,0.346832136,33.65956168,44.20716403,
420,0,280,0,1140,1860,221,11.2,21.0,77.0,512.0,700,0.315714286,0.233333333,0.4,0.62,0.38,37.92118,44.41180099,
420,0,280,0,1144,1800,267,7.0,56.0,35.0,0.0,700,0.381428571,0.237771739,0.4,0.611413043,0.388586957,30.16183898,45.84803254,
420,0,280,0,1190,1750,258,5.0,0.0,28.0,0.0,700,0.368571429,0.238095238,0.4,0.595238095,0.404761905,34.06183809,43.56339193,
420,0,280,0,1375,850,260,3.0,0.0,32.0,0.0,700,0.371428571,0.314606742,0.4,0.382022472,0.617977528,31.0781307,43.8161998,
420,0,280,0,1375,850,279,8.0,0.0,32.0,0.0,700,0.398571429,0.314606742,0.4,0.382022472,0.617977528,28.4753588,41.8511932,42.8509334
420,0,280,0,1488,1500,231,10.0,14.0,98.0,384.0,700,0.33,0.234270415,0.4,0.502008032,0.497991968,32.07681017,46.85931704,
420,0,280,40,1127,1700,271,8.8,21.0,84.0,0.0,700,0.387142857,0.24761231,0.4,0.601344181,0.398655819,29.0958872,53.01352236,
420,0,280,40,1127,1700,271,8.8,21.0,84.0,512.0,700,0.387142857,0.24761231,0.4,0.601344181,0.398655819,30.25506873,54.90670854,
420,0,280,40,1159,1700,243,8.8,21.0,84.0,512.0,700,0.347142857,0.244840853,0.4,0.594613501,0.405386499,38.34693143,59.3403707,
420,0,280,40,1159,1700,250,8.8,21.0,84.0,384.0,700,0.357142857,0.244840853,0.4,0.594613501,0.405386499,36.25877676,54.47243442,
420,140,190,0,1060,1800,300,10.8,0.0,35.0,0.0,750,0.4,0.262237762,0.44,0.629370629,0.370629371,39.51308408,52.40920485,
420,180,0,0,1190,1874,288,8.0,0.0,29.0,0.0,600,0.48,0.195822454,0.3,0.611618799,0.388381201,36.53730317,47.5393702,53.47378863
420,180,0,0,1190,1900,240,3.5,0.0,36.0,0.0,600,0.4,0.194174757,0.3,0.614886731,0.385113269,34.88231453,45.03102182,51.8172152
420,180,0,0,1190,1901,229,6.0,0.0,29.0,0.0,600,0.381666667,0.194111938,0.3,0.615011323,0.384988677,36.50430682,47.21704017,54.94089506
420,180,0,0,1190,1901,288,8.0,0.0,29.0,0.0,600,0.48,0.194111938,0.3,0.615011323,0.384988677,38.26819406,50.110959486,57.66396340599999
420,180,0,0,1190,1920,240,2.7,0.0,27.0,0.0,600,0.4,0.192926045,0.3,0.617363344,0.382636656,30.12148275,42.78773143,
420,180,0,0,1190,1920,240,5.0,12.0,27.0,0.0,600,0.4,0.192926045,0.3,0.617363344,0.382636656,31.3022104,43.41400547,
420,180,0,0,1190,1950,228,8.0,0.0,29.0,0.0,600,0.38,0.191082803,0.3,0.621019108,0.378980892,35.1977498,49.13255224,53.94164734
420,180,0,0,1270,1950,240,0.0,0.0,0.0,0.0,600,0.4,0.186335404,0.3,0.605590062,0.394409938,31.377478195000002,40.176660285,46.4017348
420,180,0,0,1370,1900,240,0.0,0.0,0.0,0.0,600,0.4,0.183486239,0.3,0.581039755,0.418960245,33.02015477,42.21891373,48.6770056
423,0,280,0,1350,1700,268,0.0,0.0,49.2,0.0,703,0.381223329,0.230491803,0.39829303,0.557377049,0.442622951,42.31228028,53.06666947,56.92116863
423,0,282,0,1210,1660,271,7.1,21.2,0.0,0.0,705,0.384397163,0.245644599,0.4,0.578397213,0.421602787,30.6127344,44.56313213,
423,0,282,0,1300,800,283,4.0,0.0,56.4,0.0,705,0.40141844,0.335714286,0.4,0.380952381,0.619047619,34.96383517,49.1947111,
423,0,285,0,1225,1750,283,0.6,0.0,32.7,0.0,708,0.399717514,0.237983193,0.402542373,0.588235294,0.411764706,34.84861868,46.29285505,48.00415814
423,0,285,0,1225,1750,283,4.4,0.0,25.0,0.0,708,0.399717514,0.237983193,0.402542373,0.588235294,0.411764706,31.18401451,41.15022593,
423,0,285,0,1225,1750,283,6.0,0.0,25.0,0.0,708,0.399717514,0.237983193,0.402542373,0.588235294,0.411764706,29.38822502,44.08509544,
423,0,285,0,1350,1650,250,2.4,0.0,60.0,0.0,708,0.353107345,0.236,0.402542373,0.55,0.45,33.611955,48.4012152,
423,141,0,0,1346,1725,255,2.8,16.8,0.0,0.0,564,0.45212766,0.183653533,0.25,0.561706285,0.438293715,24.9590312,34.7495904,36.7835446
425,140,0,0,1523,1650,242,10.0,0.0,45.0,0.0,565,0.428318584,0.178064923,0.247787611,0.520012606,0.479987394,23.6490268,32.83875691,
426,0,284,0,1335,1500,258,3.5,0.0,6.6,0.0,710,0.363380282,0.250440917,0.4,0.529100529,0.470899471,30.1990488,45.75822387,
426,0,284,0,1335,1500,292,5.0,0.0,6.6,0.0,710,0.411267606,0.250440917,0.4,0.529100529,0.470899471,28.613254,39.5069748,
426,0,284,0,1360,1500,315,2.4,0.0,27.4,0.0,710,0.443661972,0.248251748,0.4,0.524475524,0.475524476,30.9738885,43.67994621,
427,183,0,0,1253,1710,254,7.3,37.0,0.0,0.0,610,0.416393443,0.205872427,0.3,0.577117786,0.422882214,29.6819418,40.4032936,
427,183,0,0,1263,1710,225,6.0,0.0,12.2,0.0,610,0.368852459,0.205179953,0.3,0.575176589,0.424823411,25.165874,39.27714947,
427,183,0,0,1273,1710,259,9.0,0.0,12.2,0.0,610,0.424590164,0.204492122,0.3,0.573248408,0.426751592,31.1815521,39.48399227,
427,183,0,0,1273,1710,300,9.0,0.0,12.2,0.0,610,0.491803279,0.204492122,0.3,0.573248408,0.426751592,31.2849735,39.82298463,
428,0,183,0,1299,1550,308,5.3,24.4,0.0,0.0,611,0.504091653,0.214461214,0.299509002,0.544050544,0.455949456,24.74726357,37.72309245,
428,0,183,0,1340,1550,225,1.0,4.0,0.0,0.0,611,0.368248773,0.211418685,0.299509002,0.53633218,0.46366782,33.1982694,45.01129153,
428,0,183,0,1340,1550,308,1.5,0.0,4.0,0.0,611,0.504091653,0.211418685,0.299509002,0.53633218,0.46366782,31.44700036,45.46864395,
428,0,183,0,1420,775,290,0.2,0.0,36.7,0.0,611,0.474631751,0.278359909,0.299509002,0.353075171,0.646924829,26.6137736,44.0230426,
428,0,188,0,1290,1800,234,1.0,0.0,3.0,0.0,616,0.37987013,0.199352751,0.305194805,0.582524272,0.417475728,31.5090532,46.1259444,
428,183,0,0,1254,1475,308,6.1,24.4,0.0,0.0,611,0.504091653,0.223891535,0.299509002,0.540491022,0.459508978,21.9942844,31.47990086,35.46304817
429,231,0,0,1155,1900,250,13.2,39.5,0.0,0.0,660,0.378787879,0.21603928,0.35,0.62193126,0.37806874,32.58110083,47.95578129,55.58235857
430,0,140,0,992,2300,230,2.3,0.0,57.0,0.0,570,0.403508772,0.173147023,0.245614035,0.698663426,0.301336574,40.99379305,53.4648703,
430,0,140,0,992,2300,230,11.5,0.0,70.0,0.0,570,0.403508772,0.173147023,0.245614035,0.698663426,0.301336574,41.24962539,48.54313837,
430,0,190,40,1188,1800,260,16.5,20.0,79.0,0.0,620,0.419354839,0.207496653,0.306451613,0.602409639,0.397590361,41.81856386,53.92832295,
430,0,230,0,1200,1800,292,6.0,25.0,0.0,0.0,660,0.442424242,0.22,0.348484848,0.6,0.4,27.70699392,38.492679,42.18428252
435,190,0,0,1200,1780,235,6.0,12.0,44.0,0.0,625,0.376,0.209731544,0.304,0.597315436,0.402684564,36.50974307,47.68463385,55.3148516
436,146,0,0,1156,1952,216,9.5,0.0,40.0,0.0,582,0.371134021,0.187258687,0.250859107,0.628056628,0.371943372,36.75034761,47.3670012,52.68992008
440,0,190,50,1090,1850,244,10.0,20.4,82.0,448.0,630,0.387301587,0.214285714,0.301587302,0.629251701,0.370748299,37.88594012,51.13843492,
440,0,210,55,1037,2000,244,10.5,21.0,85.0,512.0,650,0.375384615,0.214027,0.323076923,0.658544616,0.341455384,38.64306137,50.62231289,
440,0,210,55,1071,2000,260,10.5,21.0,70.0,512.0,650,0.4,0.211657441,0.323076923,0.651253663,0.348746337,47.13307184,60.3315275,
440,0,210,55,1071,2000,260,10.5,21.0,85.0,512.0,650,0.4,0.211657441,0.323076923,0.651253663,0.348746337,43.6438308,57.4678246,
440,110,0,0,1208,2108,220,4.4,11.0,11.0,0.0,550,0.4,0.165862485,0.2,0.635705669,0.364294331,21.029018,25.3727168,
440,240,0,0,1010,1900,286,0.0,20.4,0.0,0.0,680,0.420588235,0.233676976,0.352941176,0.652920962,0.347079038,22.67039033,33.50311319,39.2311844
441,189,0,0,1310,1650,230,17.0,28.0,38.5,384.0,630,0.365079365,0.212837838,0.3,0.557432432,0.442567568,34.68388739,46.88590017,51.04931376
441,189,0,0,1400,1574,219,13.0,28.0,38.5,384.0,630,0.347619048,0.211835911,0.3,0.529253531,0.470746469,37.07082627,47.82841975,54.14455028
441,189,0,0,1400,1574,223,17.0,24.0,34.7,384.0,630,0.353968254,0.211835911,0.3,0.529253531,0.470746469,30.6989189,39.21969313,44.126464
442,0,340,68,1112,1832,255,22.0,0.0,80.0,0.0,782,0.326086957,0.265625,0.434782609,0.622282609,0.377717391,80.82249818,93.43921025,103.1593991
445,195,0,0,1000,2121,237,6.4,0.0,89.0,0.0,640,0.3703125,0.20506248,0.3046875,0.679589875,0.320410125,30.12625605,40.04774292,47.42220157
448,112,0,0,1334,1710,258,7.0,0.0,5.6,0.0,560,0.460714286,0.183968463,0.2,0.561760841,0.438239159,20.8221752,28.03869067,
450,0,150,0,1096,2118,238,6.0,0.0,84.0,0.0,600,0.396666667,0.186683261,0.25,0.65899191,0.34100809,34.2669572,44.20230636,
450,0,150,0,1210,1870,265,4.8,24.0,0.0,0.0,600,0.441666667,0.194805195,0.25,0.607142857,0.392857143,25.84988107,36.56776415,
450,0,150,0,1210,1870,265,5.5,24.0,11.6,0.0,600,0.441666667,0.194805195,0.25,0.607142857,0.392857143,29.94206229,34.73809913,
450,0,150,0,1295,1800,275,4.2,14.0,0.0,0.0,600,0.458333333,0.193861066,0.25,0.581583199,0.418416801,29.91833357,38.82611725,
450,0,210,40,951,2000,273,10.5,21.0,84.0,0.0,660,0.413636364,0.223652999,0.318181818,0.677736361,0.322263639,36.67968016,46.85465685,
450,0,210,40,985,2000,232,10.5,21.0,84.0,512.0,660,0.351515152,0.221105528,0.318181818,0.67001675,0.32998325,33.49198618,45.4738971,
450,0,210,50,1024,2000,233,14.0,0.0,84.0,512.0,660,0.353030303,0.218253968,0.318181818,0.661375661,0.338624339,27.9754887,46.39546684,
450,0,250,50,1490,1175,250,4.0,10.0,40.0,0.0,700,0.357142857,0.262664165,0.357142857,0.440900563,0.559099437,42.21891373,43.89663867,50.54844046
450,0,300,0,1750,1000,292,6.0,0.0,30.0,0.0,750,0.389333333,0.272727273,0.4,0.363636364,0.636363636,29.22450099,44.14038611,
450,50,150,0,1550,1490,293,0.0,0.0,18.0,0.0,650,0.450769231,0.213815789,0.307692308,0.490131579,0.509868421,32.2847137,50.45527912,57.51091685
450,125,0,0,1358,1650,266,5.8,31.9,0.0,0.0,575,0.462608696,0.191156915,0.217391304,0.548537234,0.451462766,23.2008674,31.4401056,
450,130,0,0,1420,1650,190,1.5,17.4,23.2,0.0,580,0.327586207,0.188925081,0.224137931,0.537459283,0.462540717,32.17834941,39.80156909,44.45741248
450,130,0,0,1420,1650,267,1.5,17.4,23.2,0.0,580,0.460344828,0.188925081,0.224137931,0.537459283,0.462540717,27.35285357,37.65228436,43.27533739
450,130,0,0,1560,1500,267,0.3,11.6,14.5,0.0,580,0.460344828,0.189542484,0.224137931,0.490196078,0.509803922,34.6806428,39.86320407,45.80090571
450,150,0,0,1270,1740,270,5.0,0.0,12.0,0.0,600,0.45,0.199335548,0.25,0.57807309,0.42192691,26.45289587,36.70885137,
450,150,0,0,1270,1740,270,11.0,0.0,12.0,0.0,600,0.45,0.199335548,0.25,0.57807309,0.42192691,24.14544952,33.18677813,
450,150,0,0,1475,1400,362,0.0,24.0,0.0,0.0,600,0.603333333,0.208695652,0.25,0.486956522,0.513043478,27.4756186,36.56521053,
450,150,0,0,1540,1575,276,0.0,0.0,36.0,0.0,600,0.46,0.192616372,0.25,0.505617978,0.494382022,29.00108425,38.8002619,
450,190,0,0,1008,2000,248,13.0,23.0,70.0,512.0,640,0.3875,0.212765957,0.296875,0.664893617,0.335106383,39.95896462,47.85528584,
450,190,0,0,1010,2000,243,12.4,0.0,42.0,512.0,640,0.3796875,0.212624585,0.296875,0.664451827,0.335548173,21.9253368,34.45950599,34.83535449
450,193,0,0,1070,2000,239,5.1,25.7,0.0,0.0,643,0.371695179,0.209446254,0.300155521,0.651465798,0.348534202,24.67070487,37.72780972,42.2676367
450,193,0,0,1420,1580,251,8.8,0.0,71.2,0.0,643,0.390357698,0.214333333,0.300155521,0.526666667,0.473333333,23.8903434,39.34331131,40.97785693
451,0,113,0,1400,1775,242,4.8,0.0,13.1,0.0,564,0.429078014,0.177637795,0.20035461,0.559055118,0.440944882,21.76622695,35.31102086,
452,0,300,0,1190,1550,266,1.9,0.0,37.6,0.0,752,0.353723404,0.274452555,0.39893617,0.565693431,0.434306569,41.47463323,54.56495385,
455,0,195,0,1156,1900,260,4.8,19.5,0.0,0.0,650,0.4,0.212696335,0.3,0.621727749,0.378272251,26.31249348,37.342821875,38.0590752
