PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
171.46,84.339,191.601,674.302,1015.906,142.212,11.818,73.443,32.406,4.185,263.45,68.82
97.301,0.0,29.857,656.624,400.478,90.775,7.584,28.587,98.633,403.611,113.04,44.64
171.46,84.339,191.601,674.302,1015.906,142.212,11.818,73.443,32.406,4.185,263.45,68.82
166.769,87.938,191.601,674.302,1015.906,142.342,11.818,73.443,32.53,4.723,259.71,68.68
109.656,54.709,285.225,518.303,1308.904,149.949,2.101,2.009,51.757,2.171,214.35,68.43
97.894,1.333,88.962,670.59,997.909,94.395,18.39,75.047,29.584,324.923,131.95,53.22
97.372,7.788,121.326,703.872,1027.461,92.755,15.707,72.249,31.914,324.704,142.26,53.45
97.759,21.516,276.893,522.151,1308.505,125.118,1.852,5.655,30.389,213.271,188.81,63.51
100.712,37.137,285.772,513.757,1320.039,144.347,0.963,3.245,44.238,42.295,199.39,63.61
98.749,13.258,211.016,525.545,1360.286,102.358,0.824,7.565,35.353,327.543,169.94,60.02
97.634,17.032,242.993,522.26,1318.814,120.109,1.162,10.188,33.36,281.327,178.29,60.25
102.86,54.777,278.884,519.084,1307.005,144.972,2.065,4.633,64.558,40.989,205.58,66.34
100.644,37.934,287.03,515.834,1317.604,144.076,1.858,3.325,47.29,53.365,199.91,65.09
97.301,8.717,135.359,655.806,486.375,90.775,8.165,16.465,108.172,336.293,144.07,53.61
103.032,55.366,278.249,517.797,1307.005,145.617,1.707,4.771,62.821,0.0,205.78,66.65
98.776,0.0,193.372,647.358,547.63,93.615,8.78,6.164,125.186,308.243,158.28,56.96
100.712,38.27,285.772,513.757,1315.986,144.076,1.893,3.325,48.508,53.365,199.75,64.28
108.385,55.072,273.679,512.317,1304.006,144.64,1.627,5.012,54.945,48.21,210.06,66.95
97.375,7.788,80.048,703.872,1020.269,94.604,15.707,72.741,31.914,324.803,131.34,52.38
101.547,57.622,267.662,517.505,1306.84,144.154,1.539,1.463,50.771,66.631,202.16,65.69
98.864,7.628,193.423,686.03,572.023,92.259,8.652,5.481,125.186,319.975,161.07,57.6
98.322,26.377,147.023,652.26,559.168,92.337,8.643,15.681,109.837,328.34,154.27,56.62
97.737,17.09,264.3,521.893,1318.472,120.242,1.302,5.293,33.315,207.408,184.04,62.44
97.736,17.198,262.842,522.17,1318.472,120.242,1.308,5.297,33.315,231.814,183.69,61.74
98.17,6.344,138.042,678.158,475.488,92.27,9.443,17.163,110.235,313.653,144.93,54.39
97.301,0.0,62.507,552.99,401.252,90.775,8.105,50.592,111.458,304.74,121.4,47.12
101.809,50.878,273.77,523.131,1306.84,144.919,1.618,1.867,51.28,35.671,201.85,65.45
98.735,13.067,203.523,528.735,1360.286,100.011,0.84,6.371,41.291,327.739,167.9,59.23
109.656,52.492,285.225,518.303,1308.904,149.949,2.101,2.009,51.757,2.171,213.63,68.02
97.301,0.0,52.506,647.727,400.478,90.775,8.868,27.544,125.186,355.893,119.0,45.72
97.301,10.067,69.922,646.606,977.141,90.775,15.442,75.349,28.909,312.365,129.03,51.43
97.301,2.289,73.77,670.786,973.236,94.24,17.711,75.047,30.129,324.484,127.54,50.34
97.301,9.844,69.922,646.606,976.488,90.775,15.442,75.349,28.909,312.365,128.95,50.6
97.777,20.428,250.222,527.541,1364.129,113.718,0.82,4.933,32.036,244.851,181.65,61.41
97.745,16.972,266.074,522.17,1324.387,120.242,1.308,5.297,32.629,231.814,184.5,62.68
98.797,13.371,191.996,528.179,1364.59,102.512,0.839,6.665,41.878,327.376,165.03,57.8
98.351,17.038,141.278,671.979,537.917,93.539,9.004,12.652,110.178,294.656,149.7,55.06
109.716,56.693,279.687,525.757,1307.644,146.789,1.735,4.766,51.454,34.263,213.62,67.61
97.301,2.289,73.461,670.786,973.236,94.24,16.258,69.272,28.617,324.173,127.46,49.95
98.864,3.709,193.423,686.155,604.662,92.259,8.654,6.329,125.186,316.588,159.91,57.45
97.795,17.458,247.964,527.596,1364.59,115.824,0.723,3.005,31.81,218.735,180.1,61.19
98.688,13.067,203.523,528.562,1364.59,101.794,0.84,11.706,41.1,327.739,167.86,58.73
98.453,7.265,137.909,677.892,471.094,92.354,9.539,17.052,125.065,339.072,145.48,54.41
98.864,3.689,190.417,686.212,604.662,92.259,8.651,6.329,125.186,316.023,159.11,57.15
97.303,0.526,81.327,572.933,400.478,90.775,8.265,28.401,125.186,297.824,126.59,49.7
97.302,1.158,59.022,668.096,402.66,90.775,8.556,27.689,98.201,291.752,121.16,46.65
98.388,17.986,128.899,677.32,482.314,92.279,8.79,17.532,110.284,345.711,146.58,54.88
98.735,13.368,206.584,528.032,1360.286,102.173,0.841,6.665,41.878,327.376,168.8,59.54
100.758,38.208,284.382,513.551,1318.745,144.064,1.902,3.43,48.508,56.017,199.42,63.87
97.301,0.0,72.767,527.04,468.725,92.35,9.584,33.902,107.257,293.949,124.29,48.45
97.313,6.194,62.992,566.693,405.781,90.775,7.592,29.926,107.944,305.786,123.62,48.14
97.301,0.671,52.776,666.531,406.879,90.775,7.8,28.703,105.026,307.666,119.36,46.27
98.388,17.986,129.102,677.32,480.439,92.279,8.79,18.116,110.284,345.097,146.63,54.96
97.653,19.572,274.785,512.844,1305.471,124.142,1.497,6.983,34.542,205.57,187.47,62.74
97.301,8.953,209.563,528.032,1360.286,103.67,0.652,7.071,41.873,321.109,166.64,58.01
97.301,1.692,84.341,670.786,973.236,94.24,18.39,75.047,30.229,310.578,130.14,51.81
97.301,0.0,55.986,664.977,400.571,90.775,8.498,27.204,124.684,357.867,119.96,46.61
98.666,12.78,211.016,529.235,1364.59,102.426,1.34,4.312,43.492,326.946,169.73,59.67
98.338,25.951,141.3,675.55,580.387,92.262,8.054,5.285,110.243,308.914,152.78,56.3
97.301,13.973,204.163,528.327,1339.026,100.435,0.742,6.05,41.476,365.384,166.78,58.42
97.774,21.695,251.675,527.541,1363.75,114.074,1.06,4.846,32.042,225.995,182.44,61.67
97.686,17.215,242.588,517.227,1328.67,121.357,0.86,5.344,31.674,224.404,178.33,60.73
