PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
177.396,52.075,254.682,784.743,941.079,131.047,0.008,0.838,2.065,0.008,275.75,102.67
97.301,0.0,110.654,744.45,1121.5,106.356,0.204,2.178,0.9,8.727,137.27,46.27
177.396,52.075,254.682,784.743,941.079,131.047,0.008,0.838,2.065,0.008,275.75,102.67
112.364,34.377,309.226,821.978,992.994,110.875,0.005,1.181,2.147,0.0,216.48,88.44
130.897,32.828,297.236,834.536,995.236,120.751,0.0,1.328,2.15,0.003,232.27,96.67
106.366,34.446,297.399,825.461,938.864,110.919,0.043,1.177,3.06,0.073,206.9,76.86
130.834,29.574,332.119,846.021,996.554,128.64,0.013,1.332,2.159,0.0,240.38,98.59
106.715,34.065,304.654,824.775,926.172,110.558,0.041,1.086,2.957,0.073,209.01,83.56
165.092,45.749,253.132,760.481,940.975,125.69,0.0,0.816,2.147,0.008,260.31,99.41
97.301,4.256,242.842,762.91,948.039,122.289,0.236,1.402,4.459,0.512,172.97,58.57
99.245,5.958,210.817,743.332,1091.566,125.124,0.002,2.401,2.36,1.202,167.59,56.26
97.301,17.122,285.806,741.368,981.874,111.215,0.075,0.681,2.443,0.001,188.6,70.56
168.611,52.075,254.599,786.5,949.999,131.256,0.008,0.804,2.065,0.0,266.56,102.4
98.595,26.552,287.559,805.368,988.471,113.462,0.0,1.597,2.126,0.134,193.7,73.43
102.182,34.013,291.89,837.397,995.378,112.841,0.001,1.618,2.145,0.0,201.16,74.59
102.182,33.966,293.48,837.397,995.378,113.673,0.001,1.618,2.15,0.0,201.57,75.29
98.803,32.834,256.742,735.754,972.42,110.717,0.096,0.442,1.923,0.0,187.61,66.68
97.771,6.688,249.787,763.492,944.514,122.231,0.044,1.372,4.296,0.531,176.08,65.05
176.914,52.075,254.683,784.743,939.898,131.047,0.008,0.838,2.065,0.008,275.24,102.46
100.0,1.6,171.9,747.522,1161.548,124.2,0.0,2.441,2.0,0.0,156.95,52.93
130.802,28.961,331.949,838.576,996.997,124.378,0.006,1.335,2.158,0.019,240.08,97.09
97.301,4.741,242.896,762.91,947.239,122.421,0.044,1.382,4.459,0.572,173.14,60.83
97.312,3.715,210.122,744.384,1096.526,125.124,0.0,2.442,2.359,0.646,164.67,54.86
130.802,28.961,312.05,841.431,996.997,124.378,0.006,1.335,2.158,0.019,234.84,97.06
97.302,24.651,258.97,744.69,977.872,104.399,0.088,0.941,1.885,0.0,183.98,65.24
97.301,0.0,110.7,753.4,1163.916,101.692,0.1,1.73,1.489,7.8,137.46,48.09
167.011,45.692,254.496,759.745,941.015,126.178,0.008,0.819,2.047,0.008,262.66,99.95
108.6,28.28,307.059,816.794,993.986,110.875,0.006,1.152,2.142,0.0,209.95,84.95
97.301,0.0,171.3,744.4,1149.9,124.1,0.0,2.6,2.0,0.0,153.38,51.76
98.255,1.294,149.986,743.612,1161.899,124.284,0.0,2.613,1.989,0.0,149.22,50.77
99.21,2.552,198.869,749.935,1099.334,125.13,0.003,2.433,2.284,1.017,163.33,53.06
98.907,0.073,132.905,762.154,1171.645,90.775,0.097,2.05,1.476,10.009,145.08,50.34
98.226,4.081,154.489,743.612,1161.899,124.284,0.005,2.62,1.985,0.253,151.3,50.88
111.864,26.423,314.364,824.361,977.461,109.659,0.005,1.153,2.52,0.013,214.65,87.5
97.948,0.0,172.979,744.897,1151.442,124.153,0.001,2.647,1.999,0.0,154.51,52.71
99.245,3.715,206.396,744.384,1095.075,125.124,0.0,2.401,2.359,0.647,165.7,55.89
97.301,17.122,286.037,776.057,982.197,111.215,0.074,0.867,2.43,0.0,188.75,71.66
98.413,32.834,249.741,730.362,973.841,110.749,0.096,0.457,1.912,0.0,185.34,66.51
101.152,18.023,285.953,738.378,946.258,110.58,0.03,0.707,2.18,0.0,192.83,72.76
97.754,4.633,246.553,775.695,931.61,121.87,0.044,1.361,4.296,0.536,174.52,63.55
99.223,2.552,199.864,750.058,1098.695,125.13,0.003,2.433,2.324,0.416,163.6,53.07
108.613,26.423,314.531,823.39,977.461,109.646,0.005,1.152,2.534,0.0,211.29,85.81
167.011,45.672,254.496,784.262,941.015,132.272,0.008,0.831,2.049,0.008,262.72,101.98
97.75,4.741,242.896,762.633,944.514,122.421,0.044,1.382,4.279,0.536,173.6,62.0
97.301,2.227,110.7,751.16,1143.799,103.523,0.094,1.637,3.118,7.911,138.11,49.5
97.771,4.752,249.966,763.492,944.514,122.421,0.044,1.372,4.296,0.536,175.49,64.44
110.339,33.983,309.226,830.242,991.105,110.875,0.005,1.135,2.147,0.075,214.24,86.67
112.043,34.377,298.858,821.978,971.312,110.875,0.005,1.157,2.147,0.0,213.33,85.91
167.011,46.622,254.647,784.262,938.657,132.3,0.008,0.823,2.049,0.007,263.06,102.0
98.988,31.3,77.7,756.6,1158.1,118.263,0.1,2.4,2.1,9.2,140.77,49.75
