gen,hv,n_pareto,llm_injected
1,14319.0463,9,0
2,14754.2744,8,0
3,14858.0539,16,0
4,15596.2954,14,0
5,15930.6691,14,0
6,16534.6699,17,0
7,16593.0349,23,0
8,16788.3525,27,0
9,17136.8827,25,0
10,17304.7172,34,0
11,17470.3663,38,0
12,17553.1431,48,0
13,17617.48,39,0
14,17847.8166,36,0
15,17951.9177,41,0
16,17994.5665,53,0
17,18171.054,47,0
18,18225.78,48,0
19,18291.3344,48,0
20,18488.6971,49,0
21,18871.8675,49,0
22,18914.8798,54,0
23,19052.9303,51,0
24,19155.7426,55,0
25,19226.5706,65,0
26,19250.7101,67,0
27,19341.1397,69,0
28,19374.9894,70,0
29,19396.574,69,0
30,19402.3429,80,0
31,19449.9199,65,0
32,19520.8998,70,0
33,19526.3635,80,0
34,19609.2606,73,0
35,19628.785,73,0
36,19802.3645,79,0
37,19871.2644,86,0
38,19876.26,95,0
39,19879.669,92,0
40,19884.0825,100,0
41,19892.7731,100,0
42,19903.8365,99,0
43,20014.0234,100,0
44,20481.4279,100,0
45,20503.2045,100,0
46,20524.1319,95,0
47,20536.0612,94,0
48,20578.1832,100,0
49,20606.2888,96,0
50,20775.3963,92,0
