PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
154.067,54.953,286.968,806.521,983.727,128.823,0.011,0.803,2.26,0.146,260.98,102.04
97.301,59.283,51.455,980.539,899.194,101.421,0.2,0.178,0.616,0.0,140.88,43.08
112.153,41.089,307.797,806.735,981.401,120.457,0.018,1.471,2.476,0.162,218.0,96.41
112.317,38.171,302.195,806.735,981.914,120.032,0.006,0.556,2.468,0.164,215.74,87.9
118.367,58.997,287.678,782.187,943.388,127.844,0.0,0.59,2.093,0.0,224.87,98.63
150.601,54.953,272.488,803.067,985.196,128.283,0.002,0.801,2.255,0.151,253.52,101.27
140.62,54.646,272.104,798.216,944.943,128.163,0.011,0.56,2.51,0.0,242.7,100.69
134.342,54.696,278.474,805.83,987.933,126.064,0.0,0.802,2.255,0.135,238.0,98.72
100.506,54.514,260.984,730.96,910.338,116.146,0.142,1.183,4.161,0.0,197.38,75.22
104.484,56.6,272.562,784.824,952.247,117.637,0.0,1.119,2.63,0.048,205.58,78.14
98.531,53.13,211.812,766.526,916.242,122.107,0.142,1.039,4.064,0.751,181.99,65.14
97.302,88.067,52.463,1067.94,973.013,90.775,0.002,1.063,1.115,0.0,151.09,52.67
104.903,56.397,272.562,782.623,949.817,117.471,0.0,1.217,2.698,0.461,205.94,81.81
97.301,53.641,240.94,753.605,914.055,120.112,0.135,1.231,4.053,2.979,188.52,69.57
97.301,51.631,203.85,778.332,983.173,122.362,0.133,1.044,4.787,0.0,178.38,63.42
97.301,49.552,120.252,739.565,1156.258,90.79,0.825,3.051,3.168,15.147,156.17,54.78
105.286,56.73,285.255,794.476,935.231,119.722,0.003,0.826,2.516,0.861,209.78,85.17
104.945,56.934,267.59,792.005,935.231,119.722,0.0,0.906,2.516,0.861,204.82,76.06
97.705,57.554,149.711,749.94,1139.434,92.447,0.82,2.818,2.863,18.318,166.96,57.09
97.301,51.266,168.093,746.376,1138.67,90.775,0.815,3.172,1.664,16.215,169.32,58.44
97.301,83.5,45.6,1049.343,943.396,92.609,0.0,1.052,0.902,1.008,147.62,49.56
97.753,62.497,235.131,754.466,913.819,119.144,0.134,1.231,4.126,2.99,190.36,70.67
99.484,51.266,168.093,747.098,1138.67,90.869,0.815,3.147,1.66,16.215,171.61,59.19
115.999,59.005,285.728,779.297,945.643,127.896,0.005,0.583,2.104,0.198,221.88,98.53
97.302,48.344,130.818,739.355,1153.928,90.775,0.808,3.116,3.325,15.21,158.56,55.65
99.852,52.963,260.984,751.888,900.084,116.347,0.138,1.171,4.177,0.355,196.2,73.29
100.767,48.866,219.057,758.471,913.618,121.823,0.134,1.169,4.068,0.609,184.82,68.05
135.442,54.6,281.133,806.521,985.196,128.685,0.002,0.803,2.255,0.146,239.81,100.47
97.301,50.362,221.167,755.017,913.618,121.421,0.105,1.163,4.067,0.615,182.22,67.34
97.301,64.866,171.185,736.138,1003.691,95.542,0.832,3.624,1.767,17.368,174.07,60.24
98.264,44.491,149.332,753.124,1146.818,91.116,0.888,3.41,3.174,16.661,163.2,55.78
97.301,52.977,198.505,776.869,988.883,122.134,0.145,1.043,3.967,0.757,177.43,62.17
105.225,59.084,276.718,781.268,945.516,119.521,0.0,0.965,2.673,0.029,208.24,84.17
154.067,54.953,270.378,806.521,985.196,130.421,0.002,0.807,2.256,0.146,256.61,101.77
104.903,56.6,272.562,784.521,949.817,117.471,0.0,1.119,2.698,0.0,206.01,83.42
112.338,41.089,307.797,806.735,981.401,119.803,0.0,0.556,2.482,0.162,218.19,97.97
106.464,59.272,286.598,779.297,945.59,129.065,0.044,0.635,2.628,0.0,212.2,86.9
99.035,44.527,149.332,756.283,1158.636,91.116,0.871,3.41,3.147,16.524,164.07,56.6
99.816,53.135,245.941,751.888,905.115,114.678,0.142,1.181,4.153,0.412,192.27,71.89
97.301,83.424,46.924,1058.323,954.874,90.775,0.001,0.996,0.844,0.0,148.01,51.54
97.913,77.861,36.684,1020.221,956.599,101.726,0.009,0.037,2.043,0.0,144.03,49.19
97.301,77.861,34.798,1029.298,959.227,102.604,0.008,0.031,1.889,0.0,142.92,48.88
97.409,73.132,38.5,1004.4,970.7,100.5,0.0,0.209,1.9,1.792,142.44,46.31
97.454,73.132,39.682,1003.511,971.364,100.5,0.0,0.147,1.918,1.793,142.8,46.9
106.695,59.182,286.598,784.114,945.603,128.282,0.044,0.663,2.52,0.0,212.43,87.04
134.766,54.696,278.474,805.83,986.813,126.064,0.002,0.802,2.255,0.135,238.44,98.98
99.852,52.963,260.984,751.888,910.338,116.347,0.138,1.171,4.177,0.355,196.24,73.82
97.303,63.143,50.073,981.801,897.664,102.003,0.239,0.0,0.868,0.0,141.78,44.51
112.317,38.171,302.195,806.735,981.914,120.032,0.006,0.556,2.468,0.164,215.74,87.9
105.032,57.061,267.59,792.005,935.231,119.697,0.001,0.906,2.446,0.861,204.95,76.13
