PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
97.621,0.0,32.809,721.09,400.478,92.909,16.541,75.348,39.826,433.861,114.32,46.03
119.292,55.391,266.911,678.813,1017.143,147.334,9.949,75.295,114.444,53.377,219.18,69.48
108.884,29.885,128.854,633.764,954.356,91.159,10.525,75.266,31.495,426.797,163.11,58.26
97.925,30.684,241.248,712.429,913.926,146.754,11.823,70.192,114.312,68.622,181.61,58.73
111.063,55.391,266.911,682.212,1017.437,148.846,9.93,75.316,114.444,47.848,210.56,67.65
97.634,19.003,61.726,665.106,971.053,92.817,18.923,73.325,19.957,405.934,130.17,50.77
97.794,32.35,271.774,736.378,937.801,146.889,12.88,70.068,92.192,50.847,190.23,62.89
97.415,2.533,70.941,721.827,613.938,92.575,17.836,75.327,13.863,374.981,125.8,49.71
97.369,0.0,68.241,721.541,595.528,92.565,17.797,75.349,13.863,348.801,124.14,49.25
97.621,6.153,33.918,724.029,498.714,94.859,16.623,75.009,39.862,399.247,117.01,46.51
97.301,20.0,39.634,709.671,580.0,91.398,18.619,75.052,30.14,385.542,122.99,47.15
97.301,20.47,39.813,718.634,683.347,92.976,17.469,74.541,13.886,380.621,123.59,47.56
99.045,39.756,271.786,735.871,937.801,116.541,12.889,70.76,92.876,56.296,193.97,63.85
108.597,42.003,275.54,729.499,995.534,143.972,12.499,72.246,116.676,161.323,205.91,67.01
97.656,44.657,94.355,675.786,995.671,92.661,13.486,72.782,31.881,423.06,147.34,54.07
99.562,33.799,140.318,693.258,938.038,93.193,15.886,75.344,32.09,453.017,157.74,57.3
98.412,28.465,90.305,652.85,980.984,102.659,18.663,74.864,32.573,393.675,141.64,53.9
99.32,38.34,284.4,740.532,1005.694,143.333,11.069,73.243,118.249,157.363,197.39,66.15
97.301,25.699,143.924,677.762,895.33,90.798,14.359,75.342,31.451,434.993,153.47,56.17
106.124,43.032,276.756,731.527,992.443,144.889,11.29,75.349,102.648,148.639,203.97,66.16
98.228,26.644,59.992,681.385,1022.87,93.952,17.902,73.084,20.635,395.611,133.08,52.88
108.788,29.24,125.16,622.613,953.979,90.828,10.299,75.056,33.232,416.324,161.79,57.4
98.394,28.696,87.028,652.85,980.984,102.659,18.663,75.058,32.573,400.296,140.83,53.55
119.468,47.182,265.319,682.206,1011.348,146.844,9.966,75.296,116.554,0.0,216.24,68.76
97.925,30.745,245.354,712.429,913.606,141.998,11.965,70.192,114.312,53.739,182.72,59.82
97.301,21.818,144.682,677.762,894.818,90.798,13.981,75.349,31.777,434.993,152.4,55.52
99.269,38.241,283.59,740.532,914.173,143.922,11.199,75.349,120.492,154.301,196.75,64.54
97.301,19.356,65.061,665.882,989.416,91.23,15.82,73.071,16.831,438.863,130.89,51.65
119.468,47.182,265.319,682.206,994.385,146.844,9.966,75.349,116.554,0.0,216.18,68.58
98.268,26.147,72.264,681.726,1022.842,96.948,17.224,73.024,17.99,380.813,136.2,53.49
99.045,42.383,247.98,735.871,937.801,118.204,12.63,70.566,92.975,56.296,188.55,62.16
99.277,38.34,283.59,740.532,912.71,143.922,11.069,75.349,118.498,154.301,196.79,65.25
98.285,25.74,71.12,684.551,1022.842,96.868,17.258,73.083,17.112,397.117,135.78,53.27
97.656,44.657,106.681,676.129,995.534,92.661,13.486,72.699,31.881,418.088,150.6,54.36
97.672,13.947,271.71,737.641,943.998,146.833,12.86,70.208,87.121,49.815,184.08,60.72
97.794,17.872,271.774,735.871,934.92,146.887,12.88,70.185,92.192,50.847,185.47,61.48
97.301,26.084,145.34,698.108,890.036,90.798,11.458,75.349,32.113,431.557,154.01,57.15
108.745,29.24,129.919,622.613,953.979,90.775,10.305,75.056,33.232,441.869,163.0,57.76
98.729,42.35,247.498,735.871,937.801,118.204,12.63,70.502,92.975,56.296,188.08,61.99
97.301,25.667,144.122,701.202,895.209,90.775,14.636,75.342,31.729,435.091,153.57,56.99
97.794,17.872,271.774,735.871,942.998,146.887,12.829,70.185,92.192,50.847,185.5,61.7
97.624,0.0,39.68,720.296,400.478,92.909,16.541,75.348,39.826,433.861,116.14,46.08
108.172,42.003,277.051,729.918,997.301,143.972,11.968,73.419,125.186,150.357,205.87,66.57
97.672,14.243,271.774,734.893,940.877,146.833,12.847,70.208,87.121,49.815,184.17,60.75
97.634,23.081,61.726,665.106,971.053,92.817,18.923,73.325,19.957,405.934,131.51,51.94
99.32,38.329,284.4,738.887,1005.752,143.426,11.064,74.244,118.469,157.363,197.38,65.76
97.705,48.145,95.516,672.067,1010.712,92.668,14.061,72.81,27.577,412.521,148.89,54.31
97.926,29.889,245.354,712.429,913.606,141.998,11.965,70.192,115.745,53.739,182.44,59.53
97.925,30.981,241.312,709.681,915.944,146.754,11.81,70.192,114.312,68.622,181.73,59.03
99.045,42.383,271.786,735.871,937.801,118.204,12.121,70.566,92.975,56.296,194.84,64.15
