PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
97.301,1.016,28.954,530.522,400.478,90.775,0.685,15.465,98.852,415.34,112.81,42.26
118.928,33.199,285.939,705.78,936.198,117.298,0.791,0.864,74.758,340.826,216.31,69.4
97.608,22.044,283.946,690.25,949.239,117.849,0.242,6.569,79.475,339.369,189.79,67.59
115.64,21.623,285.176,728.82,932.965,117.825,0.714,0.0,87.584,322.7,208.92,68.04
97.649,7.429,184.477,515.817,617.756,92.842,0.118,3.882,124.488,345.118,157.1,58.35
97.306,3.847,251.356,604.415,947.521,116.771,0.125,7.343,77.934,375.728,174.67,60.88
97.645,0.044,227.28,674.36,895.07,117.64,0.518,7.0,74.413,337.317,167.41,60.3
97.301,0.0,52.605,669.816,402.965,90.775,8.4,27.925,95.5,295.623,119.09,46.22
97.616,20.557,280.057,686.743,945.334,117.278,0.026,2.707,72.156,341.947,188.26,67.02
98.026,7.839,263.951,704.147,944.271,117.949,0.141,5.161,65.819,334.34,180.31,66.98
97.301,5.236,256.13,674.907,895.138,115.859,0.126,1.736,71.705,361.224,176.37,63.64
97.651,27.65,145.348,564.357,649.968,92.328,0.108,6.597,118.933,341.626,153.65,57.81
97.306,0.0,29.916,621.9,400.478,90.775,7.709,28.082,94.466,359.6,112.97,43.84
97.301,6.14,254.382,698.656,897.528,116.853,0.0,10.478,51.088,344.264,176.28,61.69
97.301,0.0,35.174,659.336,400.478,91.638,8.745,28.099,112.891,322.01,114.45,45.44
97.678,18.926,186.594,696.757,906.748,116.226,0.84,0.036,77.185,371.54,163.0,58.46
97.645,0.044,212.531,676.038,895.07,117.64,0.51,7.0,74.413,337.789,163.52,59.34
97.681,25.414,58.437,523.118,557.836,93.184,0.104,7.081,119.55,352.656,129.56,50.85
97.301,0.982,29.06,540.753,400.478,90.775,0.69,16.056,96.479,411.269,112.85,42.29
97.301,26.392,70.098,555.401,580.105,92.296,0.109,7.29,118.675,333.777,132.72,52.02
97.677,5.123,125.877,476.388,582.01,92.386,0.522,4.858,110.334,346.559,140.67,54.99
100.988,16.514,125.471,571.247,579.777,92.288,0.11,7.255,123.758,372.471,148.01,56.23
97.676,18.717,149.471,565.744,558.325,92.361,1.201,4.028,118.453,352.905,151.5,56.26
119.198,20.973,286.065,705.78,937.293,117.414,0.761,0.0,74.787,340.424,212.62,68.95
97.665,26.752,70.098,554.214,580.105,92.296,0.109,7.297,118.369,333.825,133.22,52.81
97.301,0.0,121.973,553.777,465.852,90.775,0.166,5.929,78.035,394.005,137.34,53.04
97.318,4.548,57.698,482.205,495.33,90.775,0.375,8.61,80.109,333.567,121.8,47.25
97.301,2.844,80.72,522.785,530.141,90.779,0.0,4.955,78.057,340.121,127.54,50.28
97.301,0.0,79.913,538.254,523.363,90.775,0.313,5.14,78.023,333.762,126.4,49.51
97.301,0.314,56.81,652.017,400.478,90.839,7.642,27.956,101.057,299.809,120.25,46.61
97.702,33.668,133.449,577.982,590.011,92.716,0.229,5.121,103.2,402.046,152.35,56.53
97.651,19.097,200.62,709.807,906.67,112.762,0.761,0.0,77.245,351.025,166.77,59.37
