PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
97.326,0.0,37.079,528.572,669.582,90.775,19.252,71.877,120.558,248.257,115.64,43.65
98.202,12.274,265.434,587.648,884.936,118.088,21.308,75.342,123.155,257.347,181.82,62.29
98.292,2.472,66.894,529.193,844.15,98.209,17.545,61.946,119.448,294.956,125.98,47.97
97.677,6.244,202.483,585.527,887.704,117.533,21.611,70.606,110.731,205.788,162.68,55.74
97.69,0.0,161.203,560.977,839.431,116.925,19.785,70.117,109.753,281.516,149.5,54.84
98.298,1.373,59.859,529.822,839.747,98.756,17.408,61.946,119.586,276.265,123.75,45.61
97.693,6.703,170.189,556.731,844.449,117.094,19.554,70.93,111.892,291.459,154.08,55.61
97.786,5.476,256.35,586.213,882.855,117.973,19.485,71.418,111.829,222.617,176.74,60.71
100.108,0.128,209.412,602.177,878.369,98.542,19.696,73.557,109.174,330.244,165.06,57.31
97.67,6.759,116.331,529.064,803.102,117.191,15.292,72.604,111.852,280.397,139.63,52.21
97.765,6.003,247.84,551.551,879.477,117.849,21.904,73.949,117.787,261.08,174.54,57.93
97.301,0.0,52.339,526.933,797.648,91.926,21.11,53.631,120.006,258.385,120.11,44.19
98.601,0.0,96.094,549.131,1244.677,113.345,18.726,71.235,122.767,324.487,134.74,50.63
98.629,0.0,101.433,583.97,1315.981,113.187,18.626,71.235,122.338,324.487,136.53,52.01
98.208,8.858,255.845,585.258,884.658,118.182,21.239,73.205,123.471,263.334,178.17,61.56
97.301,0.366,214.794,602.519,878.369,98.229,19.712,73.559,108.916,330.244,163.61,56.52
97.655,6.626,124.927,529.144,803.916,116.686,19.517,74.606,112.803,280.397,141.85,53.14
98.179,0.0,93.852,473.453,956.928,95.817,13.803,60.433,119.296,292.309,132.44,49.29
97.301,6.618,52.339,569.17,769.368,91.926,21.11,53.631,119.996,258.832,122.29,44.51
97.686,0.0,172.743,561.352,845.066,116.925,19.772,73.144,109.737,281.954,152.57,55.38
97.608,9.071,139.941,552.218,770.223,117.774,19.363,75.139,102.521,326.487,146.5,53.67
97.69,0.0,105.948,562.221,846.329,114.434,22.427,74.422,111.372,273.884,134.94,51.1
100.199,0.167,223.081,601.838,879.035,103.094,20.433,73.203,109.174,308.421,168.77,57.8
97.608,0.0,139.941,553.058,801.37,117.774,19.613,75.139,102.521,326.487,143.64,53.3
97.776,5.444,256.35,585.285,871.847,112.819,18.093,70.241,112.261,219.063,176.68,59.12
97.777,5.515,254.628,585.66,871.847,112.819,19.564,70.241,112.139,219.5,176.25,58.3
98.288,2.585,71.887,529.067,844.15,98.209,17.579,61.946,119.448,294.956,127.33,48.63
100.176,0.177,223.081,601.838,880.68,103.312,20.446,73.324,109.14,308.421,168.76,57.7
98.229,2.266,78.43,528.128,959.152,96.348,18.968,60.075,119.325,294.613,129.32,49.0
98.213,12.697,261.603,587.648,879.812,117.962,22.326,75.349,123.421,257.218,180.94,61.88
