PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
112.846,28.349,316.055,953.279,610.882,134.416,0.816,2.662,2.477,0.254,215.74,75.95
97.301,68.251,98.0,968.914,596.763,187.928,0.799,3.017,0.558,5.417,154.96,46.58
97.301,25.098,268.563,968.094,609.115,143.407,0.818,3.184,2.476,6.542,185.87,57.25
98.218,63.069,188.112,959.475,618.291,180.016,0.81,0.169,1.994,0.006,178.06,55.96
98.053,63.561,173.445,959.274,578.446,181.987,0.809,0.326,1.994,0.005,174.03,54.8
100.937,28.405,292.622,951.594,609.604,139.146,0.885,3.244,2.582,5.887,197.08,64.84
101.423,27.095,293.682,951.376,609.497,139.287,0.797,3.222,2.679,5.897,197.44,67.93
98.218,63.069,161.995,959.408,618.291,180.016,0.81,0.619,2.001,0.0,171.17,54.26
97.301,23.255,284.048,968.064,608.035,139.427,0.817,3.211,3.288,9.067,189.35,60.26
104.295,28.055,306.108,953.0,610.712,134.601,0.815,3.335,3.296,0.0,204.05,72.63
98.218,63.191,183.565,959.475,617.994,188.073,0.81,0.071,1.962,0.006,176.9,55.8
101.17,27.112,297.163,951.345,610.08,140.484,0.797,3.222,2.677,5.847,198.1,68.44
97.301,23.234,288.002,967.911,609.224,139.13,0.818,3.637,2.492,6.542,190.4,61.6
105.656,28.92,309.0,953.429,610.86,135.231,0.817,2.697,2.515,0.109,206.53,74.06
97.301,70.0,137.752,958.5,615.0,185.0,0.8,0.0,3.5,0.0,166.07,51.09
112.856,28.349,309.52,953.418,610.882,135.422,0.816,2.643,2.511,0.254,214.02,75.77
97.301,23.257,280.523,968.09,608.025,140.063,0.818,3.212,3.245,6.404,188.42,58.46
100.702,21.936,286.585,956.416,608.576,140.646,0.817,3.341,2.709,6.396,193.13,62.64
105.696,26.015,298.666,950.371,611.078,141.514,0.815,3.24,2.498,0.111,202.88,71.23
97.301,69.835,129.23,958.468,616.162,185.0,0.8,0.0,3.499,0.0,163.77,50.8
97.833,61.974,161.917,958.969,623.962,181.501,0.821,1.313,2.756,0.751,170.4,52.78
98.218,63.069,146.188,959.475,618.291,180.016,0.81,0.169,2.001,0.0,166.99,52.04
106.056,29.605,314.946,955.436,620.65,135.629,0.812,3.075,2.493,0.0,208.78,75.29
97.301,23.255,280.523,968.09,608.035,140.063,0.818,3.211,3.288,6.404,188.42,58.46
97.301,69.012,103.014,968.2,598.702,188.8,0.8,3.2,0.574,5.601,156.54,47.62
98.591,69.063,117.704,980.793,584.312,185.441,0.781,3.083,1.046,6.137,161.76,48.92
106.022,22.643,320.234,954.582,622.941,130.755,0.817,2.574,2.546,0.018,207.87,74.65
105.693,27.25,288.933,953.902,612.6,141.934,0.816,3.323,2.532,0.061,200.73,69.35
100.753,25.972,286.585,956.295,609.062,139.567,0.818,3.162,2.554,6.608,194.51,63.79
104.364,28.123,303.699,953.0,612.033,134.601,0.815,3.307,3.296,0.0,203.52,72.27
97.854,72.72,102.526,957.51,597.604,190.507,0.8,3.333,0.844,5.719,158.17,48.84
105.693,27.529,288.933,953.902,612.512,141.934,0.816,3.323,2.53,0.04,200.82,70.18
108.821,28.52,315.988,954.542,621.694,130.345,0.817,3.329,2.541,0.164,211.6,75.37
97.301,68.129,99.54,968.914,597.06,188.001,0.799,3.021,0.558,5.417,155.32,47.24
100.848,26.257,292.622,951.604,609.777,139.147,0.886,3.255,2.548,5.579,196.28,64.2
97.301,66.457,132.0,958.904,615.095,188.734,0.8,0.998,3.351,0.0,163.39,50.05
97.301,64.494,132.407,971.324,614.999,188.146,0.8,0.997,3.296,0.0,162.88,49.63
100.702,22.961,286.585,956.202,636.46,139.567,0.817,3.341,2.333,6.596,193.57,62.83
97.912,52.435,166.875,952.754,628.661,169.925,0.799,1.767,1.969,0.003,168.67,52.13
97.892,73.003,97.68,958.237,597.604,190.358,0.8,3.212,0.838,5.08,157.03,48.64
108.821,27.149,315.988,954.462,621.492,129.476,0.817,3.13,2.541,0.164,211.15,75.35
100.726,27.378,286.585,956.395,609.237,139.217,0.818,3.341,2.583,6.047,194.94,64.14
97.301,64.0,130.0,970.0,610.0,187.0,0.8,1.0,3.2,0.1,162.06,49.1
97.301,23.133,286.587,968.167,609.328,140.063,0.818,3.143,2.498,6.542,189.99,61.13
105.909,28.941,309.0,953.429,610.855,135.231,0.816,2.662,2.381,0.095,206.8,74.11
105.689,26.015,293.768,950.402,614.787,140.735,0.815,3.153,2.497,0.112,201.6,70.84
105.67,26.015,293.631,950.371,615.469,140.735,0.815,3.284,2.498,0.112,201.54,70.8
97.833,61.974,161.917,958.969,623.962,181.501,0.821,1.313,2.756,0.751,170.4,52.78
105.693,27.25,288.933,953.902,612.6,141.934,0.816,3.323,2.532,0.061,200.73,69.35
97.912,52.435,166.875,952.754,628.661,169.925,0.799,1.767,1.969,0.003,168.67,52.13
