gen,llm_gwp,llm_str,is_feasible,is_dominated,min_dist_to_front
1,203.11,57.1,1,0,13926334.7655
1,173.47,51.06,0,0,44036407.6646
1,174.06,48.05,0,0,44001156.803
1,231.79,54.22,1,1,15124404.1205
1,218.3,58.52,1,0,1616446.7204
2,210.05,56.52,1,1,0.6128
2,189.44,53.43,0,0,2.7367
2,263.73,51.95,0,1,4.9838
2,245.12,69.29,1,0,7.7873
2,218.67,58.23,1,1,0.2057
3,227.04,61.15,1,0,0.2997
3,190.0,59.28,0,0,0.3597
3,253.23,70.93,1,0,0.2353
3,261.12,71.01,1,0,0.4062
3,249.01,72.54,1,0,0.2822
4,218.3,58.52,1,1,0.0
4,217.07,57.52,1,1,0.0009
4,227.04,61.15,1,1,0.0
4,196.04,57.64,0,0,0.158
4,249.01,72.54,1,1,0.0
5,228.28,63.48,1,0,0.1533
5,199.69,51.45,0,0,0.3734
5,260.75,76.31,1,0,0.3536
5,244.59,65.92,1,0,0.2186
5,263.14,75.72,1,0,0.3704
6,210.2,57.57,1,0,0.1185
6,229.13,63.32,1,1,0.0169
6,203.39,64.98,0,0,0.4102
6,246.51,71.12,1,0,0.0857
6,253.24,76.4,1,0,0.1304
7,220.23,58.58,1,0,0.0386
7,218.3,58.52,1,1,0.0
7,212.1,61.44,1,0,0.1954
7,244.59,65.92,1,1,0.0
7,252.38,69.27,1,1,0.1448
8,212.1,61.44,1,1,0.0
8,224.41,62.63,1,0,0.0889
8,205.92,66.65,0,0,0.2968
8,249.01,72.54,1,1,0.0
8,245.12,69.29,1,1,0.0
9,219.65,58.67,1,1,0.1969
9,213.78,60.85,1,1,0.0454
9,209.13,62.25,0,0,0.0726
9,244.59,65.92,1,1,0.0
9,224.41,62.63,1,1,0.0
10,224.3,58.5,1,1,0.214
10,216.56,63.03,1,0,0.1213
10,234.11,63.4,1,1,0.1164
10,245.22,71.48,1,0,0.0318
10,309.56,66.16,0,1,1.2425
11,227.58,64.39,1,0,0.0492
11,216.56,63.03,1,1,0.0
11,200.77,63.52,0,0,0.2504
11,244.59,65.92,1,1,0.0
11,358.12,62.69,0,1,2.2095
12,227.58,64.39,1,1,0.0
12,212.1,61.44,1,1,0.0
12,192.97,59.36,0,0,0.2337
12,244.59,65.92,1,1,0.0
12,244.59,65.92,1,1,0.0
13,212.1,61.44,1,1,0.0
13,227.05,64.01,1,0,0.0223
13,192.83,60.71,1,0,0.2776
13,244.59,65.92,1,1,0.0
13,216.56,63.03,1,1,0.0
14,200.54,60.17,1,1,0.1322
14,216.56,63.03,1,1,0.0
14,192.83,60.71,1,1,0.0
14,195.92,53.85,1,1,0.4402
14,227.05,64.01,1,1,0.0
15,204.59,60.64,1,1,0.1344
15,195.56,55.55,0,1,0.332
15,241.98,59.87,1,1,0.3615
15,297.63,69.77,1,1,0.824
15,176.45,56.71,0,0,0.3722
16,191.43,60.9,1,0,0.0261
16,107.67,32.67,0,0,2.2762
16,233.49,64.13,1,1,0.0992
16,196.74,60.47,1,1,0.0665
16,206.82,59.03,1,1,0.1767
17,164.48,54.95,0,0,0.5809
17,208.42,60.11,0,1,0.1044
17,160.34,49.03,0,0,0.9162
17,227.05,64.01,1,1,0.0
17,287.63,51.17,1,1,1.1792
18,186.83,60.34,1,0,0.0827
18,166.69,49.94,0,0,0.8125
18,216.56,63.03,1,1,0.0
18,227.05,64.01,1,1,0.0
18,212.1,61.44,1,1,0.0
19,172.02,55.44,0,0,0.3779
